Date,HomeTeam,AwayTeam,FTHG,FTAG
03/02/15,Ein Frankfurt,Wolfsburg,1,1
03/02/15,Hannover,Mainz,1,1
03/02/15,M'gladbach,Freiburg,1,0
04/02/15,Dortmund,Augsburg,0,1
04/02/15,FC Koln,Stuttgart,0,0
04/02/15,Hertha,Leverkusen,0,1
04/02/15,Hoffenheim,Werder Bremen,1,2
04/02/15,Paderborn,Hamburg,0,3
06/02/15,Schalke 04,M'gladbach,1,0
07/02/15,FC Koln,Paderborn,0,0
07/02/15,Freiburg,Dortmund,0,3
07/02/15,Hamburg,Hannover,2,1
07/02/15,Mainz,Hertha,0,2
07/02/15,Stuttgart,Bayern Munich,0,2
07/02/15,Wolfsburg,Hoffenheim,3,0
08/02/15,Augsburg,Ein Frankfurt,2,2
08/02/15,Werder Bremen,Leverkusen,2,1
13/02/15,Dortmund,Mainz,4,2
14/02/15,Bayern Munich,Hamburg,8,0
14/02/15,Ein Frankfurt,Schalke 04,1,0
14/02/15,Hoffenheim,Stuttgart,2,1
14/02/15,Leverkusen,Wolfsburg,4,5
14/02/15,M'gladbach,FC Koln,1,0
14/02/15,Werder Bremen,Augsburg,3,2
15/02/15,Hannover,Paderborn,1,2
15/02/15,Hertha,Freiburg,0,2
20/02/15,Stuttgart,Dortmund,2,3
21/02/15,Augsburg,Leverkusen,2,2
21/02/15,FC Koln,Hannover,1,1
21/02/15,Freiburg,Hoffenheim,1,1
21/02/15,Mainz,Ein Frankfurt,3,1
21/02/15,Paderborn,Bayern Munich,0,6
21/02/15,Schalke 04,Werder Bremen,1,1
22/02/15,Hamburg,M'gladbach,1,1
22/02/15,Wolfsburg,Hertha,2,1
27/02/15,Bayern Munich,FC Koln,4,1
28/02/15,Dortmund,Schalke 04,3,0
28/02/15,Ein Frankfurt,Hamburg,2,1
28/02/15,Hannover,Stuttgart,1,1
28/02/15,Hertha,Augsburg,1,0
28/02/15,Hoffenheim,Mainz,2,0
28/02/15,Leverkusen,Freiburg,1,0
01/03/15,M'gladbach,Paderborn,2,0
01/03/15,Werder Bremen,Wolfsburg,3,5
06/03/15,Stuttgart,Hertha,0,0
07/03/15,Augsburg,Wolfsburg,1,0
07/03/15,Freiburg,Werder Bremen,0,1
07/03/15,Hamburg,Dortmund,0,0
07/03/15,Hannover,Bayern Munich,1,3
07/03/15,Mainz,M'gladbach,2,2
07/03/15,Schalke 04,Hoffenheim,3,1
08/03/15,FC Koln,Ein Frankfurt,4,2
08/03/15,Paderborn,Leverkusen,0,3
13/03/15,Leverkusen,Stuttgart,4,0
14/03/15,Augsburg,Mainz,0,2
14/03/15,Dortmund,FC Koln,0,0
14/03/15,Ein Frankfurt,Paderborn,4,0
14/03/15,Hertha,Schalke 04,2,2
14/03/15,Hoffenheim,Hamburg,3,0
14/03/15,Werder Bremen,Bayern Munich,0,4
15/03/15,M'gladbach,Hannover,2,0
15/03/15,Wolfsburg,Freiburg,3,0
20/03/15,Hamburg,Hertha,0,1
21/03/15,FC Koln,Werder Bremen,1,1
21/03/15,Freiburg,Augsburg,2,0
21/03/15,Hannover,Dortmund,2,3
21/03/15,Paderborn,Hoffenheim,0,0
21/03/15,Schalke 04,Leverkusen,0,1
21/03/15,Stuttgart,Ein Frankfurt,3,1
22/03/15,Bayern Munich,M'gladbach,0,2
22/03/15,Mainz,Wolfsburg,1,1
04/04/15,Dortmund,Bayern Munich,0,1
04/04/15,Ein Frankfurt,Hannover,2,2
04/04/15,Freiburg,FC Koln,1,0
04/04/15,Hoffenheim,M'gladbach,1,4
04/04/15,Leverkusen,Hamburg,4,0
04/04/15,Werder Bremen,Mainz,0,0
04/04/15,Wolfsburg,Stuttgart,3,1
05/04/15,Augsburg,Schalke 04,0,0
05/04/15,Hertha,Paderborn,2,0
10/04/15,Hannover,Hertha,1,1
11/04/15,Bayern Munich,Ein Frankfurt,3,0
11/04/15,Hamburg,Wolfsburg,0,2
11/04/15,Mainz,Leverkusen,2,3
11/04/15,M'gladbach,Dortmund,3,1
11/04/15,Paderborn,Augsburg,2,1
11/04/15,Schalke 04,Freiburg,0,0
12/04/15,FC Koln,Hoffenheim,3,2
12/04/15,Stuttgart,Werder Bremen,3,2
17/04/15,Ein Frankfurt,M'gladbach,0,0
18/04/15,Augsburg,Stuttgart,2,1
18/04/15,Dortmund,Paderborn,3,0
18/04/15,Freiburg,Mainz,2,3
18/04/15,Hertha,FC Koln,0,0
18/04/15,Hoffenheim,Bayern Munich,0,2
18/04/15,Leverkusen,Hannover,4,0
19/04/15,Werder Bremen,Hamburg,1,0
19/04/15,Wolfsburg,Schalke 04,1,1
24/04/15,Mainz,Schalke 04,2,0
25/04/15,Bayern Munich,Hertha,1,0
25/04/15,Dortmund,Ein Frankfurt,2,0
25/04/15,FC Koln,Leverkusen,1,1
25/04/15,Hamburg,Augsburg,3,2
25/04/15,Hannover,Hoffenheim,1,2
25/04/15,Stuttgart,Freiburg,2,2
26/04/15,M'gladbach,Wolfsburg,1,0
26/04/15,Paderborn,Werder Bremen,2,2
02/05/15,Augsburg,FC Koln,0,0
02/05/15,Freiburg,Paderborn,1,2
02/05/15,Hoffenheim,Dortmund,1,1
02/05/15,Leverkusen,Bayern Munich,2,0
02/05/15,Schalke 04,Stuttgart,3,2
02/05/15,Werder Bremen,Ein Frankfurt,1,0
02/05/15,Wolfsburg,Hannover,2,2
03/05/15,Hertha,M'gladbach,1,2
03/05/15,Mainz,Hamburg,1,2
08/05/15,Hamburg,Freiburg,1,1
09/05/15,Bayern Munich,Augsburg,0,1
09/05/15,Dortmund,Hertha,2,0
09/05/15,Ein Frankfurt,Hoffenheim,3,1
09/05/15,Hannover,Werder Bremen,1,1
09/05/15,M'gladbach,Leverkusen,3,0
09/05/15,Stuttgart,Mainz,2,0
10/05/15,FC Koln,Schalke 04,2,0
10/05/15,Paderborn,Wolfsburg,1,3
16/05/15,Augsburg,Hannover,1,2
16/05/15,Freiburg,Bayern Munich,2,1
16/05/15,Hertha,Ein Frankfurt,0,0
16/05/15,Leverkusen,Hoffenheim,2,0
16/05/15,Mainz,FC Koln,2,0
16/05/15,Schalke 04,Paderborn,1,0
16/05/15,Stuttgart,Hamburg,2,1
16/05/15,Werder Bremen,M'gladbach,0,2
16/05/15,Wolfsburg,Dortmund,2,1
23/05/15,Bayern Munich,Mainz,2,0
23/05/15,Dortmund,Werder Bremen,3,2
23/05/15,Ein Frankfurt,Leverkusen,2,1
23/05/15,FC Koln,Wolfsburg,2,2
23/05/15,Hamburg,Schalke 04,2,0
23/05/15,Hannover,Freiburg,2,1
23/05/15,Hoffenheim,Hertha,2,1
23/05/15,M'gladbach,Augsburg,1,3
23/05/15,Paderborn,Stuttgart,1,2
