date,home_team,home_score,away_team,away_score,SOOT
2017-10-17,Rogle,5,Farjestad,2,
2017-10-17,Malmo,1,Lulea,2,
2017-10-17,Linkoping,3,Djurgarden,2,SO
2017-10-17,Frolunda,3,Orebro,2,
2017-10-19,Farjestad,4,Lulea,2,
2017-10-19,Brynas,4,Rogle,5,
2017-10-19,HV 71,2,Orebro,6,
2017-10-19,Mora,3,Frolunda,4,SO
2017-10-19,Skelleftea,4,Linkoping,1,
2017-10-19,Vaxjo,1,Malmo,2,
2017-10-19,Karlskrona,2,Djurgarden,1,SO
2017-10-21,Lulea,2,Vaxjo,0,
2017-10-21,HV 71,2,Rogle,1,
2017-10-21,Frolunda,3,Skelleftea,2,OT
2017-10-21,Orebro,3,Farjestad,2,
2017-10-21,Brynas,0,Mora,2,
2017-10-24,Djurgarden,2,Orebro,1,
2017-10-24,Farjestad,1,Vaxjo,3,
2017-10-24,Karlskrona,0,Lulea,1,OT
2017-10-24,Malmo,3,HV 71,1,
2017-10-24,Rogle,0,Linkoping,6,
2017-10-24,Frolunda,0,Brynas,4,
2017-10-25,Skelleftea,10,Mora,4,
2017-10-26,Vaxjo,7,Frolunda,3,
2017-10-26,Lulea,1,Malmo,2,
2017-10-26,Linkoping,4,Rogle,2,
2017-10-26,HV 71,5,Karlskrona,3,
2017-10-26,Brynas,1,Farjestad,4,
2017-10-27,Djurgarden,2,Skelleftea,1,
2017-10-27,Mora,3,Orebro,2,
2017-10-28,Rogle,1,Lulea,2,
2017-10-28,Malmo,3,Karlskrona,1,
2017-10-28,Skelleftea,1,Djurgarden,2,
2017-10-28,Orebro,1,Mora,2,SO
2017-10-28,Farjestad,2,Brynas,1,
2017-10-28,Vaxjo,2,HV 71,1,OT
2017-10-28,Frolunda,4,Linkoping,0,
2017-11-02,Mora,1,Malmo,3,
2017-11-02,Lulea,3,HV 71,2,
2017-11-02,Linkoping,3,Brynas,1,
2017-11-02,Karlskrona,6,Orebro,3,
2017-11-02,Frolunda,1,Skelleftea,2,
2017-11-03,Rogle,3,Vaxjo,4,
2017-11-03,Djurgarden,3,Farjestad,1,
2017-11-04,Brynas,5,Mora,2,
2017-11-04,Vaxjo,3,Rogle,0,
2017-11-04,HV 71,5,Frolunda,4,
2017-11-04,Farjestad,2,Djurgarden,1,
2017-11-04,Skelleftea,4,Malmo,2,
2017-11-05,Linkoping,5,Karlskrona,2,
2017-11-14,Karlskrona,4,Vaxjo,6,
2017-11-14,Brynas,2,HV 71,4,
2017-11-14,Frolunda,3,Djurgarden,4,SO
2017-11-14,Lulea,4,Farjestad,1,
2017-11-14,Orebro,3,Skelleftea,2,
2017-11-14,Rogle,1,Mora,6,
2017-11-14,Malmo,3,Linkoping,5,
2017-11-16,Linkoping,1,HV 71,2,SO
2017-11-16,Lulea,4,Frolunda,3,SO
2017-11-16,Djurgarden,3,Vaxjo,4,SO
2017-11-16,Mora,4,Karlskrona,3,OT
2017-11-16,Orebro,2,Rogle,0,
2017-11-16,Skelleftea,6,Farjestad,5,
2017-11-16,Malmo,3,Brynas,1,
2017-11-17,HV 71,1,Linkoping,6,
2017-11-18,Vaxjo,4,Skelleftea,2,
2017-11-18,Frolunda,3,Orebro,1,
2017-11-18,Farjestad,4,Rogle,2,
2017-11-18,Brynas,5,Malmo,3,
2017-11-18,Mora,3,Lulea,2,
2017-11-18,Karlskrona,1,Djurgarden,0,
2017-11-21,Lulea,1,Skelleftea,3,
2017-11-21,Linkoping,4,Brynas,3,OT
2017-11-21,Rogle,6,Orebro,1,
2017-11-21,Malmo,2,Frolunda,3,SO
2017-11-21,Vaxjo,2,Farjestad,4,
2017-11-23,Frolunda,5,Rogle,1,
2017-11-23,HV 71,1,Djurgarden,4,
2017-11-23,Karlskrona,1,Brynas,3,
2017-11-23,Orebro,4,Farjestad,6,
2017-11-23,Malmo,2,Vaxjo,4,
2017-11-23,Skelleftea,7,Lulea,4,
2017-11-23,Linkoping,1,Mora,0,
2017-11-25,Skelleftea,0,HV 71,1,OT
2017-11-25,Mora,1,Vaxjo,4,
2017-11-25,Frolunda,5,Linkoping,1,
2017-11-25,Farjestad,1,Malmo,2,
2017-11-25,Orebro,2,Brynas,3,
2017-11-25,Lulea,6,Karlskrona,0,
2017-11-25,Djurgarden,4,Rogle,3,OT
2017-11-28,Vaxjo,2,HV 71,1,
2017-11-28,Rogle,4,Frolunda,3,
2017-11-29,Malmo,2,Karlskrona,4,
2017-11-30,Djurgarden,3,Orebro,1,
2017-11-30,Brynas,4,Rogle,0,
2017-11-30,Linkoping,2,Skelleftea,0,
2017-11-30,HV 71,5,Mora,0,
2017-11-30,Vaxjo,3,Lulea,5,
2017-12-01,Karlskrona,2,Farjestad,5,
2017-12-02,Karlskrona,3,Farjestad,4,OT
2017-12-02,Mora,4,Djurgarden,3,
2017-12-02,Rogle,3,Skelleftea,4,
2017-12-02,Lulea,3,Linkoping,2,
2017-12-02,Frolunda,3,Malmo,4,
2017-12-02,Orebro,3,HV 71,0,
2017-12-02,Brynas,2,Vaxjo,1,
2017-12-07,Farjestad,4,Vaxjo,5,
2017-12-07,Frolunda,4,Karlskrona,1,
2017-12-07,Djurgarden,6,Linkoping,3,
2017-12-07,Rogle,1,HV 71,2,
2017-12-07,Skelleftea,3,Mora,2,
2017-12-07,Lulea,1,Brynas,6,
2017-12-07,Orebro,4,Malmo,5,OT
2017-12-08,HV 71,2,Rogle,3,
2017-12-09,Karlskrona,3,Skelleftea,1,
2017-12-09,Brynas,6,Lulea,0,
2017-12-09,Mora,1,Frolunda,3,
2017-12-09,Malmo,3,Djurgarden,4,OT
2017-12-09,Linkoping,5,Farjestad,3,
2017-12-09,Vaxjo,3,Orebro,1,
2017-12-10,Farjestad,2,Mora,4,
2017-12-19,Rogle,2,Malmo,3,
2017-12-19,Djurgarden,3,Karlskrona,0,
2017-12-19,HV 71,3,Lulea,2,
2017-12-19,Skelleftea,3,Brynas,1,
2017-12-19,Orebro,3,Vaxjo,2,OT
2017-12-19,Linkoping,0,Frolunda,2,
2017-12-21,Vaxjo,4,Brynas,3,SO
2017-12-21,Mora,2,HV 71,4,
2017-12-21,Malmo,3,Skelleftea,5,
2017-12-21,Karlskrona,3,Orebro,2,
2017-12-21,Frolunda,3,Rogle,2,
2017-12-21,Djurgarden,1,Lulea,2,SO
2017-12-26,Brynas,4,Farjestad,2,
2017-12-26,Mora,0,Djurgarden,4,
2017-12-26,Vaxjo,3,Skelleftea,2,
2017-12-26,Malmo,5,Frolunda,0,
2017-12-26,Lulea,7,Karlskrona,1,
2017-12-26,Rogle,2,Linkoping,4,
2017-12-26,HV 71,5,Orebro,2,
2017-12-28,HV 71,3,Vaxjo,2,
2017-12-28,Karlskrona,4,Brynas,5,SO
2017-12-28,Farjestad,3,Malmo,4,OT
2017-12-28,Lulea,3,Mora,1,
2017-12-28,Orebro,2,Frolunda,3,
2017-12-28,Skelleftea,4,Rogle,3,OT
2017-12-28,Linkoping,6,Djurgarden,5,
2017-12-30,Skelleftea,1,Lulea,3,
2017-12-30,Rogle,4,HV 71,1,
2017-12-30,Frolunda,3,Mora,2,
2017-12-30,Vaxjo,3,Farjestad,0,
2017-12-30,Linkoping,2,Karlskrona,3,OT
2017-12-30,Djurgarden,3,Malmo,4,SO
2017-12-30,Brynas,4,Orebro,3,OT
2018-01-02,Farjestad,1,Frolunda,2,OT
2018-01-02,Mora,5,Lulea,3,
2018-01-02,Rogle,2,Djurgarden,1,
2018-01-02,Malmo,5,Skelleftea,4,OT
2018-01-04,Orebro,2,Djurgarden,3,OT
2018-01-04,Mora,3,Skelleftea,0,
2018-01-04,Malmo,3,Linkoping,2,
2018-01-04,Karlskrona,2,HV 71,6,
2018-01-04,Frolunda,2,Vaxjo,5,
2018-01-04,Farjestad,5,Rogle,1,
2018-01-04,Brynas,4,Lulea,1,
2018-01-06,Karlskrona,3,Malmo,6,
2018-01-06,Djurgarden,1,Frolunda,4,
2018-01-06,Skelleftea,2,Linkoping,3,
2018-01-06,Mora,0,Brynas,1,
2018-01-06,Lulea,0,Orebro,1,
2018-01-06,Rogle,6,Vaxjo,2,
2018-01-07,HV 71,5,Farjestad,6,OT
2018-01-11,Rogle,3,Brynas,1,
2018-01-11,Malmo,1,Lulea,2,SO
2018-01-11,Linkoping,4,Mora,1,
2018-01-11,HV 71,3,Frolunda,5,
2018-01-11,Farjestad,2,Djurgarden,3,
2018-01-11,Vaxjo,2,Karlskrona,1,
2018-01-12,Skelleftea,2,Orebro,0,
2018-01-13,Lulea,2,Rogle,1,OT
2018-01-13,Farjestad,5,Karlskrona,3,
2018-01-13,Djurgarden,2,HV 71,1,OT
2018-01-13,Brynas,4,Frolunda,1,
2018-01-13,Orebro,4,Skelleftea,1,
2018-01-13,Mora,1,Linkoping,4,
2018-01-13,Malmo,0,Vaxjo,4,
2018-01-14,Farjestad,6,Karlskrona,0,
2018-01-18,Djurgarden,5,Brynas,1,
2018-01-18,Frolunda,1,Farjestad,4,
2018-01-18,Orebro,4,Linkoping,3,OT
2018-01-18,Skelleftea,4,Karlskrona,2,
2018-01-18,Vaxjo,2,Lulea,1,SO
2018-01-18,Rogle,3,Mora,0,
2018-01-19,HV 71,5,Malmo,4,OT
2018-01-20,Vaxjo,3,Linkoping,1,
2018-01-20,Farjestad,1,Skelleftea,3,
2018-01-20,Brynas,4,Djurgarden,1,
2018-01-20,Orebro,2,Rogle,3,OT
2018-01-20,Karlskrona,2,Mora,1,
2018-01-20,Frolunda,3,Lulea,2,OT
2018-01-23,Linkoping,3,Orebro,0,
2018-01-23,Malmo,2,HV 71,1,SO
2018-01-25,Orebro,1,Malmo,6,
2018-01-25,Mora,2,Vaxjo,4,
2018-01-25,Lulea,4,Farjestad,1,
2018-01-25,Karlskrona,1,Frolunda,7,
2018-01-25,HV 71,3,Skelleftea,1,
2018-01-25,Djurgarden,6,Rogle,2,
2018-01-25,Brynas,1,Linkoping,5,
2018-01-27,Farjestad,7,Orebro,4,
2018-01-27,HV 71,2,Brynas,4,
2018-01-27,Vaxjo,4,Djurgarden,5,SO
2018-01-27,Linkoping,0,Lulea,2,
2018-01-27,Rogle,1,Karlskrona,2,SO
2018-01-27,Malmo,0,Mora,1,SO
2018-01-27,Skelleftea,0,Frolunda,3,
2018-01-28,Farjestad,2,Lulea,1,
2018-01-28,Mora,2,Malmo,1,
2018-01-29,Djurgarden,0,Frolunda,1,
2018-01-30,Frolunda,2,Djurgarden,4,
2018-01-30,Karlskrona,2,Linkoping,3,
2018-01-30,Brynas,1,Malmo,4,
2018-01-30,Skelleftea,4,Rogle,1,
2018-01-30,Vaxjo,7,Mora,2,
2018-01-30,Orebro,0,HV 71,3,
2018-02-01,Mora,3,Karlskrona,1,
2018-02-01,Malmo,5,Orebro,4,SO
2018-02-01,Linkoping,1,Skelleftea,3,
2018-02-01,HV 71,2,Vaxjo,3,
2018-02-01,Djurgarden,2,Lulea,1,
2018-02-01,Rogle,4,Brynas,3,
2018-02-03,Brynas,3,Vaxjo,5,
2018-02-03,Karlskrona,1,Malmo,2,
2018-02-03,Lulea,3,Djurgarden,2,SO
2018-02-03,Frolunda,4,Farjestad,5,OT
2018-02-03,Mora,0,Skelleftea,3,
2018-02-03,Rogle,6,Orebro,1,
2018-02-03,Linkoping,5,HV 71,6,SO
2018-02-05,Malmo,2,Rogle,5,
2018-02-08,Vaxjo,1,Djurgarden,3,
2018-02-08,Skelleftea,4,Frolunda,2,
2018-02-08,Orebro,3,Karlskrona,5,
2018-02-08,Lulea,3,Brynas,2,
2018-02-08,HV 71,5,Mora,0,
2018-02-08,Farjestad,3,Linkoping,1,
2018-02-10,Djurgarden,7,Karlskrona,0,
2018-02-10,Mora,5,Farjestad,4,SO
2018-02-10,Rogle,3,Frolunda,4,
2018-02-10,Orebro,0,Lulea,5,
2018-02-10,HV 71,1,Brynas,3,
2018-02-10,Linkoping,1,Malmo,2,
2018-02-10,Skelleftea,2,Vaxjo,4,
2018-02-15,Brynas,3,Orebro,4,
2018-02-24,HV 71,2,Malmo,3,OT
2018-02-24,Mora,2,Rogle,3,
2018-02-24,Lulea,1,Vaxjo,3,
2018-02-24,Brynas,1,Karlskrona,4,
2018-02-24,Djurgarden,3,Linkoping,1,
2018-02-24,Farjestad,3,Skelleftea,4,OT
2018-02-24,Orebro,4,Frolunda,6,
2018-02-27,Vaxjo,5,Rogle,0,
2018-02-27,Skelleftea,3,Orebro,1,
2018-02-27,Karlskrona,1,Lulea,5,
2018-02-28,Farjestad,8,HV 71,2,
2018-02-28,Djurgarden,0,Brynas,2,
2018-02-28,Mora,1,Linkoping,2,
2018-02-28,Frolunda,2,Malmo,1,SO
2018-03-01,Orebro,1,Vaxjo,2,
2018-03-01,Malmo,3,Djurgarden,4,SO
2018-03-01,Lulea,3,Mora,0,
2018-03-01,Linkoping,2,Farjestad,3,SO
2018-03-01,HV 71,3,Skelleftea,1,
2018-03-01,Brynas,1,Frolunda,2,
2018-03-02,Rogle,1,Karlskrona,4,
2018-03-03,Brynas,2,Skelleftea,0,
2018-03-03,Farjestad,1,Orebro,3,
2018-03-03,Djurgarden,2,Mora,3,SO
2018-03-03,Frolunda,4,HV 71,5,OT
2018-03-03,Lulea,2,Malmo,0,
2018-03-03,Vaxjo,2,Linkoping,0,
2018-03-03,Karlskrona,2,Rogle,6,
2018-03-06,Skelleftea,3,Djurgarden,1,
2018-03-06,Orebro,5,Karlskrona,0,
2018-03-06,Mora,6,Brynas,2,
2018-03-06,Malmo,3,Farjestad,1,
2018-03-06,Linkoping,0,Rogle,3,
2018-03-06,HV 71,7,Lulea,1,
2018-03-06,Frolunda,2,Vaxjo,1,
2018-03-08,Brynas,1,Linkoping,5,
2018-03-08,Djurgarden,5,HV 71,2,
2018-03-08,Karlskrona,3,Frolunda,5,
2018-03-08,Mora,0,Orebro,3,
2018-03-08,Rogle,3,Farjestad,2,SO
2018-03-08,Vaxjo,6,Malmo,3,
2018-03-08,Lulea,0,Skelleftea,1,
2018-03-10,Skelleftea,2,Karlskrona,1,OT
2018-03-10,Rogle,3,Lulea,5,
2018-03-10,Orebro,2,Djurgarden,3,OT
2018-03-10,Malmo,6,Mora,1,
2018-03-10,Linkoping,1,Vaxjo,3,
2018-03-10,Frolunda,8,Brynas,3,
2018-03-10,Farjestad,4,HV 71,3,SO
