date,home_team,home_score,away_team,away_score,SOOT
2002-01-26,Farjestad,6,Linkoping,4,
2002-01-29,Sodertalje,3,Modo,4,SO
2002-01-29,Lulea,5,Djurgarden,1,
2002-01-29,Linkoping,6,Brynas,3,
2002-01-29,Farjestad,2,Malmo,4,
2002-01-29,AIK,3,HV 71,5,
2002-01-29,Timra,2,Frolunda,4,
2002-01-31,Djurgarden,3,Timra,4,SO
2002-01-31,Brynas,5,Sodertalje,3,
2002-01-31,Farjestad,3,Lulea,2,
2002-01-31,Malmo,10,HV 71,4,
2002-01-31,Modo,3,AIK,2,
2002-01-31,Frolunda,5,Linkoping,1,
2002-02-02,Timra,0,Farjestad,3,
2002-02-02,Sodertalje,3,Frolunda,4,SO
2002-02-02,Malmo,1,Lulea,4,
2002-02-02,Linkoping,2,Djurgarden,0,
2002-02-03,HV 71,3,Modo,2,
2002-02-03,AIK,4,Brynas,2,
2002-02-05,Brynas,3,HV 71,0,
2002-02-05,Djurgarden,5,Sodertalje,4,SO
2002-02-05,Frolunda,5,AIK,2,
2002-02-05,Lulea,4,Timra,1,
2002-02-05,Malmo,2,Modo,3,OT
2002-02-28,Timra,4,Malmo,2,
2002-02-28,Sodertalje,2,Farjestad,3,SO
2002-02-28,Modo,5,Brynas,4,
2002-02-28,Linkoping,3,Lulea,4,SO
2002-02-28,HV 71,5,Frolunda,4,OT
2002-03-02,AIK,4,Timra,3,
2002-03-02,Brynas,5,Djurgarden,2,
2002-03-02,Malmo,0,Frolunda,3,
2002-03-02,Linkoping,3,Sodertalje,4,SO
2002-03-02,Lulea,5,HV 71,4,SO
2002-03-02,Farjestad,6,Modo,4,
2002-03-03,Timra,3,Linkoping,0,
2002-03-03,Malmo,3,Brynas,7,
2002-03-03,Frolunda,1,Modo,3,
2002-03-03,Farjestad,1,AIK,0,OT
2002-03-03,Djurgarden,4,HV 71,1,
2002-03-03,Lulea,3,Sodertalje,2,
2002-03-05,Sodertalje,8,Timra,0,
2002-03-05,Modo,1,Djurgarden,4,
2002-03-05,Linkoping,2,Malmo,4,
2002-03-05,HV 71,1,Farjestad,2,
2002-03-05,Brynas,6,Frolunda,8,
2002-03-05,AIK,4,Lulea,1,
