date,home_team,home_score,away_team,away_score,SOOT
2015-12-12,Farjestad,1,HV 71,4,
2015-12-22,Malmo,0,Frolunda,3,
2015-12-26,Brynas,3,Linkoping,1,
2015-12-26,Karlskrona,3,Frolunda,6,
2015-12-26,HV 71,2,Malmo,1,
2015-12-26,Lulea,2,Farjestad,3,SO
2015-12-26,Rogle,7,Orebro,2,
2015-12-26,Skelleftea,5,Djurgarden,2,
2015-12-26,Vaxjo,3,Modo,4,SO
2015-12-28,Skelleftea,2,Frolunda,3,
2015-12-28,Orebro,2,Modo,1,
2015-12-28,Malmo,2,Karlskrona,1,SO
2015-12-28,Lulea,3,Vaxjo,2,
2015-12-28,Linkoping,7,Rogle,2,
2015-12-28,HV 71,5,Brynas,2,
2015-12-28,Djurgarden,1,Farjestad,3,
2015-12-30,Brynas,1,Djurgarden,3,
2015-12-30,Frolunda,3,Malmo,2,SO
2015-12-30,Farjestad,2,Skelleftea,3,
2015-12-30,Modo,2,Lulea,3,
2015-12-30,Vaxjo,8,Karlskrona,1,
2015-12-30,Rogle,6,HV 71,2,
2015-12-30,Linkoping,3,Orebro,2,SO
2016-01-05,HV 71,3,Vaxjo,5,
2016-01-06,Skelleftea,3,Brynas,0,
2016-01-06,Frolunda,3,Modo,4,
2016-01-07,Rogle,3,Djurgarden,5,
2016-01-07,Orebro,1,Malmo,2,OT
2016-01-07,Lulea,3,Linkoping,1,
2016-01-07,Karlskrona,2,Farjestad,4,
2016-01-09,Brynas,3,Malmo,2,
2016-01-09,Karlskrona,1,Rogle,2,
2016-01-09,Farjestad,0,Frolunda,6,
2016-01-09,Djurgarden,3,Orebro,5,
2016-01-09,Modo,0,Skelleftea,3,
2016-01-09,Vaxjo,1,Linkoping,4,
2016-01-09,HV 71,5,Lulea,3,
2016-01-14,Vaxjo,1,Malmo,5,
2016-01-14,Orebro,3,HV 71,0,
2016-01-14,Lulea,5,Skelleftea,2,
2016-01-14,Linkoping,3,Farjestad,4,SO
2016-01-14,Djurgarden,4,Karlskrona,3,
2016-01-14,Brynas,2,Modo,1,
2016-01-16,Orebro,3,Brynas,2,
2016-01-16,Karlskrona,3,Modo,2,OT
2016-01-16,Farjestad,2,Linkoping,3,OT
2016-01-16,Skelleftea,4,Vaxjo,1,
2016-01-16,Lulea,3,Malmo,1,
2016-01-16,HV 71,4,Djurgarden,2,
2016-01-16,Rogle,6,Frolunda,3,
2016-01-17,Frolunda,6,Rogle,2,
2016-01-21,Vaxjo,4,Orebro,3,OT
2016-01-21,Skelleftea,2,Linkoping,5,
2016-01-21,Lulea,2,Karlskrona,1,
2016-01-21,Frolunda,2,Brynas,0,
2016-01-21,Farjestad,4,Rogle,1,
2016-01-22,Malmo,0,Djurgarden,3,
2016-01-22,Modo,4,HV 71,1,
2016-01-23,Linkoping,5,Frolunda,0,
2016-01-23,Karlskrona,4,Skelleftea,3,OT
2016-01-23,Brynas,3,Vaxjo,5,
2016-01-23,Orebro,2,Farjestad,1,
2016-01-23,HV 71,3,Modo,0,
2016-01-23,Djurgarden,5,Malmo,2,
2016-01-23,Rogle,0,Lulea,3,
2016-01-26,Farjestad,4,Vaxjo,1,
2016-01-26,Frolunda,0,HV 71,2,
2016-01-26,Modo,4,Djurgarden,1,
2016-01-26,Skelleftea,4,Rogle,1,
2016-01-26,Malmo,1,Linkoping,4,
2016-01-27,Lulea,5,Orebro,3,
2016-01-27,Karlskrona,3,Brynas,2,
2016-01-28,Vaxjo,1,Frolunda,3,
2016-01-28,Rogle,2,Modo,1,
2016-01-28,Malmo,2,Farjestad,3,SO
2016-01-28,HV 71,2,Skelleftea,5,
2016-01-28,Djurgarden,4,Linkoping,3,SO
2016-01-29,Brynas,2,Lulea,1,
2016-01-29,Orebro,1,Karlskrona,4,
2016-01-30,Skelleftea,1,Malmo,2,OT
2016-01-30,Lulea,2,Brynas,1,SO
2016-01-30,Frolunda,3,Djurgarden,2,
2016-01-30,Rogle,1,Vaxjo,4,
2016-01-30,Modo,1,Farjestad,4,
2016-01-30,Linkoping,5,HV 71,1,
2016-01-30,Karlskrona,8,Orebro,2,
2016-02-02,Farjestad,2,Frolunda,1,
2016-02-02,HV 71,2,Rogle,3,SO
2016-02-02,Karlskrona,5,Djurgarden,6,OT
2016-02-02,Modo,3,Brynas,5,
2016-02-02,Malmo,0,Orebro,4,
2016-02-02,Lulea,2,Linkoping,0,
2016-02-02,Vaxjo,2,Skelleftea,5,
2016-02-04,Orebro,3,Vaxjo,2,
2016-02-04,Malmo,0,Skelleftea,3,
2016-02-04,Linkoping,0,Modo,1,
2016-02-04,HV 71,5,Frolunda,3,
2016-02-04,Farjestad,5,Lulea,2,
2016-02-04,Djurgarden,2,Rogle,1,
2016-02-04,Brynas,2,Karlskrona,1,
2016-02-06,Brynas,3,Orebro,2,
2016-02-06,Karlskrona,2,Linkoping,3,
2016-02-06,Djurgarden,4,HV 71,3,SO
2016-02-06,Skelleftea,4,Frolunda,1,
2016-02-06,Rogle,2,Lulea,3,
2016-02-06,Vaxjo,3,Farjestad,2,
2016-02-06,Modo,2,Malmo,1,OT
2016-02-16,HV 71,3,Brynas,2,
2016-02-16,Linkoping,5,Skelleftea,2,
2016-02-16,Farjestad,1,Orebro,2,SO
2016-02-16,Rogle,3,Modo,2,
2016-02-16,Lulea,2,Malmo,3,OT
2016-02-16,Vaxjo,4,Djurgarden,5,SO
2016-02-17,Frolunda,3,Karlskrona,2,
2016-02-18,Modo,4,Farjestad,5,OT
2016-02-18,Malmo,3,Vaxjo,1,
2016-02-18,Djurgarden,2,Linkoping,3,SO
2016-02-18,Brynas,0,Rogle,1,
2016-02-18,Skelleftea,2,Lulea,1,
2016-02-19,Orebro,2,Frolunda,3,OT
2016-02-19,Karlskrona,2,HV 71,3,
2016-02-20,Frolunda,2,Orebro,0,
2016-02-20,Lulea,1,Modo,3,
2016-02-20,Brynas,3,Djurgarden,5,
2016-02-20,Farjestad,3,Malmo,5,
2016-02-20,Rogle,1,Skelleftea,4,
2016-02-20,HV 71,1,Karlskrona,4,
2016-02-20,Linkoping,0,Vaxjo,3,
2016-02-23,Djurgarden,2,Frolunda,1,
2016-02-23,Skelleftea,5,Modo,0,
2016-02-23,Malmo,5,HV 71,3,
2016-02-23,Lulea,7,Orebro,0,
2016-02-23,Farjestad,4,Karlskrona,2,
2016-02-24,Linkoping,6,Rogle,7,OT
2016-02-24,Vaxjo,4,Brynas,2,
2016-02-25,Orebro,2,Djurgarden,1,OT
2016-02-25,Modo,2,Skelleftea,5,
2016-02-25,Karlskrona,1,Lulea,2,
2016-02-25,HV 71,3,Farjestad,2,
2016-02-25,Frolunda,4,Malmo,1,
2016-02-26,Rogle,1,Vaxjo,2,
2016-02-27,Djurgarden,1,Lulea,2,SO
2016-02-27,Modo,4,Frolunda,2,
2016-02-27,Linkoping,6,Brynas,3,
2016-02-27,Vaxjo,4,Rogle,3,SO
2016-02-27,Malmo,3,Karlskrona,1,
2016-02-27,Skelleftea,2,Farjestad,3,SO
2016-02-27,Orebro,5,HV 71,2,
2016-02-28,Brynas,4,Linkoping,2,
2016-03-01,Vaxjo,3,HV 71,2,
2016-03-01,Lulea,0,Frolunda,1,OT
2016-03-01,Linkoping,4,Orebro,3,OT
2016-03-01,Karlskrona,2,Skelleftea,3,OT
2016-03-01,Djurgarden,5,Modo,4,
2016-03-02,Malmo,5,Brynas,3,
2016-03-02,Farjestad,4,Rogle,3,OT
2016-03-03,Frolunda,0,Linkoping,2,
2016-03-03,HV 71,3,Lulea,4,OT
2016-03-03,Skelleftea,3,Djurgarden,0,
2016-03-03,Orebro,3,Karlskrona,2,SO
2016-03-03,Modo,0,Vaxjo,2,
2016-03-04,Rogle,5,Malmo,1,
2016-03-04,Brynas,0,Farjestad,2,
2016-03-05,Karlskrona,1,Modo,2,
2016-03-05,Frolunda,3,Vaxjo,1,
2016-03-05,Farjestad,2,Brynas,1,
2016-03-05,Lulea,4,Djurgarden,1,
2016-03-05,Malmo,2,Rogle,3,SO
2016-03-05,Orebro,2,Skelleftea,1,
2016-03-05,Linkoping,5,HV 71,1,
2016-03-08,Vaxjo,4,Lulea,3,
2016-03-08,Skelleftea,1,HV 71,2,
2016-03-08,Rogle,4,Karlskrona,2,
2016-03-08,Modo,1,Orebro,3,
2016-03-08,Linkoping,5,Malmo,0,
2016-03-08,Djurgarden,4,Farjestad,2,
2016-03-08,Brynas,2,Frolunda,3,
