date,home_team,home_score,away_team,away_score,SOOT
1996-11-21,Brynas,7,Modo,3,
1996-11-21,Djurgarden,2,Leksand,5,
1996-11-21,Farjestad,3,AIK,4,
1996-11-21,Lulea,4,Sodertalje,1,
1996-11-21,Vasteras,2,Malmo,5,
1996-11-21,HV 71,2,Frolunda,1,
1996-11-24,Sodertalje,1,Farjestad,3,
1996-11-24,Modo,2,Frolunda,3,
1996-11-24,Malmo,3,Lulea,6,
1996-11-24,Leksand,9,Vasteras,5,
1996-11-24,Brynas,1,Djurgarden,5,
1996-11-24,AIK,1,HV 71,1,
1996-11-25,Djurgarden,0,Lulea,3,
1996-11-26,Modo,1,HV 71,4,
1996-11-28,Vasteras,3,Brynas,3,
1996-11-28,Lulea,0,Leksand,4,
1996-11-28,HV 71,5,Sodertalje,1,
1996-11-28,Frolunda,2,AIK,2,
1996-11-28,Farjestad,3,Malmo,2,
1996-11-28,Djurgarden,4,Modo,4,
1996-11-30,Brynas,5,Vasteras,1,
1996-11-30,Frolunda,4,Farjestad,0,
1996-11-30,Leksand,4,Sodertalje,1,
1996-11-30,Modo,4,Djurgarden,3,
1996-11-30,Malmo,4,HV 71,4,
1996-12-01,Vasteras,4,Leksand,4,
1996-12-01,Sodertalje,3,Brynas,3,
1996-12-01,Malmo,2,Farjestad,2,
1996-12-01,Frolunda,3,HV 71,5,
1996-12-01,AIK,3,Lulea,3,
1996-12-03,Sodertalje,1,Frolunda,1,
1996-12-03,AIK,3,Modo,2,
1996-12-05,Modo,3,Sodertalje,5,
1996-12-05,Leksand,3,Frolunda,3,
1996-12-05,Farjestad,0,Djurgarden,5,
1996-12-05,Brynas,4,HV 71,2,
1996-12-05,AIK,3,Malmo,3,
1996-12-05,Vasteras,0,Lulea,4,
1996-12-08,Djurgarden,8,Vasteras,5,
1996-12-08,Brynas,1,Lulea,4,
1996-12-08,Malmo,6,HV 71,3,
1996-12-08,Modo,3,AIK,4,
1996-12-08,Leksand,1,Farjestad,5,
1996-12-12,Vasteras,3,Modo,4,
1996-12-12,Lulea,3,Djurgarden,1,
1996-12-12,HV 71,4,Leksand,1,
1996-12-12,Frolunda,4,Malmo,6,
1996-12-12,Farjestad,1,Brynas,0,
1996-12-12,AIK,4,Sodertalje,1,
1997-01-02,Brynas,3,Frolunda,3,
1997-01-02,Djurgarden,1,HV 71,4,
1997-01-02,Malmo,5,Sodertalje,2,
1997-01-02,Vasteras,2,Farjestad,7,
1997-01-02,Leksand,0,AIK,5,
1997-01-04,Sodertalje,1,Leksand,4,
1997-01-04,Modo,0,Malmo,3,
1997-01-04,HV 71,8,Vasteras,3,
1997-01-04,Frolunda,4,Djurgarden,4,
1997-01-04,Farjestad,2,Lulea,1,
1997-01-04,AIK,2,Brynas,3,
1997-01-05,Vasteras,2,Frolunda,5,
1997-01-05,Lulea,2,HV 71,2,
1997-01-05,Leksand,1,Malmo,2,
1997-01-05,Farjestad,1,Modo,2,
1997-01-05,Brynas,4,Sodertalje,1,
1997-01-07,Djurgarden,4,AIK,2,
1997-01-09,Frolunda,4,Lulea,4,
1997-01-09,HV 71,3,Farjestad,3,
1997-01-09,AIK,7,Vasteras,1,
1997-01-09,Modo,1,Leksand,3,
1997-01-09,Sodertalje,1,Djurgarden,7,
1997-01-09,Malmo,4,Brynas,5,
1997-01-12,Vasteras,1,Sodertalje,4,
1997-01-12,Lulea,3,AIK,2,
1997-01-12,HV 71,4,Modo,5,
1997-01-12,Farjestad,1,Frolunda,1,
1997-01-12,Djurgarden,4,Malmo,1,
1997-01-12,Brynas,1,Leksand,2,
1997-01-14,Malmo,5,Vasteras,0,
1997-01-16,Modo,4,Brynas,2,
1997-01-16,Leksand,4,Djurgarden,3,
1997-01-16,Frolunda,7,HV 71,5,
1997-01-16,AIK,3,Farjestad,2,
1997-01-16,Sodertalje,3,Lulea,1,
1997-01-19,Farjestad,5,Sodertalje,3,
1997-01-19,Frolunda,3,Modo,5,
1997-01-19,Djurgarden,5,Brynas,1,
1997-01-19,Lulea,3,Malmo,1,
1997-01-19,Vasteras,2,Leksand,2,
1997-01-19,HV 71,7,AIK,3,
1997-01-20,Brynas,10,Vasteras,1,
1997-01-21,Sodertalje,6,HV 71,4,
1997-01-21,Modo,3,Djurgarden,7,
1997-01-21,Malmo,1,Farjestad,4,
1997-01-21,Leksand,1,Lulea,4,
1997-01-21,AIK,3,Frolunda,3,
1997-01-23,Djurgarden,3,Farjestad,5,
1997-01-23,Frolunda,5,Leksand,1,
1997-01-23,Lulea,6,Vasteras,2,
1997-01-23,Malmo,9,AIK,3,
1997-01-23,Sodertalje,1,Modo,0,
1997-01-23,HV 71,1,Brynas,1,
1997-01-26,AIK,7,Modo,2,
1997-01-28,Vasteras,3,Djurgarden,5,
1997-01-28,Lulea,4,Brynas,2,
1997-01-28,HV 71,2,Malmo,5,
1997-01-28,Farjestad,1,Leksand,4,
1997-01-30,Brynas,3,Farjestad,7,
1997-01-30,Djurgarden,3,Lulea,4,
1997-01-30,Sodertalje,1,AIK,4,
1997-01-30,Malmo,2,Frolunda,1,
1997-01-30,Leksand,6,HV 71,3,
1997-01-30,Modo,1,Vasteras,5,
1997-02-02,Sodertalje,2,Malmo,2,
1997-02-02,Modo,2,Lulea,4,
1997-02-02,HV 71,3,Djurgarden,6,
1997-02-02,Frolunda,1,Brynas,5,
1997-02-02,Farjestad,3,Vasteras,2,
1997-02-02,AIK,2,Leksand,2,
1997-02-11,Vasteras,3,HV 71,5,
1997-02-11,Malmo,2,Modo,6,
1997-02-11,Lulea,3,Farjestad,5,
1997-02-11,Leksand,1,Sodertalje,4,
1997-02-11,Djurgarden,2,Frolunda,3,
1997-02-11,Brynas,4,AIK,1,
1997-02-13,AIK,2,Djurgarden,7,
1997-02-13,Frolunda,3,Vasteras,3,
1997-02-13,HV 71,3,Lulea,5,
1997-02-13,Modo,5,Farjestad,5,
1997-02-13,Sodertalje,3,Brynas,2,
1997-02-13,Malmo,3,Leksand,1,
1997-02-16,Vasteras,1,AIK,3,
1997-02-16,Lulea,4,Frolunda,2,
1997-02-16,Leksand,3,Modo,3,
1997-02-16,Farjestad,4,HV 71,2,
1997-02-16,Djurgarden,1,Sodertalje,4,
1997-02-16,Brynas,3,Malmo,6,
1997-02-18,Frolunda,2,Sodertalje,2,
1997-02-18,AIK,0,Lulea,2,
1997-02-20,Sodertalje,6,Vasteras,2,
1997-02-20,Modo,3,HV 71,5,
1997-02-20,Malmo,1,Djurgarden,3,
1997-02-20,Leksand,0,Brynas,6,
1997-02-20,Frolunda,0,Farjestad,1,
1997-02-23,Brynas,6,Modo,5,
1997-02-23,Djurgarden,1,Leksand,3,
1997-02-23,HV 71,2,Frolunda,3,
1997-02-23,Lulea,5,Sodertalje,2,
1997-02-23,Vasteras,2,Malmo,2,
1997-02-23,Farjestad,3,AIK,3,
1997-02-25,Lulea,2,Modo,1,
1997-02-27,Brynas,4,Djurgarden,3,
1997-02-27,Leksand,6,Vasteras,3,
1997-02-27,AIK,3,HV 71,4,
1997-02-27,Modo,3,Frolunda,3,
1997-02-27,Sodertalje,1,Farjestad,4,
1997-02-27,Malmo,3,Lulea,3,
1997-03-02,Vasteras,1,Brynas,0,
1997-03-02,Lulea,5,Leksand,6,
1997-03-02,HV 71,3,Sodertalje,4,
1997-03-02,Frolunda,2,AIK,1,
1997-03-02,Farjestad,2,Malmo,4,
1997-03-02,Djurgarden,5,Modo,3,
1997-03-04,AIK,2,Malmo,4,
1997-03-04,Brynas,2,HV 71,1,
1997-03-04,Modo,3,Sodertalje,6,
1997-03-04,Leksand,6,Frolunda,2,
1997-03-04,Vasteras,3,Lulea,4,
1997-03-04,Farjestad,3,Djurgarden,1,
1997-03-06,Sodertalje,4,Frolunda,2,
1997-03-06,Modo,3,AIK,1,
1997-03-06,Malmo,2,HV 71,3,
1997-03-06,Leksand,1,Farjestad,2,
1997-03-06,Djurgarden,3,Vasteras,0,
1997-03-06,Brynas,1,Lulea,0,
1997-03-09,Vasteras,6,Modo,4,
1997-03-09,Lulea,3,Djurgarden,1,
1997-03-09,HV 71,1,Leksand,3,
1997-03-09,Frolunda,5,Malmo,2,
1997-03-09,Farjestad,2,Brynas,6,
1997-03-09,AIK,3,Sodertalje,2,
