date,home_team,home_score,away_team,away_score,SOOT
1993-11-14,Djurgarden,4,Modo,3,
1993-11-14,Farjestad,3,HV 71,3,
1993-11-14,Rogle,4,Frolunda,4,
1993-11-14,Lulea,5,Vasteras,6,
1993-11-14,IF Bjorkloven,5,Leksand,2,
1993-11-18,Vasteras,5,IF Bjorkloven,1,
1993-11-18,Modo,9,Lulea,3,
1993-11-18,Malmo,5,Farjestad,5,
1993-11-18,Leksand,4,Rogle,6,
1993-11-18,HV 71,4,Djurgarden,4,
1993-11-18,Brynas,3,Frolunda,5,
1993-11-21,Djurgarden,4,Malmo,4,
1993-11-21,Frolunda,3,Leksand,3,
1993-11-21,Farjestad,2,Brynas,1,
1993-11-21,Lulea,3,HV 71,3,
1993-11-21,Rogle,3,Vasteras,2,
1993-11-21,IF Bjorkloven,3,Modo,3,
1993-11-25,Vasteras,0,Frolunda,1,
1993-11-25,Modo,8,Rogle,3,
1993-11-25,Malmo,6,Lulea,4,
1993-11-25,HV 71,4,IF Bjorkloven,3,
1993-11-25,Farjestad,6,Djurgarden,2,
1993-11-25,Brynas,1,Leksand,3,
1993-11-28,Rogle,3,HV 71,2,
1993-11-28,Lulea,4,Farjestad,3,
1993-11-28,Leksand,4,Vasteras,3,
1993-11-28,IF Bjorkloven,4,Malmo,2,
1993-11-28,Frolunda,7,Modo,2,
1993-11-30,Djurgarden,1,Brynas,2,
1993-12-02,Vasteras,2,HV 71,3,
1993-12-02,Rogle,1,Djurgarden,3,
1993-12-02,Malmo,2,Leksand,4,
1993-12-02,Lulea,6,IF Bjorkloven,3,
1993-12-02,Frolunda,5,Farjestad,1,
1993-12-02,Brynas,3,Modo,10,
1993-12-05,Djurgarden,3,Lulea,4,
1993-12-05,Farjestad,4,IF Bjorkloven,4,
1993-12-05,Brynas,1,Vasteras,2,
1993-12-05,Malmo,6,Rogle,4,
1993-12-05,Modo,0,Leksand,5,
1993-12-05,HV 71,2,Frolunda,2,
1993-12-09,Vasteras,3,Modo,1,
1993-12-09,Rogle,4,Farjestad,2,
1993-12-09,Lulea,2,Brynas,4,
1993-12-09,Leksand,0,HV 71,3,
1993-12-09,IF Bjorkloven,1,Djurgarden,4,
1993-12-09,Frolunda,1,Malmo,3,
1994-01-04,Frolunda,5,Djurgarden,1,
1994-01-06,Modo,4,Vasteras,0,
1994-01-06,Lulea,4,Malmo,3,
1994-01-06,Leksand,9,Rogle,3,
1994-01-06,HV 71,2,Brynas,4,
1994-01-09,Djurgarden,6,Lulea,1,
1994-01-09,Brynas,2,Frolunda,0,
1994-01-09,Malmo,9,Modo,6,
1994-01-09,Vasteras,11,Rogle,7,
1994-01-09,HV 71,4,Leksand,3,
1994-01-11,Vasteras,2,Leksand,2,
1994-01-11,Rogle,5,Malmo,4,
1994-01-11,Modo,3,Djurgarden,2,
1994-01-11,Lulea,3,Brynas,4,
1994-01-11,Frolunda,5,HV 71,2,
1994-01-13,Malmo,5,Vasteras,5,
1994-01-13,Leksand,5,Frolunda,1,
1994-01-13,HV 71,4,Lulea,2,
1994-01-13,Djurgarden,5,Rogle,1,
1994-01-13,Brynas,6,Modo,2,
1994-01-16,Lulea,4,Frolunda,4,
1994-01-16,Malmo,4,HV 71,2,
1994-01-16,Modo,3,Leksand,0,
1994-01-16,Vasteras,5,Djurgarden,5,
1994-01-16,Rogle,3,Brynas,4,
1994-01-18,Leksand,3,Lulea,2,
1994-01-18,HV 71,3,Rogle,3,
1994-01-18,Frolunda,5,Modo,6,
1994-01-18,Djurgarden,5,Malmo,5,
1994-01-18,Brynas,3,Vasteras,2,
1994-01-20,Modo,6,Rogle,4,
1994-01-20,Lulea,6,Vasteras,3,
1994-01-20,Leksand,2,Brynas,2,
1994-01-20,HV 71,4,Djurgarden,3,
1994-01-20,Frolunda,5,Malmo,2,
1994-01-23,Djurgarden,2,Leksand,4,
1994-01-23,Malmo,5,Brynas,4,
1994-01-23,Vasteras,3,HV 71,1,
1994-01-23,Rogle,4,Frolunda,4,
1994-01-23,Modo,8,Lulea,5,
1994-01-25,Lulea,1,Rogle,3,
1994-01-25,Leksand,4,Malmo,2,
1994-01-25,HV 71,4,Modo,1,
1994-01-25,Frolunda,5,Vasteras,1,
1994-01-25,Brynas,4,Djurgarden,5,
1994-01-27,Vasteras,5,Modo,1,
1994-01-27,Rogle,4,Leksand,2,
1994-01-27,Malmo,5,Lulea,1,
1994-01-27,Djurgarden,6,Frolunda,1,
1994-01-27,Brynas,4,HV 71,2,
1994-01-30,Frolunda,5,Brynas,2,
1994-01-30,Leksand,4,HV 71,3,
1994-01-30,Rogle,5,Vasteras,3,
1994-01-30,Modo,7,Malmo,3,
1994-01-30,Lulea,5,Djurgarden,4,
1994-02-01,Malmo,4,Rogle,1,
1994-02-01,Leksand,7,Vasteras,4,
1994-02-01,HV 71,5,Frolunda,1,
1994-02-01,Djurgarden,5,Modo,1,
1994-02-01,Brynas,5,Lulea,1,
1994-03-03,Lulea,3,HV 71,6,
1994-03-03,Frolunda,3,Leksand,2,
1994-03-03,Rogle,6,Djurgarden,1,
1994-03-03,Vasteras,5,Malmo,2,
1994-03-03,Modo,3,Brynas,2,
1994-03-06,Leksand,3,Modo,0,
1994-03-06,HV 71,2,Malmo,3,
1994-03-06,Frolunda,5,Lulea,3,
1994-03-06,Djurgarden,1,Vasteras,1,
1994-03-06,Brynas,6,Rogle,3,
1994-03-07,Malmo,2,Djurgarden,2,
1994-03-08,Vasteras,4,Brynas,6,
1994-03-08,Rogle,3,HV 71,5,
1994-03-08,Modo,2,Frolunda,5,
1994-03-08,Lulea,2,Leksand,5,
1994-03-10,Brynas,4,Leksand,3,
1994-03-10,Djurgarden,3,HV 71,0,
1994-03-10,Rogle,6,Modo,6,
1994-03-10,Vasteras,6,Lulea,4,
1994-03-10,Malmo,5,Frolunda,0,
1994-03-13,Lulea,6,Modo,3,
1994-03-13,Leksand,3,Djurgarden,5,
1994-03-13,HV 71,1,Vasteras,7,
1994-03-13,Frolunda,4,Rogle,6,
1994-03-13,Brynas,5,Malmo,3,
1994-03-15,Vasteras,3,Frolunda,4,
1994-03-15,Rogle,8,Lulea,4,
1994-03-15,Modo,1,HV 71,1,
1994-03-15,Malmo,7,Leksand,2,
1994-03-15,Djurgarden,5,Brynas,6,
