date,home_team,home_score,away_team,away_score,SOOT
2010-11-02,Djurgarden,4,Sodertalje,3,
2010-11-04,Djurgarden,2,AIK,5,
2010-11-04,Brynas,5,Farjestad,4,OT
2010-11-04,Frolunda,3,Lulea,1,
2010-11-04,Sodertalje,3,Skelleftea,4,SO
2010-11-04,Timra,1,Modo,4,
2010-11-04,Linkoping,4,HV 71,1,
2010-11-06,Timra,1,AIK,4,
2010-11-06,Skelleftea,4,Djurgarden,5,
2010-11-06,HV 71,6,Sodertalje,1,
2010-11-06,Brynas,3,Frolunda,4,
2010-11-06,Modo,4,Linkoping,3,SO
2010-11-06,Lulea,3,Farjestad,2,
2010-11-16,Frolunda,0,Skelleftea,3,
2010-11-16,AIK,5,Sodertalje,2,
2010-11-18,Sodertalje,5,Frolunda,2,
2010-11-18,Skelleftea,4,HV 71,1,
2010-11-18,Modo,2,AIK,1,OT
2010-11-18,Lulea,3,Timra,4,OT
2010-11-18,Linkoping,2,Brynas,0,
2010-11-18,Djurgarden,1,Farjestad,3,
2010-11-20,Timra,3,Brynas,2,SO
2010-11-20,Sodertalje,4,Linkoping,2,
2010-11-20,Farjestad,1,Frolunda,3,
2010-11-20,Djurgarden,3,Modo,1,
2010-11-20,HV 71,4,Lulea,1,
2010-11-21,AIK,4,Skelleftea,2,
2010-11-23,Timra,2,Sodertalje,1,
2010-11-23,Modo,1,Skelleftea,5,
2010-11-23,Lulea,3,Djurgarden,1,
2010-11-23,Linkoping,6,Frolunda,1,
2010-11-23,Farjestad,2,AIK,1,
2010-11-23,Brynas,3,HV 71,0,
2010-11-25,Djurgarden,4,Frolunda,5,SO
2010-11-25,Farjestad,3,Lulea,0,
2010-11-25,Modo,1,Timra,5,
2010-11-25,HV 71,3,Linkoping,2,
2010-11-25,Skelleftea,4,Brynas,2,
2010-11-27,Sodertalje,6,Farjestad,2,
2010-11-27,HV 71,4,Skelleftea,1,
2010-11-27,Frolunda,4,AIK,3,
2010-11-27,Brynas,4,Djurgarden,3,OT
2010-11-27,Timra,1,Lulea,4,
2010-11-29,AIK,2,Brynas,5,
2010-11-29,Lulea,2,Frolunda,4,
2010-11-30,Sodertalje,2,Timra,5,
2010-11-30,Skelleftea,1,Modo,4,
2010-11-30,Farjestad,3,Linkoping,2,SO
2010-11-30,Djurgarden,2,HV 71,3,OT
2010-12-02,Timra,3,HV 71,7,
2010-12-02,Modo,7,Sodertalje,1,
2010-12-02,Linkoping,0,Lulea,2,
2010-12-02,Brynas,3,Farjestad,4,SO
2010-12-04,HV 71,3,Frolunda,4,SO
2010-12-04,Lulea,2,Brynas,3,
2010-12-04,Linkoping,3,Sodertalje,0,
2010-12-04,Farjestad,3,Modo,2,
2010-12-04,Skelleftea,5,AIK,4,SO
2010-12-04,Djurgarden,1,Timra,2,OT
2010-12-05,Frolunda,2,HV 71,4,
2010-12-06,AIK,1,Farjestad,6,
2010-12-07,Timra,2,Skelleftea,3,SO
2010-12-07,Sodertalje,1,Frolunda,2,OT
2010-12-07,Modo,3,HV 71,4,SO
2010-12-07,Djurgarden,4,Lulea,1,
2010-12-07,Brynas,3,Linkoping,2,OT
2010-12-09,Brynas,2,Timra,0,
2010-12-09,Farjestad,1,HV 71,4,
2010-12-09,Skelleftea,4,Sodertalje,1,
2010-12-09,Linkoping,3,Djurgarden,2,OT
2010-12-09,Lulea,2,AIK,1,OT
2010-12-09,Frolunda,3,Modo,1,
2010-12-11,Sodertalje,3,Lulea,2,
2010-12-11,HV 71,2,Brynas,3,OT
2010-12-11,Frolunda,2,Linkoping,1,
2010-12-11,AIK,7,Timra,2,
2010-12-11,Skelleftea,5,Farjestad,2,
2010-12-11,Modo,2,Djurgarden,3,
2010-12-13,Linkoping,7,Modo,2,
2010-12-22,AIK,1,Djurgarden,3,
2010-12-26,Linkoping,3,Timra,1,
2010-12-26,Djurgarden,5,Skelleftea,1,
2010-12-26,Brynas,3,Sodertalje,4,
2010-12-26,Lulea,2,HV 71,1,
2010-12-26,Farjestad,5,Frolunda,2,
2010-12-26,Modo,2,AIK,3,SO
2010-12-28,Frolunda,3,Brynas,2,
2010-12-28,HV 71,8,AIK,2,
2010-12-28,Sodertalje,1,Djurgarden,2,
2010-12-28,Skelleftea,1,Linkoping,2,SO
2010-12-28,Timra,0,Farjestad,4,
2010-12-28,Modo,2,Lulea,4,
2010-12-30,Timra,5,Frolunda,2,
2010-12-30,Sodertalje,2,HV 71,4,
2010-12-30,Lulea,1,Skelleftea,2,
2010-12-30,Linkoping,4,AIK,1,
2010-12-30,Djurgarden,2,Farjestad,4,
2010-12-30,Brynas,2,Modo,3,
2011-01-02,Modo,5,Linkoping,2,
2011-01-02,HV 71,6,Djurgarden,2,
2011-01-02,Frolunda,4,Sodertalje,0,
2011-01-02,Brynas,2,Lulea,0,
2011-01-02,AIK,3,Timra,1,
2011-01-02,Farjestad,3,Skelleftea,2,SO
2011-01-04,HV 71,5,Farjestad,2,
2011-01-04,Frolunda,3,Lulea,4,OT
2011-01-04,Skelleftea,4,Timra,1,
2011-01-04,Linkoping,5,Brynas,2,
2011-01-04,Sodertalje,4,Modo,3,
2011-01-06,Brynas,2,Frolunda,1,
2011-01-06,Lulea,2,Modo,3,
2011-01-06,Linkoping,3,Farjestad,1,
2011-01-06,HV 71,4,Sodertalje,1,
2011-01-06,Djurgarden,2,Timra,3,OT
2011-01-08,Sodertalje,5,Brynas,3,
2011-01-08,Lulea,2,Djurgarden,1,OT
2011-01-08,Farjestad,2,Timra,4,
2011-01-08,Linkoping,4,AIK,0,
2011-01-08,Modo,3,Skelleftea,1,
2011-01-11,HV 71,3,Lulea,2,
2011-01-11,Djurgarden,4,AIK,1,
2011-01-13,Timra,2,Sodertalje,3,
2011-01-13,Skelleftea,5,Frolunda,4,OT
2011-01-13,Modo,6,Brynas,1,
2011-01-13,Djurgarden,1,Linkoping,0,
2011-01-15,Brynas,5,Skelleftea,0,
2011-01-15,Timra,2,HV 71,3,OT
2011-01-15,Lulea,3,Farjestad,2,OT
2011-01-15,Djurgarden,4,Modo,3,SO
2011-01-15,Sodertalje,1,Linkoping,2,OT
2011-01-16,AIK,1,Frolunda,2,
2011-01-18,Lulea,5,HV 71,4,OT
2011-01-18,AIK,4,Skelleftea,5,SO
2011-01-20,Lulea,3,Linkoping,5,
2011-01-20,Farjestad,3,Djurgarden,4,SO
2011-01-20,Sodertalje,4,AIK,2,
2011-01-20,Timra,1,Brynas,0,SO
2011-01-20,Modo,4,Frolunda,0,
2011-01-22,Frolunda,5,Linkoping,1,
2011-01-22,Farjestad,1,Sodertalje,3,
2011-01-22,Skelleftea,2,Lulea,0,
2011-01-22,Djurgarden,1,Brynas,2,
2011-01-22,Timra,2,Modo,5,
2011-01-23,AIK,3,HV 71,2,
2011-01-24,Frolunda,4,Djurgarden,2,
2011-01-25,Linkoping,1,HV 71,4,
2011-01-25,Brynas,2,AIK,3,SO
2011-01-25,Lulea,3,Timra,2,
2011-01-25,Sodertalje,3,Skelleftea,4,SO
2011-01-25,Modo,2,Farjestad,4,
2011-01-27,Lulea,1,AIK,2,
2011-01-27,Linkoping,2,Skelleftea,0,
2011-01-27,HV 71,3,Modo,4,SO
2011-01-27,Frolunda,2,Timra,5,
2011-01-27,Farjestad,1,Brynas,2,
2011-01-27,Djurgarden,1,Sodertalje,2,
2011-01-29,Brynas,3,HV 71,2,SO
2011-01-29,Lulea,1,Sodertalje,3,
2011-01-29,Timra,3,Linkoping,2,SO
2011-01-29,Frolunda,0,Farjestad,3,
2011-01-29,Skelleftea,5,Djurgarden,4,SO
2011-01-29,AIK,5,Modo,3,
2011-01-31,Timra,2,Skelleftea,5,
2011-01-31,AIK,1,Farjestad,3,
2011-02-01,Sodertalje,3,Frolunda,2,
2011-02-01,HV 71,4,Linkoping,3,
2011-02-01,Farjestad,2,Lulea,0,
2011-02-01,Brynas,5,Modo,2,
2011-02-03,Djurgarden,5,Farjestad,1,
2011-02-03,Frolunda,2,Brynas,4,
2011-02-03,Modo,3,Timra,4,
2011-02-03,Skelleftea,6,AIK,1,
2011-02-03,Linkoping,4,Sodertalje,0,
2011-02-05,HV 71,6,Skelleftea,4,
2011-02-05,Farjestad,3,Modo,2,SO
2011-02-05,Brynas,2,Djurgarden,1,
2011-02-05,AIK,3,Sodertalje,2,
2011-02-05,Timra,4,Frolunda,2,
2011-02-05,Linkoping,2,Lulea,1,
2011-02-14,Linkoping,1,Timra,2,
2011-02-15,AIK,1,Djurgarden,2,SO
2011-02-15,Skelleftea,5,HV 71,3,
2011-02-17,Timra,2,Farjestad,1,
2011-02-17,Sodertalje,0,Lulea,3,
2011-02-17,Skelleftea,4,Modo,1,
2011-02-17,Frolunda,1,AIK,2,SO
2011-02-17,Djurgarden,5,HV 71,3,
2011-02-17,Brynas,0,Linkoping,1,
2011-02-19,Lulea,2,Brynas,3,SO
2011-02-19,Modo,1,Djurgarden,2,
2011-02-19,Frolunda,4,Skelleftea,1,
2011-02-19,HV 71,2,AIK,1,
2011-02-19,Sodertalje,2,Farjestad,6,
2011-02-21,Djurgarden,5,Frolunda,1,
2011-02-22,Timra,2,Lulea,4,
2011-02-22,Skelleftea,4,Sodertalje,3,
2011-02-22,Modo,3,HV 71,2,
2011-02-22,Farjestad,3,Linkoping,2,OT
2011-02-22,AIK,4,Brynas,1,
2011-02-24,Sodertalje,2,Djurgarden,0,
2011-02-24,Lulea,5,Skelleftea,2,
2011-02-24,Linkoping,3,Modo,5,
2011-02-24,HV 71,4,Frolunda,3,SO
2011-02-24,Brynas,6,Timra,4,
2011-02-24,AIK,0,Farjestad,3,
2011-02-26,Linkoping,3,Frolunda,2,
2011-02-26,Modo,2,Sodertalje,1,OT
2011-02-26,Farjestad,5,HV 71,2,
2011-02-26,Skelleftea,6,Brynas,2,
2011-02-26,Timra,1,AIK,3,
2011-02-26,Djurgarden,2,Lulea,4,
2011-03-01,Timra,2,HV 71,1,OT
2011-03-01,Skelleftea,2,Farjestad,6,
2011-03-01,Linkoping,2,Djurgarden,4,
2011-03-01,Frolunda,3,Modo,2,
2011-03-01,Brynas,3,Sodertalje,2,SO
2011-03-01,AIK,1,Lulea,2,SO
2011-03-03,Linkoping,1,AIK,2,
2011-03-03,Djurgarden,3,Skelleftea,1,
2011-03-03,HV 71,4,Brynas,3,OT
2011-03-03,Modo,0,Lulea,1,SO
2011-03-03,Sodertalje,5,Timra,3,
2011-03-03,Frolunda,4,Farjestad,3,
2011-03-05,Timra,2,Djurgarden,1,
2011-03-05,Sodertalje,1,HV 71,2,
2011-03-05,Skelleftea,5,Linkoping,4,OT
2011-03-05,Lulea,0,Frolunda,1,
2011-03-05,Farjestad,3,Brynas,0,
2011-03-05,AIK,3,Modo,2,
