date,home_team,home_score,away_team,away_score,SOOT
1996-01-04,AIK,1,HV 71,5,
1996-01-04,Brynas,2,Rogle,4,
1996-01-07,Rogle,3,Malmo,7,
1996-01-07,Modo,6,Vasteras,2,
1996-01-07,HV 71,2,Leksand,2,
1996-01-07,Frolunda,0,AIK,2,
1996-01-07,Farjestad,5,Lulea,2,
1996-01-07,Brynas,1,Djurgarden,1,
1996-01-09,Vasteras,3,Rogle,3,
1996-01-09,Malmo,3,Djurgarden,3,
1996-01-09,Lulea,5,HV 71,2,
1996-01-09,Leksand,1,Frolunda,2,
1996-01-09,Brynas,4,Farjestad,4,
1996-01-09,AIK,4,Modo,0,
1996-01-11,Djurgarden,2,Leksand,2,
1996-01-11,Farjestad,2,AIK,3,
1996-01-11,Vasteras,6,Brynas,4,
1996-01-11,Malmo,3,Lulea,5,
1996-01-11,Modo,2,Frolunda,2,
1996-01-11,HV 71,8,Rogle,1,
1996-01-14,Modo,3,Farjestad,0,
1996-01-14,Malmo,3,Vasteras,2,
1996-01-14,Leksand,3,Frolunda,0,
1996-01-14,HV 71,8,Djurgarden,4,
1996-01-14,AIK,0,Lulea,4,
1996-01-16,Djurgarden,2,Malmo,1,
1996-01-16,Farjestad,4,Leksand,3,
1996-01-16,Lulea,2,HV 71,2,
1996-01-16,Vasteras,4,Modo,4,
1996-01-16,Frolunda,1,AIK,1,
1996-01-18,Vasteras,3,Farjestad,5,
1996-01-18,Modo,5,Djurgarden,5,
1996-01-18,Malmo,5,Lulea,3,
1996-01-18,HV 71,4,Frolunda,5,
1996-01-18,AIK,3,Leksand,0,
1996-01-21,Lulea,2,Modo,6,
1996-01-21,Leksand,4,HV 71,7,
1996-01-21,Frolunda,6,Malmo,3,
1996-01-21,Farjestad,3,AIK,5,
1996-01-21,Djurgarden,1,Vasteras,5,
1996-01-23,Frolunda,2,Leksand,2,
1996-01-25,Modo,3,Frolunda,3,
1996-01-25,Malmo,1,Farjestad,5,
1996-01-25,HV 71,2,AIK,4,
1996-01-25,Djurgarden,1,Leksand,3,
1996-01-25,Vasteras,0,Lulea,7,
1996-01-28,Lulea,1,Djurgarden,5,
1996-01-28,Leksand,2,Modo,3,
1996-01-28,Frolunda,3,Vasteras,0,
1996-01-28,Farjestad,4,HV 71,2,
1996-01-28,AIK,1,Malmo,4,
1996-01-30,Farjestad,4,Frolunda,4,
1996-01-30,AIK,1,Djurgarden,4,
1996-01-30,Leksand,3,Lulea,3,
1996-01-30,HV 71,3,Vasteras,3,
1996-01-30,Malmo,3,Modo,3,
1996-02-01,Vasteras,2,Leksand,4,
1996-02-01,Modo,5,AIK,1,
1996-02-01,Malmo,0,HV 71,1,
1996-02-01,Lulea,4,Farjestad,6,
1996-02-01,Djurgarden,2,Frolunda,4,
1996-02-04,Leksand,8,Malmo,2,
1996-02-04,HV 71,4,Modo,1,
1996-02-04,Frolunda,3,Lulea,3,
1996-02-04,Farjestad,5,Djurgarden,1,
1996-02-04,AIK,6,Vasteras,4,
1996-02-06,Djurgarden,3,HV 71,3,
1996-02-06,Vasteras,4,Malmo,1,
1996-02-06,Lulea,4,AIK,4,
1996-02-06,Farjestad,5,Modo,3,
1996-02-15,Modo,4,Vasteras,1,
1996-02-15,Malmo,2,Djurgarden,3,
1996-02-15,Leksand,4,Farjestad,4,
1996-02-15,HV 71,1,Lulea,4,
1996-02-15,AIK,1,Frolunda,1,
1996-02-18,Lulea,6,Malmo,0,
1996-02-18,Leksand,2,AIK,1,
1996-02-18,Frolunda,3,HV 71,2,
1996-02-18,Farjestad,5,Vasteras,3,
1996-02-18,Djurgarden,2,Modo,2,
1996-02-20,HV 71,4,Leksand,3,
1996-02-20,AIK,0,Farjestad,0,
1996-02-20,Malmo,2,Frolunda,4,
1996-02-20,Vasteras,3,Djurgarden,5,
1996-02-20,Modo,2,Lulea,2,
1996-02-22,Lulea,7,Vasteras,1,
1996-02-22,Leksand,2,Djurgarden,2,
1996-02-22,Frolunda,7,Modo,4,
1996-02-22,Farjestad,4,Malmo,7,
1996-02-22,AIK,3,HV 71,3,
1996-02-25,Vasteras,0,Frolunda,5,
1996-02-25,Modo,4,Leksand,4,
1996-02-25,Malmo,4,AIK,4,
1996-02-25,HV 71,1,Farjestad,6,
1996-02-25,Djurgarden,4,Lulea,2,
1996-02-29,Djurgarden,2,AIK,2,
1996-02-29,Frolunda,2,Farjestad,3,
1996-02-29,Lulea,7,Leksand,2,
1996-02-29,Vasteras,3,HV 71,6,
1996-02-29,Modo,2,Malmo,1,
1996-03-03,Leksand,7,Vasteras,2,
1996-03-03,HV 71,8,Malmo,3,
1996-03-03,Frolunda,5,Djurgarden,0,
1996-03-03,Farjestad,5,Lulea,2,
1996-03-03,AIK,3,Modo,4,
1996-03-05,Vasteras,3,AIK,1,
1996-03-05,Modo,4,HV 71,4,
1996-03-05,Malmo,5,Leksand,4,
1996-03-05,Lulea,2,Frolunda,1,
1996-03-05,Djurgarden,1,Farjestad,6,
