date,home_team,home_score,away_team,away_score,SOOT
2009-10-27,Farjestad,1,Frolunda,1,
2009-10-27,Djurgarden,2,Skelleftea,3,
2009-10-29,Rogle,1,Linkoping,5,
2009-10-29,Brynas,3,Djurgarden,1,
2009-10-29,Sodertalje,5,HV 71,3,
2009-10-29,Skelleftea,0,Farjestad,4,
2009-10-29,Frolunda,4,Modo,2,
2009-10-29,Timra,1,Lulea,3,
2009-10-31,Modo,4,Sodertalje,1,
2009-10-31,Lulea,3,Rogle,4,
2009-10-31,HV 71,3,Brynas,0,
2009-10-31,Frolunda,5,Skelleftea,2,
2009-10-31,Farjestad,1,Linkoping,3,
2009-10-31,Djurgarden,3,Timra,1,
2009-11-01,Linkoping,4,Modo,3,OT
2009-11-01,Brynas,2,Farjestad,4,
2009-11-01,Timra,4,Frolunda,3,
2009-11-01,Skelleftea,0,Rogle,2,
2009-11-02,Sodertalje,3,Lulea,4,
2009-11-10,Timra,2,Skelleftea,1,
2009-11-10,Sodertalje,2,Farjestad,3,OT
2009-11-10,Rogle,0,Brynas,0,
2009-11-10,Modo,2,Djurgarden,2,
2009-11-10,Lulea,5,HV 71,3,
2009-11-10,Frolunda,3,Linkoping,1,
2009-11-12,Brynas,4,Timra,1,
2009-11-12,Djurgarden,6,Lulea,3,
2009-11-12,Rogle,1,Sodertalje,4,
2009-11-12,HV 71,2,Frolunda,2,
2009-11-12,Skelleftea,2,Linkoping,2,
2009-11-12,Farjestad,4,Modo,1,
2009-11-14,Sodertalje,1,Djurgarden,3,
2009-11-14,Skelleftea,2,Brynas,2,
2009-11-14,Modo,4,HV 71,5,OT
2009-11-14,Linkoping,6,Lulea,2,
2009-11-14,Frolunda,5,Rogle,4,
2009-11-14,Timra,2,Farjestad,1,
2009-11-16,Rogle,5,Farjestad,3,
2009-11-16,Lulea,1,Skelleftea,1,
2009-11-16,HV 71,6,Linkoping,4,
2009-11-17,Sodertalje,4,Timra,3,OT
2009-11-17,Djurgarden,3,Frolunda,1,
2009-11-17,Brynas,1,Modo,5,
2009-11-19,Frolunda,3,Brynas,2,
2009-11-19,Farjestad,0,HV 71,5,
2009-11-19,Linkoping,4,Djurgarden,1,
2009-11-19,Skelleftea,7,Sodertalje,4,
2009-11-19,Timra,4,Rogle,5,
2009-11-19,Modo,4,Lulea,0,
2009-11-21,Rogle,1,Modo,2,OT
2009-11-21,Lulea,2,Frolunda,1,
2009-11-21,Linkoping,4,Timra,2,
2009-11-21,Djurgarden,0,Farjestad,1,
2009-11-21,Brynas,4,Sodertalje,4,
2009-11-21,HV 71,2,Skelleftea,3,
2009-11-23,Farjestad,1,Brynas,2,OT
2009-11-23,Timra,4,Djurgarden,3,
2009-11-23,Sodertalje,0,Rogle,3,
2009-11-24,Skelleftea,4,Lulea,1,
2009-11-24,Modo,3,Linkoping,3,
2009-11-24,Frolunda,0,HV 71,3,
2009-11-26,Sodertalje,3,Modo,2,
2009-11-26,Rogle,2,Skelleftea,3,
2009-11-26,Lulea,2,Farjestad,0,
2009-11-26,Linkoping,4,Frolunda,0,
2009-11-26,HV 71,0,Timra,2,
2009-11-26,Djurgarden,5,Brynas,2,
2009-11-28,Modo,4,Rogle,1,
2009-11-28,Brynas,4,Lulea,3,OT
2009-11-28,Timra,3,Linkoping,1,
2009-11-28,Frolunda,3,Djurgarden,3,
2009-11-28,Skelleftea,3,HV 71,4,OT
2009-11-28,Farjestad,5,Sodertalje,1,
2009-11-30,Rogle,3,Lulea,6,
2009-11-30,Linkoping,5,HV 71,2,
2009-11-30,Frolunda,6,Sodertalje,1,
2009-12-01,Timra,3,Brynas,3,
2009-12-01,Modo,3,Skelleftea,2,OT
2009-12-01,Farjestad,4,Djurgarden,2,
2009-12-03,Brynas,6,Skelleftea,0,
2009-12-03,Djurgarden,2,Modo,2,
2009-12-03,Rogle,2,Frolunda,2,
2009-12-03,HV 71,5,Sodertalje,4,OT
2009-12-03,Lulea,2,Linkoping,3,
2009-12-03,Farjestad,2,Timra,3,OT
2009-12-05,Sodertalje,1,Brynas,2,
2009-12-05,Rogle,2,HV 71,4,
2009-12-05,Modo,3,Farjestad,3,
2009-12-05,Lulea,2,Djurgarden,4,
2009-12-05,Linkoping,2,Skelleftea,1,
2009-12-05,Frolunda,3,Timra,3,
2009-12-07,Skelleftea,0,Djurgarden,3,
2009-12-07,Timra,6,Sodertalje,4,
2009-12-07,Brynas,6,Rogle,1,
2009-12-08,Frolunda,3,Lulea,2,OT
2009-12-08,Linkoping,5,Farjestad,2,
2009-12-08,HV 71,1,Modo,4,
2009-12-10,Sodertalje,0,Linkoping,5,
2009-12-10,Modo,3,Frolunda,3,
2009-12-10,Lulea,3,Timra,3,
2009-12-10,Farjestad,3,Skelleftea,2,
2009-12-10,Djurgarden,5,Rogle,1,
2009-12-10,Brynas,2,HV 71,3,
2009-12-12,Skelleftea,3,Frolunda,5,
2009-12-12,Rogle,4,Timra,1,
2009-12-12,Linkoping,5,Brynas,0,
2009-12-12,HV 71,7,Farjestad,1,
2009-12-12,Djurgarden,3,Sodertalje,1,
2009-12-12,Lulea,1,Modo,2,OT
2009-12-26,Sodertalje,4,Skelleftea,1,
2009-12-26,Brynas,5,Frolunda,2,
2009-12-26,Farjestad,1,Rogle,2,OT
2009-12-26,Timra,3,Modo,1,
2009-12-26,Djurgarden,2,Linkoping,3,OT
2009-12-26,HV 71,2,Lulea,1,
2009-12-28,Skelleftea,2,Timra,0,
2009-12-28,Modo,4,Brynas,2,
2009-12-28,Lulea,3,Sodertalje,4,OT
2009-12-28,Linkoping,4,Rogle,3,OT
2009-12-28,HV 71,3,Djurgarden,2,
2009-12-28,Frolunda,4,Farjestad,1,
2009-12-30,Timra,0,Lulea,3,
2009-12-30,Sodertalje,3,Frolunda,2,
2009-12-30,Skelleftea,6,Modo,2,
2009-12-30,Rogle,1,Djurgarden,2,
2009-12-30,Farjestad,3,HV 71,4,
2009-12-30,Brynas,6,Linkoping,3,
2010-01-02,Linkoping,4,Timra,3,
2010-01-02,Djurgarden,3,Farjestad,2,OT
2010-01-02,Frolunda,5,Rogle,2,
2010-01-02,Modo,6,Sodertalje,3,
2010-01-02,HV 71,4,Brynas,3,OT
2010-01-02,Lulea,5,Skelleftea,2,
2010-01-04,Sodertalje,3,Timra,2,OT
2010-01-04,Farjestad,1,Lulea,2,
2010-01-04,Brynas,3,Modo,2,
2010-01-05,Rogle,1,Linkoping,3,
2010-01-05,Frolunda,2,HV 71,2,
2010-01-05,Djurgarden,4,Skelleftea,0,
2010-01-07,Linkoping,2,Sodertalje,1,
2010-01-07,Lulea,3,HV 71,4,
2010-01-07,Modo,2,Djurgarden,7,
2010-01-07,Timra,3,Farjestad,5,
2010-01-07,Skelleftea,3,Rogle,2,
2010-01-09,Skelleftea,5,Linkoping,2,
2010-01-09,Rogle,4,Modo,3,OT
2010-01-09,Lulea,5,Frolunda,4,OT
2010-01-09,Djurgarden,4,Timra,2,
2010-01-09,Brynas,0,Farjestad,3,
2010-01-09,Sodertalje,5,HV 71,4,OT
2010-01-12,Frolunda,1,Brynas,3,
2010-01-14,HV 71,3,Skelleftea,1,
2010-01-14,Frolunda,4,Linkoping,3,
2010-01-14,Farjestad,5,Modo,2,
2010-01-14,Djurgarden,1,Lulea,3,
2010-01-14,Brynas,4,Sodertalje,2,
2010-01-14,Timra,2,Rogle,0,
2010-01-16,Farjestad,5,Frolunda,2,
2010-01-16,Rogle,0,Brynas,4,
2010-01-16,Skelleftea,4,Sodertalje,1,
2010-01-16,Timra,4,HV 71,2,
2010-01-16,Modo,4,Lulea,1,
2010-01-18,Linkoping,7,Djurgarden,4,
2010-01-21,Sodertalje,2,Farjestad,0,
2010-01-21,Skelleftea,2,Brynas,0,
2010-01-21,Modo,3,Timra,4,OT
2010-01-21,Lulea,3,Rogle,2,
2010-01-21,HV 71,2,Linkoping,3,
2010-01-21,Djurgarden,4,Frolunda,3,
2010-01-23,Frolunda,2,Modo,3,
2010-01-23,Brynas,4,Djurgarden,1,
2010-01-23,HV 71,5,Rogle,1,
2010-01-23,Sodertalje,4,Lulea,3,OT
2010-01-23,Farjestad,3,Linkoping,0,
2010-01-23,Timra,2,Skelleftea,3,
2010-01-25,Djurgarden,3,HV 71,3,
2010-01-25,Rogle,1,Sodertalje,2,
2010-01-25,Linkoping,1,Modo,4,
2010-01-26,Timra,2,Frolunda,1,
2010-01-26,Skelleftea,4,Farjestad,1,
2010-01-26,Lulea,3,Brynas,4,OT
2010-01-28,Sodertalje,1,Djurgarden,3,
2010-01-28,Rogle,1,Farjestad,4,
2010-01-28,Modo,5,HV 71,1,
2010-01-28,Frolunda,5,Skelleftea,4,
2010-01-28,Brynas,4,Timra,1,
2010-01-28,Linkoping,2,Lulea,1,
2010-01-30,Farjestad,4,Brynas,3,
2010-01-30,Skelleftea,4,Lulea,0,
2010-01-30,Modo,1,Frolunda,1,
2010-01-30,HV 71,2,Sodertalje,4,
2010-01-30,Djurgarden,6,Rogle,2,
2010-01-30,Timra,3,Linkoping,2,
2010-02-02,Sodertalje,1,Linkoping,3,
2010-02-04,Rogle,2,Skelleftea,1,
2010-02-04,Farjestad,3,Djurgarden,2,OT
2010-02-04,HV 71,2,Timra,2,
2010-02-04,Sodertalje,3,Brynas,3,
2010-02-04,Lulea,4,Modo,1,
2010-02-04,Linkoping,4,Frolunda,3,
2010-02-06,Rogle,3,Timra,4,OT
2010-02-06,Frolunda,4,Farjestad,1,
2010-02-06,Brynas,2,Lulea,1,
2010-02-06,Skelleftea,3,HV 71,2,
2010-02-06,Djurgarden,4,Modo,1,
2010-02-08,Timra,1,Sodertalje,1,
2010-02-08,Modo,4,Brynas,1,
2010-02-08,Linkoping,3,Rogle,4,
2010-02-08,HV 71,5,Djurgarden,3,
2010-02-08,Frolunda,2,Lulea,1,
2010-02-08,Farjestad,2,Skelleftea,3,
2010-02-27,Lulea,4,Linkoping,1,
2010-02-27,Brynas,1,Frolunda,3,
2010-02-27,Djurgarden,5,Sodertalje,4,
2010-02-27,Rogle,4,HV 71,3,OT
2010-02-27,Skelleftea,5,Timra,4,OT
2010-02-27,Modo,10,Farjestad,3,
2010-03-01,Timra,5,Modo,4,
2010-03-01,Sodertalje,2,Rogle,1,OT
2010-03-01,Lulea,1,Farjestad,2,
2010-03-02,Linkoping,4,Skelleftea,2,
2010-03-02,Frolunda,7,HV 71,3,
2010-03-02,Djurgarden,1,Brynas,1,
2010-03-04,Brynas,5,Rogle,2,
2010-03-04,Farjestad,1,Timra,3,
2010-03-04,Skelleftea,4,Djurgarden,3,
2010-03-04,HV 71,5,Lulea,3,
2010-03-04,Modo,8,Linkoping,0,
2010-03-04,Frolunda,4,Sodertalje,1,
2010-03-06,Linkoping,1,Farjestad,2,
2010-03-06,Lulea,0,Djurgarden,1,
2010-03-06,HV 71,2,Modo,3,OT
2010-03-06,Sodertalje,2,Skelleftea,7,
2010-03-06,Timra,2,Brynas,2,
2010-03-06,Rogle,7,Frolunda,3,
2010-03-08,Modo,2,Skelleftea,2,
2010-03-08,Djurgarden,3,Linkoping,2,OT
2010-03-08,Brynas,3,HV 71,0,
2010-03-09,Lulea,3,Sodertalje,0,
2010-03-09,Frolunda,1,Timra,2,
2010-03-09,Farjestad,5,Rogle,2,
2010-03-11,HV 71,2,Farjestad,2,
2010-03-11,Linkoping,2,Brynas,4,
2010-03-11,Skelleftea,2,Frolunda,4,
2010-03-11,Sodertalje,3,Modo,2,
2010-03-11,Timra,2,Djurgarden,2,
2010-03-11,Rogle,3,Lulea,4,OT
2010-03-13,Modo,4,Rogle,2,
2010-03-13,Lulea,0,Timra,1,
2010-03-13,Linkoping,3,HV 71,4,OT
2010-03-13,Frolunda,2,Djurgarden,5,
2010-03-13,Farjestad,1,Sodertalje,3,
2010-03-13,Brynas,5,Skelleftea,4,OT
