date,home_team,home_score,away_team,away_score,SOOT
2004-01-15,Timra,6,Modo,1,
2004-01-15,Lulea,2,Brynas,3,
2004-01-20,Sodertalje,3,Farjestad,4,OT
2004-01-20,Lulea,4,Timra,1,
2004-01-20,Linkoping,0,Frolunda,2,
2004-01-20,HV 71,4,Malmo,1,
2004-01-20,Djurgarden,5,Leksand,2,
2004-01-20,Brynas,0,Modo,2,
2004-01-22,Brynas,5,Leksand,1,
2004-01-22,Djurgarden,3,HV 71,4,OT
2004-01-22,Modo,3,Timra,0,
2004-01-22,Linkoping,1,Lulea,2,OT
2004-01-22,Sodertalje,3,Frolunda,1,
2004-01-22,Farjestad,1,Malmo,3,
2004-01-24,Malmo,3,Linkoping,2,OT
2004-01-24,Lulea,6,Brynas,4,
2004-01-24,Leksand,1,Modo,2,OT
2004-01-25,Frolunda,7,Farjestad,2,
2004-01-25,Timra,2,Djurgarden,3,OT
2004-01-25,HV 71,2,Sodertalje,5,
2004-01-27,Sodertalje,3,Timra,0,
2004-01-27,Modo,3,Lulea,0,
2004-01-27,Malmo,2,Frolunda,3,
2004-01-27,Linkoping,7,Brynas,0,
2004-01-27,Farjestad,6,HV 71,1,
2004-01-27,Djurgarden,2,Leksand,1,
2004-01-29,Timra,4,Farjestad,0,
2004-01-29,Lulea,1,Djurgarden,3,
2004-01-29,Leksand,5,Sodertalje,3,
2004-01-29,HV 71,6,Malmo,1,
2004-01-29,Frolunda,2,Linkoping,1,OT
2004-01-29,Brynas,6,Modo,3,
2004-02-12,Farjestad,5,Leksand,2,
2004-02-12,Frolunda,2,HV 71,6,
2004-02-12,Djurgarden,2,Brynas,1,
2004-02-12,Malmo,3,Timra,2,OT
2004-02-12,Sodertalje,5,Lulea,6,OT
2004-02-12,Linkoping,2,Modo,1,OT
2004-02-14,Timra,2,Frolunda,0,
2004-02-14,Sodertalje,4,Brynas,0,
2004-02-14,Linkoping,0,HV 71,2,
2004-02-14,Leksand,4,Malmo,1,
2004-02-15,Modo,5,Djurgarden,4,OT
2004-02-15,Lulea,2,Farjestad,1,OT
2004-02-17,Brynas,7,Farjestad,2,
2004-02-17,Djurgarden,5,Linkoping,2,
2004-02-17,Sodertalje,1,Modo,2,
2004-02-17,HV 71,3,Timra,2,OT
2004-02-17,Malmo,1,Lulea,2,OT
2004-02-17,Frolunda,3,Leksand,0,
2004-02-19,Djurgarden,4,Sodertalje,5,
2004-02-19,Leksand,5,HV 71,4,OT
2004-02-19,Brynas,5,Malmo,7,
2004-02-19,Modo,3,Farjestad,4,OT
2004-02-19,Timra,0,Linkoping,5,
2004-02-19,Lulea,4,Frolunda,0,
2004-02-21,Timra,1,Brynas,0,
2004-02-21,Sodertalje,6,Malmo,4,
2004-02-21,Frolunda,3,Djurgarden,1,
2004-02-22,Linkoping,3,Farjestad,1,
2004-02-22,Leksand,5,Lulea,4,OT
2004-02-22,HV 71,6,Modo,1,
2004-02-24,Brynas,4,Frolunda,5,
2004-02-24,Farjestad,1,Djurgarden,0,OT
2004-02-24,Linkoping,4,Sodertalje,2,
2004-02-24,Malmo,5,Modo,4,
2004-02-24,Timra,2,Leksand,1,OT
2004-02-24,HV 71,3,Lulea,1,
2004-02-26,Sodertalje,0,Farjestad,5,
2004-02-26,Modo,2,Frolunda,6,
2004-02-26,Lulea,4,Timra,3,
2004-02-26,Leksand,1,Linkoping,4,
2004-02-26,Djurgarden,2,Malmo,5,
2004-02-26,Brynas,2,HV 71,3,OT
