date,home_team,home_score,away_team,away_score,SOOT
1998-01-11,Malmo,5,Farjestad,1,
1998-01-11,Sodertalje,4,Djurgarden,2,
1998-01-11,HV 71,4,Leksand,9,
1998-01-12,AIK,0,Vasteras,3,
1998-01-13,Frolunda,2,Modo,3,
1998-01-15,Farjestad,2,HV 71,3,
1998-01-15,Leksand,5,AIK,1,
1998-01-15,Djurgarden,2,Brynas,3,
1998-01-15,Malmo,5,Frolunda,0,
1998-01-15,Vasteras,2,Sodertalje,2,
1998-01-15,Lulea,2,Modo,4,
1998-01-18,Sodertalje,5,Leksand,5,
1998-01-18,Modo,4,Djurgarden,0,
1998-01-18,HV 71,3,Malmo,0,
1998-01-18,Frolunda,4,Lulea,0,
1998-01-18,Brynas,5,Vasteras,3,
1998-01-18,AIK,4,Farjestad,2,
1998-01-20,AIK,2,Frolunda,2,
1998-01-20,Farjestad,1,Modo,2,
1998-01-20,Vasteras,1,Djurgarden,2,
1998-01-20,Malmo,8,Brynas,2,
1998-01-20,Sodertalje,8,HV 71,6,
1998-01-20,Lulea,4,Leksand,2,
1998-01-22,Vasteras,6,Modo,3,
1998-01-22,Malmo,5,AIK,0,
1998-01-22,Leksand,6,Brynas,5,
1998-01-22,HV 71,4,Frolunda,6,
1998-01-22,Farjestad,9,Sodertalje,2,
1998-01-22,Djurgarden,4,Lulea,3,
1998-01-24,Vasteras,1,AIK,7,
1998-01-24,Modo,6,Frolunda,2,
1998-01-24,Farjestad,7,Malmo,1,
1998-01-25,Djurgarden,2,Sodertalje,1,
1998-01-25,Leksand,6,HV 71,2,
1998-01-25,Lulea,3,Brynas,2,
1998-01-27,AIK,5,HV 71,2,
1998-01-27,Brynas,3,Farjestad,3,
1998-01-27,Sodertalje,2,Malmo,2,
1998-01-27,Lulea,3,Vasteras,3,
1998-01-27,Modo,2,Leksand,6,
1998-01-27,Frolunda,2,Djurgarden,2,
1998-01-29,Malmo,4,Modo,1,
1998-01-29,Lulea,2,Farjestad,2,
1998-01-29,Leksand,2,Djurgarden,3,
1998-01-29,HV 71,5,Brynas,2,
1998-01-29,Frolunda,3,Vasteras,2,
1998-01-29,AIK,1,Sodertalje,3,
1998-01-31,Brynas,7,AIK,1,
1998-01-31,Lulea,1,Malmo,3,
1998-01-31,Djurgarden,7,Farjestad,1,
1998-01-31,Sodertalje,4,Frolunda,4,
1998-01-31,Vasteras,7,Leksand,1,
1998-01-31,Modo,3,HV 71,0,
1998-02-01,Sodertalje,2,Brynas,3,
1998-02-01,Malmo,2,Djurgarden,3,
1998-02-01,HV 71,4,Lulea,3,
1998-02-01,Frolunda,1,Leksand,2,
1998-02-01,Farjestad,6,Vasteras,0,
1998-02-01,AIK,1,Modo,1,
1998-02-03,Brynas,3,Frolunda,3,
1998-02-03,Djurgarden,5,HV 71,2,
1998-02-03,Vasteras,4,Malmo,2,
1998-02-03,Lulea,4,AIK,0,
1998-02-03,Modo,6,Sodertalje,1,
1998-02-03,Leksand,6,Farjestad,3,
1998-02-05,Brynas,2,Modo,4,
1998-02-05,Djurgarden,2,AIK,1,
1998-02-05,Frolunda,3,Farjestad,4,
1998-02-05,Malmo,2,Leksand,2,
1998-02-05,HV 71,6,Vasteras,3,
1998-02-05,Sodertalje,3,Lulea,2,
1998-02-26,Sodertalje,1,Vasteras,1,
1998-02-26,Modo,3,Lulea,1,
1998-02-26,HV 71,3,Farjestad,6,
1998-02-26,Frolunda,4,Malmo,3,
1998-02-26,Brynas,4,Djurgarden,3,
1998-02-26,AIK,3,Leksand,2,
1998-02-28,Malmo,1,HV 71,3,
1998-02-28,Lulea,1,Frolunda,1,
1998-02-28,Leksand,4,Sodertalje,3,
1998-02-28,Farjestad,3,AIK,4,
1998-02-28,Djurgarden,3,Modo,6,
1998-02-28,Vasteras,0,Brynas,4,
1998-03-01,Djurgarden,6,Vasteras,1,
1998-03-01,Brynas,1,Malmo,2,
1998-03-01,HV 71,8,Sodertalje,4,
1998-03-01,Leksand,3,Lulea,3,
1998-03-01,Modo,4,Farjestad,3,
1998-03-01,Frolunda,5,AIK,1,
1998-03-03,Sodertalje,1,Farjestad,2,
1998-03-03,Modo,6,Vasteras,1,
1998-03-03,Lulea,4,Djurgarden,2,
1998-03-03,Frolunda,5,HV 71,0,
1998-03-03,Brynas,4,Leksand,0,
1998-03-03,AIK,2,Malmo,2,
1998-03-05,Vasteras,0,Lulea,2,
1998-03-05,Malmo,4,Sodertalje,2,
1998-03-05,Leksand,3,Modo,2,
1998-03-05,HV 71,2,AIK,0,
1998-03-05,Farjestad,3,Brynas,1,
1998-03-05,Djurgarden,3,Frolunda,2,
