Date,HomeTeam,AwayTeam,FTHG,FTAG
17/03/02,Oberhausen,Babelsberg,2,1
17/03/02,Union Berlin,Bielefeld,2,1
18/03/02,Mainz,Mannheim,3,0
20/03/02,Bochum,Reutlingen,3,1
20/03/02,Oberhausen,Hannover,0,0
23/03/02,Babelsberg,Ahlen,1,2
23/03/02,Bielefeld,Aachen,4,1
23/03/02,Ein Frankfurt,Unterhaching,3,2
23/03/02,Greuther Furth,Karlsruhe,1,1
23/03/02,Schweinfurt,Mainz,0,3
24/03/02,Duisburg,Union Berlin,1,1
24/03/02,Reutlingen,Oberhausen,0,2
24/03/02,Saarbrucken,Bochum,0,2
25/03/02,Mannheim,Hannover,0,1
28/03/02,Aachen,Duisburg,2,1
28/03/02,Mainz,Saarbrucken,2,1
28/03/02,Union Berlin,Greuther Furth,0,0
30/03/02,Hannover,Schweinfurt,6,0
30/03/02,Karlsruhe,Babelsberg,2,1
31/03/02,Ahlen,Reutlingen,1,2
31/03/02,Oberhausen,Mannheim,1,1
31/03/02,Unterhaching,Bielefeld,1,3
01/04/02,Bochum,Ein Frankfurt,3,0
05/04/02,Saarbrucken,Hannover,1,1
05/04/02,Schweinfurt,Oberhausen,0,3
05/04/02,Union Berlin,Karlsruhe,1,3
06/04/02,Greuther Furth,Aachen,3,0
06/04/02,Mannheim,Ahlen,2,0
07/04/02,Bielefeld,Bochum,3,0
07/04/02,Duisburg,Unterhaching,4,0
07/04/02,Reutlingen,Babelsberg,3,2
08/04/02,Ein Frankfurt,Mainz,0,0
12/04/02,Babelsberg,Mannheim,1,2
12/04/02,Bochum,Duisburg,3,0
12/04/02,Karlsruhe,Reutlingen,1,0
13/04/02,Ahlen,Schweinfurt,3,1
13/04/02,Hannover,Ein Frankfurt,1,2
14/04/02,Aachen,Union Berlin,1,2
14/04/02,Oberhausen,Saarbrucken,2,1
14/04/02,Unterhaching,Greuther Furth,1,1
15/04/02,Mainz,Bielefeld,4,1
19/04/02,Ein Frankfurt,Oberhausen,2,2
19/04/02,Greuther Furth,Bochum,1,1
19/04/02,Union Berlin,Unterhaching,0,2
20/04/02,Karlsruhe,Aachen,1,2
20/04/02,Schweinfurt,Babelsberg,3,3
21/04/02,Duisburg,Mainz,1,1
21/04/02,Reutlingen,Mannheim,3,0
21/04/02,Saarbrucken,Ahlen,2,4
22/04/02,Bielefeld,Hannover,3,2
28/04/02,Ahlen,Ein Frankfurt,0,1
28/04/02,Babelsberg,Saarbrucken,1,2
28/04/02,Bochum,Union Berlin,2,1
28/04/02,Hannover,Duisburg,4,1
28/04/02,Mainz,Greuther Furth,1,1
28/04/02,Mannheim,Karlsruhe,2,1
28/04/02,Oberhausen,Bielefeld,0,0
28/04/02,Reutlingen,Schweinfurt,3,1
28/04/02,Unterhaching,Aachen,2,0
05/05/02,Aachen,Bochum,1,3
05/05/02,Bielefeld,Ahlen,3,1
05/05/02,Duisburg,Oberhausen,1,4
05/05/02,Ein Frankfurt,Babelsberg,1,1
05/05/02,Greuther Furth,Hannover,1,5
05/05/02,Karlsruhe,Unterhaching,3,0
05/05/02,Saarbrucken,Reutlingen,4,3
05/05/02,Schweinfurt,Mannheim,0,1
05/05/02,Union Berlin,Mainz,3,1
