Date,HomeTeam,AwayTeam,FTHG,FTAG
05/04/98,St Pauli,Stuttgarter K,0,0
05/04/98,Uerdingen,Leipzig,0,1
06/04/98,Unterhaching,Nurnberg,2,2
09/04/98,Ein Frankfurt,Gutersloh,0,0
09/04/98,Leipzig,Meppen,0,0
09/04/98,Nurnberg,Greuther Furth,0,1
11/04/98,Wattenscheid,Zwickau,2,1
12/04/98,CZ Jena,Uerdingen,0,3
12/04/98,Dusseldorf,F Koln,2,3
12/04/98,Freiburg,Unterhaching,1,1
12/04/98,Stuttgarter K,Mainz,1,2
13/04/98,Cottbus,St Pauli,0,0
15/04/98,Gutersloh,Zwickau,5,0
15/04/98,Stuttgarter K,Meppen,2,1
17/04/98,Mainz,Cottbus,0,0
17/04/98,St Pauli,Nurnberg,0,0
17/04/98,Unterhaching,Leipzig,1,1
19/04/98,F Koln,Wattenscheid,3,2
19/04/98,Greuther Furth,Freiburg,1,1
19/04/98,Gutersloh,Dusseldorf,2,1
19/04/98,Meppen,CZ Jena,0,2
19/04/98,Zwickau,Stuttgarter K,0,1
20/04/98,Uerdingen,Ein Frankfurt,0,1
24/04/98,Stuttgarter K,F Koln,1,1
24/04/98,Uerdingen,Gutersloh,0,3
24/04/98,Wattenscheid,Dusseldorf,4,0
26/04/98,Cottbus,Zwickau,2,1
26/04/98,Ein Frankfurt,Meppen,1,0
26/04/98,Leipzig,Greuther Furth,2,0
26/04/98,Nurnberg,Mainz,1,0
27/04/98,Freiburg,St Pauli,0,0
29/04/98,CZ Jena,Unterhaching,2,3
01/05/98,Mainz,Freiburg,0,1
01/05/98,Meppen,Uerdingen,2,3
01/05/98,St Pauli,Leipzig,1,0
03/05/98,Dusseldorf,Stuttgarter K,0,1
03/05/98,F Koln,Cottbus,2,0
03/05/98,Greuther Furth,CZ Jena,3,0
03/05/98,Gutersloh,Wattenscheid,0,0
03/05/98,Unterhaching,Ein Frankfurt,1,2
04/05/98,Zwickau,Nurnberg,2,3
08/05/98,CZ Jena,St Pauli,1,1
08/05/98,Freiburg,Zwickau,1,3
08/05/98,Stuttgarter K,Wattenscheid,2,0
10/05/98,Cottbus,Dusseldorf,2,1
10/05/98,Ein Frankfurt,Greuther Furth,1,1
10/05/98,Leipzig,Mainz,1,3
10/05/98,Nurnberg,F Koln,1,1
10/05/98,Uerdingen,Unterhaching,2,2
11/05/98,Meppen,Gutersloh,0,2
15/05/98,Dusseldorf,Nurnberg,2,1
15/05/98,Mainz,CZ Jena,5,0
15/05/98,Zwickau,Leipzig,2,0
17/05/98,F Koln,Freiburg,0,2
17/05/98,Greuther Furth,Uerdingen,3,1
17/05/98,Gutersloh,Stuttgarter K,1,1
17/05/98,Unterhaching,Meppen,1,0
17/05/98,Wattenscheid,Cottbus,0,2
18/05/98,St Pauli,Ein Frankfurt,2,0
20/05/98,CZ Jena,Zwickau,2,3
21/05/98,Leipzig,F Koln,1,4
21/05/98,Meppen,Greuther Furth,2,1
21/05/98,Nurnberg,Wattenscheid,2,2
21/05/98,Uerdingen,St Pauli,0,2
22/05/98,Freiburg,Dusseldorf,2,0
22/05/98,Gutersloh,Unterhaching,0,0
24/05/98,Stuttgarter K,Cottbus,2,1
25/05/98,Ein Frankfurt,Mainz,2,2
26/05/98,CZ Jena,Leipzig,0,0
03/06/98,Cottbus,Gutersloh,2,2
03/06/98,Dusseldorf,Leipzig,2,0
03/06/98,F Koln,CZ Jena,0,3
03/06/98,Greuther Furth,Unterhaching,0,0
03/06/98,Mainz,Uerdingen,2,1
03/06/98,St Pauli,Meppen,3,1
03/06/98,Stuttgarter K,Nurnberg,1,1
03/06/98,Wattenscheid,Freiburg,1,4
03/06/98,Zwickau,Ein Frankfurt,1,1
07/06/98,CZ Jena,Dusseldorf,3,4
07/06/98,Ein Frankfurt,F Koln,4,2
07/06/98,Freiburg,Stuttgarter K,2,1
07/06/98,Gutersloh,Greuther Furth,1,1
07/06/98,Leipzig,Wattenscheid,0,0
07/06/98,Meppen,Mainz,0,3
07/06/98,Nurnberg,Cottbus,3,3
07/06/98,Uerdingen,Zwickau,2,2
07/06/98,Unterhaching,St Pauli,1,4
