Date,HomeTeam,AwayTeam,FTHG,FTAG
23/11/2019,La Coruna,Alcorcon,0,0
23/11/2019,Santander,Extremadura UD,3,0
23/11/2019,Huesca,Ponferradina,2,0
24/11/2019,Almeria,Numancia,2,0
24/11/2019,Albacete,Mirandes,1,2
24/11/2019,Malaga,Elche,3,3
24/11/2019,Girona,Fuenlabrada,2,0
24/11/2019,Las Palmas,Oviedo,3,1
24/11/2019,Cadiz,Lugo,2,1
29/11/2019,Numancia,Malaga,0,0
30/11/2019,Alcorcon,Huesca,0,2
30/11/2019,Mirandes,Sp Gijon,0,0
30/11/2019,Ponferradina,Albacete,1,1
30/11/2019,Tenerife,Almeria,1,3
30/11/2019,Zaragoza,Girona,3,3
01/12/2019,Fuenlabrada,Cadiz,1,0
01/12/2019,Oviedo,Vallecano,2,1
01/12/2019,Elche,Santander,2,0
01/12/2019,Lugo,La Coruna,0,0
01/12/2019,Extremadura UD,Las Palmas,0,1
06/12/2019,Albacete,Extremadura UD,1,1
06/12/2019,Santander,Fuenlabrada,2,2
06/12/2019,Alcorcon,Oviedo,1,3
06/12/2019,Malaga,Tenerife,2,0
07/12/2019,Huesca,Vallecano,0,2
07/12/2019,Sp Gijon,Ponferradina,1,0
07/12/2019,Almeria,Mirandes,3,1
08/12/2019,Girona,Lugo,3,1
08/12/2019,La Coruna,Zaragoza,1,3
08/12/2019,Las Palmas,Numancia,3,1
08/12/2019,Cadiz,Elche,0,0
13/12/2019,Numancia,Girona,2,0
14/12/2019,Mirandes,Huesca,2,0
14/12/2019,Ponferradina,La Coruna,2,0
14/12/2019,Tenerife,Alcorcon,0,0
14/12/2019,Zaragoza,Santander,2,0
15/12/2019,Extremadura UD,Malaga,0,0
15/12/2019,Oviedo,Cadiz,0,2
15/12/2019,Elche,Las Palmas,2,3
15/12/2019,Lugo,Sp Gijon,1,2
15/12/2019,Fuenlabrada,Almeria,2,2
20/12/2019,La Coruna,Tenerife,2,1
21/12/2019,Albacete,Elche,0,1
21/12/2019,Malaga,Lugo,1,1
21/12/2019,Las Palmas,Vallecano,1,1
21/12/2019,Sp Gijon,Extremadura UD,0,1
21/12/2019,Santander,Oviedo,1,1
21/12/2019,Cadiz,Numancia,2,4
22/12/2019,Almeria,Ponferradina,2,3
22/12/2019,Huesca,Zaragoza,2,1
22/12/2019,Alcorcon,Fuenlabrada,1,1
22/12/2019,Girona,Mirandes,0,3
03/01/2020,Extremadura UD,Alcorcon,0,0
04/01/2020,Fuenlabrada,Las Palmas,0,0
04/01/2020,Ponferradina,Cadiz,0,0
04/01/2020,Lugo,Almeria,0,4
04/01/2020,Tenerife,Albacete,4,2
04/01/2020,Elche,Huesca,1,1
04/01/2020,Mirandes,Santander,0,0
05/01/2020,Numancia,La Coruna,0,1
05/01/2020,Vallecano,Girona,1,0
05/01/2020,Oviedo,Malaga,1,1
07/01/2020,Zaragoza,Sp Gijon,2,0
14/01/2020,Albacete,Fuenlabrada,1,1
14/01/2020,Sp Gijon,Elche,1,0
14/01/2020,Malaga,Ponferradina,1,0
14/01/2020,Las Palmas,Zaragoza,0,1
15/01/2020,Alcorcon,Numancia,2,2
15/01/2020,Huesca,Tenerife,2,1
15/01/2020,Vallecano,Lugo,1,0
15/01/2020,Cadiz,Mirandes,3,3
16/01/2020,La Coruna,Santander,2,1
16/01/2020,Girona,Extremadura UD,3,1
16/01/2020,Almeria,Oviedo,2,0
17/01/2020,Fuenlabrada,Malaga,0,0
18/01/2020,Numancia,Sp Gijon,2,0
18/01/2020,Lugo,Albacete,1,0
18/01/2020,Ponferradina,Vallecano,1,1
19/01/2020,Elche,Alcorcon,1,1
19/01/2020,La Coruna,Cadiz,1,0
19/01/2020,Oviedo,Huesca,1,1
19/01/2020,Santander,Las Palmas,1,1
19/01/2020,Extremadura UD,Almeria,1,2
19/01/2020,Tenerife,Girona,1,0
24/01/2020,Cadiz,Santander,1,0
25/01/2020,Huesca,Lugo,2,1
25/01/2020,Sp Gijon,Fuenlabrada,1,0
25/01/2020,Las Palmas,Tenerife,0,0
25/01/2020,Zaragoza,Numancia,1,0
26/01/2020,Malaga,Mirandes,2,2
26/01/2020,Albacete,La Coruna,0,1
26/01/2020,Almeria,Elche,0,2
26/01/2020,Alcorcon,Ponferradina,3,1
26/01/2020,Vallecano,Extremadura UD,1,1
26/01/2020,Girona,Oviedo,1,1
31/01/2020,Tenerife,Sp Gijon,2,1
01/02/2020,Extremadura UD,Lugo,1,0
01/02/2020,La Coruna,Las Palmas,2,1
01/02/2020,Ponferradina,Huesca,3,1
01/02/2020,Elche,Malaga,2,0
02/02/2020,Fuenlabrada,Girona,0,1
02/02/2020,Cadiz,Zaragoza,1,1
02/02/2020,Mirandes,Vallecano,0,0
02/02/2020,Numancia,Almeria,1,1
02/02/2020,Oviedo,Albacete,3,1
02/02/2020,Santander,Alcorcon,1,1
07/02/2020,Almeria,Santander,0,1
08/02/2020,Extremadura UD,Tenerife,2,4
08/02/2020,Girona,Huesca,1,0
08/02/2020,Las Palmas,Cadiz,1,2
08/02/2020,Zaragoza,Fuenlabrada,0,0
09/02/2020,Albacete,Ponferradina,1,1
09/02/2020,Alcorcon,La Coruna,0,1
09/02/2020,Sp Gijon,Mirandes,2,2
09/02/2020,Lugo,Elche,2,2
09/02/2020,Vallecano,Oviedo,1,1
09/02/2020,Malaga,Numancia,2,1
14/02/2020,La Coruna,Girona,2,2
15/02/2020,Huesca,Almeria,3,2
15/02/2020,Numancia,Las Palmas,1,1
15/02/2020,Oviedo,Alcorcon,1,2
15/02/2020,Elche,Zaragoza,1,2
16/02/2020,Fuenlabrada,Lugo,0,1
16/02/2020,Mirandes,Albacete,1,1
16/02/2020,Cadiz,Malaga,0,1
16/02/2020,Ponferradina,Extremadura UD,0,0
16/02/2020,Santander,Sp Gijon,0,2
16/02/2020,Tenerife,Vallecano,0,0
19/02/2020,Mirandes,Zaragoza,1,1
21/02/2020,Sp Gijon,Cadiz,1,0
22/02/2020,Alcorcon,Las Palmas,1,1
22/02/2020,Almeria,Fuenlabrada,0,0
22/02/2020,Girona,Ponferradina,2,0
22/02/2020,Tenerife,Elche,1,0
22/02/2020,Albacete,Numancia,2,1
23/02/2020,Lugo,Oviedo,1,0
23/02/2020,Zaragoza,La Coruna,3,1
23/02/2020,Extremadura UD,Mirandes,3,2
23/02/2020,Malaga,Santander,2,0
23/02/2020,Vallecano,Huesca,2,0
28/02/2020,Las Palmas,Malaga,1,1
29/02/2020,Huesca,Extremadura UD,2,2
29/02/2020,Ponferradina,Sp Gijon,1,0
29/02/2020,Cadiz,Almeria,2,1
29/02/2020,Albacete,Vallecano,1,1
29/02/2020,Santander,Zaragoza,2,2
01/03/2020,Mirandes,Girona,1,1
01/03/2020,Elche,Numancia,2,0
01/03/2020,La Coruna,Lugo,0,0
01/03/2020,Fuenlabrada,Alcorcon,3,4
01/03/2020,Oviedo,Tenerife,1,0
06/03/2020,Lugo,Cadiz,1,1
07/03/2020,Extremadura UD,Oviedo,1,2
07/03/2020,Girona,Albacete,1,1
07/03/2020,Huesca,Fuenlabrada,2,0
07/03/2020,Numancia,Santander,1,2
07/03/2020,Almeria,La Coruna,4,0
08/03/2020,Vallecano,Elche,2,3
08/03/2020,Malaga,Zaragoza,0,1
08/03/2020,Alcorcon,Mirandes,1,2
08/03/2020,Sp Gijon,Las Palmas,4,0
08/03/2020,Tenerife,Ponferradina,1,0
10/06/2020,Vallecano,Albacete,1,0
12/06/2020,Elche,Extremadura UD,1,1
12/06/2020,Fuenlabrada,Tenerife,1,0
12/06/2020,Malaga,Huesca,1,3
12/06/2020,Oviedo,Ponferradina,0,0
13/06/2020,Santander,Lugo,1,2
13/06/2020,Las Palmas,Girona,0,0
13/06/2020,Zaragoza,Alcorcon,1,3
14/06/2020,La Coruna,Sp Gijon,0,0
14/06/2020,Mirandes,Numancia,2,1
14/06/2020,Albacete,Almeria,0,1
14/06/2020,Cadiz,Vallecano,1,1
15/06/2020,Ponferradina,Elche,2,1
15/06/2020,Tenerife,Malaga,0,0
16/06/2020,Lugo,Zaragoza,1,3
16/06/2020,Girona,Santander,0,0
17/06/2020,Almeria,Las Palmas,0,1
17/06/2020,Extremadura UD,Albacete,0,1
17/06/2020,Oviedo,La Coruna,2,2
17/06/2020,Vallecano,Fuenlabrada,1,0
18/06/2020,Huesca,Mirandes,1,2
18/06/2020,Numancia,Cadiz,1,2
18/06/2020,Alcorcon,Sp Gijon,0,2
19/06/2020,Elche,Girona,1,0
20/06/2020,La Coruna,Vallecano,3,3
20/06/2020,Las Palmas,Lugo,1,0
20/06/2020,Zaragoza,Almeria,0,2
20/06/2020,Malaga,Extremadura UD,1,1
21/06/2020,Mirandes,Ponferradina,1,2
21/06/2020,Santander,Tenerife,1,2
21/06/2020,Albacete,Huesca,2,2
21/06/2020,Cadiz,Alcorcon,1,1
21/06/2020,Fuenlabrada,Numancia,2,0
22/06/2020,Sp Gijon,Oviedo,0,1
23/06/2020,Elche,La Coruna,0,1
23/06/2020,Lugo,Malaga,0,0
23/06/2020,Extremadura UD,Zaragoza,1,2
24/06/2020,Girona,Numancia,2,0
24/06/2020,Huesca,Cadiz,1,1
24/06/2020,Tenerife,Mirandes,4,1
24/06/2020,Albacete,Las Palmas,0,0
24/06/2020,Ponferradina,Santander,1,1
25/06/2020,Almeria,Alcorcon,0,1
25/06/2020,Vallecano,Sp Gijon,1,1
25/06/2020,Oviedo,Fuenlabrada,0,0
27/06/2020,La Coruna,Ponferradina,2,1
27/06/2020,Cadiz,Tenerife,0,2
27/06/2020,Las Palmas,Elche,1,1
27/06/2020,Santander,Albacete,1,2
28/06/2020,Mirandes,Almeria,2,2
28/06/2020,Sp Gijon,Lugo,2,0
28/06/2020,Malaga,Girona,2,0
28/06/2020,Numancia,Oviedo,1,0
28/06/2020,Fuenlabrada,Extremadura UD,1,1
29/06/2020,Alcorcon,Vallecano,3,2
29/06/2020,Zaragoza,Huesca,0,1
30/06/2020,Tenerife,La Coruna,1,1
30/06/2020,Elche,Cadiz,0,0
01/07/2020,Almeria,Sp Gijon,1,0
01/07/2020,Lugo,Numancia,3,1
01/07/2020,Oviedo,Mirandes,1,0
01/07/2020,Extremadura UD,Santander,3,1
01/07/2020,Ponferradina,Fuenlabrada,0,3
02/07/2020,Albacete,Alcorcon,1,1
02/07/2020,Huesca,Las Palmas,1,0
02/07/2020,Vallecano,Malaga,0,0
03/07/2020,Girona,Zaragoza,1,0
04/07/2020,Numancia,Extremadura UD,1,0
04/07/2020,Santander,Elche,1,2
04/07/2020,Almeria,Tenerife,1,2
04/07/2020,Cadiz,Oviedo,2,0
04/07/2020,Fuenlabrada,Mirandes,2,2
05/07/2020,La Coruna,Huesca,2,1
05/07/2020,Las Palmas,Ponferradina,3,0
05/07/2020,Malaga,Albacete,0,0
05/07/2020,Alcorcon,Lugo,2,2
06/07/2020,Sp Gijon,Girona,0,0
06/07/2020,Zaragoza,Vallecano,2,4
07/07/2020,Mirandes,Elche,1,0
07/07/2020,Fuenlabrada,Santander,1,0
07/07/2020,Extremadura UD,Cadiz,0,1
08/07/2020,Malaga,La Coruna,1,0
08/07/2020,Oviedo,Las Palmas,2,1
08/07/2020,Huesca,Alcorcon,2,1
08/07/2020,Ponferradina,Lugo,0,1
09/07/2020,Albacete,Sp Gijon,1,1
09/07/2020,Vallecano,Numancia,3,2
09/07/2020,Girona,Almeria,1,0
09/07/2020,Tenerife,Zaragoza,1,1
11/07/2020,Santander,Huesca,1,0
11/07/2020,Las Palmas,Mirandes,1,0
11/07/2020,Cadiz,Fuenlabrada,0,1
12/07/2020,La Coruna,Extremadura UD,2,3
12/07/2020,Lugo,Girona,2,2
12/07/2020,Numancia,Ponferradina,1,0
12/07/2020,Zaragoza,Oviedo,2,4
13/07/2020,Almeria,Vallecano,3,2
13/07/2020,Sp Gijon,Malaga,2,1
13/07/2020,Alcorcon,Tenerife,0,0
13/07/2020,Elche,Albacete,2,0
17/07/2020,Albacete,Zaragoza,4,1
17/07/2020,Extremadura UD,Sp Gijon,2,0
17/07/2020,Fuenlabrada,Elche,3,1
17/07/2020,Girona,Cadiz,2,1
17/07/2020,Huesca,Numancia,3,0
17/07/2020,Malaga,Alcorcon,2,0
17/07/2020,Mirandes,La Coruna,1,0
17/07/2020,Oviedo,Santander,1,0
17/07/2020,Ponferradina,Almeria,2,1
17/07/2020,Tenerife,Lugo,1,2
17/07/2020,Vallecano,Las Palmas,2,2
20/07/2020,Las Palmas,Extremadura UD,5,1
20/07/2020,Alcorcon,Girona,2,0
20/07/2020,Almeria,Malaga,0,0
20/07/2020,Cadiz,Albacete,0,1
20/07/2020,Elche,Oviedo,2,1
20/07/2020,Lugo,Mirandes,2,1
20/07/2020,Numancia,Tenerife,2,1
20/07/2020,Santander,Vallecano,1,2
20/07/2020,Sp Gijon,Huesca,0,1
20/07/2020,Zaragoza,Ponferradina,2,1
07/08/2020,La Coruna,Fuenlabrada,2,1
