date,home_team,home_score,away_team,away_score
2016-11-23 14:30:00,Perugia,3,Cisterna,0
2016-11-25 14:30:00,Sora,3,Padova,2
2016-11-27 10:00:00,Verona,0,Perugia,3
2016-11-27 12:00:00,Vibo Valentia,3,Ravenna,1
2016-11-27 12:00:00,Trentino,3,Monza,2
2016-11-27 12:00:00,Piacenza,1,Modena,3
2016-11-27 12:00:00,Milano,2,Cisterna,3
2016-11-27 12:00:00,Lube Civitanova,3,Molfetta,1
2016-12-04 12:00:00,Ravenna,3,Sora,2
2016-12-04 12:00:00,Perugia,3,Milano,0
2016-12-04 12:00:00,Padova,0,Verona,3
2016-12-04 12:00:00,Monza,1,Piacenza,3
2016-12-04 12:00:00,Molfetta,2,Trentino,3
2016-12-04 12:00:00,Modena,3,Lube Civitanova,2
2016-12-04 12:00:00,Cisterna,3,Vibo Valentia,2
2016-12-10 13:30:00,Verona,3,Cisterna,1
2016-12-11 12:00:00,Vibo Valentia,3,Trentino,2
2016-12-11 12:00:00,Sora,0,Modena,3
2016-12-11 12:00:00,Ravenna,3,Padova,1
2016-12-11 12:00:00,Perugia,3,Piacenza,1
2016-12-11 12:00:00,Milano,3,Molfetta,1
2016-12-11 12:00:00,Lube Civitanova,3,Monza,0
2016-12-16 14:30:00,Trentino,3,Sora,1
2016-12-18 12:00:00,Piacenza,1,Lube Civitanova,3
2016-12-18 12:00:00,Padova,1,Perugia,3
2016-12-18 12:00:00,Monza,3,Vibo Valentia,1
2016-12-18 12:00:00,Molfetta,3,Verona,0
2016-12-18 12:00:00,Modena,3,Milano,2
2016-12-18 12:00:00,Cisterna,3,Ravenna,1
2016-12-26 12:00:00,Verona,3,Piacenza,0
2016-12-26 12:00:00,Trentino,3,Padova,1
2016-12-26 12:00:00,Perugia,3,Sora,0
2016-12-26 12:00:00,Molfetta,0,Vibo Valentia,3
2016-12-26 12:00:00,Modena,1,Ravenna,3
2016-12-26 12:00:00,Lube Civitanova,3,Cisterna,0
2016-12-26 12:30:00,Milano,0,Monza,3
2016-12-29 14:30:00,Vibo Valentia,3,Milano,0
2016-12-29 14:30:00,Sora,0,Lube Civitanova,3
2016-12-29 14:30:00,Ravenna,0,Perugia,3
2016-12-29 14:30:00,Piacenza,3,Molfetta,1
2016-12-29 14:30:00,Padova,0,Modena,3
2016-12-29 14:30:00,Monza,0,Verona,3
2016-12-29 14:30:00,Cisterna,0,Trentino,3
2017-01-06 12:30:00,Lube Civitanova,3,Milano,0
2017-01-08 12:00:00,Verona,3,Ravenna,0
2017-01-08 12:00:00,Trentino,3,Piacenza,0
2017-01-08 12:00:00,Perugia,3,Vibo Valentia,1
2017-01-08 12:00:00,Monza,3,Sora,1
2017-01-08 12:00:00,Molfetta,3,Padova,0
2017-01-08 12:00:00,Modena,3,Cisterna,2
2017-01-13 14:30:00,Ravenna,2,Molfetta,3
2017-01-15 10:30:00,Vibo Valentia,0,Modena,3
2017-01-15 12:00:00,Sora,1,Verona,3
2017-01-15 12:00:00,Perugia,3,Trentino,0
2017-01-15 12:00:00,Padova,1,Lube Civitanova,3
2017-01-15 12:00:00,Milano,1,Piacenza,3
2017-01-15 12:00:00,Cisterna,3,Monza,0
2017-01-20 14:30:00,Monza,3,Padova,1
2017-01-21 14:30:00,Trentino,3,Ravenna,0
2017-01-22 12:00:00,Verona,3,Milano,1
2017-01-22 12:00:00,Piacenza,3,Sora,2
2017-01-22 12:00:00,Molfetta,3,Cisterna,2
2017-01-22 12:00:00,Modena,3,Perugia,2
2017-01-22 12:00:00,Lube Civitanova,3,Vibo Valentia,1
2017-02-03 14:30:00,Sora,3,Molfetta,1
2017-02-05 12:00:00,Vibo Valentia,3,Padova,2
2017-02-05 12:00:00,Verona,3,Modena,0
2017-02-05 12:00:00,Ravenna,3,Monza,1
2017-02-05 12:00:00,Perugia,1,Lube Civitanova,3
2017-02-05 12:00:00,Milano,0,Trentino,3
2017-02-05 12:00:00,Cisterna,2,Piacenza,3
2017-02-08 14:30:00,Trentino,3,Verona,0
2017-02-08 14:30:00,Sora,1,Cisterna,3
2017-02-08 14:30:00,Padova,3,Milano,1
2017-02-08 14:30:00,Monza,2,Modena,3
2017-02-08 14:30:00,Molfetta,0,Perugia,3
2017-02-08 14:30:00,Lube Civitanova,3,Ravenna,0
2017-02-09 14:40:00,Piacenza,3,Vibo Valentia,1
2017-02-12 12:00:00,Vibo Valentia,0,Verona,3
2017-02-12 12:00:00,Ravenna,3,Piacenza,0
2017-02-12 12:00:00,Perugia,3,Monza,1
2017-02-12 12:00:00,Padova,0,Cisterna,3
2017-02-12 12:00:00,Modena,3,Molfetta,1
2017-02-12 12:00:00,Milano,3,Sora,2
2017-02-12 12:00:00,Lube Civitanova,3,Trentino,0
2017-02-18 14:30:00,Milano,0,Ravenna,3
2017-02-19 12:00:00,Verona,2,Lube Civitanova,3
2017-02-19 12:00:00,Trentino,3,Modena,0
2017-02-19 12:00:00,Sora,3,Vibo Valentia,1
2017-02-19 12:00:00,Piacenza,3,Padova,2
2017-02-19 12:00:00,Molfetta,3,Monza,1
2017-02-19 14:30:00,Cisterna,1,Perugia,3
2017-02-22 14:30:00,Vibo Valentia,3,Cisterna,1
2017-02-22 14:30:00,Verona,3,Padova,0
2017-02-22 14:30:00,Trentino,3,Molfetta,0
2017-02-22 14:30:00,Sora,0,Ravenna,3
2017-02-22 14:30:00,Piacenza,2,Monza,3
2017-02-22 14:30:00,Milano,0,Perugia,3
2017-02-23 14:30:00,Lube Civitanova,3,Modena,1
2017-02-25 12:00:00,Ravenna,1,Vibo Valentia,3
2017-02-26 12:00:00,Perugia,3,Verona,0
2017-02-26 12:00:00,Padova,3,Sora,0
2017-02-26 12:00:00,Monza,0,Trentino,3
2017-02-26 12:00:00,Molfetta,3,Lube Civitanova,2
2017-02-26 12:00:00,Modena,3,Piacenza,1
2017-02-26 12:00:00,Cisterna,0,Milano,3
