date,home_team,home_score,away_team,away_score
2017-10-15 12:00:00,Vibo Valentia,1,Lube Civitanova,3
2017-10-15 12:00:00,Trentino,2,Milano,3
2017-10-15 12:00:00,Ravenna,2,Piacenza,3
2017-10-15 12:00:00,Perugia,3,Padova,0
2017-10-15 12:00:00,Monza,3,Sora,1
2017-10-15 12:00:00,Modena,3,BCC-NEP Castellana,0
2017-10-15 12:00:00,Cisterna,2,Verona,3
2017-10-22 12:00:00,Verona,0,Perugia,3
2017-10-22 12:00:00,Sora,0,Modena,3
2017-10-22 12:00:00,Piacenza,3,Vibo Valentia,2
2017-10-22 12:00:00,Padova,1,Trentino,3
2017-10-22 12:00:00,Milano,3,Monza,1
2017-10-22 12:00:00,BCC-NEP Castellana,3,Cisterna,1
2017-10-25 14:30:00,Vibo Valentia,0,Padova,3
2017-10-25 14:30:00,Sora,2,Cisterna,3
2017-10-25 14:30:00,Ravenna,3,Trentino,0
2017-10-25 14:30:00,Piacenza,0,Perugia,3
2017-10-25 14:30:00,Modena,3,Monza,0
2017-10-26 14:30:00,Milano,1,Lube Civitanova,3
2017-10-28 14:30:00,Trentino,3,BCC-NEP Castellana,1
2017-10-29 12:30:00,Monza,1,Vibo Valentia,3
2017-10-29 13:00:00,Ravenna,3,Sora,0
2017-10-29 13:00:00,Perugia,3,Milano,0
2017-10-29 13:00:00,Padova,2,Verona,3
2017-10-29 13:00:00,Modena,3,Piacenza,0
2017-10-29 13:00:00,Cisterna,3,Lube Civitanova,0
2017-11-01 13:00:00,Verona,1,Modena,3
2017-11-01 13:00:00,Perugia,3,Monza,0
2017-11-01 13:00:00,Padova,3,Sora,0
2017-11-01 13:00:00,Milano,1,Ravenna,3
2017-11-01 13:00:00,Lube Civitanova,3,Trentino,0
2017-11-01 13:00:00,BCC-NEP Castellana,2,Vibo Valentia,3
2017-11-02 15:30:00,Cisterna,2,Piacenza,3
2017-11-05 12:00:00,Vibo Valentia,3,Cisterna,2
2017-11-05 12:00:00,Trentino,1,Verona,3
2017-11-05 12:00:00,Sora,1,Perugia,3
2017-11-05 12:00:00,Ravenna,3,Padova,1
2017-11-05 12:00:00,Piacenza,3,Milano,1
2017-11-05 12:00:00,Monza,3,BCC-NEP Castellana,0
2017-11-05 12:15:00,Modena,1,Lube Civitanova,3
2017-11-08 14:30:00,BCC-NEP Castellana,0,Piacenza,3
2017-11-10 14:45:00,Milano,3,Vibo Valentia,1
2017-11-12 12:00:00,Verona,3,Ravenna,2
2017-11-12 12:00:00,Padova,3,Monza,1
2017-11-12 12:00:00,Lube Civitanova,3,Sora,0
2017-11-12 12:00:00,Cisterna,1,Modena,3
2017-11-15 14:30:00,Perugia,3,Trentino,0
2017-11-16 14:30:00,Lube Civitanova,3,Piacenza,2
2017-11-17 14:30:00,Ravenna,3,BCC-NEP Castellana,0
2017-11-19 12:00:00,Vibo Valentia,0,Perugia,3
2017-11-19 12:00:00,Sora,0,Verona,3
2017-11-19 12:00:00,Piacenza,1,Padova,3
2017-11-19 12:00:00,Monza,1,Lube Civitanova,3
2017-11-19 12:00:00,Modena,3,Milano,2
2017-11-22 14:30:00,Lube Civitanova,3,Ravenna,0
2017-11-23 14:30:00,Trentino,3,Cisterna,2
2017-11-24 14:30:00,Vibo Valentia,0,Modena,3
2017-11-26 11:00:00,Lube Civitanova,3,Perugia,0
2017-11-26 12:00:00,Verona,3,Monza,1
2017-11-26 12:00:00,Piacenza,0,Trentino,3
2017-11-26 12:00:00,Milano,3,Sora,0
2017-11-26 12:00:00,Cisterna,3,Ravenna,0
2017-11-28 14:30:00,BCC-NEP Castellana,0,Padova,3
2017-12-02 14:30:00,Ravenna,3,Vibo Valentia,1
2017-12-02 14:30:00,Monza,3,Cisterna,1
2017-12-03 12:00:00,Verona,0,Lube Civitanova,3
2017-12-03 12:00:00,Trentino,3,Modena,2
2017-12-03 12:00:00,Sora,1,Piacenza,3
2017-12-03 12:00:00,Perugia,3,BCC-NEP Castellana,0
2017-12-03 12:00:00,Padova,0,Milano,3
2017-12-08 12:00:00,BCC-NEP Castellana,2,Sora,3
2017-12-09 12:00:00,Lube Civitanova,3,Padova,2
2017-12-10 12:00:00,Vibo Valentia,2,Trentino,3
2017-12-10 12:00:00,Piacenza,3,Monza,0
2017-12-10 12:00:00,Modena,3,Ravenna,0
2017-12-10 12:00:00,Milano,0,Verona,3
2017-12-10 12:00:00,Cisterna,1,Perugia,3
2017-12-13 14:30:00,Sora,1,Trentino,3
2017-12-13 14:30:00,BCC-NEP Castellana,0,Verona,3
2017-12-16 14:30:00,Verona,3,Vibo Valentia,0
2017-12-17 12:00:00,Perugia,0,Modena,3
2017-12-17 12:00:00,Padova,3,Cisterna,0
2017-12-17 12:00:00,Monza,3,Ravenna,1
2017-12-17 12:00:00,Milano,3,BCC-NEP Castellana,0
2017-12-26 12:00:00,Vibo Valentia,0,Sora,3
2017-12-26 12:00:00,Ravenna,0,Perugia,3
2017-12-26 12:00:00,Piacenza,2,Verona,3
2017-12-26 12:00:00,Modena,1,Padova,3
2017-12-26 12:00:00,Cisterna,0,Milano,3
2017-12-26 12:00:00,BCC-NEP Castellana,3,Lube Civitanova,2
2017-12-26 12:15:00,Trentino,3,Monza,1
2017-12-30 10:30:00,Milano,2,Trentino,3
2017-12-30 12:00:00,Sora,0,Monza,3
2017-12-30 12:00:00,Piacenza,1,Ravenna,3
2017-12-30 12:00:00,Lube Civitanova,3,Vibo Valentia,1
2017-12-30 12:00:00,BCC-NEP Castellana,0,Modena,3
2017-12-30 12:15:00,Padova,1,Perugia,3
2018-01-04 14:30:00,Vibo Valentia,1,Piacenza,3
2018-01-04 14:30:00,Trentino,3,Padova,0
2018-01-04 14:30:00,Ravenna,0,Lube Civitanova,3
2018-01-04 14:30:00,Perugia,3,Verona,1
2018-01-04 14:30:00,Monza,1,Milano,3
2018-01-04 14:30:00,Modena,3,Sora,1
2018-01-04 14:30:00,Cisterna,3,BCC-NEP Castellana,0
2018-01-07 12:00:00,Verona,3,BCC-NEP Castellana,0
2018-01-07 12:00:00,Trentino,3,Ravenna,1
2018-01-07 12:00:00,Perugia,3,Piacenza,1
2018-01-07 12:00:00,Padova,3,Vibo Valentia,1
2018-01-07 12:00:00,Monza,2,Modena,3
2018-01-07 12:00:00,Lube Civitanova,3,Milano,1
2018-01-07 12:00:00,Cisterna,3,Sora,0
2018-01-10 14:30:00,Vibo Valentia,2,Monza,3
2018-01-10 14:30:00,Sora,2,Ravenna,3
2018-01-10 14:30:00,Piacenza,3,Modena,2
2018-01-10 14:30:00,Milano,1,Perugia,3
2018-01-10 14:30:00,Lube Civitanova,3,Cisterna,0
2018-01-11 14:30:00,Verona,3,Padova,0
2018-01-13 14:30:00,Monza,0,Perugia,3
2018-01-14 12:00:00,Vibo Valentia,3,BCC-NEP Castellana,2
2018-01-14 12:00:00,Trentino,1,Lube Civitanova,3
2018-01-14 12:00:00,Sora,1,Padova,3
2018-01-14 12:00:00,Ravenna,0,Milano,3
2018-01-14 12:00:00,Piacenza,3,Cisterna,2
2018-01-14 12:00:00,Modena,3,Verona,0
2018-01-19 14:30:00,Cisterna,3,Vibo Valentia,0
2018-01-20 14:30:00,Milano,2,Piacenza,3
2018-01-21 12:00:00,Verona,1,Trentino,3
2018-01-21 12:00:00,Perugia,3,Sora,0
2018-01-21 12:00:00,Padova,2,Ravenna,3
2018-01-21 12:00:00,Lube Civitanova,0,Modena,3
2018-01-21 12:00:00,BCC-NEP Castellana,3,Monza,2
2018-01-24 14:30:00,BCC-NEP Castellana,1,Trentino,3
2018-01-25 14:00:00,Verona,3,Cisterna,1
2018-02-02 14:30:00,Vibo Valentia,0,Milano,3
2018-02-04 12:00:00,Trentino,0,Perugia,3
2018-02-04 12:00:00,Sora,0,Lube Civitanova,3
2018-02-04 12:00:00,Ravenna,3,Verona,2
2018-02-04 12:00:00,Piacenza,3,BCC-NEP Castellana,0
2018-02-04 12:00:00,Monza,3,Padova,1
2018-02-04 12:00:00,Modena,3,Cisterna,0
2018-02-07 14:30:00,Verona,3,Sora,1
2018-02-07 14:30:00,Perugia,3,Vibo Valentia,0
2018-02-07 14:30:00,Padova,0,Piacenza,3
2018-02-07 14:30:00,Milano,3,Modena,2
2018-02-07 14:30:00,Lube Civitanova,3,Monza,0
2018-02-07 14:30:00,Cisterna,1,Trentino,3
2018-02-08 14:30:00,BCC-NEP Castellana,0,Ravenna,3
2018-02-10 14:30:00,Perugia,3,Lube Civitanova,1
2018-02-11 12:00:00,Trentino,3,Piacenza,0
2018-02-11 12:00:00,Sora,0,Milano,3
2018-02-11 12:00:00,Ravenna,3,Cisterna,0
2018-02-11 12:00:00,Padova,3,BCC-NEP Castellana,0
2018-02-11 12:00:00,Monza,1,Verona,3
2018-02-11 12:00:00,Modena,3,Vibo Valentia,2
2018-02-18 12:00:00,Vibo Valentia,0,Ravenna,3
2018-02-18 12:00:00,Piacenza,3,Sora,1
2018-02-18 12:00:00,Modena,2,Trentino,3
2018-02-18 12:00:00,Milano,3,Padova,1
2018-02-18 12:00:00,Lube Civitanova,3,Verona,0
2018-02-18 12:00:00,Cisterna,1,Monza,3
2018-02-18 12:00:00,BCC-NEP Castellana,0,Perugia,3
2018-02-21 14:30:00,Verona,3,Milano,1
2018-02-21 14:30:00,Trentino,3,Vibo Valentia,0
2018-02-21 14:30:00,Ravenna,0,Modena,3
2018-02-21 14:30:00,Perugia,3,Cisterna,1
2018-02-21 14:30:00,Padova,0,Lube Civitanova,3
2018-02-21 14:30:00,Monza,2,Piacenza,3
2018-02-22 14:30:00,Sora,3,BCC-NEP Castellana,1
2018-02-24 12:00:00,Vibo Valentia,1,Verona,3
2018-02-25 12:00:00,Trentino,3,Sora,0
2018-02-25 12:00:00,Ravenna,3,Monza,0
2018-02-25 12:00:00,Piacenza,2,Lube Civitanova,3
2018-02-25 12:00:00,Modena,3,Perugia,2
2018-02-25 12:00:00,Cisterna,2,Padova,3
2018-02-25 12:00:00,BCC-NEP Castellana,0,Milano,3
2018-03-04 12:00:00,Verona,3,Piacenza,2
2018-03-04 12:00:00,Sora,3,Vibo Valentia,1
2018-03-04 12:00:00,Perugia,3,Ravenna,0
2018-03-04 12:00:00,Padova,1,Modena,3
2018-03-04 12:00:00,Monza,3,Trentino,2
2018-03-04 12:00:00,Milano,2,Cisterna,3
2018-03-04 12:00:00,Lube Civitanova,3,BCC-NEP Castellana,0
