Date,HomeTeam,AwayTeam,FTHG,FTAG,round
08/09/1989,Bor. Mönchengladbach,Fortuna Düsseldorf,3,1,8
09/09/1989,Hamburger SV,Bayer Leverkusen,0,1,8
09/09/1989,1. FC Köln,Werder Bremen,4,2,8
09/09/1989,Karlsruher SC,Borussia Dortmund,2,1,8
09/09/1989,FC 08 Homburg,1. FC Nürnberg,0,1,8
09/09/1989,VfB Stuttgart,Bayer 05 Uerdingen,1,0,8
09/09/1989,VfL Bochum,1. FC Kaiserslautern,2,0,8
09/09/1989,Eintracht Frankfurt,Bayern München,1,2,8
09/09/1989,Waldhof Mannheim,FC St. Pauli,0,1,8
15/09/1989,Bor. Mönchengladbach,FC 08 Homburg,0,0,9
15/09/1989,Bayer Leverkusen,Eintracht Frankfurt,2,0,9
16/09/1989,FC St. Pauli,Hamburger SV,0,0,9
16/09/1989,Bayern München,VfL Bochum,5,1,9
16/09/1989,1. FC Kaiserslautern,VfB Stuttgart,1,2,9
16/09/1989,1. FC Nürnberg,Karlsruher SC,2,0,9
16/09/1989,Borussia Dortmund,1. FC Köln,0,0,9
16/09/1989,Werder Bremen,Waldhof Mannheim,0,1,9
16/09/1989,Fortuna Düsseldorf,Bayer 05 Uerdingen,2,1,9
19/09/1989,FC 08 Homburg,Fortuna Düsseldorf,1,0,10
19/09/1989,Karlsruher SC,Bor. Mönchengladbach,0,1,10
19/09/1989,Bayer 05 Uerdingen,1. FC Kaiserslautern,3,2,10
19/09/1989,Eintracht Frankfurt,FC St. Pauli,4,1,10
20/09/1989,Waldhof Mannheim,Borussia Dortmund,2,1,10
20/09/1989,Hamburger SV,Werder Bremen,4,0,10
20/09/1989,1. FC Köln,1. FC Nürnberg,2,1,10
20/09/1989,VfB Stuttgart,Bayern München,2,1,10
20/09/1989,VfL Bochum,Bayer Leverkusen,0,2,10
29/09/1989,FC St. Pauli,VfL Bochum,2,0,11
30/09/1989,Bayer Leverkusen,VfB Stuttgart,1,1,11
30/09/1989,Bayern München,Bayer 05 Uerdingen,3,0,11
30/09/1989,FC 08 Homburg,Karlsruher SC,2,0,11
30/09/1989,Bor. Mönchengladbach,1. FC Köln,0,2,11
30/09/1989,1. FC Nürnberg,Waldhof Mannheim,2,0,11
30/09/1989,Borussia Dortmund,Hamburger SV,1,0,11
30/09/1989,Werder Bremen,Eintracht Frankfurt,1,2,11
30/09/1989,Fortuna Düsseldorf,1. FC Kaiserslautern,1,1,11
07/10/1989,Waldhof Mannheim,Bor. Mönchengladbach,4,2,12
07/10/1989,Hamburger SV,1. FC Nürnberg,1,0,12
07/10/1989,1. FC Köln,FC 08 Homburg,1,0,12
07/10/1989,Karlsruher SC,Fortuna Düsseldorf,2,2,12
07/10/1989,1. FC Kaiserslautern,Bayern München,0,0,12
07/10/1989,Bayer 05 Uerdingen,Bayer Leverkusen,0,2,12
07/10/1989,VfB Stuttgart,FC St. Pauli,4,0,12
07/10/1989,VfL Bochum,Werder Bremen,0,0,12
07/10/1989,Eintracht Frankfurt,Borussia Dortmund,0,2,12
13/10/1989,Bor. Mönchengladbach,Hamburger SV,1,3,13
13/10/1989,Borussia Dortmund,VfL Bochum,0,1,13
13/10/1989,Werder Bremen,VfB Stuttgart,6,1,13
14/10/1989,FC 08 Homburg,Waldhof Mannheim,2,1,13
14/10/1989,FC St. Pauli,Bayer 05 Uerdingen,1,1,13
14/10/1989,Bayer Leverkusen,1. FC Kaiserslautern,1,1,13
14/10/1989,Karlsruher SC,1. FC Köln,0,0,13
14/10/1989,1. FC Nürnberg,Eintracht Frankfurt,1,1,13
14/10/1989,Fortuna Düsseldorf,Bayern München,1,2,13
20/10/1989,1. FC Kaiserslautern,FC St. Pauli,1,1,14
21/10/1989,Waldhof Mannheim,Karlsruher SC,0,1,14
21/10/1989,Hamburger SV,FC 08 Homburg,2,0,14
21/10/1989,1. FC Köln,Fortuna Düsseldorf,1,3,14
21/10/1989,Bayern München,Bayer Leverkusen,0,1,14
21/10/1989,Bayer 05 Uerdingen,Werder Bremen,0,1,14
21/10/1989,VfB Stuttgart,Borussia Dortmund,3,1,14
21/10/1989,VfL Bochum,1. FC Nürnberg,3,3,14
21/10/1989,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,14
27/10/1989,FC St. Pauli,Bayern München,0,2,15
27/10/1989,Werder Bremen,1. FC Kaiserslautern,4,0,15
28/10/1989,FC 08 Homburg,Eintracht Frankfurt,2,3,15
28/10/1989,Bayer Leverkusen,Fortuna Düsseldorf,3,3,15
28/10/1989,Karlsruher SC,Hamburger SV,2,0,15
28/10/1989,Bor. Mönchengladbach,VfL Bochum,1,2,15
28/10/1989,1. FC Nürnberg,VfB Stuttgart,0,2,15
28/10/1989,Borussia Dortmund,Bayer 05 Uerdingen,1,0,15
28/10/1989,Waldhof Mannheim,1. FC Köln,2,3,15
03/11/1989,VfL Bochum,FC 08 Homburg,1,0,16
03/11/1989,Fortuna Düsseldorf,Waldhof Mannheim,0,0,16
03/11/1989,Bayer Leverkusen,FC St. Pauli,1,1,16
04/11/1989,Bayern München,Werder Bremen,1,1,16
04/11/1989,1. FC Kaiserslautern,Borussia Dortmund,2,2,16
04/11/1989,Bayer 05 Uerdingen,1. FC Nürnberg,3,3,16
04/11/1989,VfB Stuttgart,Bor. Mönchengladbach,4,0,16
04/11/1989,Eintracht Frankfurt,Karlsruher SC,1,1,16
04/11/1989,Hamburger SV,1. FC Köln,0,2,16
17/11/1989,FC St. Pauli,Fortuna Düsseldorf,1,0,17
17/11/1989,1. FC Nürnberg,1. FC Kaiserslautern,0,0,17
18/11/1989,FC 08 Homburg,VfB Stuttgart,4,2,17
18/11/1989,Waldhof Mannheim,Hamburger SV,4,1,17
18/11/1989,1. FC Köln,Eintracht Frankfurt,3,5,17
18/11/1989,Karlsruher SC,VfL Bochum,2,0,17
18/11/1989,Bor. Mönchengladbach,Bayer 05 Uerdingen,0,1,17
18/11/1989,Borussia Dortmund,Bayern München,2,2,17
18/11/1989,Werder Bremen,Bayer Leverkusen,0,0,17
23/11/1989,Borussia Dortmund,Bayer Leverkusen,1,1,18
25/11/1989,FC 08 Homburg,Bayer 05 Uerdingen,1,2,18
25/11/1989,Waldhof Mannheim,Eintracht Frankfurt,1,1,18
25/11/1989,Werder Bremen,FC St. Pauli,2,1,18
25/11/1989,1. FC Nürnberg,Bayern München,4,0,18
25/11/1989,Bor. Mönchengladbach,1. FC Kaiserslautern,3,1,18
25/11/1989,Karlsruher SC,VfB Stuttgart,1,0,18
25/11/1989,1. FC Köln,VfL Bochum,2,0,18
25/11/1989,Hamburger SV,Fortuna Düsseldorf,1,0,18
30/11/1989,FC St. Pauli,Borussia Dortmund,2,1,19
01/12/1989,Bayer Leverkusen,1. FC Nürnberg,2,0,19
01/12/1989,VfL Bochum,Waldhof Mannheim,2,0,19
02/12/1989,Eintracht Frankfurt,Hamburger SV,2,0,19
02/12/1989,VfB Stuttgart,1. FC Köln,3,1,19
02/12/1989,Bayer 05 Uerdingen,Karlsruher SC,1,0,19
02/12/1989,1. FC Kaiserslautern,FC 08 Homburg,3,1,19
02/12/1989,Bayern München,Bor. Mönchengladbach,2,0,19
02/12/1989,Fortuna Düsseldorf,Werder Bremen,2,1,19
08/12/1989,Bor. Mönchengladbach,Bayer Leverkusen,1,1,20
09/12/1989,FC 08 Homburg,Bayern München,1,3,20
09/12/1989,Waldhof Mannheim,VfB Stuttgart,2,1,20
09/12/1989,1. FC Nürnberg,FC St. Pauli,0,1,20
09/12/1989,Karlsruher SC,1. FC Kaiserslautern,0,0,20
09/12/1989,1. FC Köln,Bayer 05 Uerdingen,0,1,20
09/12/1989,Hamburger SV,VfL Bochum,1,4,20
09/12/1989,Borussia Dortmund,Werder Bremen,4,1,20
09/12/1989,Eintracht Frankfurt,Fortuna Düsseldorf,2,0,20
14/12/1989,VfL Bochum,Eintracht Frankfurt,2,2,21
15/12/1989,Fortuna Düsseldorf,Borussia Dortmund,1,1,21
16/12/1989,Bayern München,Karlsruher SC,4,1,21
16/12/1989,VfB Stuttgart,Hamburger SV,3,0,21
16/12/1989,1. FC Kaiserslautern,1. FC Köln,1,2,21
16/12/1989,FC St. Pauli,Bor. Mönchengladbach,2,1,21
16/12/1989,Werder Bremen,1. FC Nürnberg,4,0,21
16/12/1989,Bayer 05 Uerdingen,Waldhof Mannheim,0,2,21
17/02/1990,Bayer Leverkusen,FC 08 Homburg,3,1,21
23/02/1990,FC 08 Homburg,FC St. Pauli,0,2,22
23/02/1990,1. FC Köln,Bayern München,1,1,22
24/02/1990,Waldhof Mannheim,1. FC Kaiserslautern,4,0,22
24/02/1990,Karlsruher SC,Bayer Leverkusen,2,1,22
24/02/1990,Hamburger SV,Bayer 05 Uerdingen,6,0,22
24/02/1990,Eintracht Frankfurt,VfB Stuttgart,5,1,22
24/02/1990,Bor. Mönchengladbach,Werder Bremen,4,0,22
24/02/1990,VfL Bochum,Fortuna Düsseldorf,1,2,22
16/04/1990,1. FC Nürnberg,Borussia Dortmund,1,3,22
02/03/1990,FC St. Pauli,Karlsruher SC,1,1,23
02/03/1990,Werder Bremen,FC 08 Homburg,0,0,23
03/03/1990,1. FC Kaiserslautern,Hamburger SV,1,3,23
03/03/1990,Bayer Leverkusen,1. FC Köln,0,2,23
03/03/1990,Borussia Dortmund,Bor. Mönchengladbach,3,0,23
03/03/1990,Fortuna Düsseldorf,1. FC Nürnberg,0,0,23
03/03/1990,VfB Stuttgart,VfL Bochum,1,0,23
03/03/1990,Bayer 05 Uerdingen,Eintracht Frankfurt,1,1,23
03/03/1990,Bayern München,Waldhof Mannheim,2,0,23
09/03/1990,FC 08 Homburg,Borussia Dortmund,3,3,24
09/03/1990,Bor. Mönchengladbach,1. FC Nürnberg,3,0,24
10/03/1990,1. FC Köln,FC St. Pauli,1,0,24
10/03/1990,Waldhof Mannheim,Bayer Leverkusen,1,1,24
10/03/1990,Hamburger SV,Bayern München,0,3,24
10/03/1990,Eintracht Frankfurt,1. FC Kaiserslautern,1,1,24
10/03/1990,VfL Bochum,Bayer 05 Uerdingen,2,1,24
10/03/1990,Karlsruher SC,Werder Bremen,2,1,24
10/03/1990,VfB Stuttgart,Fortuna Düsseldorf,4,0,24
15/03/1990,FC St. Pauli,Waldhof Mannheim,2,1,25
16/03/1990,Werder Bremen,1. FC Köln,4,0,25
17/03/1990,Bayer Leverkusen,Hamburger SV,1,0,25
17/03/1990,Borussia Dortmund,Karlsruher SC,2,0,25
17/03/1990,1. FC Nürnberg,FC 08 Homburg,2,0,25
17/03/1990,Fortuna Düsseldorf,Bor. Mönchengladbach,0,1,25
17/03/1990,Bayer 05 Uerdingen,VfB Stuttgart,4,1,25
17/03/1990,Bayern München,Eintracht Frankfurt,1,0,25
17/03/1990,1. FC Kaiserslautern,VfL Bochum,2,1,25
23/03/1990,Eintracht Frankfurt,Bayer Leverkusen,0,3,26
23/03/1990,FC 08 Homburg,Bor. Mönchengladbach,1,3,26
24/03/1990,Hamburger SV,FC St. Pauli,0,0,26
24/03/1990,VfL Bochum,Bayern München,0,0,26
24/03/1990,VfB Stuttgart,1. FC Kaiserslautern,0,1,26
24/03/1990,Karlsruher SC,1. FC Nürnberg,0,0,26
24/03/1990,1. FC Köln,Borussia Dortmund,1,1,26
24/03/1990,Waldhof Mannheim,Werder Bremen,0,0,26
24/03/1990,Bayer 05 Uerdingen,Fortuna Düsseldorf,0,1,26
30/03/1990,Fortuna Düsseldorf,FC 08 Homburg,1,0,27
30/03/1990,Borussia Dortmund,Waldhof Mannheim,2,0,27
31/03/1990,Werder Bremen,Hamburger SV,2,1,27
31/03/1990,1. FC Nürnberg,1. FC Köln,1,1,27
31/03/1990,Bor. Mönchengladbach,Karlsruher SC,0,0,27
31/03/1990,1. FC Kaiserslautern,Bayer 05 Uerdingen,2,1,27
31/03/1990,Bayern München,VfB Stuttgart,3,1,27
31/03/1990,Bayer Leverkusen,VfL Bochum,2,1,27
31/03/1990,FC St. Pauli,Eintracht Frankfurt,2,2,27
06/04/1990,VfL Bochum,FC St. Pauli,3,3,28
06/04/1990,1. FC Kaiserslautern,Fortuna Düsseldorf,1,0,28
07/04/1990,VfB Stuttgart,Bayer Leverkusen,0,0,28
07/04/1990,Bayer 05 Uerdingen,Bayern München,2,2,28
07/04/1990,Karlsruher SC,FC 08 Homburg,0,2,28
07/04/1990,1. FC Köln,Bor. Mönchengladbach,3,0,28
07/04/1990,Waldhof Mannheim,1. FC Nürnberg,1,1,28
07/04/1990,Hamburger SV,Borussia Dortmund,1,1,28
07/04/1990,Eintracht Frankfurt,Werder Bremen,1,0,28
11/04/1990,Borussia Dortmund,Eintracht Frankfurt,0,0,29
12/04/1990,FC St. Pauli,VfB Stuttgart,0,0,29
12/04/1990,1. FC Nürnberg,Hamburger SV,2,0,29
12/04/1990,FC 08 Homburg,1. FC Köln,0,1,29
12/04/1990,Fortuna Düsseldorf,Karlsruher SC,0,0,29
12/04/1990,Bayern München,1. FC Kaiserslautern,3,0,29
12/04/1990,Bayer Leverkusen,Bayer 05 Uerdingen,1,1,29
12/04/1990,Werder Bremen,VfL Bochum,1,1,29
12/04/1990,Bor. Mönchengladbach,Waldhof Mannheim,2,0,29
20/04/1990,Bayer 05 Uerdingen,FC St. Pauli,1,0,30
20/04/1990,1. FC Kaiserslautern,Bayer Leverkusen,2,0,30
21/04/1990,1. FC Köln,Karlsruher SC,0,5,30
21/04/1990,Waldhof Mannheim,FC 08 Homburg,1,2,30
21/04/1990,Hamburger SV,Bor. Mönchengladbach,3,0,30
21/04/1990,Eintracht Frankfurt,1. FC Nürnberg,5,1,30
21/04/1990,VfL Bochum,Borussia Dortmund,2,3,30
21/04/1990,VfB Stuttgart,Werder Bremen,3,1,30
21/04/1990,Bayern München,Fortuna Düsseldorf,0,0,30
27/04/1990,FC St. Pauli,1. FC Kaiserslautern,0,2,31
27/04/1990,FC 08 Homburg,Hamburger SV,0,1,31
28/04/1990,Bayer Leverkusen,Bayern München,0,0,31
28/04/1990,Werder Bremen,Bayer 05 Uerdingen,0,0,31
28/04/1990,Borussia Dortmund,VfB Stuttgart,2,0,31
28/04/1990,1. FC Nürnberg,VfL Bochum,2,1,31
28/04/1990,Bor. Mönchengladbach,Eintracht Frankfurt,2,1,31
28/04/1990,Karlsruher SC,Waldhof Mannheim,4,0,31
28/04/1990,Fortuna Düsseldorf,1. FC Köln,1,1,31
01/05/1990,Eintracht Frankfurt,FC 08 Homburg,1,1,32
01/05/1990,VfL Bochum,Bor. Mönchengladbach,2,1,32
01/05/1990,VfB Stuttgart,1. FC Nürnberg,4,0,32
01/05/1990,1. FC Kaiserslautern,Werder Bremen,2,2,32
01/05/1990,1. FC Köln,Waldhof Mannheim,6,0,32
02/05/1990,Bayern München,FC St. Pauli,1,0,32
02/05/1990,Fortuna Düsseldorf,Bayer Leverkusen,2,0,32
02/05/1990,Hamburger SV,Karlsruher SC,1,0,32
02/05/1990,Bayer 05 Uerdingen,Borussia Dortmund,1,3,32
05/05/1990,1. FC Köln,Hamburger SV,2,0,33
05/05/1990,FC St. Pauli,Bayer Leverkusen,3,0,33
05/05/1990,Werder Bremen,Bayern München,2,2,33
05/05/1990,Borussia Dortmund,1. FC Kaiserslautern,1,1,33
05/05/1990,1. FC Nürnberg,Bayer 05 Uerdingen,1,1,33
05/05/1990,Bor. Mönchengladbach,VfB Stuttgart,3,1,33
05/05/1990,FC 08 Homburg,VfL Bochum,1,0,33
05/05/1990,Karlsruher SC,Eintracht Frankfurt,1,0,33
05/05/1990,Waldhof Mannheim,Fortuna Düsseldorf,0,1,33
12/05/1990,Fortuna Düsseldorf,FC St. Pauli,7,0,34
12/05/1990,Eintracht Frankfurt,1. FC Köln,3,1,34
12/05/1990,VfL Bochum,Karlsruher SC,2,0,34
12/05/1990,VfB Stuttgart,FC 08 Homburg,2,2,34
12/05/1990,Bayer 05 Uerdingen,Bor. Mönchengladbach,0,0,34
12/05/1990,1. FC Kaiserslautern,1. FC Nürnberg,0,2,34
12/05/1990,Bayer Leverkusen,Werder Bremen,1,3,34
12/05/1990,Hamburger SV,Waldhof Mannheim,1,0,34
12/05/1990,Bayern München,Borussia Dortmund,3,0,34
