Date,HomeTeam,AwayTeam,FTHG,FTAG,round
28/11/1981,Borussia Dortmund,1. FC Kaiserslautern,2,2,15
12/01/1982,Arminia Bielefeld,VfL Bochum,2,0,15
12/12/1981,1. FC Nürnberg,1. FC Kaiserslautern,4,2,16
12/12/1981,Arminia Bielefeld,Bayern München,1,2,16
12/12/1981,VfB Stuttgart,SV Darmstadt 98,1,0,16
12/12/1981,Eintracht Frankfurt,Karlsruher SC,4,1,16
12/12/1981,1. FC Köln,Eintracht Braunschweig,3,0,16
12/12/1981,VfL Bochum,Borussia Dortmund,0,0,16
15/12/1981,MSV Duisburg,Werder Bremen,0,1,16
22/12/1981,Bor. Mönchengladbach,SV Bayer 04 Leverkusen,3,1,16
02/02/1982,Hamburger SV,Fortuna Düsseldorf,6,1,16
16/12/1981,Eintracht Braunschweig,Eintracht Frankfurt,4,1,17
19/12/1981,SV Darmstadt 98,Bor. Mönchengladbach,1,1,17
19/12/1981,Bayern München,VfL Bochum,1,0,17
19/12/1981,Fortuna Düsseldorf,MSV Duisburg,2,0,17
19/12/1981,Werder Bremen,VfB Stuttgart,2,2,17
19/12/1981,SV Bayer 04 Leverkusen,Arminia Bielefeld,2,2,17
19/12/1981,Borussia Dortmund,1. FC Nürnberg,3,1,17
09/03/1982,1. FC Kaiserslautern,1. FC Köln,1,1,17
09/03/1982,Karlsruher SC,Hamburger SV,2,2,17
16/01/1982,SV Bayer 04 Leverkusen,Bayern München,0,2,18
16/01/1982,SV Darmstadt 98,Arminia Bielefeld,1,0,18
16/01/1982,Werder Bremen,Bor. Mönchengladbach,0,1,18
16/01/1982,Fortuna Düsseldorf,VfB Stuttgart,2,3,18
16/01/1982,Eintracht Braunschweig,Hamburger SV,2,1,18
16/01/1982,Borussia Dortmund,1. FC Köln,1,0,18
16/01/1982,1. FC Nürnberg,VfL Bochum,2,1,18
20/02/1982,Karlsruher SC,MSV Duisburg,2,0,18
20/02/1982,1. FC Kaiserslautern,Eintracht Frankfurt,6,2,18
23/01/1982,1. FC Köln,1. FC Nürnberg,4,1,19
23/01/1982,Bor. Mönchengladbach,Fortuna Düsseldorf,3,0,19
23/01/1982,Arminia Bielefeld,Werder Bremen,0,2,19
23/01/1982,Bayern München,SV Darmstadt 98,4,1,19
23/01/1982,Eintracht Frankfurt,Borussia Dortmund,1,4,19
02/03/1982,MSV Duisburg,Eintracht Braunschweig,5,2,19
16/03/1982,VfB Stuttgart,Karlsruher SC,5,1,19
20/03/1982,VfL Bochum,SV Bayer 04 Leverkusen,3,1,19
30/04/1982,Hamburger SV,1. FC Kaiserslautern,4,0,19
30/01/1982,Fortuna Düsseldorf,Arminia Bielefeld,4,1,20
30/01/1982,Karlsruher SC,Bor. Mönchengladbach,1,1,20
30/01/1982,1. FC Kaiserslautern,MSV Duisburg,3,0,20
30/01/1982,Borussia Dortmund,Hamburger SV,2,3,20
30/01/1982,1. FC Köln,VfL Bochum,1,0,20
18/02/1982,SV Darmstadt 98,SV Bayer 04 Leverkusen,1,3,20
09/03/1982,1. FC Nürnberg,Eintracht Frankfurt,5,3,20
08/04/1982,Eintracht Braunschweig,VfB Stuttgart,2,0,20
18/05/1982,Werder Bremen,Bayern München,2,0,20
06/02/1982,Hamburger SV,1. FC Nürnberg,6,1,21
06/02/1982,VfB Stuttgart,1. FC Kaiserslautern,4,0,21
06/02/1982,Bor. Mönchengladbach,Eintracht Braunschweig,4,2,21
06/02/1982,Bayern München,Fortuna Düsseldorf,7,0,21
06/02/1982,VfL Bochum,SV Darmstadt 98,1,0,21
06/02/1982,Eintracht Frankfurt,1. FC Köln,4,2,21
06/02/1982,MSV Duisburg,Borussia Dortmund,1,2,21
20/03/1982,Arminia Bielefeld,Karlsruher SC,3,0,21
10/04/1982,SV Bayer 04 Leverkusen,Werder Bremen,1,3,21
13/02/1982,Karlsruher SC,Bayern München,4,1,22
13/02/1982,Eintracht Braunschweig,Arminia Bielefeld,3,1,22
13/02/1982,1. FC Kaiserslautern,Bor. Mönchengladbach,3,2,22
13/02/1982,Borussia Dortmund,VfB Stuttgart,2,3,22
13/02/1982,1. FC Nürnberg,MSV Duisburg,0,0,22
13/02/1982,1. FC Köln,Hamburger SV,1,1,22
13/02/1982,Werder Bremen,SV Darmstadt 98,4,4,22
13/02/1982,Fortuna Düsseldorf,SV Bayer 04 Leverkusen,5,1,22
13/02/1982,Eintracht Frankfurt,VfL Bochum,0,1,22
27/02/1982,VfB Stuttgart,1. FC Nürnberg,1,2,23
27/02/1982,Arminia Bielefeld,1. FC Kaiserslautern,2,0,23
27/02/1982,Bayern München,Eintracht Braunschweig,3,1,23
27/02/1982,SV Bayer 04 Leverkusen,Karlsruher SC,2,1,23
27/02/1982,SV Darmstadt 98,Fortuna Düsseldorf,2,2,23
27/02/1982,VfL Bochum,Werder Bremen,0,2,23
27/02/1982,Hamburger SV,Eintracht Frankfurt,2,0,23
27/02/1982,MSV Duisburg,1. FC Köln,1,0,23
27/02/1982,Bor. Mönchengladbach,Borussia Dortmund,0,1,23
06/03/1982,1. FC Kaiserslautern,Bayern München,2,1,24
06/03/1982,Borussia Dortmund,Arminia Bielefeld,3,0,24
06/03/1982,1. FC Nürnberg,Bor. Mönchengladbach,3,2,24
06/03/1982,1. FC Köln,VfB Stuttgart,3,0,24
06/03/1982,Eintracht Frankfurt,MSV Duisburg,4,1,24
06/03/1982,Fortuna Düsseldorf,Werder Bremen,0,0,24
06/03/1982,Karlsruher SC,SV Darmstadt 98,3,1,24
06/03/1982,Eintracht Braunschweig,SV Bayer 04 Leverkusen,5,1,24
06/03/1982,Hamburger SV,VfL Bochum,2,2,24
13/03/1982,Arminia Bielefeld,1. FC Nürnberg,2,0,25
13/03/1982,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,0,1,25
13/03/1982,SV Darmstadt 98,Eintracht Braunschweig,2,3,25
13/03/1982,Werder Bremen,Karlsruher SC,2,1,25
13/03/1982,VfL Bochum,Fortuna Düsseldorf,3,0,25
13/03/1982,MSV Duisburg,Hamburger SV,1,2,25
13/03/1982,VfB Stuttgart,Eintracht Frankfurt,5,2,25
13/03/1982,Bor. Mönchengladbach,1. FC Köln,0,2,25
13/03/1982,Bayern München,Borussia Dortmund,3,1,25
27/03/1982,Karlsruher SC,Fortuna Düsseldorf,1,0,26
27/03/1982,MSV Duisburg,VfL Bochum,1,0,26
30/03/1982,1. FC Nürnberg,Bayern München,0,3,26
30/03/1982,1. FC Köln,Arminia Bielefeld,0,1,26
30/03/1982,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,26
30/03/1982,Eintracht Braunschweig,Werder Bremen,1,1,26
30/03/1982,1. FC Kaiserslautern,SV Darmstadt 98,3,1,26
31/03/1982,Hamburger SV,VfB Stuttgart,1,1,26
31/03/1982,Borussia Dortmund,SV Bayer 04 Leverkusen,2,0,26
02/04/1982,VfL Bochum,Karlsruher SC,3,1,27
03/04/1982,SV Bayer 04 Leverkusen,1. FC Nürnberg,4,0,27
03/04/1982,Werder Bremen,1. FC Kaiserslautern,0,1,27
03/04/1982,Fortuna Düsseldorf,Eintracht Braunschweig,1,1,27
03/04/1982,VfB Stuttgart,MSV Duisburg,4,1,27
03/04/1982,Bor. Mönchengladbach,Hamburger SV,1,3,27
03/04/1982,Arminia Bielefeld,Eintracht Frankfurt,3,0,27
03/04/1982,Bayern München,1. FC Köln,1,1,27
03/04/1982,SV Darmstadt 98,Borussia Dortmund,1,3,27
16/04/1982,Borussia Dortmund,Werder Bremen,1,0,28
17/04/1982,Eintracht Frankfurt,Bayern München,4,3,28
17/04/1982,Hamburger SV,Arminia Bielefeld,3,1,28
17/04/1982,MSV Duisburg,Bor. Mönchengladbach,0,1,28
17/04/1982,Eintracht Braunschweig,Karlsruher SC,0,0,28
17/04/1982,1. FC Kaiserslautern,Fortuna Düsseldorf,1,1,28
17/04/1982,1. FC Nürnberg,SV Darmstadt 98,1,1,28
17/04/1982,1. FC Köln,SV Bayer 04 Leverkusen,5,2,28
17/04/1982,VfB Stuttgart,VfL Bochum,3,0,28
23/04/1982,Werder Bremen,1. FC Nürnberg,3,1,29
23/04/1982,Fortuna Düsseldorf,Borussia Dortmund,0,0,29
24/04/1982,Karlsruher SC,1. FC Kaiserslautern,1,1,29
24/04/1982,VfL Bochum,Eintracht Braunschweig,2,0,29
24/04/1982,Bor. Mönchengladbach,VfB Stuttgart,0,0,29
24/04/1982,Arminia Bielefeld,MSV Duisburg,2,0,29
24/04/1982,Bayern München,Hamburger SV,3,4,29
24/04/1982,SV Bayer 04 Leverkusen,Eintracht Frankfurt,1,2,29
24/04/1982,SV Darmstadt 98,1. FC Köln,2,4,29
27/04/1982,1. FC Kaiserslautern,Eintracht Braunschweig,5,3,30
27/04/1982,1. FC Nürnberg,Fortuna Düsseldorf,2,2,30
27/04/1982,Hamburger SV,SV Bayer 04 Leverkusen,0,0,30
28/04/1982,1. FC Köln,Werder Bremen,4,2,30
28/04/1982,MSV Duisburg,Bayern München,2,3,30
28/04/1982,VfB Stuttgart,Arminia Bielefeld,2,3,30
28/04/1982,Borussia Dortmund,Karlsruher SC,4,0,30
28/04/1982,Eintracht Frankfurt,SV Darmstadt 98,2,1,30
28/04/1982,Bor. Mönchengladbach,VfL Bochum,4,2,30
08/05/1982,Karlsruher SC,1. FC Nürnberg,3,2,31
08/05/1982,VfL Bochum,1. FC Kaiserslautern,1,2,31
08/05/1982,Arminia Bielefeld,Bor. Mönchengladbach,5,0,31
08/05/1982,Bayern München,VfB Stuttgart,1,0,31
08/05/1982,SV Bayer 04 Leverkusen,MSV Duisburg,2,1,31
08/05/1982,SV Darmstadt 98,Hamburger SV,2,2,31
08/05/1982,Werder Bremen,Eintracht Frankfurt,2,1,31
08/05/1982,Fortuna Düsseldorf,1. FC Köln,1,1,31
08/05/1982,Eintracht Braunschweig,Borussia Dortmund,0,1,31
14/05/1982,1. FC Kaiserslautern,Borussia Dortmund,2,1,32
15/05/1982,Bor. Mönchengladbach,Bayern München,3,0,32
15/05/1982,VfL Bochum,Arminia Bielefeld,1,1,32
15/05/1982,1. FC Nürnberg,Eintracht Braunschweig,4,0,32
15/05/1982,1. FC Köln,Karlsruher SC,2,0,32
15/05/1982,Eintracht Frankfurt,Fortuna Düsseldorf,4,0,32
15/05/1982,Hamburger SV,Werder Bremen,5,0,32
15/05/1982,MSV Duisburg,SV Darmstadt 98,0,2,32
15/05/1982,VfB Stuttgart,SV Bayer 04 Leverkusen,4,2,32
21/05/1982,Bayern München,Arminia Bielefeld,3,2,33
22/05/1982,1. FC Kaiserslautern,1. FC Nürnberg,2,1,33
22/05/1982,SV Bayer 04 Leverkusen,Bor. Mönchengladbach,0,0,33
22/05/1982,SV Darmstadt 98,VfB Stuttgart,3,3,33
22/05/1982,Werder Bremen,MSV Duisburg,5,1,33
22/05/1982,Fortuna Düsseldorf,Hamburger SV,3,3,33
22/05/1982,Karlsruher SC,Eintracht Frankfurt,2,2,33
22/05/1982,Eintracht Braunschweig,1. FC Köln,4,4,33
22/05/1982,Borussia Dortmund,VfL Bochum,3,2,33
29/05/1982,VfL Bochum,Bayern München,3,1,34
29/05/1982,1. FC Köln,1. FC Kaiserslautern,3,4,34
29/05/1982,Eintracht Frankfurt,Eintracht Braunschweig,4,2,34
29/05/1982,Hamburger SV,Karlsruher SC,3,3,34
29/05/1982,MSV Duisburg,Fortuna Düsseldorf,2,1,34
29/05/1982,VfB Stuttgart,Werder Bremen,2,4,34
29/05/1982,Bor. Mönchengladbach,SV Darmstadt 98,6,1,34
29/05/1982,Arminia Bielefeld,SV Bayer 04 Leverkusen,1,3,34
29/05/1982,1. FC Nürnberg,Borussia Dortmund,3,0,34
