Date,HomeTeam,AwayTeam,FTHG,FTAG,round
11/08/1995,Werder Bremen,Fortuna Düsseldorf,1,1,1
11/08/1995,VfB Stuttgart,KFC Uerdingen 05,0,0,1
11/08/1995,Borussia Dortmund,1. FC Kaiserslautern,1,1,1
12/08/1995,1. FC Köln,FC Schalke 04,0,1,1
12/08/1995,Bayern München,Hamburger SV,3,2,1
12/08/1995,Eintracht Frankfurt,Karlsruher SC,2,2,1
12/08/1995,FC St. Pauli,TSV 1860 München,4,2,1
12/08/1995,Hansa Rostock,Bayer Leverkusen,1,2,1
13/08/1995,Bor. Mönchengladbach,SC Freiburg,1,0,1
18/08/1995,SC Freiburg,FC St. Pauli,0,2,2
18/08/1995,Hamburger SV,Werder Bremen,3,3,2
18/08/1995,FC Schalke 04,Hansa Rostock,1,3,2
19/08/1995,Bayer Leverkusen,Borussia Dortmund,1,1,2
19/08/1995,TSV 1860 München,VfB Stuttgart,1,1,2
19/08/1995,KFC Uerdingen 05,Eintracht Frankfurt,1,1,2
19/08/1995,Karlsruher SC,Bayern München,2,6,2
19/08/1995,1. FC Kaiserslautern,Bor. Mönchengladbach,1,3,2
20/08/1995,Fortuna Düsseldorf,1. FC Köln,1,1,2
29/08/1995,Hansa Rostock,Borussia Dortmund,3,2,3
29/08/1995,1. FC Köln,Hamburger SV,3,2,3
29/08/1995,Werder Bremen,Karlsruher SC,1,0,3
29/08/1995,FC St. Pauli,1. FC Kaiserslautern,1,2,3
29/08/1995,Bor. Mönchengladbach,Bayer Leverkusen,0,0,3
30/08/1995,Bayern München,KFC Uerdingen 05,2,0,3
30/08/1995,Eintracht Frankfurt,TSV 1860 München,4,2,3
30/08/1995,VfB Stuttgart,SC Freiburg,3,1,3
30/08/1995,FC Schalke 04,Fortuna Düsseldorf,1,1,3
01/09/1995,Karlsruher SC,1. FC Köln,1,0,4
01/09/1995,Borussia Dortmund,Bor. Mönchengladbach,2,1,4
02/09/1995,Bayer Leverkusen,FC St. Pauli,1,1,4
02/09/1995,SC Freiburg,Eintracht Frankfurt,2,0,4
02/09/1995,TSV 1860 München,Bayern München,0,2,4
02/09/1995,KFC Uerdingen 05,Werder Bremen,3,0,4
02/09/1995,Hamburger SV,FC Schalke 04,1,1,4
02/09/1995,Fortuna Düsseldorf,Hansa Rostock,2,2,4
02/09/1995,1. FC Kaiserslautern,VfB Stuttgart,1,1,4
08/09/1995,1. FC Köln,KFC Uerdingen 05,0,0,5
08/09/1995,Werder Bremen,TSV 1860 München,2,0,5
09/09/1995,Bayern München,SC Freiburg,2,0,5
09/09/1995,Eintracht Frankfurt,1. FC Kaiserslautern,3,1,5
09/09/1995,VfB Stuttgart,Bayer Leverkusen,1,4,5
09/09/1995,FC St. Pauli,Borussia Dortmund,0,3,5
09/09/1995,Fortuna Düsseldorf,Hamburger SV,2,2,5
09/09/1995,FC Schalke 04,Karlsruher SC,2,1,5
09/09/1995,Hansa Rostock,Bor. Mönchengladbach,2,3,5
15/09/1995,Karlsruher SC,Fortuna Düsseldorf,3,1,6
15/09/1995,1. FC Kaiserslautern,Bayern München,2,3,6
16/09/1995,Bayer Leverkusen,Eintracht Frankfurt,2,0,6
16/09/1995,SC Freiburg,Werder Bremen,0,1,6
16/09/1995,TSV 1860 München,1. FC Köln,2,1,6
16/09/1995,KFC Uerdingen 05,FC Schalke 04,1,1,6
16/09/1995,Borussia Dortmund,VfB Stuttgart,6,3,6
17/09/1995,Hamburger SV,Hansa Rostock,1,1,6
17/09/1995,Bor. Mönchengladbach,FC St. Pauli,2,4,6
22/09/1995,Eintracht Frankfurt,Borussia Dortmund,3,4,7
22/09/1995,Fortuna Düsseldorf,KFC Uerdingen 05,1,0,7
23/09/1995,1. FC Köln,SC Freiburg,1,1,7
23/09/1995,Werder Bremen,1. FC Kaiserslautern,1,1,7
23/09/1995,Bayern München,Bayer Leverkusen,1,0,7
23/09/1995,VfB Stuttgart,Bor. Mönchengladbach,5,0,7
23/09/1995,Hamburger SV,Karlsruher SC,0,0,7
23/09/1995,Hansa Rostock,FC St. Pauli,2,0,7
24/09/1995,FC Schalke 04,TSV 1860 München,1,1,7
29/09/1995,KFC Uerdingen 05,Hamburger SV,1,1,8
29/09/1995,FC St. Pauli,VfB Stuttgart,1,3,8
30/09/1995,Bayer Leverkusen,Werder Bremen,2,2,8
30/09/1995,SC Freiburg,FC Schalke 04,1,2,8
30/09/1995,TSV 1860 München,Fortuna Düsseldorf,2,1,8
30/09/1995,Karlsruher SC,Hansa Rostock,0,2,8
30/09/1995,1. FC Kaiserslautern,1. FC Köln,1,1,8
01/10/1995,Bor. Mönchengladbach,Eintracht Frankfurt,4,1,8
01/10/1995,Borussia Dortmund,Bayern München,3,1,8
13/10/1995,Hansa Rostock,VfB Stuttgart,3,3,9
13/10/1995,FC Schalke 04,1. FC Kaiserslautern,1,1,9
14/10/1995,Werder Bremen,Borussia Dortmund,2,2,9
14/10/1995,Bayern München,Bor. Mönchengladbach,1,2,9
14/10/1995,Eintracht Frankfurt,FC St. Pauli,2,2,9
14/10/1995,Karlsruher SC,KFC Uerdingen 05,2,0,9
14/10/1995,Hamburger SV,TSV 1860 München,2,2,9
14/10/1995,Fortuna Düsseldorf,SC Freiburg,0,0,9
15/10/1995,1. FC Köln,Bayer Leverkusen,2,2,9
20/10/1995,Bayer Leverkusen,FC Schalke 04,0,0,10
20/10/1995,KFC Uerdingen 05,Hansa Rostock,1,1,10
21/10/1995,SC Freiburg,Hamburger SV,0,3,10
21/10/1995,TSV 1860 München,Karlsruher SC,1,1,10
21/10/1995,VfB Stuttgart,Eintracht Frankfurt,3,2,10
21/10/1995,FC St. Pauli,Bayern München,0,1,10
21/10/1995,Borussia Dortmund,1. FC Köln,3,0,10
21/10/1995,1. FC Kaiserslautern,Fortuna Düsseldorf,2,0,10
22/10/1995,Bor. Mönchengladbach,Werder Bremen,1,0,10
27/10/1995,1. FC Köln,Bor. Mönchengladbach,0,2,11
27/10/1995,Karlsruher SC,SC Freiburg,1,1,11
28/10/1995,Werder Bremen,FC St. Pauli,1,1,11
28/10/1995,Bayern München,VfB Stuttgart,5,3,11
28/10/1995,Hamburger SV,1. FC Kaiserslautern,1,0,11
28/10/1995,Fortuna Düsseldorf,Bayer Leverkusen,1,1,11
28/10/1995,FC Schalke 04,Borussia Dortmund,1,2,11
28/10/1995,Hansa Rostock,Eintracht Frankfurt,1,1,11
29/10/1995,KFC Uerdingen 05,TSV 1860 München,2,0,11
03/11/1995,Bayer Leverkusen,Hamburger SV,0,1,12
03/11/1995,FC St. Pauli,1. FC Köln,3,3,12
04/11/1995,SC Freiburg,KFC Uerdingen 05,1,1,12
04/11/1995,TSV 1860 München,Hansa Rostock,1,1,12
04/11/1995,Eintracht Frankfurt,Bayern München,4,1,12
04/11/1995,VfB Stuttgart,Werder Bremen,1,1,12
04/11/1995,Borussia Dortmund,Fortuna Düsseldorf,3,0,12
04/11/1995,1. FC Kaiserslautern,Karlsruher SC,2,2,12
05/11/1995,Bor. Mönchengladbach,FC Schalke 04,4,1,12
10/11/1995,Hansa Rostock,Bayern München,0,0,13
10/11/1995,KFC Uerdingen 05,1. FC Kaiserslautern,1,1,13
10/11/1995,Hamburger SV,Borussia Dortmund,2,2,13
11/11/1995,1. FC Köln,VfB Stuttgart,2,2,13
11/11/1995,Werder Bremen,Eintracht Frankfurt,1,1,13
11/11/1995,TSV 1860 München,SC Freiburg,3,0,13
11/11/1995,Karlsruher SC,Bayer Leverkusen,1,4,13
11/11/1995,Fortuna Düsseldorf,Bor. Mönchengladbach,3,2,13
11/11/1995,FC Schalke 04,FC St. Pauli,2,0,13
17/11/1995,FC St. Pauli,Fortuna Düsseldorf,2,1,14
17/11/1995,Bor. Mönchengladbach,Hamburger SV,1,2,14
18/11/1995,Bayer Leverkusen,KFC Uerdingen 05,2,1,14
18/11/1995,SC Freiburg,Hansa Rostock,2,1,14
18/11/1995,Bayern München,Werder Bremen,2,0,14
18/11/1995,Eintracht Frankfurt,1. FC Köln,1,0,14
18/11/1995,Borussia Dortmund,Karlsruher SC,4,1,14
18/11/1995,1. FC Kaiserslautern,TSV 1860 München,0,0,14
19/11/1995,VfB Stuttgart,FC Schalke 04,2,2,14
24/11/1995,Hamburger SV,FC St. Pauli,1,0,15
24/11/1995,Fortuna Düsseldorf,VfB Stuttgart,1,2,15
25/11/1995,Werder Bremen,Hansa Rostock,0,2,15
25/11/1995,TSV 1860 München,Bayer Leverkusen,0,1,15
25/11/1995,KFC Uerdingen 05,Borussia Dortmund,0,2,15
25/11/1995,Karlsruher SC,Bor. Mönchengladbach,4,0,15
25/11/1995,FC Schalke 04,Eintracht Frankfurt,2,0,15
25/11/1995,1. FC Kaiserslautern,SC Freiburg,1,2,15
26/11/1995,1. FC Köln,Bayern München,0,0,15
01/12/1995,Bayer Leverkusen,SC Freiburg,0,1,16
01/12/1995,Werder Bremen,1. FC Köln,0,1,16
01/12/1995,Borussia Dortmund,TSV 1860 München,3,1,16
02/12/1995,Bayern München,FC Schalke 04,4,0,16
02/12/1995,Eintracht Frankfurt,Fortuna Düsseldorf,3,0,16
02/12/1995,VfB Stuttgart,Hamburger SV,3,0,16
02/12/1995,FC St. Pauli,Karlsruher SC,1,1,16
02/12/1995,Bor. Mönchengladbach,KFC Uerdingen 05,2,1,16
02/12/1995,Hansa Rostock,1. FC Kaiserslautern,3,0,16
08/12/1995,KFC Uerdingen 05,FC St. Pauli,2,5,17
08/12/1995,Hamburger SV,Eintracht Frankfurt,5,1,17
09/12/1995,SC Freiburg,Borussia Dortmund,0,1,17
09/12/1995,TSV 1860 München,Bor. Mönchengladbach,4,0,17
09/12/1995,Karlsruher SC,VfB Stuttgart,1,2,17
09/12/1995,Fortuna Düsseldorf,Bayern München,0,2,17
09/12/1995,FC Schalke 04,Werder Bremen,2,1,17
09/12/1995,1. FC Kaiserslautern,Bayer Leverkusen,1,0,17
10/12/1995,1. FC Köln,Hansa Rostock,3,0,17
09/02/1996,SC Freiburg,Bor. Mönchengladbach,0,0,18
10/02/1996,Karlsruher SC,Eintracht Frankfurt,1,1,18
10/02/1996,TSV 1860 München,FC St. Pauli,2,0,18
10/02/1996,1. FC Kaiserslautern,Borussia Dortmund,1,1,18
11/02/1996,Hamburger SV,Bayern München,2,1,18
05/03/1996,FC Schalke 04,1. FC Köln,0,0,18
12/03/1996,Fortuna Düsseldorf,Werder Bremen,1,1,18
19/03/1996,Bayer Leverkusen,Hansa Rostock,2,0,18
19/03/1996,KFC Uerdingen 05,VfB Stuttgart,3,4,18
14/02/1996,1. FC Köln,Fortuna Düsseldorf,0,0,19
16/02/1996,Eintracht Frankfurt,KFC Uerdingen 05,1,0,19
