Date,HomeTeam,AwayTeam,FTHG,FTAG,round
02/10/1965,Karlsruher SC,1. FC Nürnberg,1,2,7
16/10/1965,1. FC Nürnberg,Bor. Mönchengladbach,2,2,8
16/10/1965,VfB Stuttgart,Borussia Neunkirchen,2,0,8
16/10/1965,1. FC Köln,Frankfurter SG Eintracht,1,0,8
16/10/1965,Werder Bremen,TSV 1860 München,0,2,8
16/10/1965,1. FC Kaiserslautern,Tasmania 1900 Berlin,0,0,8
16/10/1965,FC Schalke 04,Hamburger SV,2,1,8
16/10/1965,Hannover 96,Karlsruher SC,5,2,8
16/10/1965,Bayern München,Borussia Dortmund,0,2,8
16/10/1965,Meidericher SV,Eintracht Braunschweig,4,1,8
20/10/1965,Bor. Mönchengladbach,Hannover 96,2,0,9
20/10/1965,Tasmania 1900 Berlin,VfB Stuttgart,0,2,9
20/10/1965,Borussia Neunkirchen,Meidericher SV,0,1,9
20/10/1965,Borussia Dortmund,1. FC Nürnberg,2,0,9
20/10/1965,Karlsruher SC,1. FC Kaiserslautern,1,0,9
20/10/1965,Eintracht Braunschweig,1. FC Köln,1,2,9
20/10/1965,TSV 1860 München,FC Schalke 04,3,0,9
20/10/1965,Hamburger SV,Bayern München,0,4,9
20/10/1965,Frankfurter SG Eintracht,Werder Bremen,1,0,9
23/10/1965,FC Schalke 04,Bayern München,1,1,10
23/10/1965,VfB Stuttgart,Karlsruher SC,1,0,10
23/10/1965,TSV 1860 München,Frankfurter SG Eintracht,4,2,10
23/10/1965,Hannover 96,Borussia Dortmund,1,1,10
23/10/1965,1. FC Kaiserslautern,Bor. Mönchengladbach,1,2,10
23/10/1965,1. FC Köln,Borussia Neunkirchen,4,2,10
23/10/1965,Meidericher SV,Tasmania 1900 Berlin,3,0,10
23/10/1965,1. FC Nürnberg,Hamburger SV,5,0,10
23/10/1965,Werder Bremen,Eintracht Braunschweig,4,0,10
30/10/1965,Bayern München,1. FC Nürnberg,0,0,11
30/10/1965,Borussia Dortmund,1. FC Kaiserslautern,4,0,11
30/10/1965,Frankfurter SG Eintracht,FC Schalke 04,4,1,11
30/10/1965,Eintracht Braunschweig,TSV 1860 München,2,2,11
30/10/1965,Hamburger SV,Hannover 96,2,1,11
30/10/1965,Bor. Mönchengladbach,VfB Stuttgart,1,0,11
30/10/1965,Karlsruher SC,Meidericher SV,0,4,11
30/10/1965,Tasmania 1900 Berlin,1. FC Köln,0,6,11
05/11/1965,Borussia Neunkirchen,Werder Bremen,1,2,11
06/11/1965,Hannover 96,Bayern München,3,4,12
06/11/1965,FC Schalke 04,1. FC Nürnberg,1,0,12
06/11/1965,VfB Stuttgart,Borussia Dortmund,1,1,12
06/11/1965,Werder Bremen,Tasmania 1900 Berlin,5,0,12
06/11/1965,1. FC Köln,Karlsruher SC,2,0,12
06/11/1965,Meidericher SV,Bor. Mönchengladbach,3,2,12
06/11/1965,1. FC Kaiserslautern,Hamburger SV,2,1,12
06/11/1965,TSV 1860 München,Borussia Neunkirchen,4,1,12
06/11/1965,Frankfurter SG Eintracht,Eintracht Braunschweig,4,1,12
20/11/1965,Bor. Mönchengladbach,1. FC Köln,2,3,13
20/11/1965,Borussia Neunkirchen,Frankfurter SG Eintracht,1,6,13
20/11/1965,Karlsruher SC,Werder Bremen,3,2,13
20/11/1965,Borussia Dortmund,Meidericher SV,1,1,13
20/11/1965,Tasmania 1900 Berlin,TSV 1860 München,0,5,13
20/11/1965,1. FC Nürnberg,Hannover 96,2,1,13
20/11/1965,Hamburger SV,VfB Stuttgart,4,1,13
20/11/1965,Bayern München,1. FC Kaiserslautern,3,0,13
20/11/1965,Eintracht Braunschweig,FC Schalke 04,3,0,13
27/11/1965,1. FC Köln,Borussia Dortmund,1,2,14
27/11/1965,VfB Stuttgart,Bayern München,0,1,14
27/11/1965,Meidericher SV,Hamburger SV,3,1,14
27/11/1965,FC Schalke 04,Hannover 96,1,0,14
27/11/1965,Eintracht Braunschweig,Borussia Neunkirchen,1,2,14
27/11/1965,Werder Bremen,Bor. Mönchengladbach,2,0,14
27/11/1965,TSV 1860 München,Karlsruher SC,2,0,14
27/11/1965,Frankfurter SG Eintracht,Tasmania 1900 Berlin,4,0,14
03/12/1965,1. FC Kaiserslautern,1. FC Nürnberg,0,0,14
04/12/1965,Hannover 96,1. FC Kaiserslautern,4,0,15
04/12/1965,Borussia Neunkirchen,FC Schalke 04,1,0,15
04/12/1965,Hamburger SV,1. FC Köln,2,2,15
04/12/1965,Borussia Dortmund,Werder Bremen,2,1,15
04/12/1965,Bayern München,Meidericher SV,3,0,15
04/12/1965,Karlsruher SC,Frankfurter SG Eintracht,4,0,15
04/12/1965,1. FC Nürnberg,VfB Stuttgart,1,1,15
29/12/1965,Bor. Mönchengladbach,TSV 1860 München,1,1,15
31/12/1965,Tasmania 1900 Berlin,Eintracht Braunschweig,0,2,15
11/12/1965,Borussia Neunkirchen,Tasmania 1900 Berlin,3,1,16
11/12/1965,1. FC Köln,Bayern München,6,1,16
11/12/1965,TSV 1860 München,Borussia Dortmund,2,1,16
11/12/1965,Eintracht Braunschweig,Karlsruher SC,2,0,16
11/12/1965,FC Schalke 04,1. FC Kaiserslautern,2,1,16
11/12/1965,VfB Stuttgart,Hannover 96,4,2,16
11/12/1965,Werder Bremen,Hamburger SV,2,0,16
11/12/1965,Frankfurter SG Eintracht,Bor. Mönchengladbach,3,1,16
29/12/1965,Meidericher SV,1. FC Nürnberg,1,2,16
18/12/1965,Tasmania 1900 Berlin,FC Schalke 04,1,2,17
18/12/1965,1. FC Nürnberg,1. FC Köln,2,0,17
18/12/1965,Hannover 96,Meidericher SV,0,3,17
18/12/1965,Bayern München,Werder Bremen,3,1,17
18/12/1965,Hamburger SV,TSV 1860 München,1,2,17
18/12/1965,Bor. Mönchengladbach,Eintracht Braunschweig,1,0,17
18/12/1965,Karlsruher SC,Borussia Neunkirchen,1,1,17
24/12/1965,1. FC Kaiserslautern,VfB Stuttgart,1,2,17
19/01/1966,Borussia Dortmund,Frankfurter SG Eintracht,3,0,17
08/01/1966,Bor. Mönchengladbach,Borussia Neunkirchen,4,1,18
08/01/1966,Borussia Dortmund,Eintracht Braunschweig,1,1,18
08/01/1966,Hannover 96,1. FC Köln,1,1,18
08/01/1966,Karlsruher SC,Tasmania 1900 Berlin,3,0,18
08/01/1966,Hamburger SV,Frankfurter SG Eintracht,0,1,18
08/01/1966,1. FC Nürnberg,Werder Bremen,2,1,18
08/01/1966,1. FC Kaiserslautern,Meidericher SV,1,0,18
14/01/1966,Bayern München,TSV 1860 München,3,0,18
14/01/1966,FC Schalke 04,VfB Stuttgart,2,0,18
15/01/1966,Tasmania 1900 Berlin,Bor. Mönchengladbach,0,0,19
15/01/1966,Borussia Neunkirchen,Borussia Dortmund,1,3,19
15/01/1966,Meidericher SV,VfB Stuttgart,5,2,19
15/01/1966,Werder Bremen,Hannover 96,3,3,19
15/01/1966,1. FC Köln,1. FC Kaiserslautern,3,2,19
15/01/1966,Eintracht Braunschweig,Hamburger SV,1,4,19
15/01/1966,Karlsruher SC,FC Schalke 04,1,0,19
15/01/1966,Frankfurter SG Eintracht,Bayern München,0,0,19
15/01/1966,TSV 1860 München,1. FC Nürnberg,1,1,19
29/01/1966,Borussia Dortmund,Tasmania 1900 Berlin,3,1,20
29/01/1966,Bor. Mönchengladbach,Karlsruher SC,1,1,20
29/01/1966,Hamburger SV,Borussia Neunkirchen,3,0,20
29/01/1966,1. FC Kaiserslautern,Werder Bremen,2,3,20
29/01/1966,VfB Stuttgart,1. FC Köln,0,1,20
29/01/1966,1. FC Nürnberg,Frankfurter SG Eintracht,0,0,20
29/01/1966,Bayern München,Eintracht Braunschweig,2,2,20
29/01/1966,Hannover 96,TSV 1860 München,0,1,20
29/01/1966,FC Schalke 04,Meidericher SV,0,0,20
05/02/1966,Borussia Neunkirchen,Bayern München,0,4,21
05/02/1966,Bor. Mönchengladbach,FC Schalke 04,2,0,21
05/02/1966,Tasmania 1900 Berlin,Hamburger SV,0,4,21
05/02/1966,Werder Bremen,VfB Stuttgart,3,1,21
05/02/1966,Karlsruher SC,Borussia Dortmund,0,0,21
05/02/1966,Frankfurter SG Eintracht,Hannover 96,0,1,21
05/02/1966,1. FC Köln,Meidericher SV,1,1,21
05/02/1966,Eintracht Braunschweig,1. FC Nürnberg,3,0,21
12/04/1966,TSV 1860 München,1. FC Kaiserslautern,4,2,21
12/02/1966,1. FC Nürnberg,Borussia Neunkirchen,3,1,22
12/02/1966,Hamburger SV,Karlsruher SC,8,0,22
12/02/1966,Borussia Dortmund,Bor. Mönchengladbach,3,1,22
12/02/1966,Bayern München,Tasmania 1900 Berlin,2,1,22
12/02/1966,VfB Stuttgart,TSV 1860 München,0,0,22
12/02/1966,FC Schalke 04,1. FC Köln,0,0,22
12/02/1966,1. FC Kaiserslautern,Frankfurter SG Eintracht,5,2,22
12/02/1966,Meidericher SV,Werder Bremen,1,2,22
07/04/1966,Hannover 96,Eintracht Braunschweig,1,1,22
26/02/1966,Eintracht Braunschweig,1. FC Kaiserslautern,1,1,23
26/02/1966,Karlsruher SC,Bayern München,1,0,23
26/02/1966,Werder Bremen,1. FC Köln,2,1,23
26/02/1966,Borussia Neunkirchen,Hannover 96,1,0,23
26/02/1966,Borussia Dortmund,FC Schalke 04,7,0,23
26/02/1966,Frankfurter SG Eintracht,VfB Stuttgart,3,2,23
26/02/1966,Bor. Mönchengladbach,Hamburger SV,0,0,23
26/02/1966,TSV 1860 München,Meidericher SV,3,3,23
26/02/1966,Tasmania 1900 Berlin,1. FC Nürnberg,0,1,23
05/03/1966,Bayern München,Bor. Mönchengladbach,5,2,24
05/03/1966,1. FC Köln,TSV 1860 München,3,1,24
05/03/1966,Hamburger SV,Borussia Dortmund,1,1,24
05/03/1966,FC Schalke 04,Werder Bremen,1,6,24
05/03/1966,Hannover 96,Tasmania 1900 Berlin,5,0,24
05/03/1966,1. FC Kaiserslautern,Borussia Neunkirchen,0,0,24
05/03/1966,Meidericher SV,Frankfurter SG Eintracht,0,0,24
05/03/1966,VfB Stuttgart,Eintracht Braunschweig,0,1,24
05/03/1966,1. FC Nürnberg,Karlsruher SC,3,0,24
12/03/1966,Bor. Mönchengladbach,1. FC Nürnberg,8,3,25
12/03/1966,Borussia Neunkirchen,VfB Stuttgart,1,2,25
12/03/1966,TSV 1860 München,Werder Bremen,3,1,25
12/03/1966,Tasmania 1900 Berlin,1. FC Kaiserslautern,1,1,25
12/03/1966,Hamburger SV,FC Schalke 04,1,1,25
12/03/1966,Karlsruher SC,Hannover 96,1,0,25
12/03/1966,Borussia Dortmund,Bayern München,3,0,25
12/03/1966,Eintracht Braunschweig,Meidericher SV,1,0,25
18/03/1966,Frankfurter SG Eintracht,1. FC Köln,0,0,25
19/03/1966,FC Schalke 04,TSV 1860 München,0,2,26
19/03/1966,1. FC Nürnberg,Borussia Dortmund,0,0,26
19/03/1966,1. FC Kaiserslautern,Karlsruher SC,1,0,26
19/03/1966,Hannover 96,Bor. Mönchengladbach,2,1,26
19/03/1966,VfB Stuttgart,Tasmania 1900 Berlin,2,0,26
19/03/1966,Meidericher SV,Borussia Neunkirchen,1,0,26
19/03/1966,Bayern München,Hamburger SV,3,0,26
19/03/1966,Werder Bremen,Frankfurter SG Eintracht,3,2,26
19/03/1966,1. FC Köln,Eintracht Braunschweig,3,0,26
26/03/1966,Bayern München,FC Schalke 04,1,0,27
26/03/1966,Karlsruher SC,VfB Stuttgart,3,0,27
26/03/1966,Frankfurter SG Eintracht,TSV 1860 München,5,2,27
26/03/1966,Borussia Dortmund,Hannover 96,4,0,27
26/03/1966,Bor. Mönchengladbach,1. FC Kaiserslautern,2,0,27
26/03/1966,Borussia Neunkirchen,1. FC Köln,2,1,27
26/03/1966,Tasmania 1900 Berlin,Meidericher SV,0,9,27
26/03/1966,Hamburger SV,1. FC Nürnberg,0,2,27
26/03/1966,Eintracht Braunschweig,Werder Bremen,1,0,27
02/04/1966,1. FC Nürnberg,Bayern München,2,2,28
02/04/1966,1. FC Kaiserslautern,Borussia Dortmund,0,0,28
02/04/1966,Werder Bremen,Borussia Neunkirchen,5,2,28
02/04/1966,FC Schalke 04,Frankfurter SG Eintracht,3,2,28
02/04/1966,TSV 1860 München,Eintracht Braunschweig,1,1,28
02/04/1966,Hannover 96,Hamburger SV,0,0,28
02/04/1966,VfB Stuttgart,Bor. Mönchengladbach,5,0,28
02/04/1966,Meidericher SV,Karlsruher SC,8,2,28
02/04/1966,1. FC Köln,Tasmania 1900 Berlin,4,0,28
16/04/1966,1. FC Nürnberg,FC Schalke 04,1,0,29
16/04/1966,Borussia Dortmund,VfB Stuttgart,4,0,29
16/04/1966,Tasmania 1900 Berlin,Werder Bremen,1,1,29
16/04/1966,Karlsruher SC,1. FC Köln,2,1,29
16/04/1966,Bayern München,Hannover 96,3,1,29
16/04/1966,Bor. Mönchengladbach,Meidericher SV,1,2,29
16/04/1966,Hamburger SV,1. FC Kaiserslautern,4,1,29
16/04/1966,Borussia Neunkirchen,TSV 1860 München,1,9,29
26/04/1966,Eintracht Braunschweig,Frankfurter SG Eintracht,2,2,29
23/04/1966,Werder Bremen,Karlsruher SC,3,1,30
23/04/1966,Meidericher SV,Borussia Dortmund,2,1,30
23/04/1966,1. FC Köln,Bor. Mönchengladbach,2,2,30
23/04/1966,TSV 1860 München,Tasmania 1900 Berlin,4,0,30
23/04/1966,Hannover 96,1. FC Nürnberg,2,2,30
23/04/1966,VfB Stuttgart,Hamburger SV,1,3,30
23/04/1966,1. FC Kaiserslautern,Bayern München,1,2,30
23/04/1966,Frankfurter SG Eintracht,Borussia Neunkirchen,1,2,30
23/04/1966,FC Schalke 04,Eintracht Braunschweig,1,1,30
30/04/1966,Borussia Dortmund,1. FC Köln,3,2,31
30/04/1966,Bayern München,VfB Stuttgart,0,1,31
30/04/1966,Hamburger SV,Meidericher SV,2,0,31
30/04/1966,Hannover 96,FC Schalke 04,0,3,31
30/04/1966,1. FC Nürnberg,1. FC Kaiserslautern,1,1,31
30/04/1966,Borussia Neunkirchen,Eintracht Braunschweig,1,0,31
30/04/1966,Bor. Mönchengladbach,Werder Bremen,0,7,31
30/04/1966,Karlsruher SC,TSV 1860 München,1,1,31
30/04/1966,Tasmania 1900 Berlin,Frankfurter SG Eintracht,0,3,31
07/05/1966,1. FC Kaiserslautern,Hannover 96,1,1,32
14/05/1966,1. FC Köln,Hamburger SV,5,1,32
14/05/1966,Werder Bremen,Borussia Dortmund,1,0,32
14/05/1966,Meidericher SV,Bayern München,1,1,32
14/05/1966,Frankfurter SG Eintracht,Karlsruher SC,1,0,32
14/05/1966,VfB Stuttgart,1. FC Nürnberg,1,0,32
14/05/1966,FC Schalke 04,Borussia Neunkirchen,2,0,32
14/05/1966,TSV 1860 München,Bor. Mönchengladbach,3,3,32
14/05/1966,Eintracht Braunschweig,Tasmania 1900 Berlin,3,1,32
21/05/1966,Bayern München,1. FC Köln,1,4,33
21/05/1966,Borussia Dortmund,TSV 1860 München,0,2,33
21/05/1966,Tasmania 1900 Berlin,Borussia Neunkirchen,2,1,33
21/05/1966,Karlsruher SC,Eintracht Braunschweig,1,4,33
21/05/1966,1. FC Kaiserslautern,FC Schalke 04,3,2,33
21/05/1966,Hannover 96,VfB Stuttgart,4,2,33
21/05/1966,Hamburger SV,Werder Bremen,1,3,33
21/05/1966,Bor. Mönchengladbach,Frankfurter SG Eintracht,1,2,33
21/05/1966,1. FC Nürnberg,Meidericher SV,4,1,33
28/05/1966,1. FC Köln,1. FC Nürnberg,2,1,34
28/05/1966,Meidericher SV,Hannover 96,2,2,34
28/05/1966,Werder Bremen,Bayern München,1,1,34
28/05/1966,TSV 1860 München,Hamburger SV,1,1,34
28/05/1966,Eintracht Braunschweig,Bor. Mönchengladbach,1,1,34
28/05/1966,Borussia Neunkirchen,Karlsruher SC,1,0,34
28/05/1966,VfB Stuttgart,1. FC Kaiserslautern,4,1,34
28/05/1966,FC Schalke 04,Tasmania 1900 Berlin,4,0,34
28/05/1966,Frankfurter SG Eintracht,Borussia Dortmund,4,1,34
