Date,HomeTeam,AwayTeam,FTHG,FTAG,round
28/08/1991,1. FC Nürnberg,1. FC Köln,4,0,6
28/08/1991,Eintracht Frankfurt,1. FC Kaiserslautern,2,0,6
28/08/1991,Hamburger SV,Stuttgarter Kickers,0,3,6
30/08/1991,FC Schalke 04,Bor. Mönchengladbach,3,1,7
30/08/1991,Fortuna Düsseldorf,SG Wattenscheid 09,4,3,7
30/08/1991,Werder Bremen,MSV Duisburg,5,1,7
31/08/1991,VfL Bochum,Borussia Dortmund,0,0,7
31/08/1991,Dynamo Dresden,VfB Stuttgart,1,0,7
31/08/1991,Hansa Rostock,Bayer Leverkusen,2,2,7
31/08/1991,Hamburger SV,Eintracht Frankfurt,2,1,7
31/08/1991,1. FC Kaiserslautern,1. FC Nürnberg,3,0,7
31/08/1991,1. FC Köln,Bayern München,1,1,7
31/08/1991,Stuttgarter Kickers,Karlsruher SC,1,1,7
06/09/1991,Borussia Dortmund,1. FC Köln,3,1,8
06/09/1991,Eintracht Frankfurt,Stuttgarter Kickers,6,1,8
07/09/1991,SG Wattenscheid 09,FC Schalke 04,1,2,8
07/09/1991,Bor. Mönchengladbach,Dynamo Dresden,1,0,8
07/09/1991,Bayern München,1. FC Kaiserslautern,1,0,8
07/09/1991,1. FC Nürnberg,Hamburger SV,1,1,8
07/09/1991,Karlsruher SC,Werder Bremen,2,1,8
07/09/1991,Bayer Leverkusen,Fortuna Düsseldorf,1,1,8
07/09/1991,VfB Stuttgart,VfL Bochum,4,1,8
08/09/1991,MSV Duisburg,Hansa Rostock,2,0,8
13/09/1991,VfL Bochum,Bor. Mönchengladbach,3,1,9
13/09/1991,Fortuna Düsseldorf,MSV Duisburg,1,1,9
13/09/1991,Hansa Rostock,Karlsruher SC,1,2,9
14/09/1991,Dynamo Dresden,SG Wattenscheid 09,3,0,9
14/09/1991,FC Schalke 04,Bayer Leverkusen,0,0,9
14/09/1991,Hamburger SV,Bayern München,1,0,9
14/09/1991,1. FC Kaiserslautern,Borussia Dortmund,4,0,9
14/09/1991,1. FC Köln,VfB Stuttgart,1,1,9
14/09/1991,Stuttgarter Kickers,Werder Bremen,2,1,9
15/09/1991,Eintracht Frankfurt,1. FC Nürnberg,2,2,9
20/09/1991,SG Wattenscheid 09,VfL Bochum,1,2,10
20/09/1991,Bor. Mönchengladbach,1. FC Köln,2,2,10
20/09/1991,Karlsruher SC,Fortuna Düsseldorf,1,5,10
21/09/1991,Borussia Dortmund,Hamburger SV,2,2,10
21/09/1991,Bayern München,Eintracht Frankfurt,3,3,10
21/09/1991,1. FC Nürnberg,Stuttgarter Kickers,2,0,10
21/09/1991,Werder Bremen,Hansa Rostock,1,0,10
21/09/1991,Bayer Leverkusen,Dynamo Dresden,4,0,10
21/09/1991,VfB Stuttgart,1. FC Kaiserslautern,4,1,10
22/09/1991,MSV Duisburg,FC Schalke 04,2,0,10
27/09/1991,VfL Bochum,Bayer Leverkusen,0,2,11
27/09/1991,1. FC Nürnberg,Bayern München,1,1,11
27/09/1991,1. FC Köln,SG Wattenscheid 09,1,1,11
28/09/1991,Dynamo Dresden,MSV Duisburg,0,0,11
28/09/1991,FC Schalke 04,Karlsruher SC,3,1,11
28/09/1991,Fortuna Düsseldorf,Werder Bremen,0,0,11
28/09/1991,Eintracht Frankfurt,Borussia Dortmund,3,0,11
28/09/1991,Hamburger SV,VfB Stuttgart,1,1,11
28/09/1991,1. FC Kaiserslautern,Bor. Mönchengladbach,4,2,11
28/09/1991,Stuttgarter Kickers,Hansa Rostock,1,1,11
04/10/1991,MSV Duisburg,VfL Bochum,1,1,12
04/10/1991,Borussia Dortmund,1. FC Nürnberg,3,2,12
04/10/1991,Karlsruher SC,Dynamo Dresden,1,0,12
05/10/1991,SG Wattenscheid 09,1. FC Kaiserslautern,1,0,12
05/10/1991,Bor. Mönchengladbach,Hamburger SV,1,0,12
05/10/1991,Bayern München,Stuttgarter Kickers,1,4,12
05/10/1991,Hansa Rostock,Fortuna Düsseldorf,3,1,12
05/10/1991,Werder Bremen,FC Schalke 04,2,1,12
05/10/1991,Bayer Leverkusen,1. FC Köln,1,1,12
05/10/1991,VfB Stuttgart,Eintracht Frankfurt,1,2,12
11/10/1991,VfL Bochum,Karlsruher SC,1,3,13
11/10/1991,1. FC Nürnberg,VfB Stuttgart,4,3,13
11/10/1991,Eintracht Frankfurt,Bor. Mönchengladbach,0,0,13
12/10/1991,Dynamo Dresden,Werder Bremen,2,1,13
12/10/1991,FC Schalke 04,Hansa Rostock,5,0,13
12/10/1991,Bayern München,Borussia Dortmund,0,3,13
12/10/1991,Hamburger SV,SG Wattenscheid 09,0,1,13
12/10/1991,1. FC Kaiserslautern,Bayer Leverkusen,2,1,13
12/10/1991,1. FC Köln,MSV Duisburg,1,1,13
12/10/1991,Stuttgarter Kickers,Fortuna Düsseldorf,0,1,13
18/10/1991,MSV Duisburg,1. FC Kaiserslautern,1,1,14
18/10/1991,Bor. Mönchengladbach,1. FC Nürnberg,1,0,14
18/10/1991,Werder Bremen,VfL Bochum,3,0,14
19/10/1991,SG Wattenscheid 09,Eintracht Frankfurt,2,4,14
19/10/1991,Fortuna Düsseldorf,FC Schalke 04,1,1,14
19/10/1991,Hansa Rostock,Dynamo Dresden,3,0,14
19/10/1991,Karlsruher SC,1. FC Köln,0,1,14
19/10/1991,Bayer Leverkusen,Hamburger SV,1,1,14
19/10/1991,VfB Stuttgart,Bayern München,3,2,14
20/10/1991,Borussia Dortmund,Stuttgarter Kickers,3,1,14
25/10/1991,VfL Bochum,Hansa Rostock,3,2,15
25/10/1991,Dynamo Dresden,Fortuna Düsseldorf,2,0,15
25/10/1991,1. FC Nürnberg,SG Wattenscheid 09,3,1,15
26/10/1991,Borussia Dortmund,VfB Stuttgart,0,0,15
26/10/1991,Bayern München,Bor. Mönchengladbach,3,0,15
26/10/1991,Eintracht Frankfurt,Bayer Leverkusen,0,1,15
26/10/1991,Hamburger SV,MSV Duisburg,1,1,15
26/10/1991,1. FC Kaiserslautern,Karlsruher SC,3,0,15
26/10/1991,1. FC Köln,Werder Bremen,5,0,15
26/10/1991,Stuttgarter Kickers,FC Schalke 04,1,1,15
01/11/1991,MSV Duisburg,Eintracht Frankfurt,3,6,16
01/11/1991,SG Wattenscheid 09,Bayern München,0,0,16
01/11/1991,Werder Bremen,1. FC Kaiserslautern,0,2,16
02/11/1991,Bor. Mönchengladbach,Borussia Dortmund,1,1,16
02/11/1991,FC Schalke 04,Dynamo Dresden,1,1,16
02/11/1991,Fortuna Düsseldorf,VfL Bochum,3,0,16
02/11/1991,Hansa Rostock,1. FC Köln,1,1,16
02/11/1991,Karlsruher SC,Hamburger SV,4,1,16
02/11/1991,Bayer Leverkusen,1. FC Nürnberg,0,1,16
02/11/1991,VfB Stuttgart,Stuttgarter Kickers,3,1,16
08/11/1991,Borussia Dortmund,SG Wattenscheid 09,1,1,17
08/11/1991,1. FC Nürnberg,MSV Duisburg,1,1,17
09/11/1991,VfL Bochum,FC Schalke 04,1,0,17
09/11/1991,Dynamo Dresden,Stuttgarter Kickers,2,2,17
09/11/1991,Bayern München,Bayer Leverkusen,2,2,17
09/11/1991,Eintracht Frankfurt,Karlsruher SC,1,1,17
09/11/1991,1. FC Kaiserslautern,Hansa Rostock,3,0,17
09/11/1991,1. FC Köln,Fortuna Düsseldorf,4,1,17
09/11/1991,VfB Stuttgart,Bor. Mönchengladbach,0,1,17
10/11/1991,Hamburger SV,Werder Bremen,0,1,17
15/11/1991,MSV Duisburg,Bayern München,1,1,18
15/11/1991,SG Wattenscheid 09,VfB Stuttgart,1,3,18
15/11/1991,Werder Bremen,Eintracht Frankfurt,1,0,18
16/11/1991,Dynamo Dresden,VfL Bochum,0,0,18
16/11/1991,FC Schalke 04,1. FC Köln,3,0,18
16/11/1991,Fortuna Düsseldorf,1. FC Kaiserslautern,1,0,18
16/11/1991,Hansa Rostock,Hamburger SV,1,2,18
16/11/1991,Karlsruher SC,1. FC Nürnberg,1,0,18
16/11/1991,Bayer Leverkusen,Borussia Dortmund,0,2,18
16/11/1991,Stuttgarter Kickers,Bor. Mönchengladbach,3,0,18
22/11/1991,VfL Bochum,Stuttgarter Kickers,2,2,19
22/11/1991,Bor. Mönchengladbach,SG Wattenscheid 09,1,0,19
23/11/1991,Borussia Dortmund,MSV Duisburg,2,1,19
23/11/1991,Bayern München,Karlsruher SC,1,0,19
23/11/1991,1. FC Nürnberg,Werder Bremen,1,0,19
23/11/1991,Eintracht Frankfurt,Hansa Rostock,2,0,19
23/11/1991,Hamburger SV,Fortuna Düsseldorf,1,1,19
23/11/1991,1. FC Kaiserslautern,FC Schalke 04,1,1,19
23/11/1991,VfB Stuttgart,Bayer Leverkusen,2,0,19
10/12/1991,1. FC Köln,Dynamo Dresden,1,1,19
29/11/1991,Borussia Dortmund,Karlsruher SC,1,0,20
29/11/1991,Bor. Mönchengladbach,Bayer Leverkusen,2,2,20
29/11/1991,SG Wattenscheid 09,Stuttgarter Kickers,4,1,20
30/11/1991,1. FC Köln,VfL Bochum,1,0,20
30/11/1991,1. FC Kaiserslautern,Dynamo Dresden,4,1,20
30/11/1991,Hamburger SV,FC Schalke 04,2,1,20
30/11/1991,Eintracht Frankfurt,Fortuna Düsseldorf,1,1,20
30/11/1991,1. FC Nürnberg,Hansa Rostock,0,0,20
30/11/1991,Bayern München,Werder Bremen,3,4,20
30/11/1991,VfB Stuttgart,MSV Duisburg,2,0,20
05/12/1991,FC Schalke 04,Eintracht Frankfurt,1,1,21
06/12/1991,Werder Bremen,Borussia Dortmund,0,1,21
06/12/1991,Fortuna Düsseldorf,1. FC Nürnberg,1,2,21
07/12/1991,Bayer Leverkusen,SG Wattenscheid 09,6,1,21
07/12/1991,Hansa Rostock,Bayern München,2,1,21
07/12/1991,Dynamo Dresden,Hamburger SV,3,0,21
07/12/1991,VfL Bochum,1. FC Kaiserslautern,0,0,21
07/12/1991,Stuttgarter Kickers,1. FC Köln,0,3,21
07/12/1991,Karlsruher SC,VfB Stuttgart,0,0,21
08/12/1991,MSV Duisburg,Bor. Mönchengladbach,1,1,21
13/12/1991,Hamburger SV,VfL Bochum,0,0,22
13/12/1991,Borussia Dortmund,Hansa Rostock,4,1,22
13/12/1991,Bor. Mönchengladbach,Karlsruher SC,1,0,22
14/12/1991,Eintracht Frankfurt,Dynamo Dresden,3,0,22
14/12/1991,1. FC Nürnberg,FC Schalke 04,0,1,22
14/12/1991,Bayern München,Fortuna Düsseldorf,3,1,22
14/12/1991,VfB Stuttgart,Werder Bremen,1,1,22
14/12/1991,SG Wattenscheid 09,MSV Duisburg,2,0,22
14/12/1991,1. FC Kaiserslautern,1. FC Köln,2,1,22
14/12/1991,Bayer Leverkusen,Stuttgarter Kickers,3,1,22
07/02/1992,Karlsruher SC,SG Wattenscheid 09,1,2,23
07/02/1992,Dynamo Dresden,1. FC Nürnberg,1,2,23
07/02/1992,VfL Bochum,Eintracht Frankfurt,0,0,23
08/02/1992,Werder Bremen,Bor. Mönchengladbach,0,0,23
08/02/1992,Fortuna Düsseldorf,Borussia Dortmund,1,1,23
08/02/1992,FC Schalke 04,Bayern München,1,1,23
08/02/1992,1. FC Köln,Hamburger SV,0,0,23
08/02/1992,Stuttgarter Kickers,1. FC Kaiserslautern,1,1,23
08/02/1992,Hansa Rostock,VfB Stuttgart,2,0,23
09/02/1992,MSV Duisburg,Bayer Leverkusen,1,2,23
14/02/1992,MSV Duisburg,Stuttgarter Kickers,1,1,24
14/02/1992,1. FC Nürnberg,VfL Bochum,1,0,24
14/02/1992,SG Wattenscheid 09,Werder Bremen,0,1,24
15/02/1992,Bayern München,Dynamo Dresden,1,2,24
15/02/1992,Borussia Dortmund,FC Schalke 04,2,0,24
15/02/1992,VfB Stuttgart,Fortuna Düsseldorf,3,1,24
15/02/1992,Bor. Mönchengladbach,Hansa Rostock,1,1,24
15/02/1992,Bayer Leverkusen,Karlsruher SC,2,0,24
15/02/1992,Eintracht Frankfurt,1. FC Köln,1,2,24
16/02/1992,Hamburger SV,1. FC Kaiserslautern,0,1,24
20/02/1992,VfL Bochum,Bayern München,0,5,25
21/02/1992,Karlsruher SC,MSV Duisburg,2,2,25
21/02/1992,Werder Bremen,Bayer Leverkusen,1,1,25
22/02/1992,Hansa Rostock,SG Wattenscheid 09,1,1,25
22/02/1992,Fortuna Düsseldorf,Bor. Mönchengladbach,1,1,25
22/02/1992,Dynamo Dresden,Borussia Dortmund,0,0,25
22/02/1992,1. FC Köln,1. FC Nürnberg,4,0,25
22/02/1992,1. FC Kaiserslautern,Eintracht Frankfurt,1,1,25
22/02/1992,Stuttgarter Kickers,Hamburger SV,1,1,25
22/02/1992,FC Schalke 04,VfB Stuttgart,0,1,25
28/02/1992,MSV Duisburg,Werder Bremen,0,0,26
28/02/1992,SG Wattenscheid 09,Fortuna Düsseldorf,4,1,26
28/02/1992,Bayer Leverkusen,Hansa Rostock,3,0,26
29/02/1992,Borussia Dortmund,VfL Bochum,1,1,26
29/02/1992,VfB Stuttgart,Dynamo Dresden,1,1,26
29/02/1992,Bor. Mönchengladbach,FC Schalke 04,1,1,26
29/02/1992,Eintracht Frankfurt,Hamburger SV,2,1,26
29/02/1992,1. FC Nürnberg,1. FC Kaiserslautern,3,2,26
29/02/1992,Bayern München,1. FC Köln,0,0,26
29/02/1992,Karlsruher SC,Stuttgarter Kickers,3,1,26
06/03/1992,FC Schalke 04,SG Wattenscheid 09,1,1,27
06/03/1992,Dynamo Dresden,Bor. Mönchengladbach,1,2,27
06/03/1992,Hansa Rostock,MSV Duisburg,0,0,27
07/03/1992,1. FC Köln,Borussia Dortmund,1,2,27
07/03/1992,1. FC Kaiserslautern,Bayern München,4,0,27
07/03/1992,Stuttgarter Kickers,Eintracht Frankfurt,0,2,27
07/03/1992,Werder Bremen,Karlsruher SC,0,0,27
07/03/1992,Fortuna Düsseldorf,Bayer Leverkusen,1,1,27
07/03/1992,VfL Bochum,VfB Stuttgart,0,2,27
08/03/1992,Hamburger SV,1. FC Nürnberg,0,2,27
13/03/1992,Bor. Mönchengladbach,VfL Bochum,1,2,28
13/03/1992,1. FC Nürnberg,Eintracht Frankfurt,1,3,28
13/03/1992,Werder Bremen,Stuttgarter Kickers,1,3,28
14/03/1992,Bayer Leverkusen,FC Schalke 04,2,1,28
14/03/1992,Karlsruher SC,Hansa Rostock,2,1,28
14/03/1992,Bayern München,Hamburger SV,2,0,28
14/03/1992,Borussia Dortmund,1. FC Kaiserslautern,3,1,28
14/03/1992,VfB Stuttgart,1. FC Köln,1,0,28
17/03/1992,MSV Duisburg,Fortuna Düsseldorf,2,2,28
31/03/1992,SG Wattenscheid 09,Dynamo Dresden,3,0,28
20/03/1992,VfL Bochum,SG Wattenscheid 09,1,1,29
20/03/1992,Hamburger SV,Borussia Dortmund,1,1,29
20/03/1992,Dynamo Dresden,Bayer Leverkusen,1,0,29
21/03/1992,1. FC Köln,Bor. Mönchengladbach,1,1,29
21/03/1992,Eintracht Frankfurt,Bayern München,3,2,29
21/03/1992,Stuttgarter Kickers,1. FC Nürnberg,3,1,29
21/03/1992,Hansa Rostock,Werder Bremen,0,0,29
21/03/1992,Fortuna Düsseldorf,Karlsruher SC,2,3,29
21/03/1992,FC Schalke 04,MSV Duisburg,3,0,29
21/03/1992,1. FC Kaiserslautern,VfB Stuttgart,0,0,29
27/03/1992,MSV Duisburg,Dynamo Dresden,3,0,30
27/03/1992,Werder Bremen,Fortuna Düsseldorf,2,1,30
27/03/1992,SG Wattenscheid 09,1. FC Köln,1,2,30
28/03/1992,Bayer Leverkusen,VfL Bochum,2,0,30
28/03/1992,Karlsruher SC,FC Schalke 04,1,0,30
28/03/1992,Bayern München,1. FC Nürnberg,1,3,30
28/03/1992,Borussia Dortmund,Eintracht Frankfurt,2,2,30
28/03/1992,VfB Stuttgart,Hamburger SV,3,2,30
28/03/1992,Bor. Mönchengladbach,1. FC Kaiserslautern,1,0,30
28/03/1992,Hansa Rostock,Stuttgarter Kickers,2,2,30
03/04/1992,1. FC Nürnberg,Borussia Dortmund,2,1,31
03/04/1992,Dynamo Dresden,Karlsruher SC,2,0,31
03/04/1992,VfL Bochum,MSV Duisburg,2,1,31
04/04/1992,1. FC Kaiserslautern,SG Wattenscheid 09,3,2,31
04/04/1992,Hamburger SV,Bor. Mönchengladbach,1,0,31
04/04/1992,Stuttgarter Kickers,Bayern München,2,4,31
04/04/1992,Fortuna Düsseldorf,Hansa Rostock,0,0,31
04/04/1992,FC Schalke 04,Werder Bremen,0,0,31
04/04/1992,1. FC Köln,Bayer Leverkusen,1,1,31
04/04/1992,Eintracht Frankfurt,VfB Stuttgart,1,1,31
10/04/1992,Hansa Rostock,FC Schalke 04,2,0,32
10/04/1992,Borussia Dortmund,Bayern München,3,0,32
10/04/1992,Fortuna Düsseldorf,Stuttgarter Kickers,1,3,32
11/04/1992,Karlsruher SC,VfL Bochum,1,1,32
11/04/1992,Werder Bremen,Dynamo Dresden,2,0,32
11/04/1992,VfB Stuttgart,1. FC Nürnberg,2,0,32
11/04/1992,Bor. Mönchengladbach,Eintracht Frankfurt,1,1,32
11/04/1992,SG Wattenscheid 09,Hamburger SV,1,1,32
11/04/1992,Bayer Leverkusen,1. FC Kaiserslautern,3,0,32
11/04/1992,MSV Duisburg,1. FC Köln,1,3,32
16/04/1992,Stuttgarter Kickers,Borussia Dortmund,0,1,33
16/04/1992,Dynamo Dresden,Hansa Rostock,2,1,33
18/04/1992,Eintracht Frankfurt,SG Wattenscheid 09,1,1,33
18/04/1992,1. FC Nürnberg,Bor. Mönchengladbach,2,1,33
18/04/1992,FC Schalke 04,Fortuna Düsseldorf,0,0,33
18/04/1992,VfL Bochum,Werder Bremen,2,2,33
18/04/1992,1. FC Köln,Karlsruher SC,2,3,33
18/04/1992,1. FC Kaiserslautern,MSV Duisburg,2,1,33
18/04/1992,Hamburger SV,Bayer Leverkusen,1,1,33
18/04/1992,Bayern München,VfB Stuttgart,1,0,33
24/04/1992,Hansa Rostock,VfL Bochum,0,2,34
24/04/1992,Fortuna Düsseldorf,Dynamo Dresden,1,3,34
24/04/1992,SG Wattenscheid 09,1. FC Nürnberg,1,1,34
25/04/1992,VfB Stuttgart,Borussia Dortmund,4,2,34
25/04/1992,Bor. Mönchengladbach,Bayern München,1,1,34
25/04/1992,Bayer Leverkusen,Eintracht Frankfurt,1,3,34
25/04/1992,MSV Duisburg,Hamburger SV,0,1,34
25/04/1992,Karlsruher SC,1. FC Kaiserslautern,2,1,34
25/04/1992,Werder Bremen,1. FC Köln,1,3,34
25/04/1992,FC Schalke 04,Stuttgarter Kickers,1,2,34
01/05/1992,Bayern München,SG Wattenscheid 09,5,2,35
01/05/1992,1. FC Kaiserslautern,Werder Bremen,2,2,35
01/05/1992,1. FC Nürnberg,Bayer Leverkusen,1,0,35
02/05/1992,Borussia Dortmund,Bor. Mönchengladbach,2,2,35
02/05/1992,Dynamo Dresden,FC Schalke 04,2,1,35
02/05/1992,1. FC Köln,Hansa Rostock,3,1,35
02/05/1992,Hamburger SV,Karlsruher SC,0,1,35
02/05/1992,Eintracht Frankfurt,MSV Duisburg,3,0,35
02/05/1992,Stuttgarter Kickers,VfB Stuttgart,1,3,35
02/05/1992,VfL Bochum,Fortuna Düsseldorf,3,0,35
28/04/1992,Werder Bremen,Hamburger SV,1,1,36
05/05/1992,MSV Duisburg,1. FC Nürnberg,3,0,36
05/05/1992,FC Schalke 04,VfL Bochum,2,1,36
05/05/1992,Stuttgarter Kickers,Dynamo Dresden,0,0,36
05/05/1992,SG Wattenscheid 09,Borussia Dortmund,0,1,36
05/05/1992,Bayer Leverkusen,Bayern München,2,1,36
05/05/1992,Karlsruher SC,Eintracht Frankfurt,0,2,36
05/05/1992,Hansa Rostock,1. FC Kaiserslautern,0,1,36
05/05/1992,Fortuna Düsseldorf,1. FC Köln,1,3,36
05/05/1992,Bor. Mönchengladbach,VfB Stuttgart,0,1,36
09/05/1992,VfB Stuttgart,SG Wattenscheid 09,1,1,37
09/05/1992,VfL Bochum,Dynamo Dresden,1,0,37
09/05/1992,1. FC Köln,FC Schalke 04,3,0,37
09/05/1992,1. FC Kaiserslautern,Fortuna Düsseldorf,2,0,37
09/05/1992,Hamburger SV,Hansa Rostock,1,0,37
09/05/1992,Eintracht Frankfurt,Werder Bremen,2,2,37
09/05/1992,1. FC Nürnberg,Karlsruher SC,1,2,37
09/05/1992,Bayern München,MSV Duisburg,4,2,37
09/05/1992,Borussia Dortmund,Bayer Leverkusen,3,1,37
09/05/1992,Bor. Mönchengladbach,Stuttgarter Kickers,2,1,37
16/05/1992,Stuttgarter Kickers,VfL Bochum,2,0,38
16/05/1992,SG Wattenscheid 09,Bor. Mönchengladbach,3,2,38
16/05/1992,MSV Duisburg,Borussia Dortmund,0,1,38
16/05/1992,Karlsruher SC,Bayern München,3,0,38
16/05/1992,Werder Bremen,1. FC Nürnberg,1,3,38
16/05/1992,Hansa Rostock,Eintracht Frankfurt,2,1,38
16/05/1992,Fortuna Düsseldorf,Hamburger SV,1,0,38
16/05/1992,FC Schalke 04,1. FC Kaiserslautern,2,0,38
16/05/1992,Dynamo Dresden,1. FC Köln,0,0,38
16/05/1992,Bayer Leverkusen,VfB Stuttgart,1,2,38
