Date,HomeTeam,AwayTeam,FTHG,FTAG,round
01/09/1993,SG Wattenscheid 09,VfB Stuttgart,2,4,5
01/09/1993,1. FC Köln,SC Freiburg,2,0,5
01/09/1993,Hamburger SV,Bayer Leverkusen,2,1,5
01/09/1993,Borussia Dortmund,Dynamo Dresden,4,0,5
01/09/1993,Bayern München,VfB Leipzig,3,0,5
03/09/1993,Karlsruher SC,1. FC Kaiserslautern,1,1,6
03/09/1993,1. FC Nürnberg,Werder Bremen,0,1,6
04/09/1993,VfB Stuttgart,Borussia Dortmund,2,2,6
04/09/1993,Bayer Leverkusen,1. FC Köln,2,1,6
04/09/1993,SC Freiburg,Bor. Mönchengladbach,3,3,6
04/09/1993,FC Schalke 04,Eintracht Frankfurt,1,3,6
04/09/1993,MSV Duisburg,Bayern München,2,2,6
04/09/1993,VfB Leipzig,SG Wattenscheid 09,0,0,6
05/09/1993,Dynamo Dresden,Hamburger SV,1,1,6
07/09/1993,Bor. Mönchengladbach,Bayer Leverkusen,2,2,7
07/09/1993,Borussia Dortmund,VfB Leipzig,0,1,7
07/09/1993,1. FC Nürnberg,Karlsruher SC,1,1,7
08/09/1993,SG Wattenscheid 09,MSV Duisburg,0,2,7
08/09/1993,1. FC Köln,Dynamo Dresden,0,1,7
08/09/1993,Hamburger SV,VfB Stuttgart,3,2,7
08/09/1993,1. FC Kaiserslautern,FC Schalke 04,0,0,7
08/09/1993,Eintracht Frankfurt,SC Freiburg,3,0,7
09/09/1993,Werder Bremen,Bayern München,1,0,7
17/09/1993,SC Freiburg,1. FC Kaiserslautern,2,3,8
17/09/1993,VfB Stuttgart,1. FC Köln,1,1,8
17/09/1993,VfB Leipzig,Hamburger SV,1,4,8
18/09/1993,Bayer Leverkusen,Eintracht Frankfurt,2,2,8
18/09/1993,FC Schalke 04,1. FC Nürnberg,1,2,8
18/09/1993,Bayern München,SG Wattenscheid 09,3,3,8
18/09/1993,MSV Duisburg,Borussia Dortmund,2,2,8
18/09/1993,Dynamo Dresden,Bor. Mönchengladbach,2,1,8
19/09/1993,Karlsruher SC,Werder Bremen,0,3,8
24/09/1993,Hamburger SV,MSV Duisburg,0,1,9
24/09/1993,Karlsruher SC,FC Schalke 04,0,0,9
24/09/1993,Eintracht Frankfurt,Dynamo Dresden,3,2,9
25/09/1993,1. FC Köln,VfB Leipzig,3,1,9
25/09/1993,Borussia Dortmund,Bayern München,1,1,9
25/09/1993,1. FC Nürnberg,SC Freiburg,2,2,9
25/09/1993,1. FC Kaiserslautern,Bayer Leverkusen,3,2,9
25/09/1993,Werder Bremen,SG Wattenscheid 09,0,0,9
29/09/1993,Bor. Mönchengladbach,VfB Stuttgart,0,2,9
01/10/1993,MSV Duisburg,1. FC Köln,0,0,10
01/10/1993,Dynamo Dresden,1. FC Kaiserslautern,3,1,10
02/10/1993,VfB Stuttgart,Eintracht Frankfurt,0,2,10
02/10/1993,Bayer Leverkusen,1. FC Nürnberg,4,0,10
02/10/1993,SC Freiburg,Karlsruher SC,3,3,10
02/10/1993,Bayern München,Hamburger SV,4,0,10
02/10/1993,VfB Leipzig,Bor. Mönchengladbach,1,1,10
03/10/1993,SG Wattenscheid 09,Borussia Dortmund,1,2,10
04/10/1993,FC Schalke 04,Werder Bremen,1,1,10
08/10/1993,Karlsruher SC,Bayer Leverkusen,2,0,11
08/10/1993,1. FC Nürnberg,Dynamo Dresden,3,0,11
08/10/1993,Werder Bremen,Borussia Dortmund,4,0,11
09/10/1993,Bor. Mönchengladbach,MSV Duisburg,4,1,11
09/10/1993,1. FC Köln,Bayern München,0,4,11
09/10/1993,Hamburger SV,SG Wattenscheid 09,2,1,11
09/10/1993,FC Schalke 04,SC Freiburg,1,3,11
09/10/1993,1. FC Kaiserslautern,VfB Stuttgart,5,0,11
09/10/1993,Eintracht Frankfurt,VfB Leipzig,2,1,11
15/10/1993,SG Wattenscheid 09,1. FC Köln,2,2,12
15/10/1993,MSV Duisburg,Eintracht Frankfurt,1,0,12
15/10/1993,Dynamo Dresden,Karlsruher SC,1,1,12
16/10/1993,VfB Stuttgart,1. FC Nürnberg,1,0,12
16/10/1993,Bayer Leverkusen,FC Schalke 04,5,1,12
16/10/1993,SC Freiburg,Werder Bremen,0,0,12
16/10/1993,Borussia Dortmund,Hamburger SV,2,1,12
16/10/1993,Bayern München,Bor. Mönchengladbach,3,1,12
17/10/1993,VfB Leipzig,1. FC Kaiserslautern,0,0,12
22/10/1993,Bor. Mönchengladbach,SG Wattenscheid 09,3,3,13
22/10/1993,1. FC Nürnberg,VfB Leipzig,5,0,13
22/10/1993,1. FC Kaiserslautern,MSV Duisburg,2,0,13
23/10/1993,1. FC Köln,Borussia Dortmund,2,0,13
23/10/1993,SC Freiburg,Bayer Leverkusen,1,0,13
23/10/1993,FC Schalke 04,Dynamo Dresden,0,0,13
23/10/1993,Eintracht Frankfurt,Bayern München,2,2,13
24/10/1993,Werder Bremen,Hamburger SV,0,2,13
10/11/1993,Karlsruher SC,VfB Stuttgart,0,0,13
29/10/1993,Borussia Dortmund,Bor. Mönchengladbach,3,0,14
29/10/1993,Dynamo Dresden,SC Freiburg,1,2,14
30/10/1993,VfB Stuttgart,FC Schalke 04,3,0,14
30/10/1993,Bayer Leverkusen,Werder Bremen,2,2,14
30/10/1993,Hamburger SV,1. FC Köln,2,4,14
30/10/1993,SG Wattenscheid 09,Eintracht Frankfurt,0,0,14
30/10/1993,Bayern München,1. FC Kaiserslautern,4,0,14
30/10/1993,MSV Duisburg,1. FC Nürnberg,1,0,14
30/10/1993,VfB Leipzig,Karlsruher SC,1,0,14
05/11/1993,Bor. Mönchengladbach,Hamburger SV,2,2,15
05/11/1993,FC Schalke 04,VfB Leipzig,3,1,15
05/11/1993,1. FC Kaiserslautern,SG Wattenscheid 09,4,1,15
06/11/1993,1. FC Köln,Werder Bremen,2,0,15
06/11/1993,SC Freiburg,VfB Stuttgart,2,1,15
06/11/1993,Karlsruher SC,MSV Duisburg,5,0,15
06/11/1993,1. FC Nürnberg,Bayern München,2,0,15
06/11/1993,Eintracht Frankfurt,Borussia Dortmund,2,0,15
06/11/1993,Dynamo Dresden,Bayer Leverkusen,1,1,15
12/11/1993,MSV Duisburg,FC Schalke 04,1,0,16
12/11/1993,Borussia Dortmund,1. FC Kaiserslautern,2,1,16
12/11/1993,Werder Bremen,Dynamo Dresden,0,1,16
13/11/1993,VfB Stuttgart,Bayer Leverkusen,1,4,16
13/11/1993,1. FC Köln,Bor. Mönchengladbach,0,4,16
13/11/1993,Hamburger SV,Eintracht Frankfurt,3,0,16
13/11/1993,SG Wattenscheid 09,1. FC Nürnberg,2,1,16
13/11/1993,Bayern München,Karlsruher SC,1,0,16
14/11/1993,VfB Leipzig,SC Freiburg,2,2,16
19/11/1993,Bor. Mönchengladbach,Werder Bremen,3,2,17
19/11/1993,Karlsruher SC,SG Wattenscheid 09,2,0,17
19/11/1993,Eintracht Frankfurt,1. FC Köln,0,3,17
20/11/1993,Bayer Leverkusen,VfB Leipzig,3,1,17
20/11/1993,SC Freiburg,MSV Duisburg,1,2,17
20/11/1993,FC Schalke 04,Bayern München,1,1,17
20/11/1993,1. FC Kaiserslautern,Hamburger SV,3,0,17
20/11/1993,1. FC Nürnberg,Borussia Dortmund,0,0,17
21/11/1993,Dynamo Dresden,VfB Stuttgart,1,0,17
26/11/1993,1. FC Kaiserslautern,1. FC Köln,3,0,18
26/11/1993,FC Schalke 04,SG Wattenscheid 09,4,1,18
26/11/1993,Dynamo Dresden,VfB Leipzig,1,0,18
27/11/1993,Eintracht Frankfurt,Bor. Mönchengladbach,0,3,18
27/11/1993,1. FC Nürnberg,Hamburger SV,0,1,18
27/11/1993,Karlsruher SC,Borussia Dortmund,3,3,18
27/11/1993,SC Freiburg,Bayern München,3,1,18
27/11/1993,Bayer Leverkusen,MSV Duisburg,2,1,18
27/11/1993,VfB Stuttgart,Werder Bremen,0,0,18
03/12/1993,Borussia Dortmund,FC Schalke 04,1,1,19
03/12/1993,Bor. Mönchengladbach,1. FC Kaiserslautern,3,1,19
04/12/1993,VfB Leipzig,VfB Stuttgart,0,0,19
04/12/1993,Bayern München,Bayer Leverkusen,1,1,19
04/12/1993,SG Wattenscheid 09,SC Freiburg,3,1,19
04/12/1993,Hamburger SV,Karlsruher SC,1,1,19
04/12/1993,1. FC Köln,1. FC Nürnberg,0,1,19
04/12/1993,Werder Bremen,Eintracht Frankfurt,1,0,19
05/12/1993,MSV Duisburg,Dynamo Dresden,1,1,19
10/12/1993,1. FC Nürnberg,Bor. Mönchengladbach,2,4,20
10/12/1993,Dynamo Dresden,Bayern München,1,1,20
10/12/1993,VfB Stuttgart,MSV Duisburg,4,0,20
11/12/1993,Karlsruher SC,1. FC Köln,2,0,20
11/12/1993,FC Schalke 04,Hamburger SV,1,0,20
11/12/1993,SC Freiburg,Borussia Dortmund,4,1,20
11/12/1993,Bayer Leverkusen,SG Wattenscheid 09,1,1,20
11/12/1993,1. FC Kaiserslautern,Eintracht Frankfurt,1,1,20
11/12/1993,VfB Leipzig,Werder Bremen,1,1,20
11/02/1994,SG Wattenscheid 09,Dynamo Dresden,1,1,21
11/02/1994,Bor. Mönchengladbach,Karlsruher SC,1,2,21
12/02/1994,Borussia Dortmund,Bayer Leverkusen,1,0,21
12/02/1994,Hamburger SV,SC Freiburg,1,1,21
12/02/1994,Eintracht Frankfurt,1. FC Nürnberg,1,1,21
12/02/1994,Werder Bremen,1. FC Kaiserslautern,2,0,21
12/02/1994,MSV Duisburg,VfB Leipzig,2,1,21
13/02/1994,Bayern München,VfB Stuttgart,1,3,21
16/02/1994,1. FC Köln,FC Schalke 04,1,1,21
18/02/1994,MSV Duisburg,Werder Bremen,1,0,22
18/02/1994,Dynamo Dresden,Borussia Dortmund,3,0,22
18/02/1994,VfB Stuttgart,SG Wattenscheid 09,3,0,22
19/02/1994,FC Schalke 04,Bor. Mönchengladbach,2,1,22
19/02/1994,SC Freiburg,1. FC Köln,2,4,22
19/02/1994,Bayer Leverkusen,Hamburger SV,1,2,22
19/02/1994,VfB Leipzig,Bayern München,1,3,22
19/02/1994,1. FC Nürnberg,1. FC Kaiserslautern,0,2,22
19/02/1994,Karlsruher SC,Eintracht Frankfurt,1,0,22
25/02/1994,Werder Bremen,1. FC Nürnberg,2,2,23
26/02/1994,1. FC Köln,Bayer Leverkusen,1,1,23
26/02/1994,Bor. Mönchengladbach,SC Freiburg,1,1,23
26/02/1994,Eintracht Frankfurt,FC Schalke 04,1,3,23
26/02/1994,1. FC Kaiserslautern,Karlsruher SC,0,0,23
26/02/1994,Bayern München,MSV Duisburg,4,0,23
26/02/1994,Hamburger SV,Dynamo Dresden,1,1,23
27/02/1994,SG Wattenscheid 09,VfB Leipzig,2,2,23
08/03/1994,Borussia Dortmund,VfB Stuttgart,1,2,23
04/03/1994,MSV Duisburg,SG Wattenscheid 09,2,1,24
04/03/1994,Dynamo Dresden,1. FC Köln,1,1,24
05/03/1994,Bayer Leverkusen,Bor. Mönchengladbach,0,1,24
05/03/1994,VfB Stuttgart,Hamburger SV,4,0,24
05/03/1994,VfB Leipzig,Borussia Dortmund,2,3,24
05/03/1994,Karlsruher SC,1. FC Nürnberg,3,2,24
05/03/1994,FC Schalke 04,1. FC Kaiserslautern,2,0,24
05/03/1994,Bayern München,Werder Bremen,2,0,24
06/03/1994,SC Freiburg,Eintracht Frankfurt,1,3,24
11/03/1994,Eintracht Frankfurt,Bayer Leverkusen,2,0,25
11/03/1994,Borussia Dortmund,MSV Duisburg,2,1,25
12/03/1994,1. FC Kaiserslautern,SC Freiburg,1,0,25
12/03/1994,1. FC Nürnberg,FC Schalke 04,1,0,25
12/03/1994,Werder Bremen,Karlsruher SC,0,2,25
12/03/1994,SG Wattenscheid 09,Bayern München,1,3,25
12/03/1994,Hamburger SV,VfB Leipzig,3,0,25
12/03/1994,Bor. Mönchengladbach,Dynamo Dresden,2,1,25
13/03/1994,1. FC Köln,VfB Stuttgart,3,1,25
18/03/1994,MSV Duisburg,Hamburger SV,0,1,26
18/03/1994,VfB Leipzig,1. FC Köln,2,3,26
19/03/1994,VfB Stuttgart,Bor. Mönchengladbach,3,0,26
19/03/1994,FC Schalke 04,Karlsruher SC,2,0,26
19/03/1994,SC Freiburg,1. FC Nürnberg,0,0,26
19/03/1994,Bayer Leverkusen,1. FC Kaiserslautern,3,2,26
19/03/1994,Dynamo Dresden,Eintracht Frankfurt,0,4,26
20/03/1994,Bayern München,Borussia Dortmund,0,0,26
22/03/1994,SG Wattenscheid 09,Werder Bremen,2,2,26
25/03/1994,Karlsruher SC,SC Freiburg,2,1,27
25/03/1994,Werder Bremen,FC Schalke 04,0,1,27
25/03/1994,1. FC Kaiserslautern,Dynamo Dresden,0,0,27
26/03/1994,Eintracht Frankfurt,VfB Stuttgart,0,0,27
26/03/1994,1. FC Nürnberg,Bayer Leverkusen,2,3,27
26/03/1994,Borussia Dortmund,SG Wattenscheid 09,2,0,27
26/03/1994,1. FC Köln,MSV Duisburg,1,0,27
26/03/1994,Bor. Mönchengladbach,VfB Leipzig,6,1,27
27/03/1994,Hamburger SV,Bayern München,1,2,27
31/03/1994,MSV Duisburg,Bor. Mönchengladbach,2,0,28
31/03/1994,SG Wattenscheid 09,Hamburger SV,3,1,28
31/03/1994,Dynamo Dresden,1. FC Nürnberg,1,1,28
31/03/1994,VfB Stuttgart,1. FC Kaiserslautern,1,1,28
02/04/1994,Bayern München,1. FC Köln,1,0,28
02/04/1994,SC Freiburg,FC Schalke 04,2,3,28
02/04/1994,Bayer Leverkusen,Karlsruher SC,3,1,28
02/04/1994,VfB Leipzig,Eintracht Frankfurt,1,0,28
02/04/1994,Borussia Dortmund,Werder Bremen,3,2,28
05/04/1994,1. FC Nürnberg,VfB Stuttgart,1,0,29
05/04/1994,Hamburger SV,Borussia Dortmund,0,0,29
05/04/1994,1. FC Köln,SG Wattenscheid 09,3,2,29
05/04/1994,Bor. Mönchengladbach,Bayern München,2,0,29
05/04/1994,1. FC Kaiserslautern,VfB Leipzig,1,0,29
06/04/1994,FC Schalke 04,Bayer Leverkusen,1,1,29
06/04/1994,Werder Bremen,SC Freiburg,3,2,29
06/04/1994,Eintracht Frankfurt,MSV Duisburg,1,2,29
06/04/1994,Karlsruher SC,Dynamo Dresden,1,0,29
08/04/1994,Borussia Dortmund,1. FC Köln,2,1,30
08/04/1994,VfB Leipzig,1. FC Nürnberg,0,2,30
09/04/1994,SG Wattenscheid 09,Bor. Mönchengladbach,3,1,30
09/04/1994,Bayer Leverkusen,SC Freiburg,2,1,30
09/04/1994,Dynamo Dresden,FC Schalke 04,1,0,30
09/04/1994,VfB Stuttgart,Karlsruher SC,3,0,30
09/04/1994,Bayern München,Eintracht Frankfurt,2,1,30
09/04/1994,Hamburger SV,Werder Bremen,1,1,30
10/04/1994,MSV Duisburg,1. FC Kaiserslautern,1,7,30
14/04/1994,1. FC Kaiserslautern,Bayern München,4,0,31
15/04/1994,SC Freiburg,Dynamo Dresden,0,1,31
15/04/1994,1. FC Köln,Hamburger SV,3,0,31
16/04/1994,FC Schalke 04,VfB Stuttgart,0,1,31
16/04/1994,Werder Bremen,Bayer Leverkusen,2,1,31
16/04/1994,Eintracht Frankfurt,SG Wattenscheid 09,5,1,31
16/04/1994,1. FC Nürnberg,MSV Duisburg,0,0,31
16/04/1994,Karlsruher SC,VfB Leipzig,3,2,31
17/04/1994,Bor. Mönchengladbach,Borussia Dortmund,0,0,31
22/04/1994,SG Wattenscheid 09,1. FC Kaiserslautern,0,2,32
22/04/1994,Werder Bremen,1. FC Köln,3,1,32
23/04/1994,Hamburger SV,Bor. Mönchengladbach,1,3,32
23/04/1994,VfB Stuttgart,SC Freiburg,0,4,32
23/04/1994,VfB Leipzig,FC Schalke 04,2,2,32
23/04/1994,MSV Duisburg,Karlsruher SC,1,2,32
23/04/1994,Borussia Dortmund,Eintracht Frankfurt,2,0,32
24/04/1994,Bayer Leverkusen,Dynamo Dresden,1,1,32
03/05/1994,Bayern München,1. FC Nürnberg,5,0,32
30/04/1994,Bayer Leverkusen,VfB Stuttgart,1,1,33
30/04/1994,Bor. Mönchengladbach,1. FC Köln,4,1,33
30/04/1994,Eintracht Frankfurt,Hamburger SV,1,1,33
30/04/1994,1. FC Kaiserslautern,Borussia Dortmund,2,0,33
30/04/1994,1. FC Nürnberg,SG Wattenscheid 09,4,1,33
30/04/1994,Karlsruher SC,Bayern München,1,1,33
30/04/1994,FC Schalke 04,MSV Duisburg,1,3,33
30/04/1994,SC Freiburg,VfB Leipzig,1,0,33
30/04/1994,Dynamo Dresden,Werder Bremen,1,0,33
07/05/1994,Werder Bremen,Bor. Mönchengladbach,4,2,34
07/05/1994,VfB Leipzig,Bayer Leverkusen,2,3,34
07/05/1994,MSV Duisburg,SC Freiburg,0,2,34
07/05/1994,Bayern München,FC Schalke 04,2,0,34
07/05/1994,SG Wattenscheid 09,Karlsruher SC,5,1,34
07/05/1994,Borussia Dortmund,1. FC Nürnberg,4,1,34
07/05/1994,Hamburger SV,1. FC Kaiserslautern,1,3,34
07/05/1994,1. FC Köln,Eintracht Frankfurt,2,3,34
07/05/1994,VfB Stuttgart,Dynamo Dresden,3,0,34
