Date,HomeTeam,AwayTeam,FTHG,FTAG,round
02/10/1971,MSV Duisburg,Arminia Bielefeld,4,0,9
02/10/1971,Fortuna Düsseldorf,Werder Bremen,1,3,9
02/10/1971,Bayern München,VfB Stuttgart,2,2,9
02/10/1971,Eintracht Frankfurt,Rot-Weiß Oberhausen,3,0,9
02/10/1971,Hannover 96,VfL Bochum,4,0,9
02/10/1971,Borussia Dortmund,Eintracht Braunschweig,2,2,9
02/10/1971,Hamburger SV,1. FC Kaiserslautern,4,0,9
13/10/1971,Rot-Weiß Oberhausen,Borussia Dortmund,1,1,10
13/10/1971,Hertha BSC,Fortuna Düsseldorf,1,1,10
13/10/1971,VfL Bochum,MSV Duisburg,3,1,10
13/10/1971,1. FC Kaiserslautern,1. FC Köln,2,0,10
13/10/1971,Bor. Mönchengladbach,Eintracht Frankfurt,6,2,10
13/10/1971,Eintracht Braunschweig,FC Schalke 04,0,0,10
13/10/1971,VfB Stuttgart,Hannover 96,3,2,10
13/10/1971,Arminia Bielefeld,Hamburger SV,2,2,10
13/10/1971,Werder Bremen,Bayern München,1,2,10
16/10/1971,Borussia Dortmund,Bor. Mönchengladbach,0,0,11
16/10/1971,1. FC Köln,Arminia Bielefeld,1,0,11
16/10/1971,Eintracht Frankfurt,1. FC Kaiserslautern,1,0,11
16/10/1971,Hamburger SV,VfL Bochum,3,2,11
16/10/1971,Hannover 96,Bayern München,1,3,11
16/10/1971,Hertha BSC,Werder Bremen,2,1,11
16/10/1971,FC Schalke 04,Rot-Weiß Oberhausen,4,0,11
16/10/1971,MSV Duisburg,VfB Stuttgart,1,2,11
16/10/1971,Fortuna Düsseldorf,Eintracht Braunschweig,0,0,11
23/10/1971,1. FC Kaiserslautern,Borussia Dortmund,6,0,12
23/10/1971,Bor. Mönchengladbach,FC Schalke 04,7,0,12
23/10/1971,VfL Bochum,1. FC Köln,1,5,12
23/10/1971,Rot-Weiß Oberhausen,Fortuna Düsseldorf,2,0,12
23/10/1971,Bayern München,MSV Duisburg,5,1,12
23/10/1971,Werder Bremen,Hannover 96,2,1,12
23/10/1971,VfB Stuttgart,Hamburger SV,0,3,12
23/10/1971,Arminia Bielefeld,Eintracht Frankfurt,3,4,12
23/10/1971,Eintracht Braunschweig,Hertha BSC,1,1,12
30/10/1971,MSV Duisburg,Hannover 96,2,1,13
30/10/1971,Borussia Dortmund,Arminia Bielefeld,1,0,13
30/10/1971,Fortuna Düsseldorf,Bor. Mönchengladbach,0,2,13
30/10/1971,Eintracht Frankfurt,VfL Bochum,3,2,13
30/10/1971,FC Schalke 04,1. FC Kaiserslautern,3,0,13
30/10/1971,Hamburger SV,Bayern München,1,4,13
30/10/1971,Eintracht Braunschweig,Werder Bremen,1,1,13
30/10/1971,Hertha BSC,Rot-Weiß Oberhausen,2,0,13
30/10/1971,1. FC Köln,VfB Stuttgart,4,1,13
06/11/1971,Arminia Bielefeld,FC Schalke 04,1,1,14
06/11/1971,Rot-Weiß Oberhausen,Eintracht Braunschweig,1,1,14
06/11/1971,Bayern München,1. FC Köln,1,1,14
06/11/1971,VfB Stuttgart,Eintracht Frankfurt,4,4,14
06/11/1971,1. FC Kaiserslautern,Fortuna Düsseldorf,3,1,14
06/11/1971,Hannover 96,Hamburger SV,2,3,14
06/11/1971,Werder Bremen,MSV Duisburg,1,1,14
06/11/1971,VfL Bochum,Borussia Dortmund,4,2,14
06/11/1971,Bor. Mönchengladbach,Hertha BSC,5,2,14
13/11/1971,Borussia Dortmund,VfB Stuttgart,0,4,15
13/11/1971,MSV Duisburg,Hamburger SV,2,4,15
13/11/1971,FC Schalke 04,VfL Bochum,4,1,15
13/11/1971,Fortuna Düsseldorf,Arminia Bielefeld,3,2,15
13/11/1971,Eintracht Frankfurt,Bayern München,3,2,15
13/11/1971,Hertha BSC,1. FC Kaiserslautern,2,1,15
13/11/1971,1. FC Köln,Hannover 96,3,1,15
13/11/1971,Werder Bremen,Rot-Weiß Oberhausen,4,0,15
13/11/1971,Eintracht Braunschweig,Bor. Mönchengladbach,2,1,15
27/11/1971,MSV Duisburg,1. FC Köln,1,1,16
27/11/1971,Bor. Mönchengladbach,Rot-Weiß Oberhausen,5,2,16
27/11/1971,Bayern München,Borussia Dortmund,11,1,16
27/11/1971,VfL Bochum,Fortuna Düsseldorf,3,1,16
27/11/1971,VfB Stuttgart,FC Schalke 04,0,1,16
27/11/1971,Arminia Bielefeld,Hertha BSC,1,1,16
27/11/1971,Hamburger SV,Werder Bremen,2,1,16
27/11/1971,1. FC Kaiserslautern,Eintracht Braunschweig,2,2,16
27/11/1971,Hannover 96,Eintracht Frankfurt,3,1,16
11/12/1971,Rot-Weiß Oberhausen,1. FC Kaiserslautern,2,5,17
11/12/1971,Hertha BSC,VfL Bochum,1,2,17
11/12/1971,Borussia Dortmund,Hannover 96,1,1,17
11/12/1971,Eintracht Frankfurt,MSV Duisburg,2,1,17
11/12/1971,Eintracht Braunschweig,Arminia Bielefeld,3,2,17
11/12/1971,1. FC Köln,Hamburger SV,3,0,17
11/12/1971,Werder Bremen,Bor. Mönchengladbach,2,2,17
11/12/1971,FC Schalke 04,Bayern München,1,0,17
11/12/1971,Fortuna Düsseldorf,VfB Stuttgart,4,0,17
21/01/1972,Rot-Weiß Oberhausen,Arminia Bielefeld,2,0,18
22/01/1972,Eintracht Frankfurt,Hamburger SV,4,0,18
22/01/1972,Fortuna Düsseldorf,Bayern München,0,1,18
22/01/1972,Werder Bremen,1. FC Köln,2,2,18
22/01/1972,Borussia Dortmund,MSV Duisburg,2,3,18
22/01/1972,Eintracht Braunschweig,VfL Bochum,0,2,18
22/01/1972,Hertha BSC,VfB Stuttgart,2,1,18
22/01/1972,FC Schalke 04,Hannover 96,5,0,18
22/01/1972,Bor. Mönchengladbach,1. FC Kaiserslautern,2,1,18
29/01/1972,VfB Stuttgart,Eintracht Braunschweig,3,1,19
29/01/1972,VfL Bochum,Rot-Weiß Oberhausen,2,0,19
29/01/1972,Hamburger SV,Borussia Dortmund,0,0,19
29/01/1972,Hannover 96,Fortuna Düsseldorf,5,0,19
29/01/1972,Bayern München,Hertha BSC,1,0,19
29/01/1972,MSV Duisburg,FC Schalke 04,2,0,19
29/01/1972,Arminia Bielefeld,Bor. Mönchengladbach,2,3,19
07/03/1972,1. FC Kaiserslautern,Werder Bremen,2,1,19
07/03/1972,1. FC Köln,Eintracht Frankfurt,1,1,19
05/02/1972,Fortuna Düsseldorf,MSV Duisburg,0,0,20
05/02/1972,Werder Bremen,Eintracht Frankfurt,3,1,20
05/02/1972,1. FC Kaiserslautern,Arminia Bielefeld,2,1,20
05/02/1972,Eintracht Braunschweig,Bayern München,1,1,20
05/02/1972,FC Schalke 04,Hamburger SV,3,0,20
05/02/1972,Hertha BSC,Hannover 96,3,1,20
08/02/1972,Bor. Mönchengladbach,VfL Bochum,1,1,20
07/03/1972,Rot-Weiß Oberhausen,VfB Stuttgart,1,1,20
21/03/1972,Borussia Dortmund,1. FC Köln,0,0,20
19/02/1972,VfB Stuttgart,Bor. Mönchengladbach,0,1,21
19/02/1972,VfL Bochum,1. FC Kaiserslautern,4,2,21
19/02/1972,Bayern München,Rot-Weiß Oberhausen,7,0,21
19/02/1972,Eintracht Frankfurt,Borussia Dortmund,5,2,21
19/02/1972,Hannover 96,Eintracht Braunschweig,3,0,21
19/02/1972,Arminia Bielefeld,Werder Bremen,1,0,21
19/02/1972,MSV Duisburg,Hertha BSC,2,0,21
19/02/1972,Hamburger SV,Fortuna Düsseldorf,3,3,21
19/02/1972,1. FC Köln,FC Schalke 04,0,1,21
26/02/1972,Bor. Mönchengladbach,Bayern München,2,2,22
26/02/1972,Fortuna Düsseldorf,1. FC Köln,1,1,22
26/02/1972,Eintracht Braunschweig,MSV Duisburg,2,0,22
26/02/1972,1. FC Kaiserslautern,VfB Stuttgart,3,1,22
26/02/1972,FC Schalke 04,Eintracht Frankfurt,2,0,22
26/02/1972,Arminia Bielefeld,VfL Bochum,3,1,22
26/02/1972,Werder Bremen,Borussia Dortmund,3,1,22
26/02/1972,Hertha BSC,Hamburger SV,2,0,22
26/02/1972,Rot-Weiß Oberhausen,Hannover 96,3,2,22
04/03/1972,Hannover 96,Bor. Mönchengladbach,2,0,23
04/03/1972,Hamburger SV,Eintracht Braunschweig,3,1,23
04/03/1972,MSV Duisburg,Rot-Weiß Oberhausen,0,0,23
04/03/1972,1. FC Köln,Hertha BSC,3,0,23
04/03/1972,VfL Bochum,Werder Bremen,4,2,23
04/03/1972,VfB Stuttgart,Arminia Bielefeld,2,2,23
04/03/1972,Borussia Dortmund,FC Schalke 04,0,3,23
04/03/1972,Bayern München,1. FC Kaiserslautern,3,1,23
04/03/1972,Eintracht Frankfurt,Fortuna Düsseldorf,4,2,23
10/03/1972,1. FC Kaiserslautern,Hannover 96,2,0,24
11/03/1972,Rot-Weiß Oberhausen,Hamburger SV,1,0,24
11/03/1972,Bor. Mönchengladbach,MSV Duisburg,3,0,24
11/03/1972,Eintracht Braunschweig,1. FC Köln,0,1,24
11/03/1972,Hertha BSC,Eintracht Frankfurt,0,0,24
11/03/1972,Werder Bremen,FC Schalke 04,2,0,24
11/03/1972,VfL Bochum,VfB Stuttgart,1,1,24
11/03/1972,Fortuna Düsseldorf,Borussia Dortmund,4,1,24
11/03/1972,Arminia Bielefeld,Bayern München,0,1,24
18/03/1972,MSV Duisburg,1. FC Kaiserslautern,1,0,25
18/03/1972,Hamburger SV,Bor. Mönchengladbach,1,0,25
18/03/1972,Bayern München,VfL Bochum,5,1,25
18/03/1972,1. FC Köln,Rot-Weiß Oberhausen,4,0,25
18/03/1972,Eintracht Frankfurt,Eintracht Braunschweig,1,1,25
18/03/1972,Hannover 96,Arminia Bielefeld,3,1,25
18/03/1972,Borussia Dortmund,Hertha BSC,1,2,25
18/03/1972,VfB Stuttgart,Werder Bremen,1,0,25
18/03/1972,FC Schalke 04,Fortuna Düsseldorf,3,0,25
24/03/1972,1. FC Kaiserslautern,Hamburger SV,2,1,26
25/03/1972,Hertha BSC,FC Schalke 04,3,0,26
25/03/1972,Bor. Mönchengladbach,1. FC Köln,3,0,26
25/03/1972,Arminia Bielefeld,MSV Duisburg,2,0,26
25/03/1972,Werder Bremen,Fortuna Düsseldorf,1,1,26
25/03/1972,VfB Stuttgart,Bayern München,1,4,26
25/03/1972,Rot-Weiß Oberhausen,Eintracht Frankfurt,1,0,26
25/03/1972,VfL Bochum,Hannover 96,2,2,26
25/03/1972,Eintracht Braunschweig,Borussia Dortmund,2,0,26
08/04/1972,Borussia Dortmund,Rot-Weiß Oberhausen,2,1,27
08/04/1972,Fortuna Düsseldorf,Hertha BSC,1,0,27
08/04/1972,MSV Duisburg,VfL Bochum,2,2,27
08/04/1972,1. FC Köln,1. FC Kaiserslautern,4,2,27
08/04/1972,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,27
08/04/1972,FC Schalke 04,Eintracht Braunschweig,5,1,27
08/04/1972,Hannover 96,VfB Stuttgart,3,0,27
08/04/1972,Hamburger SV,Arminia Bielefeld,1,0,27
08/04/1972,Bayern München,Werder Bremen,6,2,27
15/04/1972,Bor. Mönchengladbach,Borussia Dortmund,7,1,28
15/04/1972,Arminia Bielefeld,1. FC Köln,2,3,28
15/04/1972,1. FC Kaiserslautern,Eintracht Frankfurt,1,1,28
15/04/1972,VfL Bochum,Hamburger SV,2,1,28
15/04/1972,Bayern München,Hannover 96,3,1,28
15/04/1972,Werder Bremen,Hertha BSC,5,0,28
15/04/1972,Rot-Weiß Oberhausen,FC Schalke 04,2,3,28
15/04/1972,VfB Stuttgart,MSV Duisburg,1,0,28
15/04/1972,Eintracht Braunschweig,Fortuna Düsseldorf,1,1,28
21/04/1972,Borussia Dortmund,1. FC Kaiserslautern,2,1,29
22/04/1972,FC Schalke 04,Bor. Mönchengladbach,1,1,29
22/04/1972,1. FC Köln,VfL Bochum,1,1,29
22/04/1972,Fortuna Düsseldorf,Rot-Weiß Oberhausen,1,1,29
22/04/1972,MSV Duisburg,Bayern München,3,0,29
22/04/1972,Hannover 96,Werder Bremen,5,1,29
22/04/1972,Hamburger SV,VfB Stuttgart,1,2,29
22/04/1972,Eintracht Frankfurt,Arminia Bielefeld,5,2,29
22/04/1972,Hertha BSC,Eintracht Braunschweig,1,0,29
05/05/1972,1. FC Kaiserslautern,FC Schalke 04,2,2,30
06/05/1972,Hannover 96,MSV Duisburg,3,2,30
06/05/1972,Arminia Bielefeld,Borussia Dortmund,3,1,30
06/05/1972,Bor. Mönchengladbach,Fortuna Düsseldorf,1,2,30
06/05/1972,VfL Bochum,Eintracht Frankfurt,3,1,30
06/05/1972,Bayern München,Hamburger SV,4,3,30
06/05/1972,Werder Bremen,Eintracht Braunschweig,2,4,30
06/05/1972,Rot-Weiß Oberhausen,Hertha BSC,5,2,30
06/05/1972,VfB Stuttgart,1. FC Köln,1,1,30
19/05/1972,Eintracht Braunschweig,Rot-Weiß Oberhausen,0,0,31
19/05/1972,Borussia Dortmund,VfL Bochum,1,1,31
20/05/1972,FC Schalke 04,Arminia Bielefeld,6,2,31
20/05/1972,1. FC Köln,Bayern München,1,4,31
20/05/1972,Eintracht Frankfurt,VfB Stuttgart,4,1,31
20/05/1972,Fortuna Düsseldorf,1. FC Kaiserslautern,0,3,31
20/05/1972,Hamburger SV,Hannover 96,2,0,31
20/05/1972,MSV Duisburg,Werder Bremen,2,0,31
27/05/1972,Hertha BSC,Bor. Mönchengladbach,2,1,31
03/06/1972,VfB Stuttgart,Borussia Dortmund,2,0,32
03/06/1972,Hamburger SV,MSV Duisburg,2,0,32
03/06/1972,VfL Bochum,FC Schalke 04,0,2,32
03/06/1972,Arminia Bielefeld,Fortuna Düsseldorf,1,3,32
03/06/1972,Bayern München,Eintracht Frankfurt,6,3,32
03/06/1972,1. FC Kaiserslautern,Hertha BSC,3,4,32
03/06/1972,Hannover 96,1. FC Köln,1,4,32
03/06/1972,Rot-Weiß Oberhausen,Werder Bremen,2,2,32
03/06/1972,Bor. Mönchengladbach,Eintracht Braunschweig,4,1,32
23/06/1972,1. FC Köln,MSV Duisburg,4,1,33
23/06/1972,Rot-Weiß Oberhausen,Bor. Mönchengladbach,0,4,33
24/06/1972,Borussia Dortmund,Bayern München,0,1,33
24/06/1972,Fortuna Düsseldorf,VfL Bochum,3,1,33
24/06/1972,FC Schalke 04,VfB Stuttgart,2,1,33
24/06/1972,Hertha BSC,Arminia Bielefeld,1,1,33
24/06/1972,Werder Bremen,Hamburger SV,4,0,33
24/06/1972,Eintracht Braunschweig,1. FC Kaiserslautern,1,1,33
24/06/1972,Eintracht Frankfurt,Hannover 96,3,1,33
28/06/1972,1. FC Kaiserslautern,Rot-Weiß Oberhausen,0,0,34
28/06/1972,VfL Bochum,Hertha BSC,4,2,34
28/06/1972,Hannover 96,Borussia Dortmund,2,3,34
28/06/1972,MSV Duisburg,Eintracht Frankfurt,0,1,34
28/06/1972,Arminia Bielefeld,Eintracht Braunschweig,1,7,34
28/06/1972,Hamburger SV,1. FC Köln,1,1,34
28/06/1972,Bor. Mönchengladbach,Werder Bremen,2,2,34
28/06/1972,VfB Stuttgart,Fortuna Düsseldorf,3,1,34
28/06/1972,Bayern München,FC Schalke 04,5,1,34
