Date,HomeTeam,AwayTeam,FTHG,FTAG,round
26/10/1985,Hamburger SV,1. FC Köln,0,0,12
26/10/1985,Hannover 96,Fortuna Düsseldorf,1,0,12
26/10/1985,FC Schalke 04,Waldhof Mannheim,3,1,12
26/10/1985,VfB Stuttgart,VfL Bochum,0,4,12
26/10/1985,Bor. Mönchengladbach,1. FC Kaiserslautern,3,0,12
01/11/1985,Bayer Leverkusen,Werder Bremen,5,1,13
01/11/1985,Borussia Dortmund,Bor. Mönchengladbach,2,3,13
01/11/1985,1. FC Kaiserslautern,Bayern München,0,2,13
02/11/1985,Fortuna Düsseldorf,1. FC Saarbrücken,2,2,13
02/11/1985,1. FC Nürnberg,Hamburger SV,0,1,13
02/11/1985,Eintracht Frankfurt,VfB Stuttgart,1,1,13
02/11/1985,VfL Bochum,FC Schalke 04,1,1,13
02/11/1985,Waldhof Mannheim,Hannover 96,5,1,13
02/11/1985,Bayer 05 Uerdingen,1. FC Köln,3,2,13
09/11/1985,Bayern München,Borussia Dortmund,0,1,14
09/11/1985,Werder Bremen,Bayer 05 Uerdingen,6,1,14
09/11/1985,1. FC Köln,1. FC Nürnberg,3,1,14
09/11/1985,Hamburger SV,Fortuna Düsseldorf,4,0,14
09/11/1985,1. FC Saarbrücken,Waldhof Mannheim,2,1,14
09/11/1985,Hannover 96,VfL Bochum,1,2,14
09/11/1985,FC Schalke 04,Eintracht Frankfurt,3,1,14
09/11/1985,VfB Stuttgart,1. FC Kaiserslautern,2,0,14
09/11/1985,Bor. Mönchengladbach,Bayer Leverkusen,2,2,14
19/11/1985,Fortuna Düsseldorf,1. FC Köln,1,3,15
19/11/1985,1. FC Nürnberg,Bayer 05 Uerdingen,1,2,15
19/11/1985,Eintracht Frankfurt,Hannover 96,1,3,15
19/11/1985,VfL Bochum,1. FC Saarbrücken,3,1,15
19/11/1985,Waldhof Mannheim,Hamburger SV,0,1,15
20/11/1985,Bayer Leverkusen,Bayern München,1,2,15
20/11/1985,Borussia Dortmund,VfB Stuttgart,2,0,15
20/11/1985,1. FC Kaiserslautern,FC Schalke 04,0,0,15
20/11/1985,Bor. Mönchengladbach,Werder Bremen,1,2,15
23/11/1985,Bayern München,Werder Bremen,3,1,16
23/11/1985,1. FC Nürnberg,Fortuna Düsseldorf,3,2,16
23/11/1985,Hamburger SV,VfL Bochum,1,0,16
23/11/1985,1. FC Saarbrücken,Eintracht Frankfurt,2,2,16
03/12/1985,1. FC Köln,Waldhof Mannheim,0,1,16
03/12/1985,Hannover 96,1. FC Kaiserslautern,3,2,16
03/12/1985,VfB Stuttgart,Bayer Leverkusen,2,2,16
10/12/1985,FC Schalke 04,Borussia Dortmund,6,1,16
18/12/1985,Bayer 05 Uerdingen,Bor. Mönchengladbach,1,1,16
29/11/1985,Werder Bremen,VfB Stuttgart,6,0,17
30/11/1985,Fortuna Düsseldorf,Bayer 05 Uerdingen,1,1,17
30/11/1985,Bayer Leverkusen,FC Schalke 04,2,0,17
30/11/1985,Borussia Dortmund,Hannover 96,2,0,17
30/11/1985,1. FC Kaiserslautern,1. FC Saarbrücken,1,1,17
30/11/1985,Bor. Mönchengladbach,Bayern München,4,2,17
03/12/1985,Eintracht Frankfurt,Hamburger SV,3,0,17
18/01/1986,Waldhof Mannheim,1. FC Nürnberg,0,1,17
25/03/1986,VfL Bochum,1. FC Köln,2,0,17
06/12/1985,Bayer Leverkusen,Hannover 96,4,1,18
06/12/1985,Waldhof Mannheim,Fortuna Düsseldorf,2,1,18
06/12/1985,Borussia Dortmund,1. FC Saarbrücken,3,1,18
07/12/1985,VfL Bochum,1. FC Nürnberg,2,1,18
07/12/1985,Eintracht Frankfurt,1. FC Köln,2,2,18
07/12/1985,1. FC Kaiserslautern,Hamburger SV,1,2,18
07/12/1985,Werder Bremen,FC Schalke 04,3,1,18
07/12/1985,Bor. Mönchengladbach,VfB Stuttgart,1,1,18
07/12/1985,Bayern München,Bayer 05 Uerdingen,5,1,18
14/12/1985,VfB Stuttgart,Bayern München,0,0,19
14/12/1985,Hannover 96,Werder Bremen,2,4,19
14/12/1985,1. FC Saarbrücken,Bayer Leverkusen,3,1,19
14/12/1985,Hamburger SV,Borussia Dortmund,3,0,19
14/12/1985,1. FC Köln,1. FC Kaiserslautern,1,1,19
14/12/1985,1. FC Nürnberg,Eintracht Frankfurt,4,1,19
14/12/1985,Fortuna Düsseldorf,VfL Bochum,2,1,19
14/12/1985,Bayer 05 Uerdingen,Waldhof Mannheim,1,0,19
14/12/1985,FC Schalke 04,Bor. Mönchengladbach,2,2,19
25/01/1986,Eintracht Frankfurt,Fortuna Düsseldorf,2,0,20
25/01/1986,1. FC Kaiserslautern,1. FC Nürnberg,0,3,20
25/01/1986,Borussia Dortmund,1. FC Köln,5,1,20
25/01/1986,Bayer Leverkusen,Hamburger SV,3,2,20
25/01/1986,Werder Bremen,1. FC Saarbrücken,1,0,20
25/01/1986,Bor. Mönchengladbach,Hannover 96,4,3,20
25/01/1986,Bayern München,FC Schalke 04,3,2,20
25/01/1986,VfB Stuttgart,Bayer 05 Uerdingen,0,2,20
11/03/1986,VfL Bochum,Waldhof Mannheim,0,1,20
31/01/1986,1. FC Köln,Bayer Leverkusen,2,3,21
01/02/1986,Hannover 96,Bayern München,0,5,21
01/02/1986,Hamburger SV,Werder Bremen,0,1,21
01/02/1986,1. FC Nürnberg,Borussia Dortmund,0,0,21
01/02/1986,Fortuna Düsseldorf,1. FC Kaiserslautern,0,0,21
01/02/1986,Waldhof Mannheim,Eintracht Frankfurt,0,0,21
01/02/1986,Bayer 05 Uerdingen,VfL Bochum,3,2,21
01/02/1986,FC Schalke 04,VfB Stuttgart,1,2,21
01/02/1986,1. FC Saarbrücken,Bor. Mönchengladbach,1,3,21
08/02/1986,VfB Stuttgart,Hannover 96,7,0,22
08/02/1986,Borussia Dortmund,Fortuna Düsseldorf,1,2,22
08/02/1986,Bayer Leverkusen,1. FC Nürnberg,0,0,22
08/02/1986,Werder Bremen,1. FC Köln,2,0,22
08/02/1986,Bor. Mönchengladbach,Hamburger SV,2,1,22
08/02/1986,Bayern München,1. FC Saarbrücken,5,1,22
08/02/1986,Eintracht Frankfurt,VfL Bochum,1,0,22
08/02/1986,FC Schalke 04,Bayer 05 Uerdingen,2,0,22
01/04/1986,1. FC Kaiserslautern,Waldhof Mannheim,0,0,22
15/02/1986,Hamburger SV,Bayern München,0,0,23
15/02/1986,1. FC Nürnberg,Werder Bremen,2,2,23
15/02/1986,Fortuna Düsseldorf,Bayer Leverkusen,2,1,23
15/02/1986,VfL Bochum,1. FC Kaiserslautern,3,2,23
25/02/1986,Waldhof Mannheim,Borussia Dortmund,0,0,23
25/02/1986,1. FC Saarbrücken,VfB Stuttgart,1,1,23
01/04/1986,Hannover 96,FC Schalke 04,1,2,23
08/04/1986,1. FC Köln,Bor. Mönchengladbach,0,2,23
24/04/1986,Bayer 05 Uerdingen,Eintracht Frankfurt,1,0,23
22/02/1986,Werder Bremen,Fortuna Düsseldorf,7,3,24
22/02/1986,Bor. Mönchengladbach,1. FC Nürnberg,3,0,24
22/02/1986,Bayern München,1. FC Köln,3,1,24
22/02/1986,1. FC Kaiserslautern,Eintracht Frankfurt,1,1,24
18/03/1986,FC Schalke 04,1. FC Saarbrücken,3,2,24
01/04/1986,VfB Stuttgart,Hamburger SV,1,0,24
08/04/1986,Bayer Leverkusen,Waldhof Mannheim,3,1,24
15/04/1986,Borussia Dortmund,VfL Bochum,1,0,24
20/04/1986,Hannover 96,Bayer 05 Uerdingen,1,1,24
01/03/1986,1. FC Nürnberg,Bayern München,0,1,25
01/03/1986,Waldhof Mannheim,Werder Bremen,1,1,25
01/03/1986,VfL Bochum,Bayer Leverkusen,1,1,25
01/03/1986,Eintracht Frankfurt,Borussia Dortmund,2,1,25
01/03/1986,1. FC Saarbrücken,Hannover 96,2,1,25
01/03/1986,1. FC Köln,VfB Stuttgart,2,1,25
01/03/1986,Fortuna Düsseldorf,Bor. Mönchengladbach,2,0,25
25/03/1986,Bayer 05 Uerdingen,1. FC Kaiserslautern,3,1,25
15/04/1986,Hamburger SV,FC Schalke 04,2,0,25
07/03/1986,Borussia Dortmund,1. FC Kaiserslautern,4,2,26
08/03/1986,Bayern München,Fortuna Düsseldorf,2,3,26
08/03/1986,VfB Stuttgart,1. FC Nürnberg,3,1,26
08/03/1986,FC Schalke 04,1. FC Köln,3,0,26
08/03/1986,Werder Bremen,VfL Bochum,0,0,26
18/03/1986,Hannover 96,Hamburger SV,0,2,26
18/03/1986,Bor. Mönchengladbach,Waldhof Mannheim,1,1,26
25/03/1986,Bayer Leverkusen,Eintracht Frankfurt,2,0,26
08/04/1986,1. FC Saarbrücken,Bayer 05 Uerdingen,1,2,26
14/03/1986,1. FC Kaiserslautern,Bayer Leverkusen,4,1,27
15/03/1986,Waldhof Mannheim,Bayern München,0,4,27
15/03/1986,Eintracht Frankfurt,Werder Bremen,0,2,27
15/03/1986,Bayer 05 Uerdingen,Borussia Dortmund,2,0,27
15/03/1986,Hamburger SV,1. FC Saarbrücken,4,0,27
15/03/1986,1. FC Köln,Hannover 96,3,0,27
15/03/1986,1. FC Nürnberg,FC Schalke 04,3,1,27
15/03/1986,Fortuna Düsseldorf,VfB Stuttgart,0,7,27
15/03/1986,VfL Bochum,Bor. Mönchengladbach,2,2,27
21/03/1986,Bayer Leverkusen,Borussia Dortmund,2,1,28
21/03/1986,Werder Bremen,1. FC Kaiserslautern,2,0,28
22/03/1986,FC Schalke 04,Fortuna Düsseldorf,1,1,28
22/03/1986,Hannover 96,1. FC Nürnberg,0,2,28
22/03/1986,1. FC Saarbrücken,1. FC Köln,1,2,28
22/03/1986,Bor. Mönchengladbach,Eintracht Frankfurt,1,1,28
22/03/1986,Bayern München,VfL Bochum,6,1,28
22/03/1986,VfB Stuttgart,Waldhof Mannheim,3,1,28
22/03/1986,Hamburger SV,Bayer 05 Uerdingen,1,4,28
27/03/1986,Fortuna Düsseldorf,Hannover 96,2,2,29
29/03/1986,Eintracht Frankfurt,Bayern München,2,2,29
29/03/1986,Bayer 05 Uerdingen,Bayer Leverkusen,2,1,29
29/03/1986,1. FC Köln,Hamburger SV,1,1,29
29/03/1986,1. FC Nürnberg,1. FC Saarbrücken,2,0,29
29/03/1986,Waldhof Mannheim,FC Schalke 04,3,0,29
29/03/1986,VfL Bochum,VfB Stuttgart,0,2,29
29/03/1986,1. FC Kaiserslautern,Bor. Mönchengladbach,1,1,29
31/03/1986,Borussia Dortmund,Werder Bremen,1,1,29
04/04/1986,Werder Bremen,Bayer Leverkusen,5,0,30
05/04/1986,1. FC Saarbrücken,Fortuna Düsseldorf,1,1,30
05/04/1986,Hamburger SV,1. FC Nürnberg,2,1,30
05/04/1986,Bor. Mönchengladbach,Borussia Dortmund,2,1,30
05/04/1986,Bayern München,1. FC Kaiserslautern,5,0,30
05/04/1986,VfB Stuttgart,Eintracht Frankfurt,2,1,30
05/04/1986,FC Schalke 04,VfL Bochum,4,2,30
05/04/1986,Hannover 96,Waldhof Mannheim,1,1,30
05/04/1986,1. FC Köln,Bayer 05 Uerdingen,1,1,30
11/04/1986,Bayer 05 Uerdingen,Werder Bremen,1,0,31
11/04/1986,VfL Bochum,Hannover 96,3,2,31
11/04/1986,1. FC Kaiserslautern,VfB Stuttgart,2,2,31
12/04/1986,Borussia Dortmund,Bayern München,0,3,31
12/04/1986,1. FC Nürnberg,1. FC Köln,3,0,31
12/04/1986,Fortuna Düsseldorf,Hamburger SV,3,1,31
12/04/1986,Waldhof Mannheim,1. FC Saarbrücken,1,0,31
12/04/1986,Eintracht Frankfurt,FC Schalke 04,3,0,31
12/04/1986,Bayer Leverkusen,Bor. Mönchengladbach,3,1,31
17/04/1986,Hannover 96,Eintracht Frankfurt,0,0,32
17/04/1986,Werder Bremen,Bor. Mönchengladbach,1,1,32
18/04/1986,Bayer 05 Uerdingen,1. FC Nürnberg,6,2,32
19/04/1986,1. FC Köln,Fortuna Düsseldorf,1,3,32
19/04/1986,Bayern München,Bayer Leverkusen,0,0,32
19/04/1986,VfB Stuttgart,Borussia Dortmund,4,0,32
19/04/1986,FC Schalke 04,1. FC Kaiserslautern,2,3,32
19/04/1986,1. FC Saarbrücken,VfL Bochum,0,1,32
19/04/1986,Hamburger SV,Waldhof Mannheim,3,0,32
22/04/1986,Werder Bremen,Bayern München,0,0,33
22/04/1986,Fortuna Düsseldorf,1. FC Nürnberg,2,1,33
22/04/1986,Waldhof Mannheim,1. FC Köln,1,1,33
22/04/1986,VfL Bochum,Hamburger SV,2,0,33
22/04/1986,Eintracht Frankfurt,1. FC Saarbrücken,1,3,33
22/04/1986,1. FC Kaiserslautern,Hannover 96,1,0,33
22/04/1986,Borussia Dortmund,FC Schalke 04,1,1,33
22/04/1986,Bayer Leverkusen,VfB Stuttgart,2,1,33
22/04/1986,Bor. Mönchengladbach,Bayer 05 Uerdingen,1,2,33
26/04/1986,Bayer 05 Uerdingen,Fortuna Düsseldorf,5,2,34
26/04/1986,VfB Stuttgart,Werder Bremen,2,1,34
26/04/1986,FC Schalke 04,Bayer Leverkusen,2,2,34
26/04/1986,Hannover 96,Borussia Dortmund,1,4,34
26/04/1986,1. FC Saarbrücken,1. FC Kaiserslautern,0,6,34
26/04/1986,Hamburger SV,Eintracht Frankfurt,1,0,34
26/04/1986,1. FC Köln,VfL Bochum,3,0,34
26/04/1986,1. FC Nürnberg,Waldhof Mannheim,2,0,34
26/04/1986,Bayern München,Bor. Mönchengladbach,6,0,34
