Date,HomeTeam,AwayTeam,FTHG,FTAG,round
05/03/1977,Werder Bremen,Hertha BSC,1,0,24
05/03/1977,1. FC Kaiserslautern,MSV Duisburg,2,0,24
05/03/1977,Eintracht Braunschweig,Hamburger SV,0,1,24
05/03/1977,TeBe Berlin,FC Schalke 04,1,3,24
05/03/1977,Borussia Dortmund,VfL Bochum,0,2,24
05/03/1977,1. FC Köln,Bayern München,3,0,24
05/03/1977,Eintracht Frankfurt,Karlsruher SC,3,2,24
05/03/1977,Fortuna Düsseldorf,1. FC Saarbrücken,5,1,24
12/03/1977,VfL Bochum,Werder Bremen,0,2,25
12/03/1977,Hertha BSC,1. FC Kaiserslautern,2,0,25
12/03/1977,MSV Duisburg,Rot-Weiss Essen,4,0,25
12/03/1977,Karlsruher SC,Fortuna Düsseldorf,1,1,25
12/03/1977,Bayern München,Borussia Dortmund,1,2,25
12/03/1977,FC Schalke 04,1. FC Köln,1,1,25
12/03/1977,Hamburger SV,TeBe Berlin,2,1,25
12/03/1977,1. FC Saarbrücken,Eintracht Braunschweig,1,2,25
12/03/1977,Bor. Mönchengladbach,Eintracht Frankfurt,1,3,25
18/03/1977,Werder Bremen,Borussia Dortmund,3,0,26
18/03/1977,1. FC Kaiserslautern,VfL Bochum,2,0,26
19/03/1977,Eintracht Braunschweig,Karlsruher SC,3,3,26
19/03/1977,TeBe Berlin,1. FC Saarbrücken,1,1,26
19/03/1977,1. FC Köln,Hamburger SV,3,3,26
19/03/1977,Eintracht Frankfurt,MSV Duisburg,3,1,26
19/03/1977,Rot-Weiss Essen,Hertha BSC,2,2,26
19/03/1977,Fortuna Düsseldorf,Bor. Mönchengladbach,0,1,26
19/03/1977,FC Schalke 04,Bayern München,0,0,26
26/03/1977,MSV Duisburg,Fortuna Düsseldorf,1,0,27
26/03/1977,VfL Bochum,Rot-Weiss Essen,2,1,27
26/03/1977,Borussia Dortmund,1. FC Kaiserslautern,5,2,27
26/03/1977,Bayern München,Werder Bremen,1,0,27
26/03/1977,Hamburger SV,FC Schalke 04,2,2,27
26/03/1977,1. FC Saarbrücken,1. FC Köln,3,1,27
26/03/1977,Karlsruher SC,TeBe Berlin,4,1,27
26/03/1977,Bor. Mönchengladbach,Eintracht Braunschweig,1,1,27
26/03/1977,Hertha BSC,Eintracht Frankfurt,2,3,27
01/04/1977,1. FC Kaiserslautern,Werder Bremen,4,2,28
01/04/1977,1. FC Köln,Karlsruher SC,4,1,28
01/04/1977,Hamburger SV,Bayern München,5,0,28
02/04/1977,TeBe Berlin,Bor. Mönchengladbach,0,1,28
02/04/1977,Rot-Weiss Essen,Borussia Dortmund,1,5,28
02/04/1977,Eintracht Frankfurt,VfL Bochum,2,2,28
02/04/1977,FC Schalke 04,1. FC Saarbrücken,0,1,28
02/04/1977,Eintracht Braunschweig,MSV Duisburg,1,1,28
02/04/1977,Fortuna Düsseldorf,Hertha BSC,2,3,28
07/04/1977,Bayern München,1. FC Kaiserslautern,3,0,29
07/04/1977,MSV Duisburg,TeBe Berlin,1,1,29
09/04/1977,Karlsruher SC,FC Schalke 04,1,7,29
12/04/1977,VfL Bochum,Fortuna Düsseldorf,1,2,29
12/04/1977,Werder Bremen,Rot-Weiss Essen,3,1,29
12/04/1977,1. FC Saarbrücken,Hamburger SV,3,2,29
12/04/1977,Bor. Mönchengladbach,1. FC Köln,3,1,29
12/04/1977,Borussia Dortmund,Eintracht Frankfurt,2,2,29
12/04/1977,Hertha BSC,Eintracht Braunschweig,2,1,29
15/04/1977,Rot-Weiss Essen,1. FC Kaiserslautern,3,2,30
15/04/1977,Fortuna Düsseldorf,Borussia Dortmund,3,2,30
16/04/1977,FC Schalke 04,Bor. Mönchengladbach,1,0,30
16/04/1977,Hamburger SV,Karlsruher SC,2,1,30
16/04/1977,Eintracht Frankfurt,Werder Bremen,7,1,30
16/04/1977,Eintracht Braunschweig,VfL Bochum,2,0,30
16/04/1977,TeBe Berlin,Hertha BSC,2,0,30
16/04/1977,1. FC Köln,MSV Duisburg,5,2,30
16/04/1977,1. FC Saarbrücken,Bayern München,6,1,30
22/04/1977,Werder Bremen,Fortuna Düsseldorf,0,2,31
22/04/1977,1. FC Kaiserslautern,Eintracht Frankfurt,2,2,31
22/04/1977,VfL Bochum,TeBe Berlin,2,1,31
23/04/1977,Bayern München,Rot-Weiss Essen,5,1,31
23/04/1977,Karlsruher SC,1. FC Saarbrücken,3,0,31
23/04/1977,Bor. Mönchengladbach,Hamburger SV,0,0,31
23/04/1977,Hertha BSC,1. FC Köln,2,4,31
23/04/1977,Borussia Dortmund,Eintracht Braunschweig,0,0,31
23/04/1977,MSV Duisburg,FC Schalke 04,2,2,31
06/05/1977,1. FC Köln,VfL Bochum,6,1,32
06/05/1977,Hamburger SV,MSV Duisburg,2,0,32
07/05/1977,1. FC Saarbrücken,Bor. Mönchengladbach,2,2,32
07/05/1977,Bayern München,Karlsruher SC,5,0,32
07/05/1977,Fortuna Düsseldorf,1. FC Kaiserslautern,2,3,32
07/05/1977,Eintracht Braunschweig,Werder Bremen,0,1,32
07/05/1977,TeBe Berlin,Borussia Dortmund,2,3,32
07/05/1977,FC Schalke 04,Hertha BSC,4,0,32
07/05/1977,Rot-Weiss Essen,Eintracht Frankfurt,1,8,32
13/05/1977,Borussia Dortmund,1. FC Köln,1,2,33
14/05/1977,Rot-Weiss Essen,Fortuna Düsseldorf,5,3,33
14/05/1977,Bor. Mönchengladbach,Karlsruher SC,5,1,33
14/05/1977,Hertha BSC,Hamburger SV,2,1,33
14/05/1977,VfL Bochum,FC Schalke 04,1,2,33
14/05/1977,Eintracht Frankfurt,Bayern München,2,1,33
14/05/1977,Werder Bremen,TeBe Berlin,0,0,33
14/05/1977,1. FC Kaiserslautern,Eintracht Braunschweig,1,3,33
14/05/1977,MSV Duisburg,1. FC Saarbrücken,2,3,33
21/05/1977,Hamburger SV,VfL Bochum,5,1,34
21/05/1977,Karlsruher SC,MSV Duisburg,2,1,34
21/05/1977,Bayern München,Bor. Mönchengladbach,2,2,34
21/05/1977,TeBe Berlin,1. FC Kaiserslautern,4,2,34
21/05/1977,1. FC Köln,Werder Bremen,3,0,34
21/05/1977,FC Schalke 04,Borussia Dortmund,4,2,34
21/05/1977,Eintracht Braunschweig,Rot-Weiss Essen,6,0,34
21/05/1977,1. FC Saarbrücken,Hertha BSC,1,1,34
21/05/1977,Fortuna Düsseldorf,Eintracht Frankfurt,1,2,34
