Date,HomeTeam,AwayTeam,FTHG,FTAG,round
21/09/1968,Hannover 96,Alemannia Aachen,5,2,7
21/09/1968,1. FC Nürnberg,Hamburger SV,0,0,7
21/09/1968,1. FC Köln,FC Schalke 04,2,0,7
21/09/1968,Werder Bremen,Eintracht Frankfurt,0,1,7
21/09/1968,Borussia Dortmund,Hertha BSC,2,2,7
21/09/1968,Bayern München,MSV Duisburg,2,2,7
21/09/1968,Bor. Mönchengladbach,1. FC Kaiserslautern,4,0,7
28/09/1968,Eintracht Frankfurt,Borussia Dortmund,1,1,8
28/09/1968,Alemannia Aachen,VfB Stuttgart,1,3,8
28/09/1968,Hertha BSC,1. FC Köln,2,1,8
28/09/1968,FC Schalke 04,1. FC Nürnberg,4,1,8
28/09/1968,1. FC Kaiserslautern,Hannover 96,0,0,8
28/09/1968,Hamburger SV,Kickers Offenbach,3,0,8
28/09/1968,MSV Duisburg,Werder Bremen,2,0,8
28/09/1968,TSV 1860 München,Bor. Mönchengladbach,0,4,8
28/09/1968,Eintracht Braunschweig,Bayern München,2,3,8
05/10/1968,1. FC Kaiserslautern,Alemannia Aachen,2,1,9
05/10/1968,1. FC Köln,Eintracht Frankfurt,2,1,9
05/10/1968,1. FC Nürnberg,Hertha BSC,3,0,9
05/10/1968,Kickers Offenbach,FC Schalke 04,1,0,9
05/10/1968,Borussia Dortmund,MSV Duisburg,2,1,9
05/10/1968,Bor. Mönchengladbach,Hamburger SV,1,2,9
05/10/1968,Werder Bremen,Eintracht Braunschweig,2,1,9
05/10/1968,Hannover 96,TSV 1860 München,3,2,9
05/10/1968,Bayern München,VfB Stuttgart,2,0,9
19/10/1968,FC Schalke 04,Bor. Mönchengladbach,1,1,10
19/10/1968,Alemannia Aachen,Bayern München,2,4,10
19/10/1968,TSV 1860 München,1. FC Kaiserslautern,1,0,10
19/10/1968,Hertha BSC,Kickers Offenbach,1,0,10
19/10/1968,Eintracht Frankfurt,1. FC Nürnberg,3,0,10
19/10/1968,MSV Duisburg,1. FC Köln,0,0,10
19/10/1968,Eintracht Braunschweig,Borussia Dortmund,4,3,10
19/10/1968,VfB Stuttgart,Werder Bremen,2,2,10
19/10/1968,Hamburger SV,Hannover 96,1,4,10
26/10/1968,TSV 1860 München,Alemannia Aachen,0,0,11
26/10/1968,Werder Bremen,Bayern München,1,0,11
26/10/1968,Bor. Mönchengladbach,Hertha BSC,0,1,11
26/10/1968,1. FC Nürnberg,MSV Duisburg,1,1,11
26/10/1968,Hannover 96,FC Schalke 04,1,0,11
26/10/1968,Borussia Dortmund,VfB Stuttgart,1,0,11
26/10/1968,1. FC Kaiserslautern,Hamburger SV,0,1,11
26/10/1968,Kickers Offenbach,Eintracht Frankfurt,4,2,11
26/10/1968,1. FC Köln,Eintracht Braunschweig,2,0,11
30/10/1968,Eintracht Braunschweig,1. FC Nürnberg,0,2,12
30/10/1968,FC Schalke 04,1. FC Kaiserslautern,1,0,12
30/10/1968,Bayern München,Borussia Dortmund,4,1,12
30/10/1968,Hamburger SV,TSV 1860 München,2,0,12
30/10/1968,Alemannia Aachen,Werder Bremen,2,1,12
30/10/1968,VfB Stuttgart,1. FC Köln,6,1,12
30/10/1968,Eintracht Frankfurt,Bor. Mönchengladbach,1,1,12
30/10/1968,MSV Duisburg,Kickers Offenbach,2,1,12
30/10/1968,Hertha BSC,Hannover 96,2,1,12
02/11/1968,Kickers Offenbach,Eintracht Braunschweig,0,1,13
02/11/1968,Hamburger SV,Alemannia Aachen,3,0,13
02/11/1968,Borussia Dortmund,Werder Bremen,3,2,13
02/11/1968,1. FC Kaiserslautern,Hertha BSC,1,0,13
02/11/1968,1. FC Nürnberg,VfB Stuttgart,1,1,13
02/11/1968,Bor. Mönchengladbach,MSV Duisburg,1,0,13
02/11/1968,TSV 1860 München,FC Schalke 04,3,1,13
02/11/1968,Hannover 96,Eintracht Frankfurt,1,2,13
02/11/1968,1. FC Köln,Bayern München,1,1,13
09/11/1968,Hertha BSC,TSV 1860 München,1,2,14
09/11/1968,Eintracht Frankfurt,1. FC Kaiserslautern,2,2,14
09/11/1968,Alemannia Aachen,Borussia Dortmund,0,1,14
09/11/1968,MSV Duisburg,Hannover 96,0,0,14
09/11/1968,Werder Bremen,1. FC Köln,3,1,14
09/11/1968,Eintracht Braunschweig,Bor. Mönchengladbach,0,0,14
09/11/1968,FC Schalke 04,Hamburger SV,2,3,14
09/11/1968,VfB Stuttgart,Kickers Offenbach,1,0,14
12/11/1968,Bayern München,1. FC Nürnberg,3,0,14
16/11/1968,Hannover 96,Eintracht Braunschweig,1,1,15
16/11/1968,Kickers Offenbach,Bayern München,0,0,15
16/11/1968,Hamburger SV,Hertha BSC,0,0,15
16/11/1968,1. FC Nürnberg,Werder Bremen,1,1,15
16/11/1968,Alemannia Aachen,FC Schalke 04,4,1,15
16/11/1968,Borussia Dortmund,1. FC Köln,1,1,15
16/11/1968,TSV 1860 München,Eintracht Frankfurt,1,0,15
16/11/1968,Bor. Mönchengladbach,VfB Stuttgart,4,4,15
16/11/1968,1. FC Kaiserslautern,MSV Duisburg,3,0,15
29/11/1968,Werder Bremen,Kickers Offenbach,2,0,16
30/11/1968,Eintracht Braunschweig,1. FC Kaiserslautern,3,0,16
30/11/1968,VfB Stuttgart,Hannover 96,1,0,16
30/11/1968,1. FC Köln,Alemannia Aachen,1,2,16
30/11/1968,Borussia Dortmund,1. FC Nürnberg,3,1,16
30/11/1968,Eintracht Frankfurt,Hamburger SV,2,2,16
30/11/1968,MSV Duisburg,TSV 1860 München,3,4,16
30/11/1968,Hertha BSC,FC Schalke 04,1,0,16
30/11/1968,Bayern München,Bor. Mönchengladbach,0,0,16
06/12/1968,Bor. Mönchengladbach,Werder Bremen,1,1,17
07/12/1968,1. FC Nürnberg,1. FC Köln,0,1,17
07/12/1968,Hamburger SV,MSV Duisburg,1,2,17
07/12/1968,FC Schalke 04,Eintracht Frankfurt,2,0,17
07/12/1968,Hannover 96,Bayern München,1,0,17
07/12/1968,1. FC Kaiserslautern,VfB Stuttgart,1,3,17
07/12/1968,Kickers Offenbach,Borussia Dortmund,4,3,17
07/12/1968,TSV 1860 München,Eintracht Braunschweig,0,1,17
07/12/1968,Alemannia Aachen,Hertha BSC,0,0,17
11/01/1969,Alemannia Aachen,1. FC Nürnberg,4,2,18
11/01/1969,1. FC Kaiserslautern,Bayern München,3,1,18
11/01/1969,Kickers Offenbach,1. FC Köln,3,1,18
11/01/1969,FC Schalke 04,MSV Duisburg,1,0,18
11/01/1969,Bor. Mönchengladbach,Borussia Dortmund,1,0,18
11/01/1969,Hamburger SV,Eintracht Braunschweig,0,0,18
11/01/1969,Hannover 96,Werder Bremen,1,0,18
11/01/1969,TSV 1860 München,VfB Stuttgart,3,1,18
12/03/1969,Hertha BSC,Eintracht Frankfurt,2,0,18
18/01/1969,MSV Duisburg,Hertha BSC,2,1,19
18/01/1969,1. FC Köln,Bor. Mönchengladbach,1,4,19
18/01/1969,1. FC Nürnberg,Kickers Offenbach,2,2,19
18/01/1969,Eintracht Braunschweig,FC Schalke 04,3,0,19
18/01/1969,Borussia Dortmund,Hannover 96,1,1,19
18/01/1969,VfB Stuttgart,Hamburger SV,3,0,19
18/01/1969,Werder Bremen,1. FC Kaiserslautern,2,1,19
18/01/1969,Bayern München,TSV 1860 München,0,2,19
18/01/1969,Eintracht Frankfurt,Alemannia Aachen,0,1,19
25/01/1969,Eintracht Frankfurt,MSV Duisburg,2,1,20
25/01/1969,FC Schalke 04,VfB Stuttgart,1,1,20
25/01/1969,Bor. Mönchengladbach,1. FC Nürnberg,1,1,20
25/01/1969,Hamburger SV,Bayern München,2,2,20
25/01/1969,Hannover 96,1. FC Köln,3,0,20
25/01/1969,Alemannia Aachen,Kickers Offenbach,1,2,20
25/01/1969,1. FC Kaiserslautern,Borussia Dortmund,1,2,20
25/01/1969,TSV 1860 München,Werder Bremen,4,3,20
03/04/1969,Hertha BSC,Eintracht Braunschweig,0,0,20
31/01/1969,Borussia Dortmund,TSV 1860 München,2,0,21
01/02/1969,VfB Stuttgart,Hertha BSC,4,2,21
01/02/1969,Kickers Offenbach,Bor. Mönchengladbach,1,0,21
01/02/1969,MSV Duisburg,Alemannia Aachen,1,1,21
01/02/1969,1. FC Nürnberg,Hannover 96,1,2,21
01/02/1969,Bayern München,FC Schalke 04,0,0,21
01/02/1969,Werder Bremen,Hamburger SV,1,1,21
01/02/1969,1. FC Köln,1. FC Kaiserslautern,2,1,21
01/02/1969,Eintracht Braunschweig,Eintracht Frankfurt,1,0,21
08/02/1969,TSV 1860 München,1. FC Köln,2,1,22
08/02/1969,Hertha BSC,Bayern München,1,2,22
08/02/1969,1. FC Kaiserslautern,1. FC Nürnberg,1,1,22
08/02/1969,FC Schalke 04,Werder Bremen,2,1,22
08/02/1969,Hamburger SV,Borussia Dortmund,2,0,22
08/02/1969,Alemannia Aachen,Bor. Mönchengladbach,2,1,22
08/02/1969,Eintracht Frankfurt,VfB Stuttgart,3,0,22
08/02/1969,Hannover 96,Kickers Offenbach,2,2,22
08/02/1969,MSV Duisburg,Eintracht Braunschweig,1,1,22
22/02/1969,VfB Stuttgart,MSV Duisburg,3,2,23
22/02/1969,1. FC Nürnberg,TSV 1860 München,3,0,23
22/02/1969,Bayern München,Eintracht Frankfurt,2,0,23
11/03/1969,Borussia Dortmund,FC Schalke 04,0,1,23
12/03/1969,Bor. Mönchengladbach,Hannover 96,3,2,23
12/03/1969,Kickers Offenbach,1. FC Kaiserslautern,4,1,23
08/04/1969,Eintracht Braunschweig,Alemannia Aachen,2,0,23
08/04/1969,Werder Bremen,Hertha BSC,2,0,23
30/04/1969,1. FC Köln,Hamburger SV,4,1,23
01/03/1969,TSV 1860 München,Kickers Offenbach,2,0,24
01/03/1969,Eintracht Braunschweig,VfB Stuttgart,1,2,24
01/03/1969,Alemannia Aachen,Hannover 96,2,0,24
01/03/1969,FC Schalke 04,1. FC Köln,3,1,24
01/03/1969,Eintracht Frankfurt,Werder Bremen,2,1,24
01/03/1969,MSV Duisburg,Bayern München,0,0,24
01/03/1969,1. FC Kaiserslautern,Bor. Mönchengladbach,2,0,24
09/04/1969,Hamburger SV,1. FC Nürnberg,4,2,24
03/05/1969,Hertha BSC,Borussia Dortmund,0,0,24
07/03/1969,Borussia Dortmund,Eintracht Frankfurt,0,1,25
08/03/1969,VfB Stuttgart,Alemannia Aachen,3,1,25
08/03/1969,1. FC Köln,Hertha BSC,1,0,25
08/03/1969,1. FC Nürnberg,FC Schalke 04,1,1,25
08/03/1969,Kickers Offenbach,Hamburger SV,1,1,25
08/03/1969,Werder Bremen,MSV Duisburg,2,1,25
08/03/1969,Bor. Mönchengladbach,TSV 1860 München,3,0,25
08/03/1969,Bayern München,Eintracht Braunschweig,2,1,25
09/04/1969,Hannover 96,1. FC Kaiserslautern,0,2,25
15/03/1969,Alemannia Aachen,1. FC Kaiserslautern,1,0,26
15/03/1969,Eintracht Frankfurt,1. FC Köln,1,2,26
15/03/1969,Hertha BSC,1. FC Nürnberg,2,0,26
15/03/1969,FC Schalke 04,Kickers Offenbach,3,0,26
15/03/1969,MSV Duisburg,Borussia Dortmund,2,0,26
15/03/1969,TSV 1860 München,Hannover 96,2,1,26
15/03/1969,VfB Stuttgart,Bayern München,3,0,26
22/04/1969,Eintracht Braunschweig,Werder Bremen,0,3,26
03/05/1969,Hamburger SV,Bor. Mönchengladbach,2,0,26
21/03/1969,Bor. Mönchengladbach,FC Schalke 04,3,0,27
22/03/1969,Bayern München,Alemannia Aachen,1,1,27
22/03/1969,1. FC Kaiserslautern,TSV 1860 München,3,1,27
22/03/1969,Kickers Offenbach,Hertha BSC,1,0,27
22/03/1969,1. FC Nürnberg,Eintracht Frankfurt,1,0,27
22/03/1969,1. FC Köln,MSV Duisburg,1,1,27
22/03/1969,Borussia Dortmund,Eintracht Braunschweig,2,1,27
22/03/1969,Werder Bremen,VfB Stuttgart,1,0,27
22/03/1969,Hannover 96,Hamburger SV,2,2,27
29/03/1969,Alemannia Aachen,TSV 1860 München,4,0,28
29/03/1969,Bayern München,Werder Bremen,6,0,28
29/03/1969,Hertha BSC,Bor. Mönchengladbach,2,1,28
29/03/1969,MSV Duisburg,1. FC Nürnberg,1,0,28
29/03/1969,FC Schalke 04,Hannover 96,1,1,28
29/03/1969,VfB Stuttgart,Borussia Dortmund,2,2,28
29/03/1969,Hamburger SV,1. FC Kaiserslautern,3,1,28
29/03/1969,Eintracht Frankfurt,Kickers Offenbach,3,2,28
03/05/1969,Eintracht Braunschweig,1. FC Köln,2,1,28
09/04/1969,1. FC Köln,VfB Stuttgart,5,2,29
19/04/1969,1. FC Nürnberg,Eintracht Braunschweig,2,0,29
19/04/1969,1. FC Kaiserslautern,FC Schalke 04,1,1,29
19/04/1969,Borussia Dortmund,Bayern München,0,1,29
19/04/1969,TSV 1860 München,Hamburger SV,3,3,29
19/04/1969,Werder Bremen,Alemannia Aachen,1,2,29
19/04/1969,Bor. Mönchengladbach,Eintracht Frankfurt,2,3,29
19/04/1969,Kickers Offenbach,MSV Duisburg,0,0,29
19/04/1969,Hannover 96,Hertha BSC,1,1,29
12/04/1969,Eintracht Braunschweig,Kickers Offenbach,2,2,30
26/04/1969,Alemannia Aachen,Hamburger SV,2,0,30
26/04/1969,Werder Bremen,Borussia Dortmund,2,1,30
26/04/1969,Hertha BSC,1. FC Kaiserslautern,1,0,30
26/04/1969,VfB Stuttgart,1. FC Nürnberg,2,3,30
26/04/1969,MSV Duisburg,Bor. Mönchengladbach,1,1,30
26/04/1969,FC Schalke 04,TSV 1860 München,2,0,30
26/04/1969,Eintracht Frankfurt,Hannover 96,0,0,30
26/04/1969,Bayern München,1. FC Köln,1,0,30
16/05/1969,Borussia Dortmund,Alemannia Aachen,3,1,31
17/05/1969,TSV 1860 München,Hertha BSC,0,1,31
17/05/1969,1. FC Kaiserslautern,Eintracht Frankfurt,2,2,31
17/05/1969,Hannover 96,MSV Duisburg,1,1,31
17/05/1969,1. FC Köln,Werder Bremen,3,3,31
17/05/1969,Bor. Mönchengladbach,Eintracht Braunschweig,1,1,31
17/05/1969,Hamburger SV,FC Schalke 04,1,3,31
17/05/1969,Kickers Offenbach,VfB Stuttgart,2,1,31
17/05/1969,1. FC Nürnberg,Bayern München,2,0,31
23/05/1969,Eintracht Braunschweig,Hannover 96,3,3,32
23/05/1969,Werder Bremen,1. FC Nürnberg,3,3,32
23/05/1969,Eintracht Frankfurt,TSV 1860 München,3,0,32
24/05/1969,Bayern München,Kickers Offenbach,5,1,32
24/05/1969,Hertha BSC,Hamburger SV,3,2,32
24/05/1969,FC Schalke 04,Alemannia Aachen,3,1,32
24/05/1969,1. FC Köln,Borussia Dortmund,2,1,32
24/05/1969,VfB Stuttgart,Bor. Mönchengladbach,0,3,32
24/05/1969,MSV Duisburg,1. FC Kaiserslautern,0,0,32
30/05/1969,1. FC Kaiserslautern,Eintracht Braunschweig,4,0,33
31/05/1969,Kickers Offenbach,Werder Bremen,0,3,33
31/05/1969,Hannover 96,VfB Stuttgart,1,0,33
31/05/1969,Alemannia Aachen,1. FC Köln,2,1,33
31/05/1969,Bor. Mönchengladbach,Bayern München,1,1,33
31/05/1969,1. FC Nürnberg,Borussia Dortmund,2,2,33
31/05/1969,Hamburger SV,Eintracht Frankfurt,1,4,33
31/05/1969,TSV 1860 München,MSV Duisburg,2,1,33
31/05/1969,FC Schalke 04,Hertha BSC,2,0,33
07/06/1969,Werder Bremen,Bor. Mönchengladbach,6,5,34
07/06/1969,1. FC Köln,1. FC Nürnberg,3,0,34
07/06/1969,Hertha BSC,Alemannia Aachen,0,1,34
07/06/1969,MSV Duisburg,Hamburger SV,0,0,34
07/06/1969,Eintracht Frankfurt,FC Schalke 04,1,0,34
07/06/1969,Eintracht Braunschweig,TSV 1860 München,2,1,34
07/06/1969,Bayern München,Hannover 96,2,1,34
07/06/1969,VfB Stuttgart,1. FC Kaiserslautern,4,3,34
07/06/1969,Borussia Dortmund,Kickers Offenbach,3,0,34
