Date,HomeTeam,AwayTeam,FTHG,FTAG,round
21/10/1972,Eintracht Braunschweig,Wuppertaler SV,0,1,8
27/10/1972,MSV Duisburg,Kickers Offenbach,4,0,9
28/10/1972,1. FC Kaiserslautern,1. FC Köln,2,1,9
28/10/1972,Bor. Mönchengladbach,Rot-Weiß Oberhausen,4,1,9
28/10/1972,Hannover 96,Fortuna Düsseldorf,2,2,9
28/10/1972,FC Schalke 04,Eintracht Braunschweig,0,1,9
28/10/1972,Hamburger SV,VfL Bochum,2,1,9
28/10/1972,Eintracht Frankfurt,Werder Bremen,2,2,9
28/10/1972,Wuppertaler SV,Hertha BSC,4,1,9
28/10/1972,VfB Stuttgart,Bayern München,0,1,9
31/10/1972,1. FC Köln,Wuppertaler SV,1,1,10
31/10/1972,Rot-Weiß Oberhausen,VfB Stuttgart,2,2,10
31/10/1972,Kickers Offenbach,Hamburger SV,2,1,10
31/10/1972,Fortuna Düsseldorf,1. FC Kaiserslautern,2,1,10
31/10/1972,Bayern München,MSV Duisburg,2,0,10
31/10/1972,VfL Bochum,Hannover 96,2,0,10
01/11/1972,Hertha BSC,FC Schalke 04,3,0,10
28/11/1972,Eintracht Braunschweig,Eintracht Frankfurt,2,1,10
06/12/1972,Werder Bremen,Bor. Mönchengladbach,1,1,10
04/11/1972,Bor. Mönchengladbach,Eintracht Braunschweig,4,0,11
04/11/1972,Fortuna Düsseldorf,1. FC Köln,3,2,11
04/11/1972,FC Schalke 04,Wuppertaler SV,1,2,11
04/11/1972,1. FC Kaiserslautern,VfL Bochum,2,2,11
04/11/1972,Eintracht Frankfurt,Hertha BSC,2,2,11
04/11/1972,Hannover 96,Kickers Offenbach,1,1,11
04/11/1972,VfB Stuttgart,Werder Bremen,2,1,11
04/11/1972,Hamburger SV,Bayern München,0,2,11
04/11/1972,MSV Duisburg,Rot-Weiß Oberhausen,4,1,11
11/11/1972,Werder Bremen,MSV Duisburg,0,2,12
11/11/1972,Eintracht Braunschweig,VfB Stuttgart,1,0,12
11/11/1972,Kickers Offenbach,1. FC Kaiserslautern,2,2,12
11/11/1972,Bayern München,Hannover 96,7,2,12
11/11/1972,Wuppertaler SV,Eintracht Frankfurt,1,0,12
11/11/1972,Rot-Weiß Oberhausen,Hamburger SV,3,1,12
11/11/1972,Hertha BSC,Bor. Mönchengladbach,3,1,12
11/11/1972,1. FC Köln,FC Schalke 04,3,0,12
11/11/1972,VfL Bochum,Fortuna Düsseldorf,2,2,12
17/11/1972,VfL Bochum,1. FC Köln,2,4,13
18/11/1972,Fortuna Düsseldorf,Kickers Offenbach,2,0,13
18/11/1972,VfB Stuttgart,Hertha BSC,4,0,13
18/11/1972,Hannover 96,Rot-Weiß Oberhausen,3,2,13
18/11/1972,Bor. Mönchengladbach,Wuppertaler SV,2,1,13
18/11/1972,1. FC Kaiserslautern,Bayern München,3,1,13
18/11/1972,MSV Duisburg,Eintracht Braunschweig,3,2,13
18/11/1972,Hamburger SV,Werder Bremen,2,2,13
18/11/1972,Eintracht Frankfurt,FC Schalke 04,4,2,13
21/11/1972,Wuppertaler SV,VfB Stuttgart,4,0,14
21/11/1972,Hertha BSC,MSV Duisburg,0,0,14
21/11/1972,Bayern München,Fortuna Düsseldorf,3,2,14
21/11/1972,1. FC Köln,Eintracht Frankfurt,3,1,14
21/11/1972,FC Schalke 04,Bor. Mönchengladbach,2,2,14
22/11/1972,Eintracht Braunschweig,Hamburger SV,1,1,14
22/11/1972,Werder Bremen,Hannover 96,3,1,14
22/11/1972,Kickers Offenbach,VfL Bochum,4,0,14
23/12/1972,Rot-Weiß Oberhausen,1. FC Kaiserslautern,3,1,14
25/11/1972,Hamburger SV,Hertha BSC,4,0,15
25/11/1972,1. FC Kaiserslautern,Werder Bremen,3,1,15
25/11/1972,MSV Duisburg,Wuppertaler SV,0,0,15
25/11/1972,Hannover 96,Eintracht Braunschweig,2,1,15
25/11/1972,Eintracht Frankfurt,Bor. Mönchengladbach,3,0,15
25/11/1972,1. FC Köln,Kickers Offenbach,1,1,15
25/11/1972,VfB Stuttgart,FC Schalke 04,6,2,15
25/11/1972,VfL Bochum,Bayern München,0,2,15
25/11/1972,Fortuna Düsseldorf,Rot-Weiß Oberhausen,3,1,15
01/12/1972,Rot-Weiß Oberhausen,VfL Bochum,1,1,16
02/12/1972,Bor. Mönchengladbach,1. FC Köln,5,2,16
02/12/1972,Bayern München,Kickers Offenbach,3,1,16
02/12/1972,Eintracht Frankfurt,VfB Stuttgart,2,1,16
02/12/1972,Werder Bremen,Fortuna Düsseldorf,1,3,16
02/12/1972,Wuppertaler SV,Hamburger SV,5,1,16
02/12/1972,Eintracht Braunschweig,1. FC Kaiserslautern,0,0,16
02/12/1972,Hertha BSC,Hannover 96,2,1,16
02/12/1972,FC Schalke 04,MSV Duisburg,1,1,16
15/12/1972,VfL Bochum,Werder Bremen,2,0,17
16/12/1972,VfB Stuttgart,Bor. Mönchengladbach,3,0,17
16/12/1972,Kickers Offenbach,Rot-Weiß Oberhausen,4,0,17
16/12/1972,MSV Duisburg,Eintracht Frankfurt,2,1,17
16/12/1972,1. FC Kaiserslautern,Hertha BSC,2,2,17
16/12/1972,Hamburger SV,FC Schalke 04,0,1,17
16/12/1972,Fortuna Düsseldorf,Eintracht Braunschweig,2,0,17
16/12/1972,Hannover 96,Wuppertaler SV,1,1,17
16/12/1972,1. FC Köln,Bayern München,2,1,17
20/01/1973,MSV Duisburg,Bor. Mönchengladbach,2,2,18
20/01/1973,Bayern München,Rot-Weiß Oberhausen,5,3,18
20/01/1973,Hamburger SV,Eintracht Frankfurt,3,1,18
20/01/1973,VfL Bochum,Eintracht Braunschweig,2,2,18
20/01/1973,Hannover 96,FC Schalke 04,1,0,18
20/01/1973,Fortuna Düsseldorf,Hertha BSC,3,1,18
20/01/1973,1. FC Kaiserslautern,Wuppertaler SV,1,1,18
20/01/1973,1. FC Köln,VfB Stuttgart,5,1,18
20/01/1973,Kickers Offenbach,Werder Bremen,2,1,18
27/01/1973,Werder Bremen,Bayern München,1,0,19
27/01/1973,Rot-Weiß Oberhausen,1. FC Köln,2,2,19
27/01/1973,FC Schalke 04,1. FC Kaiserslautern,2,2,19
27/01/1973,Bor. Mönchengladbach,Hamburger SV,6,1,19
27/01/1973,Eintracht Braunschweig,Kickers Offenbach,2,2,19
27/01/1973,VfB Stuttgart,MSV Duisburg,3,4,19
13/04/1973,Eintracht Frankfurt,Hannover 96,2,0,19
14/04/1973,Wuppertaler SV,Fortuna Düsseldorf,1,1,19
21/04/1973,Hertha BSC,VfL Bochum,2,0,19
02/02/1973,1. FC Köln,MSV Duisburg,3,1,20
03/02/1973,1. FC Kaiserslautern,Eintracht Frankfurt,0,1,20
03/02/1973,VfL Bochum,Wuppertaler SV,2,2,20
03/02/1973,Fortuna Düsseldorf,FC Schalke 04,1,1,20
03/02/1973,Hannover 96,Bor. Mönchengladbach,1,2,20
03/02/1973,Rot-Weiß Oberhausen,Werder Bremen,2,3,20
03/02/1973,Kickers Offenbach,Hertha BSC,0,0,20
03/02/1973,Bayern München,Eintracht Braunschweig,3,0,20
03/02/1973,Hamburger SV,VfB Stuttgart,2,0,20
10/02/1973,Eintracht Braunschweig,Rot-Weiß Oberhausen,3,1,21
10/02/1973,Eintracht Frankfurt,Fortuna Düsseldorf,2,1,21
10/02/1973,FC Schalke 04,VfL Bochum,2,0,21
10/02/1973,Wuppertaler SV,Kickers Offenbach,4,3,21
10/02/1973,Bor. Mönchengladbach,1. FC Kaiserslautern,6,2,21
10/02/1973,VfB Stuttgart,Hannover 96,2,0,21
10/02/1973,Hertha BSC,Bayern München,2,5,21
10/02/1973,MSV Duisburg,Hamburger SV,3,0,21
20/03/1973,Werder Bremen,1. FC Köln,2,1,21
17/02/1973,VfL Bochum,Eintracht Frankfurt,2,1,22
17/02/1973,1. FC Köln,Hamburger SV,2,1,22
17/02/1973,Bayern München,Wuppertaler SV,4,1,22
17/02/1973,Fortuna Düsseldorf,Bor. Mönchengladbach,1,3,22
17/02/1973,Rot-Weiß Oberhausen,Hertha BSC,2,1,22
17/02/1973,Hannover 96,MSV Duisburg,3,3,22
17/02/1973,Werder Bremen,Eintracht Braunschweig,4,2,22
17/02/1973,Kickers Offenbach,FC Schalke 04,2,0,22
17/02/1973,1. FC Kaiserslautern,VfB Stuttgart,2,1,22
23/02/1973,MSV Duisburg,1. FC Kaiserslautern,3,4,23
23/02/1973,Bor. Mönchengladbach,VfL Bochum,6,0,23
24/02/1973,Eintracht Braunschweig,1. FC Köln,2,0,23
24/02/1973,Hertha BSC,Werder Bremen,2,1,23
24/02/1973,Wuppertaler SV,Rot-Weiß Oberhausen,3,1,23
24/02/1973,Eintracht Frankfurt,Kickers Offenbach,0,3,23
24/02/1973,VfB Stuttgart,Fortuna Düsseldorf,2,2,23
24/02/1973,FC Schalke 04,Bayern München,1,1,23
24/02/1973,Hamburger SV,Hannover 96,2,0,23
09/03/1973,1. FC Kaiserslautern,Hamburger SV,2,2,24
10/03/1973,Bayern München,Eintracht Frankfurt,3,1,24
10/03/1973,Fortuna Düsseldorf,MSV Duisburg,2,1,24
10/03/1973,VfL Bochum,VfB Stuttgart,3,1,24
10/03/1973,Kickers Offenbach,Bor. Mönchengladbach,2,1,24
10/03/1973,Rot-Weiß Oberhausen,FC Schalke 04,2,1,24
10/03/1973,Werder Bremen,Wuppertaler SV,0,1,24
10/03/1973,Eintracht Braunschweig,Hertha BSC,2,1,24
10/03/1973,1. FC Köln,Hannover 96,3,3,24
17/03/1973,VfB Stuttgart,Kickers Offenbach,4,2,25
17/03/1973,Eintracht Frankfurt,Rot-Weiß Oberhausen,2,1,25
17/03/1973,Bor. Mönchengladbach,Bayern München,0,3,25
17/03/1973,MSV Duisburg,VfL Bochum,0,1,25
17/03/1973,FC Schalke 04,Werder Bremen,1,2,25
17/03/1973,Hannover 96,1. FC Kaiserslautern,2,3,25
17/03/1973,Hertha BSC,1. FC Köln,1,1,25
17/03/1973,Hamburger SV,Fortuna Düsseldorf,2,1,25
17/03/1973,Wuppertaler SV,Eintracht Braunschweig,2,1,25
24/03/1973,Kickers Offenbach,MSV Duisburg,4,1,26
24/03/1973,1. FC Köln,1. FC Kaiserslautern,2,0,26
24/03/1973,Rot-Weiß Oberhausen,Bor. Mönchengladbach,1,3,26
24/03/1973,Fortuna Düsseldorf,Hannover 96,0,1,26
24/03/1973,Eintracht Braunschweig,FC Schalke 04,1,1,26
24/03/1973,VfL Bochum,Hamburger SV,3,3,26
24/03/1973,Werder Bremen,Eintracht Frankfurt,2,0,26
24/03/1973,Hertha BSC,Wuppertaler SV,0,1,26
24/03/1973,Bayern München,VfB Stuttgart,5,1,26
31/03/1973,Wuppertaler SV,1. FC Köln,2,2,27
31/03/1973,VfB Stuttgart,Rot-Weiß Oberhausen,3,0,27
31/03/1973,Hamburger SV,Kickers Offenbach,1,0,27
31/03/1973,1. FC Kaiserslautern,Fortuna Düsseldorf,1,1,27
31/03/1973,MSV Duisburg,Bayern München,2,0,27
31/03/1973,Hannover 96,VfL Bochum,1,1,27
31/03/1973,FC Schalke 04,Hertha BSC,1,1,27
31/03/1973,Eintracht Frankfurt,Eintracht Braunschweig,1,0,27
31/03/1973,Bor. Mönchengladbach,Werder Bremen,3,1,27
06/04/1973,Eintracht Braunschweig,Bor. Mönchengladbach,0,0,28
06/04/1973,VfL Bochum,1. FC Kaiserslautern,3,0,28
06/04/1973,Kickers Offenbach,Hannover 96,2,1,28
07/04/1973,1. FC Köln,Fortuna Düsseldorf,1,0,28
07/04/1973,Wuppertaler SV,FC Schalke 04,4,1,28
07/04/1973,Hertha BSC,Eintracht Frankfurt,3,1,28
07/04/1973,Werder Bremen,VfB Stuttgart,0,2,28
07/04/1973,Bayern München,Hamburger SV,1,0,28
07/04/1973,Rot-Weiß Oberhausen,MSV Duisburg,4,0,28
27/04/1973,MSV Duisburg,Werder Bremen,1,2,29
27/04/1973,VfB Stuttgart,Eintracht Braunschweig,4,0,29
27/04/1973,1. FC Kaiserslautern,Kickers Offenbach,3,1,29
28/04/1973,Hannover 96,Bayern München,1,3,29
28/04/1973,Eintracht Frankfurt,Wuppertaler SV,2,1,29
28/04/1973,Hamburger SV,Rot-Weiß Oberhausen,6,0,29
28/04/1973,Bor. Mönchengladbach,Hertha BSC,2,2,29
28/04/1973,Fortuna Düsseldorf,VfL Bochum,1,1,29
28/05/1973,FC Schalke 04,1. FC Köln,2,2,29
04/05/1973,1. FC Köln,VfL Bochum,2,1,30
04/05/1973,Eintracht Braunschweig,MSV Duisburg,1,1,30
05/05/1973,Kickers Offenbach,Fortuna Düsseldorf,1,1,30
05/05/1973,Hertha BSC,VfB Stuttgart,5,1,30
05/05/1973,Rot-Weiß Oberhausen,Hannover 96,1,0,30
05/05/1973,Wuppertaler SV,Bor. Mönchengladbach,0,5,30
05/05/1973,Bayern München,1. FC Kaiserslautern,6,0,30
05/05/1973,Werder Bremen,Hamburger SV,1,4,30
05/05/1973,FC Schalke 04,Eintracht Frankfurt,3,2,30
19/05/1973,Fortuna Düsseldorf,Bayern München,0,0,31
19/05/1973,Eintracht Frankfurt,1. FC Köln,5,0,31
19/05/1973,VfB Stuttgart,Wuppertaler SV,4,2,31
19/05/1973,VfL Bochum,Kickers Offenbach,2,3,31
19/05/1973,Bor. Mönchengladbach,FC Schalke 04,4,1,31
19/05/1973,Hamburger SV,Eintracht Braunschweig,1,0,31
19/05/1973,MSV Duisburg,Hertha BSC,2,1,31
19/05/1973,Hannover 96,Werder Bremen,2,2,31
19/05/1973,1. FC Kaiserslautern,Rot-Weiß Oberhausen,6,2,31
26/05/1973,Hertha BSC,Hamburger SV,2,1,32
26/05/1973,Werder Bremen,1. FC Kaiserslautern,5,1,32
26/05/1973,Wuppertaler SV,MSV Duisburg,5,0,32
26/05/1973,Eintracht Braunschweig,Hannover 96,3,2,32
26/05/1973,Bor. Mönchengladbach,Eintracht Frankfurt,0,2,32
26/05/1973,Kickers Offenbach,1. FC Köln,2,3,32
26/05/1973,FC Schalke 04,VfB Stuttgart,2,0,32
26/05/1973,Bayern München,VfL Bochum,5,1,32
26/05/1973,Rot-Weiß Oberhausen,Fortuna Düsseldorf,0,3,32
02/06/1973,VfL Bochum,Rot-Weiß Oberhausen,2,2,33
02/06/1973,1. FC Köln,Bor. Mönchengladbach,3,1,33
02/06/1973,Kickers Offenbach,Bayern München,0,3,33
02/06/1973,VfB Stuttgart,Eintracht Frankfurt,2,2,33
02/06/1973,Fortuna Düsseldorf,Werder Bremen,2,1,33
02/06/1973,Hamburger SV,Wuppertaler SV,2,2,33
02/06/1973,1. FC Kaiserslautern,Eintracht Braunschweig,3,0,33
02/06/1973,Hannover 96,Hertha BSC,2,0,33
02/06/1973,MSV Duisburg,FC Schalke 04,0,1,33
09/06/1973,Werder Bremen,VfL Bochum,5,2,34
09/06/1973,Bor. Mönchengladbach,VfB Stuttgart,3,4,34
09/06/1973,Rot-Weiß Oberhausen,Kickers Offenbach,2,1,34
09/06/1973,Eintracht Frankfurt,MSV Duisburg,1,3,34
09/06/1973,Hertha BSC,1. FC Kaiserslautern,4,1,34
09/06/1973,FC Schalke 04,Hamburger SV,2,0,34
09/06/1973,Eintracht Braunschweig,Fortuna Düsseldorf,1,2,34
09/06/1973,Wuppertaler SV,Hannover 96,0,4,34
09/06/1973,Bayern München,1. FC Köln,1,1,34
