Date,HomeTeam,AwayTeam,FTHG,FTAG,round
23/11/1979,SV Bayer 04 Leverkusen,VfL Bochum,3,1,14
23/11/1979,1. FC Kaiserslautern,Werder Bremen,3,1,14
24/11/1979,Hamburger SV,VfB Stuttgart,3,2,14
24/11/1979,Eintracht Frankfurt,1. FC Köln,3,0,14
24/11/1979,MSV Duisburg,Bayer 05 Uerdingen,2,2,14
24/11/1979,Hertha BSC,TSV 1860 München,1,1,14
24/11/1979,Bayern München,Borussia Dortmund,4,2,14
24/11/1979,Bor. Mönchengladbach,Fortuna Düsseldorf,2,1,14
24/11/1979,FC Schalke 04,Eintracht Braunschweig,1,0,14
30/11/1979,1. FC Köln,VfL Bochum,2,1,15
01/12/1979,Werder Bremen,Eintracht Frankfurt,4,3,15
01/12/1979,Eintracht Braunschweig,Hamburger SV,1,1,15
01/12/1979,VfB Stuttgart,Bor. Mönchengladbach,4,0,15
01/12/1979,Fortuna Düsseldorf,Bayern München,0,3,15
01/12/1979,Borussia Dortmund,Hertha BSC,4,1,15
01/12/1979,TSV 1860 München,MSV Duisburg,2,1,15
01/12/1979,Bayer 05 Uerdingen,1. FC Kaiserslautern,3,2,15
01/12/1979,FC Schalke 04,SV Bayer 04 Leverkusen,0,2,15
08/12/1979,Hamburger SV,SV Bayer 04 Leverkusen,3,0,16
08/12/1979,1. FC Köln,Werder Bremen,4,1,16
08/12/1979,Eintracht Frankfurt,Bayer 05 Uerdingen,2,0,16
08/12/1979,1. FC Kaiserslautern,TSV 1860 München,3,1,16
08/12/1979,MSV Duisburg,Borussia Dortmund,1,0,16
08/12/1979,Hertha BSC,Fortuna Düsseldorf,3,0,16
08/12/1979,Bayern München,VfB Stuttgart,4,0,16
08/12/1979,Bor. Mönchengladbach,Eintracht Braunschweig,1,1,16
08/12/1979,VfL Bochum,FC Schalke 04,0,0,16
14/12/1979,Werder Bremen,VfL Bochum,2,0,17
15/12/1979,SV Bayer 04 Leverkusen,Bor. Mönchengladbach,0,0,17
15/12/1979,Eintracht Braunschweig,Bayern München,1,1,17
15/12/1979,VfB Stuttgart,Hertha BSC,5,0,17
15/12/1979,Fortuna Düsseldorf,MSV Duisburg,1,0,17
15/12/1979,Borussia Dortmund,1. FC Kaiserslautern,6,2,17
15/12/1979,TSV 1860 München,Eintracht Frankfurt,2,1,17
15/12/1979,Bayer 05 Uerdingen,1. FC Köln,1,3,17
15/12/1979,FC Schalke 04,Hamburger SV,1,0,17
19/01/1980,Fortuna Düsseldorf,1. FC Kaiserslautern,6,1,18
19/01/1980,Bayer 05 Uerdingen,Werder Bremen,2,0,18
19/01/1980,TSV 1860 München,1. FC Köln,1,1,18
19/01/1980,Borussia Dortmund,Eintracht Frankfurt,0,1,18
19/01/1980,VfB Stuttgart,MSV Duisburg,2,0,18
19/01/1980,Eintracht Braunschweig,Hertha BSC,3,1,18
19/01/1980,SV Bayer 04 Leverkusen,Bayern München,1,0,18
19/01/1980,FC Schalke 04,Bor. Mönchengladbach,1,0,18
19/01/1980,Hamburger SV,VfL Bochum,3,1,18
26/01/1980,Bor. Mönchengladbach,Hamburger SV,2,2,19
26/01/1980,Hertha BSC,SV Bayer 04 Leverkusen,3,0,19
26/01/1980,MSV Duisburg,Eintracht Braunschweig,0,0,19
26/01/1980,1. FC Kaiserslautern,VfB Stuttgart,2,1,19
26/01/1980,Eintracht Frankfurt,Fortuna Düsseldorf,1,2,19
26/01/1980,1. FC Köln,Borussia Dortmund,4,1,19
26/01/1980,Werder Bremen,TSV 1860 München,4,6,19
26/01/1980,VfL Bochum,Bayer 05 Uerdingen,1,0,19
26/01/1980,Bayern München,FC Schalke 04,3,1,19
02/02/1980,Borussia Dortmund,Werder Bremen,5,0,20
02/02/1980,Fortuna Düsseldorf,1. FC Köln,3,6,20
02/02/1980,VfB Stuttgart,Eintracht Frankfurt,4,2,20
02/02/1980,Eintracht Braunschweig,1. FC Kaiserslautern,0,1,20
02/02/1980,SV Bayer 04 Leverkusen,MSV Duisburg,2,2,20
02/02/1980,FC Schalke 04,Hertha BSC,1,0,20
02/02/1980,Hamburger SV,Bayern München,3,1,20
02/02/1980,TSV 1860 München,Bayer 05 Uerdingen,4,0,20
02/02/1980,Bor. Mönchengladbach,VfL Bochum,3,2,20
09/02/1980,1. FC Kaiserslautern,SV Bayer 04 Leverkusen,4,0,21
09/02/1980,Eintracht Frankfurt,Eintracht Braunschweig,7,2,21
09/02/1980,1. FC Köln,VfB Stuttgart,2,2,21
09/02/1980,Bayer 05 Uerdingen,Borussia Dortmund,3,0,21
09/02/1980,VfL Bochum,TSV 1860 München,2,0,21
09/02/1980,Bayern München,Bor. Mönchengladbach,3,1,21
09/02/1980,MSV Duisburg,FC Schalke 04,1,2,21
04/03/1980,Werder Bremen,Fortuna Düsseldorf,4,1,21
05/04/1980,Hertha BSC,Hamburger SV,0,6,21
22/02/1980,SV Bayer 04 Leverkusen,Eintracht Frankfurt,2,1,22
23/02/1980,VfB Stuttgart,Werder Bremen,5,1,22
23/02/1980,Eintracht Braunschweig,1. FC Köln,2,1,22
23/02/1980,FC Schalke 04,1. FC Kaiserslautern,2,1,22
23/02/1980,Hamburger SV,MSV Duisburg,1,2,22
23/02/1980,Bor. Mönchengladbach,Hertha BSC,4,1,22
23/02/1980,Borussia Dortmund,TSV 1860 München,0,0,22
23/02/1980,Fortuna Düsseldorf,Bayer 05 Uerdingen,3,1,22
23/02/1980,Bayern München,VfL Bochum,3,0,22
01/03/1980,1. FC Kaiserslautern,Hamburger SV,4,2,23
01/03/1980,1. FC Köln,SV Bayer 04 Leverkusen,4,0,23
01/03/1980,Werder Bremen,Eintracht Braunschweig,4,0,23
01/03/1980,Bayer 05 Uerdingen,VfB Stuttgart,4,2,23
01/03/1980,TSV 1860 München,Fortuna Düsseldorf,2,0,23
01/03/1980,VfL Bochum,Borussia Dortmund,2,2,23
01/03/1980,Hertha BSC,Bayern München,1,1,23
01/03/1980,MSV Duisburg,Bor. Mönchengladbach,3,0,23
01/03/1980,Eintracht Frankfurt,FC Schalke 04,3,2,23
07/03/1980,SV Bayer 04 Leverkusen,Werder Bremen,4,0,24
08/03/1980,FC Schalke 04,1. FC Köln,1,1,24
08/03/1980,Hamburger SV,Eintracht Frankfurt,5,0,24
08/03/1980,Bor. Mönchengladbach,1. FC Kaiserslautern,0,3,24
08/03/1980,Bayern München,MSV Duisburg,3,1,24
08/03/1980,Fortuna Düsseldorf,Borussia Dortmund,2,1,24
08/03/1980,VfB Stuttgart,TSV 1860 München,1,1,24
08/03/1980,Eintracht Braunschweig,Bayer 05 Uerdingen,1,1,24
08/03/1980,Hertha BSC,VfL Bochum,1,0,24
14/03/1980,VfL Bochum,Fortuna Düsseldorf,0,0,25
14/03/1980,Werder Bremen,FC Schalke 04,4,0,25
15/03/1980,1. FC Köln,Hamburger SV,2,3,25
15/03/1980,Bayer 05 Uerdingen,SV Bayer 04 Leverkusen,2,0,25
15/03/1980,TSV 1860 München,Eintracht Braunschweig,2,0,25
15/03/1980,Borussia Dortmund,VfB Stuttgart,2,4,25
15/03/1980,MSV Duisburg,Hertha BSC,2,2,25
15/03/1980,1. FC Kaiserslautern,Bayern München,1,1,25
15/03/1980,Eintracht Frankfurt,Bor. Mönchengladbach,5,2,25
21/03/1980,MSV Duisburg,VfL Bochum,0,1,26
22/03/1980,Hamburger SV,Werder Bremen,5,0,26
22/03/1980,Bor. Mönchengladbach,1. FC Köln,2,2,26
22/03/1980,Bayern München,Eintracht Frankfurt,2,0,26
22/03/1980,Hertha BSC,1. FC Kaiserslautern,0,2,26
22/03/1980,VfB Stuttgart,Fortuna Düsseldorf,5,1,26
22/03/1980,Eintracht Braunschweig,Borussia Dortmund,1,0,26
22/03/1980,SV Bayer 04 Leverkusen,TSV 1860 München,1,0,26
22/03/1980,FC Schalke 04,Bayer 05 Uerdingen,1,2,26
28/03/1980,Borussia Dortmund,SV Bayer 04 Leverkusen,2,1,27
28/03/1980,1. FC Kaiserslautern,MSV Duisburg,4,2,27
28/03/1980,Werder Bremen,Bor. Mönchengladbach,4,2,27
29/03/1980,Bayer 05 Uerdingen,Hamburger SV,0,3,27
29/03/1980,Fortuna Düsseldorf,Eintracht Braunschweig,3,2,27
29/03/1980,VfL Bochum,VfB Stuttgart,0,1,27
29/03/1980,Eintracht Frankfurt,Hertha BSC,0,4,27
29/03/1980,1. FC Köln,Bayern München,2,4,27
29/03/1980,TSV 1860 München,FC Schalke 04,3,0,27
11/04/1980,SV Bayer 04 Leverkusen,Fortuna Düsseldorf,0,0,28
11/04/1980,1. FC Kaiserslautern,VfL Bochum,4,1,28
12/04/1980,Bayern München,Werder Bremen,7,0,28
12/04/1980,Hertha BSC,1. FC Köln,1,0,28
12/04/1980,MSV Duisburg,Eintracht Frankfurt,1,0,28
12/04/1980,Eintracht Braunschweig,VfB Stuttgart,0,2,28
12/04/1980,FC Schalke 04,Borussia Dortmund,2,2,28
12/04/1980,Hamburger SV,TSV 1860 München,6,1,28
12/04/1980,Bor. Mönchengladbach,Bayer 05 Uerdingen,3,2,28
18/04/1980,VfL Bochum,Eintracht Braunschweig,2,1,29
18/04/1980,Werder Bremen,Hertha BSC,1,0,29
19/04/1980,Borussia Dortmund,Hamburger SV,2,2,29
19/04/1980,VfB Stuttgart,SV Bayer 04 Leverkusen,3,2,29
19/04/1980,Eintracht Frankfurt,1. FC Kaiserslautern,3,5,29
19/04/1980,1. FC Köln,MSV Duisburg,2,3,29
19/04/1980,Bayer 05 Uerdingen,Bayern München,1,3,29
19/04/1980,TSV 1860 München,Bor. Mönchengladbach,0,0,29
19/04/1980,Fortuna Düsseldorf,FC Schalke 04,4,1,29
25/04/1980,MSV Duisburg,Werder Bremen,4,1,30
26/04/1980,1. FC Kaiserslautern,1. FC Köln,2,0,30
26/04/1980,SV Bayer 04 Leverkusen,Eintracht Braunschweig,3,1,30
26/04/1980,FC Schalke 04,VfB Stuttgart,0,4,30
26/04/1980,Hamburger SV,Fortuna Düsseldorf,1,0,30
26/04/1980,Bor. Mönchengladbach,Borussia Dortmund,2,2,30
26/04/1980,Hertha BSC,Bayer 05 Uerdingen,3,0,30
26/04/1980,Eintracht Frankfurt,VfL Bochum,0,1,30
10/05/1980,Bayern München,TSV 1860 München,6,1,30
02/05/1980,VfL Bochum,SV Bayer 04 Leverkusen,4,2,31
02/05/1980,Bayer 05 Uerdingen,MSV Duisburg,1,1,31
02/05/1980,Fortuna Düsseldorf,Bor. Mönchengladbach,1,4,31
03/05/1980,VfB Stuttgart,Hamburger SV,2,2,31
03/05/1980,1. FC Köln,Eintracht Frankfurt,2,2,31
03/05/1980,Werder Bremen,1. FC Kaiserslautern,2,4,31
03/05/1980,TSV 1860 München,Hertha BSC,0,1,31
03/05/1980,Borussia Dortmund,Bayern München,1,0,31
03/05/1980,Eintracht Braunschweig,FC Schalke 04,1,1,31
16/05/1980,Hamburger SV,Eintracht Braunschweig,2,0,32
16/05/1980,Hertha BSC,Borussia Dortmund,3,2,32
16/05/1980,1. FC Kaiserslautern,Bayer 05 Uerdingen,4,0,32
17/05/1980,Eintracht Frankfurt,Werder Bremen,3,2,32
17/05/1980,VfL Bochum,1. FC Köln,2,0,32
17/05/1980,Bor. Mönchengladbach,VfB Stuttgart,1,1,32
17/05/1980,Bayern München,Fortuna Düsseldorf,6,0,32
17/05/1980,MSV Duisburg,TSV 1860 München,1,0,32
17/05/1980,SV Bayer 04 Leverkusen,FC Schalke 04,2,0,32
24/05/1980,SV Bayer 04 Leverkusen,Hamburger SV,2,1,33
24/05/1980,Werder Bremen,1. FC Köln,0,5,33
24/05/1980,Bayer 05 Uerdingen,Eintracht Frankfurt,3,2,33
24/05/1980,TSV 1860 München,1. FC Kaiserslautern,3,2,33
24/05/1980,Borussia Dortmund,MSV Duisburg,3,1,33
24/05/1980,Fortuna Düsseldorf,Hertha BSC,4,0,33
24/05/1980,VfB Stuttgart,Bayern München,1,3,33
24/05/1980,Eintracht Braunschweig,Bor. Mönchengladbach,0,3,33
24/05/1980,FC Schalke 04,VfL Bochum,1,0,33
31/05/1980,VfL Bochum,Werder Bremen,5,2,34
31/05/1980,Bor. Mönchengladbach,SV Bayer 04 Leverkusen,4,2,34
31/05/1980,Bayern München,Eintracht Braunschweig,2,1,34
31/05/1980,Hertha BSC,VfB Stuttgart,4,2,34
31/05/1980,MSV Duisburg,Fortuna Düsseldorf,0,2,34
31/05/1980,1. FC Kaiserslautern,Borussia Dortmund,2,2,34
31/05/1980,Eintracht Frankfurt,TSV 1860 München,1,1,34
31/05/1980,1. FC Köln,Bayer 05 Uerdingen,1,0,34
31/05/1980,Hamburger SV,FC Schalke 04,4,0,34
