Date,HomeTeam,AwayTeam,FTHG,FTAG,round
19/09/1970,Arminia Bielefeld,Hannover 96,3,1,6
23/09/1970,Eintracht Frankfurt,FC Schalke 04,1,0,7
23/09/1970,Rot-Weiss Essen,1. FC Köln,2,0,7
23/09/1970,Hamburger SV,Bayern München,1,5,7
23/09/1970,Hertha BSC,Eintracht Braunschweig,1,0,7
23/09/1970,Hannover 96,1. FC Kaiserslautern,2,1,7
23/09/1970,VfB Stuttgart,MSV Duisburg,1,0,7
23/09/1970,Arminia Bielefeld,Kickers Offenbach,2,0,7
30/09/1970,Bor. Mönchengladbach,Rot-Weiß Oberhausen,6,0,7
27/10/1970,Borussia Dortmund,Werder Bremen,0,1,7
26/09/1970,FC Schalke 04,Bor. Mönchengladbach,0,0,8
26/09/1970,1. FC Köln,Eintracht Frankfurt,0,0,8
26/09/1970,Rot-Weiß Oberhausen,Hamburger SV,8,1,8
26/09/1970,Eintracht Braunschweig,Borussia Dortmund,3,0,8
26/09/1970,Bayern München,Hannover 96,4,1,8
26/09/1970,MSV Duisburg,Hertha BSC,1,0,8
26/09/1970,1. FC Kaiserslautern,Arminia Bielefeld,3,0,8
26/09/1970,Kickers Offenbach,VfB Stuttgart,3,3,8
26/09/1970,Werder Bremen,Rot-Weiss Essen,1,1,8
03/10/1970,Eintracht Frankfurt,Werder Bremen,0,2,9
03/10/1970,Hamburger SV,FC Schalke 04,1,2,9
03/10/1970,Rot-Weiss Essen,Eintracht Braunschweig,0,1,9
03/10/1970,Bor. Mönchengladbach,1. FC Köln,1,1,9
03/10/1970,Hannover 96,Rot-Weiß Oberhausen,1,2,9
03/10/1970,Borussia Dortmund,MSV Duisburg,5,1,9
03/10/1970,Arminia Bielefeld,Bayern München,1,0,9
03/10/1970,Hertha BSC,VfB Stuttgart,2,0,9
03/10/1970,1. FC Kaiserslautern,Kickers Offenbach,4,0,9
06/10/1970,Rot-Weiß Oberhausen,Arminia Bielefeld,4,2,10
07/10/1970,MSV Duisburg,Rot-Weiss Essen,1,0,10
07/10/1970,VfB Stuttgart,Borussia Dortmund,6,1,10
07/10/1970,Werder Bremen,Bor. Mönchengladbach,1,1,10
07/10/1970,FC Schalke 04,Hannover 96,3,0,10
07/10/1970,1. FC Köln,Hamburger SV,3,0,10
07/10/1970,Bayern München,1. FC Kaiserslautern,3,1,10
07/10/1970,Eintracht Braunschweig,Eintracht Frankfurt,2,0,10
07/10/1970,Kickers Offenbach,Hertha BSC,1,0,10
10/10/1970,Eintracht Frankfurt,MSV Duisburg,0,0,11
10/10/1970,Hamburger SV,Werder Bremen,1,1,11
10/10/1970,Bor. Mönchengladbach,Eintracht Braunschweig,3,1,11
10/10/1970,1. FC Kaiserslautern,Rot-Weiß Oberhausen,4,1,11
10/10/1970,Borussia Dortmund,Hertha BSC,3,1,11
10/10/1970,Bayern München,Kickers Offenbach,0,0,11
10/10/1970,Hannover 96,1. FC Köln,2,0,11
10/10/1970,Arminia Bielefeld,FC Schalke 04,0,3,11
10/10/1970,Rot-Weiss Essen,VfB Stuttgart,1,1,11
23/10/1970,Rot-Weiß Oberhausen,Bayern München,0,4,12
24/10/1970,MSV Duisburg,Bor. Mönchengladbach,1,1,12
24/10/1970,1. FC Köln,Arminia Bielefeld,2,0,12
24/10/1970,Kickers Offenbach,Borussia Dortmund,3,0,12
24/10/1970,VfB Stuttgart,Eintracht Frankfurt,2,1,12
24/10/1970,Werder Bremen,Hannover 96,0,0,12
24/10/1970,Eintracht Braunschweig,Hamburger SV,4,1,12
24/10/1970,FC Schalke 04,1. FC Kaiserslautern,2,0,12
24/10/1970,Hertha BSC,Rot-Weiss Essen,1,1,12
29/10/1970,Bayern München,FC Schalke 04,3,0,13
31/10/1970,Bor. Mönchengladbach,VfB Stuttgart,4,1,13
31/10/1970,Rot-Weiss Essen,Borussia Dortmund,0,1,13
31/10/1970,Rot-Weiß Oberhausen,Kickers Offenbach,2,2,13
31/10/1970,Eintracht Frankfurt,Hertha BSC,1,3,13
31/10/1970,Arminia Bielefeld,Werder Bremen,3,0,13
31/10/1970,Hamburger SV,MSV Duisburg,2,0,13
31/10/1970,Hannover 96,Eintracht Braunschweig,1,0,13
31/10/1970,1. FC Kaiserslautern,1. FC Köln,0,0,13
06/11/1970,MSV Duisburg,Hannover 96,3,2,14
07/11/1970,Hertha BSC,Bor. Mönchengladbach,4,2,14
07/11/1970,FC Schalke 04,Rot-Weiß Oberhausen,2,0,14
07/11/1970,Kickers Offenbach,Rot-Weiss Essen,1,2,14
07/11/1970,Werder Bremen,1. FC Kaiserslautern,1,1,14
07/11/1970,VfB Stuttgart,Hamburger SV,3,3,14
07/11/1970,Eintracht Braunschweig,Arminia Bielefeld,3,2,14
07/11/1970,1. FC Köln,Bayern München,0,3,14
07/11/1970,Borussia Dortmund,Eintracht Frankfurt,3,0,14
13/11/1970,Bor. Mönchengladbach,Borussia Dortmund,3,2,15
14/11/1970,Bayern München,Werder Bremen,2,1,15
14/11/1970,Kickers Offenbach,FC Schalke 04,0,1,15
14/11/1970,Hamburger SV,Hertha BSC,0,0,15
14/11/1970,1. FC Kaiserslautern,Eintracht Braunschweig,0,1,15
14/11/1970,Hannover 96,VfB Stuttgart,3,0,15
14/11/1970,Arminia Bielefeld,MSV Duisburg,0,0,15
14/11/1970,Rot-Weiss Essen,Eintracht Frankfurt,2,0,15
14/11/1970,Rot-Weiß Oberhausen,1. FC Köln,2,2,15
27/11/1970,Borussia Dortmund,Hamburger SV,1,1,16
28/11/1970,Werder Bremen,Rot-Weiß Oberhausen,2,0,16
28/11/1970,1. FC Köln,FC Schalke 04,2,0,16
28/11/1970,Eintracht Braunschweig,Bayern München,1,1,16
28/11/1970,Hertha BSC,Hannover 96,0,0,16
28/11/1970,MSV Duisburg,1. FC Kaiserslautern,1,1,16
28/11/1970,VfB Stuttgart,Arminia Bielefeld,1,0,16
28/11/1970,Eintracht Frankfurt,Kickers Offenbach,3,0,16
28/11/1970,Rot-Weiss Essen,Bor. Mönchengladbach,1,2,16
04/12/1970,Arminia Bielefeld,Hertha BSC,1,1,17
04/12/1970,Bor. Mönchengladbach,Eintracht Frankfurt,5,0,17
04/12/1970,Hannover 96,Borussia Dortmund,4,1,17
04/12/1970,Bayern München,MSV Duisburg,2,1,17
05/12/1970,FC Schalke 04,Werder Bremen,0,0,17
05/12/1970,Hamburger SV,Rot-Weiss Essen,2,1,17
05/12/1970,Rot-Weiß Oberhausen,Eintracht Braunschweig,1,0,17
05/12/1970,1. FC Kaiserslautern,VfB Stuttgart,0,5,17
05/12/1970,Kickers Offenbach,1. FC Köln,4,1,17
22/01/1971,Rot-Weiß Oberhausen,MSV Duisburg,0,2,18
23/01/1971,Hannover 96,Rot-Weiss Essen,3,1,18
23/01/1971,1. FC Köln,Werder Bremen,1,1,18
23/01/1971,Bayern München,VfB Stuttgart,1,0,18
23/01/1971,1. FC Kaiserslautern,Hertha BSC,2,0,18
23/01/1971,Kickers Offenbach,Bor. Mönchengladbach,1,3,18
23/01/1971,Arminia Bielefeld,Borussia Dortmund,2,3,18
23/01/1971,FC Schalke 04,Eintracht Braunschweig,1,0,18
23/01/1971,Hamburger SV,Eintracht Frankfurt,3,0,18
30/01/1971,Eintracht Braunschweig,1. FC Köln,3,1,19
30/01/1971,MSV Duisburg,FC Schalke 04,1,0,19
30/01/1971,Rot-Weiss Essen,Arminia Bielefeld,2,1,19
30/01/1971,VfB Stuttgart,Rot-Weiß Oberhausen,2,1,19
30/01/1971,Borussia Dortmund,1. FC Kaiserslautern,0,2,19
30/01/1971,Bor. Mönchengladbach,Hamburger SV,3,0,19
30/01/1971,Werder Bremen,Kickers Offenbach,3,1,19
30/01/1971,Hertha BSC,Bayern München,3,3,19
30/01/1971,Eintracht Frankfurt,Hannover 96,2,1,19
06/02/1971,Arminia Bielefeld,Eintracht Frankfurt,1,0,20
06/02/1971,Werder Bremen,Eintracht Braunschweig,2,0,20
06/02/1971,Hannover 96,Bor. Mönchengladbach,1,1,20
06/02/1971,1. FC Kaiserslautern,Rot-Weiss Essen,5,2,20
06/02/1971,FC Schalke 04,VfB Stuttgart,2,1,20
06/02/1971,Kickers Offenbach,Hamburger SV,3,3,20
06/02/1971,1. FC Köln,MSV Duisburg,2,1,20
03/03/1971,Rot-Weiß Oberhausen,Hertha BSC,1,1,20
04/05/1971,Bayern München,Borussia Dortmund,1,1,20
13/02/1971,Eintracht Frankfurt,1. FC Kaiserslautern,3,2,21
13/02/1971,Eintracht Braunschweig,Kickers Offenbach,3,0,21
13/02/1971,MSV Duisburg,Werder Bremen,3,1,21
13/02/1971,Hamburger SV,Hannover 96,1,0,21
13/02/1971,Bor. Mönchengladbach,Arminia Bielefeld,0,2,21
13/02/1971,VfB Stuttgart,1. FC Köln,1,2,21
13/02/1971,Hertha BSC,FC Schalke 04,2,1,21
13/02/1971,Borussia Dortmund,Rot-Weiß Oberhausen,2,0,21
13/03/1971,Rot-Weiss Essen,Bayern München,3,1,21
27/02/1971,Werder Bremen,VfB Stuttgart,3,1,22
27/02/1971,Eintracht Braunschweig,MSV Duisburg,5,0,22
27/02/1971,Kickers Offenbach,Hannover 96,1,5,22
27/02/1971,Arminia Bielefeld,Hamburger SV,1,1,22
27/02/1971,1. FC Köln,Hertha BSC,3,2,22
27/02/1971,Rot-Weiß Oberhausen,Rot-Weiss Essen,0,0,22
27/02/1971,FC Schalke 04,Borussia Dortmund,0,0,22
27/02/1971,1. FC Kaiserslautern,Bor. Mönchengladbach,0,1,22
18/05/1971,Bayern München,Eintracht Frankfurt,2,1,22
05/03/1971,Borussia Dortmund,1. FC Köln,0,0,23
05/03/1971,Rot-Weiss Essen,FC Schalke 04,1,3,23
05/03/1971,Hamburger SV,1. FC Kaiserslautern,5,2,23
06/03/1971,Eintracht Frankfurt,Rot-Weiß Oberhausen,5,0,23
06/03/1971,Hertha BSC,Werder Bremen,3,1,23
06/03/1971,MSV Duisburg,Kickers Offenbach,2,2,23
06/03/1971,VfB Stuttgart,Eintracht Braunschweig,1,1,23
06/03/1971,Hannover 96,Arminia Bielefeld,2,0,23
14/04/1971,Bor. Mönchengladbach,Bayern München,3,1,23
13/03/1971,FC Schalke 04,Eintracht Frankfurt,4,1,24
13/03/1971,Bayern München,Hamburger SV,6,2,24
13/03/1971,Eintracht Braunschweig,Hertha BSC,2,1,24
13/03/1971,Kickers Offenbach,Arminia Bielefeld,5,0,24
13/03/1971,Werder Bremen,Borussia Dortmund,3,1,24
08/04/1971,1. FC Kaiserslautern,Hannover 96,2,1,24
13/04/1971,MSV Duisburg,VfB Stuttgart,1,0,24
28/04/1971,Rot-Weiß Oberhausen,Bor. Mönchengladbach,0,2,24
05/05/1971,1. FC Köln,Rot-Weiss Essen,3,2,24
19/03/1971,Rot-Weiss Essen,Werder Bremen,2,2,25
20/03/1971,Bor. Mönchengladbach,FC Schalke 04,2,0,25
20/03/1971,Eintracht Frankfurt,1. FC Köln,1,1,25
20/03/1971,Hamburger SV,Rot-Weiß Oberhausen,0,0,25
20/03/1971,Borussia Dortmund,Eintracht Braunschweig,1,1,25
20/03/1971,Hannover 96,Bayern München,2,2,25
20/03/1971,Hertha BSC,MSV Duisburg,3,1,25
20/03/1971,Arminia Bielefeld,1. FC Kaiserslautern,2,1,25
20/03/1971,VfB Stuttgart,Kickers Offenbach,1,0,25
26/03/1971,Rot-Weiß Oberhausen,Hannover 96,4,3,26
27/03/1971,Werder Bremen,Eintracht Frankfurt,1,0,26
27/03/1971,FC Schalke 04,Hamburger SV,3,1,26
27/03/1971,Eintracht Braunschweig,Rot-Weiss Essen,1,0,26
27/03/1971,1. FC Köln,Bor. Mönchengladbach,3,2,26
27/03/1971,MSV Duisburg,Borussia Dortmund,4,3,26
27/03/1971,Bayern München,Arminia Bielefeld,2,0,26
27/03/1971,VfB Stuttgart,Hertha BSC,1,1,26
27/03/1971,Kickers Offenbach,1. FC Kaiserslautern,2,2,26
02/04/1971,Arminia Bielefeld,Rot-Weiß Oberhausen,2,1,27
02/04/1971,Hamburger SV,1. FC Köln,2,0,27
03/04/1971,Rot-Weiss Essen,MSV Duisburg,1,1,27
03/04/1971,Borussia Dortmund,VfB Stuttgart,3,1,27
03/04/1971,Bor. Mönchengladbach,Werder Bremen,0,2,27
03/04/1971,Hannover 96,FC Schalke 04,3,0,27
03/04/1971,1. FC Kaiserslautern,Bayern München,2,1,27
03/04/1971,Eintracht Frankfurt,Eintracht Braunschweig,5,2,27
03/04/1971,Hertha BSC,Kickers Offenbach,3,1,27
17/04/1971,MSV Duisburg,Eintracht Frankfurt,3,1,28
17/04/1971,Werder Bremen,Hamburger SV,2,2,28
17/04/1971,Eintracht Braunschweig,Bor. Mönchengladbach,1,1,28
17/04/1971,Rot-Weiß Oberhausen,1. FC Kaiserslautern,4,2,28
17/04/1971,Hertha BSC,Borussia Dortmund,5,2,28
17/04/1971,Kickers Offenbach,Bayern München,1,1,28
17/04/1971,1. FC Köln,Hannover 96,0,1,28
17/04/1971,FC Schalke 04,Arminia Bielefeld,0,1,28
17/04/1971,VfB Stuttgart,Rot-Weiss Essen,5,1,28
30/04/1971,Hannover 96,Werder Bremen,0,3,29
30/04/1971,1. FC Kaiserslautern,FC Schalke 04,2,0,29
01/05/1971,Bayern München,Rot-Weiß Oberhausen,4,2,29
01/05/1971,Bor. Mönchengladbach,MSV Duisburg,1,0,29
01/05/1971,Arminia Bielefeld,1. FC Köln,1,0,29
01/05/1971,Borussia Dortmund,Kickers Offenbach,1,1,29
01/05/1971,Eintracht Frankfurt,VfB Stuttgart,1,0,29
01/05/1971,Hamburger SV,Eintracht Braunschweig,2,1,29
01/05/1971,Rot-Weiss Essen,Hertha BSC,0,3,29
07/05/1971,MSV Duisburg,Hamburger SV,2,2,30
08/05/1971,FC Schalke 04,Bayern München,1,3,30
08/05/1971,VfB Stuttgart,Bor. Mönchengladbach,1,1,30
08/05/1971,Borussia Dortmund,Rot-Weiss Essen,7,2,30
08/05/1971,Kickers Offenbach,Rot-Weiß Oberhausen,3,2,30
08/05/1971,Hertha BSC,Eintracht Frankfurt,6,2,30
08/05/1971,Werder Bremen,Arminia Bielefeld,4,1,30
08/05/1971,Eintracht Braunschweig,Hannover 96,0,4,30
08/05/1971,1. FC Köln,1. FC Kaiserslautern,1,2,30
14/05/1971,Hannover 96,MSV Duisburg,3,3,31
14/05/1971,Bor. Mönchengladbach,Hertha BSC,4,0,31
14/05/1971,1. FC Kaiserslautern,Werder Bremen,2,1,31
15/05/1971,Rot-Weiß Oberhausen,FC Schalke 04,4,1,31
15/05/1971,Rot-Weiss Essen,Kickers Offenbach,2,3,31
15/05/1971,Hamburger SV,VfB Stuttgart,1,0,31
15/05/1971,Arminia Bielefeld,Eintracht Braunschweig,0,1,31
15/05/1971,Bayern München,1. FC Köln,7,0,31
15/05/1971,Eintracht Frankfurt,Borussia Dortmund,2,0,31
22/05/1971,Borussia Dortmund,Bor. Mönchengladbach,3,4,32
22/05/1971,Werder Bremen,Bayern München,0,1,32
22/05/1971,FC Schalke 04,Kickers Offenbach,1,2,32
22/05/1971,Hertha BSC,Hamburger SV,2,0,32
22/05/1971,Eintracht Braunschweig,1. FC Kaiserslautern,2,0,32
22/05/1971,VfB Stuttgart,Hannover 96,1,2,32
22/05/1971,MSV Duisburg,Arminia Bielefeld,4,1,32
22/05/1971,Eintracht Frankfurt,Rot-Weiss Essen,3,2,32
22/05/1971,1. FC Köln,Rot-Weiß Oberhausen,2,4,32
29/05/1971,Hamburger SV,Borussia Dortmund,2,1,33
29/05/1971,Rot-Weiß Oberhausen,Werder Bremen,3,0,33
29/05/1971,FC Schalke 04,1. FC Köln,2,2,33
29/05/1971,Bayern München,Eintracht Braunschweig,4,1,33
29/05/1971,Hannover 96,Hertha BSC,1,1,33
29/05/1971,1. FC Kaiserslautern,MSV Duisburg,3,0,33
29/05/1971,Arminia Bielefeld,VfB Stuttgart,1,0,33
29/05/1971,Kickers Offenbach,Eintracht Frankfurt,0,2,33
29/05/1971,Bor. Mönchengladbach,Rot-Weiss Essen,4,3,33
05/06/1971,Hertha BSC,Arminia Bielefeld,0,1,34
05/06/1971,Eintracht Frankfurt,Bor. Mönchengladbach,1,4,34
05/06/1971,Borussia Dortmund,Hannover 96,2,2,34
05/06/1971,MSV Duisburg,Bayern München,2,0,34
05/06/1971,Werder Bremen,FC Schalke 04,0,1,34
05/06/1971,Rot-Weiss Essen,Hamburger SV,1,3,34
05/06/1971,Eintracht Braunschweig,Rot-Weiß Oberhausen,1,1,34
05/06/1971,VfB Stuttgart,1. FC Kaiserslautern,2,0,34
05/06/1971,1. FC Köln,Kickers Offenbach,4,2,34
