Date,HomeTeam,AwayTeam,FTHG,FTAG,round
10/09/1988,Waldhof Mannheim,Borussia Dortmund,0,3,7
13/09/1988,Hamburger SV,Bayer 05 Uerdingen,3,0,8
13/09/1988,VfB Stuttgart,1. FC Nürnberg,4,0,8
13/09/1988,Karlsruher SC,VfL Bochum,1,3,8
13/09/1988,Eintracht Frankfurt,Waldhof Mannheim,0,0,8
13/09/1988,Borussia Dortmund,Hannover 96,4,0,8
13/09/1988,Werder Bremen,Bayern München,2,2,8
13/09/1988,Bor. Mönchengladbach,Stuttgarter Kickers,1,1,8
13/09/1988,1. FC Kaiserslautern,1. FC Köln,1,1,8
13/09/1988,Bayer Leverkusen,FC St. Pauli,2,2,8
03/10/1988,1. FC Nürnberg,Hamburger SV,1,4,9
12/10/1988,Bayern München,Borussia Dortmund,1,1,9
15/10/1988,FC St. Pauli,Bor. Mönchengladbach,1,1,9
01/11/1988,VfL Bochum,VfB Stuttgart,1,0,9
16/11/1988,1. FC Köln,Bayer Leverkusen,3,0,9
16/11/1988,Stuttgarter Kickers,Werder Bremen,0,6,9
16/11/1988,Eintracht Frankfurt,Karlsruher SC,1,0,9
16/11/1988,Bayer 05 Uerdingen,1. FC Kaiserslautern,3,1,9
16/11/1988,Waldhof Mannheim,Hannover 96,1,1,9
07/10/1988,Borussia Dortmund,Stuttgarter Kickers,1,1,10
08/10/1988,Bayer Leverkusen,Bayer 05 Uerdingen,2,2,10
08/10/1988,Hamburger SV,VfL Bochum,3,1,10
08/10/1988,VfB Stuttgart,Eintracht Frankfurt,2,0,10
08/10/1988,Karlsruher SC,Waldhof Mannheim,2,1,10
08/10/1988,Hannover 96,Bayern München,0,0,10
08/10/1988,Werder Bremen,FC St. Pauli,0,0,10
08/10/1988,Bor. Mönchengladbach,1. FC Köln,1,0,10
08/10/1988,1. FC Kaiserslautern,1. FC Nürnberg,2,1,10
21/10/1988,Stuttgarter Kickers,Hannover 96,0,1,11
22/10/1988,1. FC Köln,Werder Bremen,2,0,11
22/10/1988,FC St. Pauli,Borussia Dortmund,1,0,11
22/10/1988,Karlsruher SC,VfB Stuttgart,2,0,11
22/10/1988,Eintracht Frankfurt,Hamburger SV,0,1,11
22/10/1988,VfL Bochum,1. FC Kaiserslautern,2,0,11
22/10/1988,1. FC Nürnberg,Bayer Leverkusen,1,1,11
22/10/1988,Bayer 05 Uerdingen,Bor. Mönchengladbach,0,0,11
22/10/1988,Waldhof Mannheim,Bayern München,0,3,11
27/10/1988,Bayer Leverkusen,VfL Bochum,1,1,12
29/10/1988,Hamburger SV,Karlsruher SC,1,1,12
29/10/1988,VfB Stuttgart,Waldhof Mannheim,2,0,12
29/10/1988,Bayern München,Stuttgarter Kickers,3,0,12
29/10/1988,Hannover 96,FC St. Pauli,2,2,12
29/10/1988,Borussia Dortmund,1. FC Köln,0,4,12
29/10/1988,Werder Bremen,Bayer 05 Uerdingen,3,1,12
29/10/1988,Bor. Mönchengladbach,1. FC Nürnberg,1,1,12
29/10/1988,1. FC Kaiserslautern,Eintracht Frankfurt,3,0,12
04/11/1988,VfL Bochum,Bor. Mönchengladbach,1,2,13
05/11/1988,FC St. Pauli,Bayern München,0,0,13
05/11/1988,1. FC Köln,Hannover 96,1,0,13
05/11/1988,VfB Stuttgart,Hamburger SV,4,2,13
05/11/1988,Karlsruher SC,1. FC Kaiserslautern,4,1,13
05/11/1988,Eintracht Frankfurt,Bayer Leverkusen,1,1,13
05/11/1988,1. FC Nürnberg,Werder Bremen,0,1,13
05/11/1988,Bayer 05 Uerdingen,Borussia Dortmund,0,0,13
05/11/1988,Waldhof Mannheim,Stuttgarter Kickers,2,2,13
12/11/1988,Bayer Leverkusen,Karlsruher SC,1,0,14
12/11/1988,Hamburger SV,Waldhof Mannheim,5,1,14
12/11/1988,Stuttgarter Kickers,FC St. Pauli,2,2,14
12/11/1988,Bayern München,1. FC Köln,2,0,14
12/11/1988,Hannover 96,Bayer 05 Uerdingen,0,5,14
12/11/1988,Borussia Dortmund,1. FC Nürnberg,4,0,14
12/11/1988,Werder Bremen,VfL Bochum,2,0,14
12/11/1988,Bor. Mönchengladbach,Eintracht Frankfurt,2,1,14
12/11/1988,1. FC Kaiserslautern,VfB Stuttgart,6,1,14
19/11/1988,FC St. Pauli,Waldhof Mannheim,2,1,15
19/11/1988,VfB Stuttgart,Bayer Leverkusen,0,0,15
19/11/1988,Eintracht Frankfurt,Werder Bremen,0,0,15
19/11/1988,VfL Bochum,Borussia Dortmund,2,2,15
19/11/1988,1. FC Nürnberg,Hannover 96,1,0,15
19/11/1988,Bayer 05 Uerdingen,Bayern München,1,3,15
19/11/1988,1. FC Kaiserslautern,Hamburger SV,0,0,15
19/11/1988,1. FC Köln,Stuttgarter Kickers,5,1,15
22/02/1989,Karlsruher SC,Bor. Mönchengladbach,2,2,15
25/11/1988,Werder Bremen,Karlsruher SC,3,1,16
26/11/1988,FC St. Pauli,1. FC Köln,0,1,16
26/11/1988,Bayer Leverkusen,Hamburger SV,1,2,16
26/11/1988,Stuttgarter Kickers,Bayer 05 Uerdingen,3,1,16
26/11/1988,Bayern München,1. FC Nürnberg,1,0,16
26/11/1988,Hannover 96,VfL Bochum,3,2,16
26/11/1988,Borussia Dortmund,Eintracht Frankfurt,6,0,16
26/11/1988,Bor. Mönchengladbach,VfB Stuttgart,2,2,16
27/11/1988,Waldhof Mannheim,1. FC Kaiserslautern,0,4,16
02/12/1988,1. FC Köln,Waldhof Mannheim,1,0,17
02/12/1988,1. FC Kaiserslautern,Bayer Leverkusen,0,0,17
03/12/1988,VfB Stuttgart,Werder Bremen,3,3,17
03/12/1988,Karlsruher SC,Borussia Dortmund,0,0,17
03/12/1988,Eintracht Frankfurt,Hannover 96,1,0,17
03/12/1988,VfL Bochum,Bayern München,0,0,17
03/12/1988,1. FC Nürnberg,Stuttgarter Kickers,3,3,17
03/12/1988,Bayer 05 Uerdingen,FC St. Pauli,0,0,17
20/04/1989,Hamburger SV,Bor. Mönchengladbach,1,2,17
18/02/1989,Karlsruher SC,Hannover 96,2,0,18
18/02/1989,Bayer 05 Uerdingen,1. FC Köln,1,1,18
18/02/1989,1. FC Nürnberg,FC St. Pauli,5,3,18
18/02/1989,Eintracht Frankfurt,Bayern München,2,2,18
18/02/1989,VfB Stuttgart,Borussia Dortmund,1,3,18
18/02/1989,Hamburger SV,Werder Bremen,2,0,18
18/02/1989,1. FC Kaiserslautern,Bor. Mönchengladbach,0,0,18
18/02/1989,Bayer Leverkusen,Waldhof Mannheim,3,0,18
21/03/1989,VfL Bochum,Stuttgarter Kickers,2,1,18
25/02/1989,Bor. Mönchengladbach,Bayer Leverkusen,2,0,19
25/02/1989,Borussia Dortmund,Hamburger SV,2,2,19
25/02/1989,Hannover 96,VfB Stuttgart,2,0,19
25/02/1989,Bayern München,Karlsruher SC,3,2,19
25/02/1989,Stuttgarter Kickers,Eintracht Frankfurt,0,1,19
25/02/1989,FC St. Pauli,VfL Bochum,1,0,19
25/02/1989,1. FC Köln,1. FC Nürnberg,1,1,19
25/02/1989,Waldhof Mannheim,Bayer 05 Uerdingen,3,3,19
25/02/1989,Werder Bremen,1. FC Kaiserslautern,1,0,19
04/03/1989,VfL Bochum,1. FC Köln,1,3,20
04/03/1989,Eintracht Frankfurt,FC St. Pauli,1,1,20
04/03/1989,Karlsruher SC,Stuttgarter Kickers,1,0,20
04/03/1989,VfB Stuttgart,Bayern München,1,2,20
04/03/1989,Hamburger SV,Hannover 96,4,1,20
04/03/1989,1. FC Kaiserslautern,Borussia Dortmund,3,2,20
04/03/1989,Bayer Leverkusen,Werder Bremen,1,0,20
04/03/1989,1. FC Nürnberg,Bayer 05 Uerdingen,1,0,20
04/03/1989,Bor. Mönchengladbach,Waldhof Mannheim,1,1,20
10/03/1989,Werder Bremen,Bor. Mönchengladbach,2,0,21
10/03/1989,Hannover 96,1. FC Kaiserslautern,0,0,21
11/03/1989,Borussia Dortmund,Bayer Leverkusen,2,1,21
11/03/1989,Bayern München,Hamburger SV,1,0,21
11/03/1989,Stuttgarter Kickers,VfB Stuttgart,0,2,21
11/03/1989,FC St. Pauli,Karlsruher SC,1,0,21
11/03/1989,1. FC Köln,Eintracht Frankfurt,3,2,21
11/03/1989,Bayer 05 Uerdingen,VfL Bochum,3,1,21
11/03/1989,Waldhof Mannheim,1. FC Nürnberg,2,1,21
17/03/1989,Hamburger SV,Stuttgarter Kickers,3,0,22
18/03/1989,Karlsruher SC,1. FC Köln,0,0,22
18/03/1989,1. FC Kaiserslautern,Bayern München,1,1,22
18/03/1989,Bayer Leverkusen,Hannover 96,3,1,22
18/03/1989,Bor. Mönchengladbach,Borussia Dortmund,1,1,22
18/03/1989,VfL Bochum,1. FC Nürnberg,1,0,22
18/03/1989,Eintracht Frankfurt,Bayer 05 Uerdingen,0,2,22
18/03/1989,Werder Bremen,Waldhof Mannheim,2,1,22
19/03/1989,VfB Stuttgart,FC St. Pauli,2,1,22
23/03/1989,FC St. Pauli,Hamburger SV,1,2,23
25/03/1989,Bayern München,Bayer Leverkusen,2,0,23
25/03/1989,1. FC Köln,VfB Stuttgart,3,0,23
25/03/1989,Bayer 05 Uerdingen,Karlsruher SC,0,3,23
25/03/1989,1. FC Nürnberg,Eintracht Frankfurt,1,1,23
25/03/1989,Waldhof Mannheim,VfL Bochum,2,2,23
25/03/1989,Borussia Dortmund,Werder Bremen,3,1,23
25/03/1989,Hannover 96,Bor. Mönchengladbach,0,1,23
25/03/1989,Stuttgarter Kickers,1. FC Kaiserslautern,2,0,23
31/03/1989,Eintracht Frankfurt,VfL Bochum,1,1,24
01/04/1989,Hamburger SV,1. FC Köln,0,1,24
01/04/1989,1. FC Kaiserslautern,FC St. Pauli,1,0,24
01/04/1989,Bayer Leverkusen,Stuttgarter Kickers,1,3,24
01/04/1989,Bor. Mönchengladbach,Bayern München,2,1,24
01/04/1989,Werder Bremen,Hannover 96,1,0,24
01/04/1989,Karlsruher SC,1. FC Nürnberg,1,1,24
01/04/1989,VfB Stuttgart,Bayer 05 Uerdingen,2,2,24
01/04/1989,Borussia Dortmund,Waldhof Mannheim,1,2,24
07/04/1989,FC St. Pauli,Bayer Leverkusen,2,0,25
07/04/1989,Hannover 96,Borussia Dortmund,1,5,25
08/04/1989,Bayer 05 Uerdingen,Hamburger SV,0,2,25
08/04/1989,1. FC Nürnberg,VfB Stuttgart,1,0,25
08/04/1989,VfL Bochum,Karlsruher SC,2,0,25
08/04/1989,Waldhof Mannheim,Eintracht Frankfurt,1,0,25
08/04/1989,Bayern München,Werder Bremen,0,0,25
08/04/1989,Stuttgarter Kickers,Bor. Mönchengladbach,3,0,25
08/04/1989,1. FC Köln,1. FC Kaiserslautern,2,2,25
13/04/1989,Hannover 96,Waldhof Mannheim,0,2,26
14/04/1989,VfB Stuttgart,VfL Bochum,3,1,26
14/04/1989,1. FC Kaiserslautern,Bayer 05 Uerdingen,2,0,26
15/04/1989,Bayer Leverkusen,1. FC Köln,0,0,26
15/04/1989,Bor. Mönchengladbach,FC St. Pauli,2,2,26
15/04/1989,Werder Bremen,Stuttgarter Kickers,4,0,26
15/04/1989,Borussia Dortmund,Bayern München,1,1,26
15/04/1989,Karlsruher SC,Eintracht Frankfurt,1,3,26
15/04/1989,Hamburger SV,1. FC Nürnberg,3,2,26
29/04/1989,Bayer 05 Uerdingen,Bayer Leverkusen,3,1,27
29/04/1989,VfL Bochum,Hamburger SV,2,1,27
29/04/1989,Eintracht Frankfurt,VfB Stuttgart,1,3,27
29/04/1989,Waldhof Mannheim,Karlsruher SC,2,0,27
29/04/1989,Bayern München,Hannover 96,4,0,27
29/04/1989,Stuttgarter Kickers,Borussia Dortmund,1,2,27
29/04/1989,FC St. Pauli,Werder Bremen,1,3,27
29/04/1989,1. FC Köln,Bor. Mönchengladbach,3,1,27
29/04/1989,1. FC Nürnberg,1. FC Kaiserslautern,1,1,27
05/05/1989,1. FC Kaiserslautern,VfL Bochum,3,0,28
05/05/1989,Bayer Leverkusen,1. FC Nürnberg,3,0,28
06/05/1989,Werder Bremen,1. FC Köln,1,2,28
06/05/1989,Borussia Dortmund,FC St. Pauli,0,0,28
06/05/1989,Hannover 96,Stuttgarter Kickers,3,4,28
06/05/1989,VfB Stuttgart,Karlsruher SC,2,0,28
06/05/1989,Hamburger SV,Eintracht Frankfurt,2,1,28
06/05/1989,Bor. Mönchengladbach,Bayer 05 Uerdingen,3,0,28
06/05/1989,Bayern München,Waldhof Mannheim,1,0,28
12/05/1989,Waldhof Mannheim,VfB Stuttgart,3,4,29
12/05/1989,Eintracht Frankfurt,1. FC Kaiserslautern,3,2,29
13/05/1989,Karlsruher SC,Hamburger SV,2,2,29
13/05/1989,Stuttgarter Kickers,Bayern München,2,0,29
13/05/1989,FC St. Pauli,Hannover 96,1,1,29
13/05/1989,1. FC Köln,Borussia Dortmund,2,0,29
13/05/1989,Bayer 05 Uerdingen,Werder Bremen,2,1,29
13/05/1989,1. FC Nürnberg,Bor. Mönchengladbach,0,0,29
16/05/1989,VfL Bochum,Bayer Leverkusen,2,4,29
19/05/1989,Werder Bremen,1. FC Nürnberg,2,1,30
19/05/1989,Stuttgarter Kickers,Waldhof Mannheim,1,3,30
20/05/1989,Hannover 96,1. FC Köln,2,2,30
20/05/1989,Bayern München,FC St. Pauli,2,1,30
20/05/1989,Hamburger SV,VfB Stuttgart,2,1,30
20/05/1989,1. FC Kaiserslautern,Karlsruher SC,1,2,30
20/05/1989,Bayer Leverkusen,Eintracht Frankfurt,2,2,30
20/05/1989,Bor. Mönchengladbach,VfL Bochum,2,0,30
20/05/1989,Borussia Dortmund,Bayer 05 Uerdingen,4,2,30
23/05/1989,VfB Stuttgart,1. FC Kaiserslautern,3,1,31
25/05/1989,1. FC Nürnberg,Borussia Dortmund,1,1,31
25/05/1989,Eintracht Frankfurt,Bor. Mönchengladbach,1,1,31
25/05/1989,FC St. Pauli,Stuttgarter Kickers,1,0,31
25/05/1989,Karlsruher SC,Bayer Leverkusen,2,3,31
25/05/1989,Waldhof Mannheim,Hamburger SV,0,0,31
25/05/1989,1. FC Köln,Bayern München,1,3,31
25/05/1989,Bayer 05 Uerdingen,Hannover 96,7,3,31
25/05/1989,VfL Bochum,Werder Bremen,0,1,31
02/06/1989,Waldhof Mannheim,FC St. Pauli,2,1,32
03/06/1989,Bayer Leverkusen,VfB Stuttgart,0,0,32
03/06/1989,Bor. Mönchengladbach,Karlsruher SC,1,1,32
03/06/1989,Werder Bremen,Eintracht Frankfurt,2,0,32
03/06/1989,Borussia Dortmund,VfL Bochum,2,1,32
03/06/1989,Hannover 96,1. FC Nürnberg,2,2,32
03/06/1989,Bayern München,Bayer 05 Uerdingen,5,0,32
03/06/1989,Hamburger SV,1. FC Kaiserslautern,1,1,32
06/06/1989,Stuttgarter Kickers,1. FC Köln,0,0,32
10/06/1989,Hamburger SV,Bayer Leverkusen,1,1,33
10/06/1989,1. FC Köln,FC St. Pauli,4,2,33
10/06/1989,Bayer 05 Uerdingen,Stuttgarter Kickers,1,3,33
10/06/1989,1. FC Nürnberg,Bayern München,2,1,33
10/06/1989,VfL Bochum,Hannover 96,1,3,33
10/06/1989,Eintracht Frankfurt,Borussia Dortmund,2,1,33
10/06/1989,Karlsruher SC,Werder Bremen,1,0,33
10/06/1989,VfB Stuttgart,Bor. Mönchengladbach,2,1,33
10/06/1989,1. FC Kaiserslautern,Waldhof Mannheim,0,3,33
17/06/1989,Waldhof Mannheim,1. FC Köln,2,1,34
17/06/1989,Bor. Mönchengladbach,Hamburger SV,0,4,34
17/06/1989,Werder Bremen,VfB Stuttgart,3,0,34
17/06/1989,Borussia Dortmund,Karlsruher SC,3,2,34
17/06/1989,Hannover 96,Eintracht Frankfurt,1,1,34
17/06/1989,Bayern München,VfL Bochum,5,0,34
17/06/1989,Stuttgarter Kickers,1. FC Nürnberg,1,0,34
17/06/1989,FC St. Pauli,Bayer 05 Uerdingen,5,1,34
17/06/1989,Bayer Leverkusen,1. FC Kaiserslautern,0,1,34
