Date,HomeTeam,AwayTeam,FTHG,FTAG,round
12/11/1994,SC Freiburg,Eintracht Frankfurt,2,0,13
12/11/1994,Werder Bremen,VfB Stuttgart,4,0,13
12/11/1994,Bayer Leverkusen,Karlsruher SC,0,0,13
13/11/1994,Hamburger SV,TSV 1860 München,3,0,13
18/11/1994,FC Schalke 04,Dynamo Dresden,4,0,14
18/11/1994,1. FC Köln,Hamburger SV,1,1,14
19/11/1994,1. FC Kaiserslautern,MSV Duisburg,1,0,14
19/11/1994,TSV 1860 München,Bayer Leverkusen,1,1,14
19/11/1994,Karlsruher SC,Bayern München,2,2,14
19/11/1994,Bayer 05 Uerdingen,Werder Bremen,1,3,14
19/11/1994,VfB Stuttgart,VfL Bochum,2,2,14
19/11/1994,Borussia Dortmund,SC Freiburg,1,1,14
19/11/1994,Eintracht Frankfurt,Bor. Mönchengladbach,2,1,14
25/11/1994,VfL Bochum,Bayer 05 Uerdingen,2,1,15
25/11/1994,Werder Bremen,FC Schalke 04,2,1,15
26/11/1994,Dynamo Dresden,Karlsruher SC,1,1,15
26/11/1994,Bayern München,Bayer Leverkusen,2,1,15
26/11/1994,Hamburger SV,1. FC Kaiserslautern,0,0,15
26/11/1994,Bor. Mönchengladbach,Borussia Dortmund,3,3,15
26/11/1994,SC Freiburg,VfB Stuttgart,2,0,15
26/11/1994,1. FC Köln,TSV 1860 München,2,1,15
27/11/1994,MSV Duisburg,Eintracht Frankfurt,1,0,15
02/12/1994,1. FC Kaiserslautern,TSV 1860 München,1,1,16
02/12/1994,Borussia Dortmund,MSV Duisburg,1,0,16
03/12/1994,Bayern München,Dynamo Dresden,2,1,16
03/12/1994,Karlsruher SC,Werder Bremen,3,1,16
03/12/1994,Bayer 05 Uerdingen,SC Freiburg,0,2,16
03/12/1994,VfB Stuttgart,Bor. Mönchengladbach,2,4,16
03/12/1994,Eintracht Frankfurt,Hamburger SV,2,0,16
03/12/1994,Bayer Leverkusen,1. FC Köln,3,1,16
04/12/1994,FC Schalke 04,VfL Bochum,3,2,16
29/11/1994,Bor. Mönchengladbach,Bayer 05 Uerdingen,1,0,17
29/11/1994,VfL Bochum,Karlsruher SC,0,1,17
29/11/1994,1. FC Köln,1. FC Kaiserslautern,0,1,17
09/12/1994,SC Freiburg,FC Schalke 04,3,0,17
10/12/1994,Dynamo Dresden,Bayer Leverkusen,1,1,17
10/12/1994,TSV 1860 München,Eintracht Frankfurt,2,1,17
10/12/1994,Hamburger SV,Borussia Dortmund,0,4,17
10/12/1994,MSV Duisburg,VfB Stuttgart,2,0,17
10/12/1994,Werder Bremen,Bayern München,0,0,17
17/02/1995,MSV Duisburg,Bayer 05 Uerdingen,2,0,18
17/02/1995,SC Freiburg,Karlsruher SC,2,1,18
17/02/1995,1. FC Köln,Eintracht Frankfurt,3,0,18
18/02/1995,Werder Bremen,Dynamo Dresden,1,0,18
18/02/1995,VfL Bochum,Bayern München,1,2,18
18/02/1995,Bor. Mönchengladbach,FC Schalke 04,0,1,18
18/02/1995,Hamburger SV,VfB Stuttgart,0,2,18
18/02/1995,TSV 1860 München,Borussia Dortmund,1,5,18
18/02/1995,1. FC Kaiserslautern,Bayer Leverkusen,1,0,18
24/02/1995,Bayer 05 Uerdingen,Hamburger SV,4,1,19
24/02/1995,Dynamo Dresden,VfL Bochum,0,2,19
25/02/1995,Eintracht Frankfurt,1. FC Kaiserslautern,1,3,19
25/02/1995,VfB Stuttgart,TSV 1860 München,1,1,19
25/02/1995,FC Schalke 04,MSV Duisburg,0,0,19
25/02/1995,Bayern München,SC Freiburg,2,2,19
25/02/1995,Bayer Leverkusen,Werder Bremen,1,2,19
25/02/1995,Borussia Dortmund,1. FC Köln,2,1,19
26/02/1995,Karlsruher SC,Bor. Mönchengladbach,2,4,19
03/03/1995,MSV Duisburg,Karlsruher SC,0,0,20
03/03/1995,VfL Bochum,Werder Bremen,1,3,20
04/03/1995,SC Freiburg,Dynamo Dresden,3,1,20
04/03/1995,Bor. Mönchengladbach,Bayern München,2,2,20
04/03/1995,Hamburger SV,FC Schalke 04,3,0,20
04/03/1995,1. FC Kaiserslautern,Borussia Dortmund,1,0,20
04/03/1995,Eintracht Frankfurt,Bayer Leverkusen,2,0,20
05/03/1995,1. FC Köln,VfB Stuttgart,1,0,20
21/03/1995,TSV 1860 München,Bayer 05 Uerdingen,1,1,20
10/03/1995,Bayern München,MSV Duisburg,1,1,21
10/03/1995,Werder Bremen,SC Freiburg,5,1,21
11/03/1995,VfB Stuttgart,1. FC Kaiserslautern,2,2,21
11/03/1995,Karlsruher SC,Hamburger SV,2,0,21
11/03/1995,Dynamo Dresden,Bor. Mönchengladbach,0,3,21
11/03/1995,Bayer Leverkusen,VfL Bochum,1,3,21
11/03/1995,Borussia Dortmund,Eintracht Frankfurt,1,1,21
11/03/1995,Bayer 05 Uerdingen,1. FC Köln,0,0,21
12/03/1995,FC Schalke 04,TSV 1860 München,6,2,21
17/03/1995,1. FC Kaiserslautern,Bayer 05 Uerdingen,1,1,22
17/03/1995,Bor. Mönchengladbach,Werder Bremen,2,0,22
18/03/1995,Hamburger SV,Bayern München,1,1,22
18/03/1995,TSV 1860 München,Karlsruher SC,1,0,22
18/03/1995,1. FC Köln,FC Schalke 04,5,1,22
18/03/1995,Eintracht Frankfurt,VfB Stuttgart,2,2,22
18/03/1995,SC Freiburg,VfL Bochum,1,2,22
18/03/1995,Borussia Dortmund,Bayer Leverkusen,0,3,22
19/03/1995,MSV Duisburg,Dynamo Dresden,1,1,22
24/03/1995,Werder Bremen,MSV Duisburg,5,1,23
24/03/1995,Bayer Leverkusen,SC Freiburg,2,4,23
24/03/1995,Bayer 05 Uerdingen,Eintracht Frankfurt,1,1,23
25/03/1995,FC Schalke 04,1. FC Kaiserslautern,0,1,23
25/03/1995,Bayern München,TSV 1860 München,1,0,23
25/03/1995,Dynamo Dresden,Hamburger SV,1,1,23
25/03/1995,VfL Bochum,Bor. Mönchengladbach,0,2,23
25/03/1995,VfB Stuttgart,Borussia Dortmund,0,0,23
25/03/1995,Karlsruher SC,1. FC Köln,0,0,23
31/03/1995,MSV Duisburg,VfL Bochum,3,1,24
31/03/1995,Eintracht Frankfurt,FC Schalke 04,0,3,24
01/04/1995,TSV 1860 München,Dynamo Dresden,3,1,24
01/04/1995,1. FC Köln,Bayern München,3,1,24
01/04/1995,1. FC Kaiserslautern,Karlsruher SC,0,0,24
01/04/1995,Borussia Dortmund,Bayer 05 Uerdingen,3,1,24
01/04/1995,Bor. Mönchengladbach,SC Freiburg,1,2,24
01/04/1995,VfB Stuttgart,Bayer Leverkusen,4,2,24
02/04/1995,Hamburger SV,Werder Bremen,0,0,24
07/04/1995,VfL Bochum,Hamburger SV,0,0,25
07/04/1995,Bayer 05 Uerdingen,VfB Stuttgart,4,1,25
08/04/1995,Bayern München,1. FC Kaiserslautern,1,1,25
08/04/1995,SC Freiburg,MSV Duisburg,3,0,25
08/04/1995,Bayer Leverkusen,Bor. Mönchengladbach,3,1,25
08/04/1995,FC Schalke 04,Borussia Dortmund,0,0,25
08/04/1995,Karlsruher SC,Eintracht Frankfurt,1,1,25
08/04/1995,Dynamo Dresden,1. FC Köln,1,3,25
09/04/1995,Werder Bremen,TSV 1860 München,2,0,25
13/04/1995,Borussia Dortmund,Karlsruher SC,2,1,26
13/04/1995,Hamburger SV,SC Freiburg,1,2,26
13/04/1995,Bayer 05 Uerdingen,Bayer Leverkusen,0,1,26
15/04/1995,1. FC Kaiserslautern,Dynamo Dresden,3,1,26
15/04/1995,Eintracht Frankfurt,Bayern München,2,0,26
15/04/1995,VfB Stuttgart,FC Schalke 04,1,1,26
15/04/1995,MSV Duisburg,Bor. Mönchengladbach,0,2,26
15/04/1995,1. FC Köln,Werder Bremen,1,1,26
16/04/1995,TSV 1860 München,VfL Bochum,4,0,26
21/04/1995,Bor. Mönchengladbach,Hamburger SV,2,1,27
21/04/1995,Karlsruher SC,VfB Stuttgart,3,1,27
21/04/1995,VfL Bochum,1. FC Köln,1,0,27
22/04/1995,Werder Bremen,1. FC Kaiserslautern,2,2,27
22/04/1995,SC Freiburg,TSV 1860 München,1,1,27
22/04/1995,Bayer Leverkusen,MSV Duisburg,2,0,27
22/04/1995,FC Schalke 04,Bayer 05 Uerdingen,2,0,27
22/04/1995,Bayern München,Borussia Dortmund,2,1,27
22/04/1995,Dynamo Dresden,Eintracht Frankfurt,1,2,27
28/04/1995,Hamburger SV,MSV Duisburg,3,0,28
28/04/1995,1. FC Köln,SC Freiburg,2,0,28
29/04/1995,Borussia Dortmund,Dynamo Dresden,2,0,28
29/04/1995,VfB Stuttgart,Bayern München,0,2,28
29/04/1995,Bayer 05 Uerdingen,Karlsruher SC,0,0,28
29/04/1995,TSV 1860 München,Bor. Mönchengladbach,2,0,28
29/04/1995,1. FC Kaiserslautern,VfL Bochum,3,1,28
29/04/1995,FC Schalke 04,Bayer Leverkusen,3,2,28
30/04/1995,Eintracht Frankfurt,Werder Bremen,0,0,28
05/05/1995,MSV Duisburg,TSV 1860 München,1,1,29
05/05/1995,SC Freiburg,1. FC Kaiserslautern,4,1,29
06/05/1995,Bayer Leverkusen,Hamburger SV,3,1,29
06/05/1995,Karlsruher SC,FC Schalke 04,2,2,29
06/05/1995,Bayern München,Bayer 05 Uerdingen,2,1,29
06/05/1995,Dynamo Dresden,VfB Stuttgart,1,1,29
06/05/1995,VfL Bochum,Eintracht Frankfurt,0,1,29
06/05/1995,Bor. Mönchengladbach,1. FC Köln,0,0,29
07/05/1995,Werder Bremen,Borussia Dortmund,3,1,29
12/05/1995,Bayer 05 Uerdingen,Dynamo Dresden,3,1,30
12/05/1995,Karlsruher SC,Bayer Leverkusen,2,4,30
13/05/1995,TSV 1860 München,Hamburger SV,1,1,30
13/05/1995,1. FC Köln,MSV Duisburg,0,3,30
13/05/1995,1. FC Kaiserslautern,Bor. Mönchengladbach,2,2,30
13/05/1995,Eintracht Frankfurt,SC Freiburg,1,2,30
13/05/1995,Borussia Dortmund,VfL Bochum,3,1,30
13/05/1995,VfB Stuttgart,Werder Bremen,1,4,30
14/05/1995,FC Schalke 04,Bayern München,0,3,30
19/05/1995,Bayer Leverkusen,TSV 1860 München,0,2,31
19/05/1995,Hamburger SV,1. FC Köln,0,4,31
20/05/1995,MSV Duisburg,1. FC Kaiserslautern,3,2,31
20/05/1995,Bayern München,Karlsruher SC,0,1,31
20/05/1995,Dynamo Dresden,FC Schalke 04,2,1,31
20/05/1995,Werder Bremen,Bayer 05 Uerdingen,6,1,31
20/05/1995,VfL Bochum,VfB Stuttgart,4,0,31
20/05/1995,SC Freiburg,Borussia Dortmund,1,1,31
21/05/1995,Bor. Mönchengladbach,Eintracht Frankfurt,2,0,31
26/05/1995,1. FC Kaiserslautern,Hamburger SV,4,1,32
26/05/1995,TSV 1860 München,1. FC Köln,2,1,32
27/05/1995,Karlsruher SC,Dynamo Dresden,5,3,32
27/05/1995,Bayer Leverkusen,Bayern München,2,0,32
27/05/1995,Eintracht Frankfurt,MSV Duisburg,4,1,32
27/05/1995,VfB Stuttgart,SC Freiburg,1,0,32
27/05/1995,Bayer 05 Uerdingen,VfL Bochum,2,1,32
27/05/1995,FC Schalke 04,Werder Bremen,4,2,32
28/05/1995,Borussia Dortmund,Bor. Mönchengladbach,1,1,32
10/06/1995,TSV 1860 München,1. FC Kaiserslautern,1,3,33
10/06/1995,Dynamo Dresden,Bayern München,0,1,33
10/06/1995,Werder Bremen,Karlsruher SC,2,1,33
10/06/1995,VfL Bochum,FC Schalke 04,5,1,33
10/06/1995,SC Freiburg,Bayer 05 Uerdingen,1,0,33
10/06/1995,Bor. Mönchengladbach,VfB Stuttgart,3,1,33
10/06/1995,MSV Duisburg,Borussia Dortmund,2,3,33
10/06/1995,Hamburger SV,Eintracht Frankfurt,3,1,33
10/06/1995,1. FC Köln,Bayer Leverkusen,3,3,33
17/06/1995,Bayer Leverkusen,Dynamo Dresden,2,2,34
17/06/1995,Eintracht Frankfurt,TSV 1860 München,3,1,34
17/06/1995,Borussia Dortmund,Hamburger SV,2,0,34
17/06/1995,VfB Stuttgart,MSV Duisburg,3,1,34
17/06/1995,Bayer 05 Uerdingen,Bor. Mönchengladbach,3,2,34
17/06/1995,FC Schalke 04,SC Freiburg,1,2,34
17/06/1995,Karlsruher SC,VfL Bochum,2,2,34
17/06/1995,Bayern München,Werder Bremen,3,1,34
17/06/1995,1. FC Kaiserslautern,1. FC Köln,3,1,34
