Date,HomeTeam,AwayTeam,FTHG,FTAG,round
26/11/1983,Fortuna Düsseldorf,Eintracht Braunschweig,4,0,15
26/11/1983,SV Bayer 04 Leverkusen,VfL Bochum,3,0,15
26/11/1983,Borussia Dortmund,1. FC Köln,0,0,15
26/11/1983,1. FC Kaiserslautern,Bayern München,0,1,15
26/11/1983,Werder Bremen,Kickers Offenbach,8,1,15
17/12/1983,Arminia Bielefeld,Waldhof Mannheim,1,1,15
02/12/1983,1. FC Köln,Bayer 05 Uerdingen,3,0,16
02/12/1983,Bor. Mönchengladbach,SV Bayer 04 Leverkusen,3,1,16
02/12/1983,VfL Bochum,Arminia Bielefeld,2,3,16
03/12/1983,Waldhof Mannheim,Fortuna Düsseldorf,1,1,16
03/12/1983,Eintracht Braunschweig,Kickers Offenbach,4,4,16
03/12/1983,Eintracht Frankfurt,Hamburger SV,0,0,16
03/12/1983,1. FC Nürnberg,1. FC Kaiserslautern,3,4,16
03/12/1983,Bayern München,Borussia Dortmund,1,0,16
03/12/1983,VfB Stuttgart,Werder Bremen,3,0,16
07/12/1983,Hamburger SV,VfB Stuttgart,0,2,17
09/12/1983,SV Bayer 04 Leverkusen,1. FC Köln,2,1,17
10/12/1983,Kickers Offenbach,Waldhof Mannheim,0,2,17
10/12/1983,Fortuna Düsseldorf,VfL Bochum,1,1,17
10/12/1983,Arminia Bielefeld,Bor. Mönchengladbach,2,2,17
10/12/1983,Bayer 05 Uerdingen,Bayern München,1,1,17
10/12/1983,Borussia Dortmund,1. FC Nürnberg,3,1,17
10/12/1983,1. FC Kaiserslautern,Eintracht Frankfurt,1,0,17
10/12/1983,Werder Bremen,Eintracht Braunschweig,4,0,17
20/01/1984,Fortuna Düsseldorf,Bor. Mönchengladbach,4,1,18
21/01/1984,1. FC Kaiserslautern,Hamburger SV,0,2,18
21/01/1984,Borussia Dortmund,Eintracht Frankfurt,2,0,18
21/01/1984,Bayer 05 Uerdingen,1. FC Nürnberg,1,0,18
21/01/1984,Bayer Leverkusen,Bayern München,1,5,18
21/01/1984,Arminia Bielefeld,1. FC Köln,1,2,18
21/01/1984,Kickers Offenbach,VfL Bochum,2,2,18
21/01/1984,Werder Bremen,Waldhof Mannheim,5,0,18
21/01/1984,Eintracht Braunschweig,VfB Stuttgart,1,0,18
28/01/1984,Waldhof Mannheim,Eintracht Braunschweig,2,2,19
28/01/1984,Bor. Mönchengladbach,Kickers Offenbach,3,2,19
28/01/1984,Bayern München,Arminia Bielefeld,3,1,19
28/01/1984,1. FC Nürnberg,Bayer Leverkusen,2,3,19
28/01/1984,Eintracht Frankfurt,Bayer 05 Uerdingen,2,2,19
28/01/1984,Hamburger SV,Borussia Dortmund,7,2,19
28/01/1984,VfB Stuttgart,1. FC Kaiserslautern,5,1,19
28/01/1984,VfL Bochum,Werder Bremen,3,3,19
07/02/1984,1. FC Köln,Fortuna Düsseldorf,1,0,19
03/02/1984,Fortuna Düsseldorf,Bayern München,4,1,20
04/02/1984,Waldhof Mannheim,VfB Stuttgart,2,2,20
04/02/1984,Bayer 05 Uerdingen,Hamburger SV,3,1,20
04/02/1984,Bayer Leverkusen,Eintracht Frankfurt,2,2,20
04/02/1984,Arminia Bielefeld,1. FC Nürnberg,1,0,20
04/02/1984,Kickers Offenbach,1. FC Köln,2,0,20
04/02/1984,Werder Bremen,Bor. Mönchengladbach,2,0,20
04/02/1984,Eintracht Braunschweig,VfL Bochum,3,1,20
04/02/1984,Borussia Dortmund,1. FC Kaiserslautern,1,0,20
11/02/1984,Bor. Mönchengladbach,Eintracht Braunschweig,6,2,21
11/02/1984,1. FC Nürnberg,Fortuna Düsseldorf,2,1,21
11/02/1984,Eintracht Frankfurt,Arminia Bielefeld,1,1,21
11/02/1984,Hamburger SV,Bayer Leverkusen,3,0,21
11/02/1984,1. FC Kaiserslautern,Bayer 05 Uerdingen,5,2,21
11/02/1984,VfB Stuttgart,Borussia Dortmund,3,1,21
11/02/1984,VfL Bochum,Waldhof Mannheim,1,0,21
11/02/1984,1. FC Köln,Werder Bremen,1,4,21
13/03/1984,Bayern München,Kickers Offenbach,9,0,21
19/04/1984,Kickers Offenbach,1. FC Nürnberg,3,1,22
21/04/1984,Arminia Bielefeld,Hamburger SV,0,1,22
21/04/1984,Fortuna Düsseldorf,Eintracht Frankfurt,4,2,22
21/04/1984,Werder Bremen,Bayern München,3,2,22
21/04/1984,Eintracht Braunschweig,1. FC Köln,2,2,22
21/04/1984,Waldhof Mannheim,Bor. Mönchengladbach,2,3,22
21/04/1984,Bayer 05 Uerdingen,Borussia Dortmund,2,1,22
21/04/1984,Bayer Leverkusen,1. FC Kaiserslautern,2,0,22
21/04/1984,VfL Bochum,VfB Stuttgart,0,1,22
25/02/1984,Bayern München,Eintracht Braunschweig,6,0,23
25/02/1984,Eintracht Frankfurt,Kickers Offenbach,3,0,23
25/02/1984,Hamburger SV,Fortuna Düsseldorf,5,2,23
25/02/1984,1. FC Kaiserslautern,Arminia Bielefeld,6,0,23
25/02/1984,Borussia Dortmund,Bayer Leverkusen,3,0,23
25/02/1984,Bor. Mönchengladbach,VfL Bochum,4,2,23
25/02/1984,1. FC Köln,Waldhof Mannheim,2,0,23
25/02/1984,1. FC Nürnberg,Werder Bremen,2,0,23
20/03/1984,VfB Stuttgart,Bayer 05 Uerdingen,4,0,23
09/03/1984,Kickers Offenbach,Hamburger SV,0,4,24
09/03/1984,Werder Bremen,Eintracht Frankfurt,2,3,24
10/03/1984,Eintracht Braunschweig,1. FC Nürnberg,1,0,24
10/03/1984,Waldhof Mannheim,Bayern München,0,0,24
10/03/1984,VfL Bochum,1. FC Köln,2,3,24
10/03/1984,Bayer Leverkusen,Bayer 05 Uerdingen,3,1,24
10/03/1984,Arminia Bielefeld,Borussia Dortmund,0,0,24
10/03/1984,Fortuna Düsseldorf,1. FC Kaiserslautern,1,5,24
10/03/1984,Bor. Mönchengladbach,VfB Stuttgart,2,0,24
16/03/1984,1. FC Kaiserslautern,Kickers Offenbach,1,1,25
16/03/1984,Bayer 05 Uerdingen,Arminia Bielefeld,1,3,25
16/03/1984,VfB Stuttgart,Bayer Leverkusen,2,2,25
17/03/1984,Eintracht Frankfurt,Eintracht Braunschweig,1,2,25
17/03/1984,Borussia Dortmund,Fortuna Düsseldorf,6,0,25
17/03/1984,1. FC Köln,Bor. Mönchengladbach,1,2,25
17/03/1984,Bayern München,VfL Bochum,5,1,25
17/03/1984,1. FC Nürnberg,Waldhof Mannheim,0,0,25
17/03/1984,Hamburger SV,Werder Bremen,4,0,25
23/03/1984,Fortuna Düsseldorf,Bayer 05 Uerdingen,1,1,26
23/03/1984,Kickers Offenbach,Borussia Dortmund,0,0,26
23/03/1984,Werder Bremen,1. FC Kaiserslautern,1,1,26
24/03/1984,Eintracht Braunschweig,Hamburger SV,0,0,26
24/03/1984,Waldhof Mannheim,Eintracht Frankfurt,1,1,26
24/03/1984,VfL Bochum,1. FC Nürnberg,2,0,26
24/03/1984,Bor. Mönchengladbach,Bayern München,3,0,26
24/03/1984,Arminia Bielefeld,Bayer Leverkusen,3,0,26
24/03/1984,1. FC Köln,VfB Stuttgart,2,2,26
30/03/1984,Bayer 05 Uerdingen,Kickers Offenbach,4,2,27
31/03/1984,Bayer Leverkusen,Fortuna Düsseldorf,2,0,27
31/03/1984,1. FC Kaiserslautern,Eintracht Braunschweig,3,1,27
31/03/1984,VfB Stuttgart,Arminia Bielefeld,1,0,27
31/03/1984,Bayern München,1. FC Köln,4,2,27
31/03/1984,1. FC Nürnberg,Bor. Mönchengladbach,1,3,27
31/03/1984,Eintracht Frankfurt,VfL Bochum,1,0,27
31/03/1984,Hamburger SV,Waldhof Mannheim,2,3,27
31/03/1984,Borussia Dortmund,Werder Bremen,2,3,27
06/04/1984,VfL Bochum,Hamburger SV,1,1,28
06/04/1984,Fortuna Düsseldorf,Arminia Bielefeld,0,0,28
06/04/1984,Eintracht Braunschweig,Borussia Dortmund,5,0,28
07/04/1984,Bor. Mönchengladbach,Eintracht Frankfurt,1,1,28
07/04/1984,1. FC Köln,1. FC Nürnberg,3,1,28
07/04/1984,Kickers Offenbach,Bayer Leverkusen,0,2,28
07/04/1984,Werder Bremen,Bayer 05 Uerdingen,5,2,28
07/04/1984,Waldhof Mannheim,1. FC Kaiserslautern,2,0,28
07/04/1984,Bayern München,VfB Stuttgart,2,2,28
13/04/1984,Bayer 05 Uerdingen,Eintracht Braunschweig,4,0,29
13/04/1984,VfB Stuttgart,Fortuna Düsseldorf,6,0,29
13/04/1984,1. FC Kaiserslautern,VfL Bochum,2,0,29
14/04/1984,Arminia Bielefeld,Kickers Offenbach,3,1,29
14/04/1984,1. FC Nürnberg,Bayern München,2,4,29
14/04/1984,Eintracht Frankfurt,1. FC Köln,0,2,29
14/04/1984,Hamburger SV,Bor. Mönchengladbach,2,1,29
14/04/1984,Borussia Dortmund,Waldhof Mannheim,4,1,29
14/04/1984,Bayer Leverkusen,Werder Bremen,0,0,29
27/04/1984,Kickers Offenbach,Fortuna Düsseldorf,5,1,30
27/04/1984,Werder Bremen,Arminia Bielefeld,3,0,30
27/04/1984,1. FC Nürnberg,VfB Stuttgart,0,6,30
28/04/1984,1. FC Köln,Hamburger SV,1,4,30
28/04/1984,Bayern München,Eintracht Frankfurt,3,0,30
28/04/1984,Eintracht Braunschweig,Bayer Leverkusen,0,0,30
28/04/1984,Waldhof Mannheim,Bayer 05 Uerdingen,1,4,30
28/04/1984,VfL Bochum,Borussia Dortmund,2,2,30
28/04/1984,Bor. Mönchengladbach,1. FC Kaiserslautern,3,2,30
04/05/1984,VfB Stuttgart,Kickers Offenbach,5,1,31
04/05/1984,1. FC Kaiserslautern,1. FC Köln,2,2,31
04/05/1984,Bayer 05 Uerdingen,VfL Bochum,1,2,31
05/05/1984,Arminia Bielefeld,Eintracht Braunschweig,0,0,31
05/05/1984,Eintracht Frankfurt,1. FC Nürnberg,3,1,31
05/05/1984,Hamburger SV,Bayern München,2,1,31
05/05/1984,Borussia Dortmund,Bor. Mönchengladbach,4,1,31
05/05/1984,Bayer Leverkusen,Waldhof Mannheim,0,1,31
05/05/1984,Fortuna Düsseldorf,Werder Bremen,3,4,31
11/05/1984,Kickers Offenbach,Werder Bremen,3,7,32
12/05/1984,1. FC Nürnberg,Hamburger SV,1,6,32
12/05/1984,VfB Stuttgart,Eintracht Frankfurt,2,2,32
12/05/1984,Eintracht Braunschweig,Fortuna Düsseldorf,4,1,32
12/05/1984,Waldhof Mannheim,Arminia Bielefeld,0,2,32
12/05/1984,VfL Bochum,Bayer Leverkusen,2,1,32
12/05/1984,Bor. Mönchengladbach,Bayer 05 Uerdingen,7,1,32
12/05/1984,1. FC Köln,Borussia Dortmund,5,2,32
12/05/1984,Bayern München,1. FC Kaiserslautern,5,2,32
19/05/1984,Kickers Offenbach,Eintracht Braunschweig,1,2,33
19/05/1984,Hamburger SV,Eintracht Frankfurt,0,2,33
19/05/1984,1. FC Kaiserslautern,1. FC Nürnberg,4,2,33
19/05/1984,Borussia Dortmund,Bayern München,1,1,33
19/05/1984,Bayer 05 Uerdingen,1. FC Köln,4,6,33
19/05/1984,Bayer Leverkusen,Bor. Mönchengladbach,1,2,33
19/05/1984,Arminia Bielefeld,VfL Bochum,2,1,33
19/05/1984,Fortuna Düsseldorf,Waldhof Mannheim,1,2,33
19/05/1984,Werder Bremen,VfB Stuttgart,1,2,33
26/05/1984,VfB Stuttgart,Hamburger SV,0,1,34
26/05/1984,Waldhof Mannheim,Kickers Offenbach,6,1,34
26/05/1984,VfL Bochum,Fortuna Düsseldorf,6,1,34
26/05/1984,Bor. Mönchengladbach,Arminia Bielefeld,3,0,34
26/05/1984,1. FC Köln,Bayer Leverkusen,2,0,34
26/05/1984,Bayern München,Bayer 05 Uerdingen,3,2,34
26/05/1984,1. FC Nürnberg,Borussia Dortmund,0,2,34
26/05/1984,Eintracht Frankfurt,1. FC Kaiserslautern,3,0,34
26/05/1984,Eintracht Braunschweig,Werder Bremen,1,2,34
