Date,HomeTeam,AwayTeam,FTHG,FTAG,round
14/09/1974,TeBe Berlin,Eintracht Frankfurt,1,4,4
14/09/1974,Hamburger SV,Hertha BSC,1,1,4
14/09/1974,MSV Duisburg,Werder Bremen,4,0,4
14/09/1974,1. FC Kaiserslautern,Bor. Mönchengladbach,1,3,4
14/09/1974,Kickers Offenbach,VfB Stuttgart,3,1,4
14/09/1974,VfL Bochum,FC Schalke 04,2,1,4
21/09/1974,Wuppertaler SV,Bayern München,3,1,5
21/09/1974,Eintracht Frankfurt,1. FC Kaiserslautern,5,1,5
21/09/1974,TeBe Berlin,Hamburger SV,0,3,5
21/09/1974,VfB Stuttgart,Hertha BSC,1,2,5
21/09/1974,1. FC Köln,Kickers Offenbach,0,1,5
21/09/1974,Werder Bremen,Rot-Weiss Essen,0,0,5
21/09/1974,Eintracht Braunschweig,VfL Bochum,2,0,5
21/09/1974,FC Schalke 04,Fortuna Düsseldorf,3,0,5
21/09/1974,Bor. Mönchengladbach,MSV Duisburg,4,1,5
27/09/1974,Kickers Offenbach,Wuppertaler SV,3,1,6
27/09/1974,1. FC Kaiserslautern,TeBe Berlin,4,0,6
28/09/1974,Rot-Weiss Essen,Bor. Mönchengladbach,1,3,6
28/09/1974,Hertha BSC,1. FC Köln,1,1,6
28/09/1974,MSV Duisburg,Eintracht Frankfurt,1,3,6
28/09/1974,Fortuna Düsseldorf,Eintracht Braunschweig,2,2,6
28/09/1974,VfL Bochum,Werder Bremen,3,1,6
28/09/1974,Hamburger SV,VfB Stuttgart,1,0,6
28/09/1974,Bayern München,FC Schalke 04,0,2,6
04/10/1974,Werder Bremen,Fortuna Düsseldorf,0,0,7
05/10/1974,Bor. Mönchengladbach,VfL Bochum,3,0,7
05/10/1974,Eintracht Braunschweig,Bayern München,3,1,7
05/10/1974,FC Schalke 04,Kickers Offenbach,2,0,7
05/10/1974,Eintracht Frankfurt,Rot-Weiss Essen,9,1,7
05/10/1974,Wuppertaler SV,Hertha BSC,0,0,7
05/10/1974,TeBe Berlin,MSV Duisburg,2,3,7
05/10/1974,1. FC Köln,VfB Stuttgart,4,2,7
05/10/1974,1. FC Kaiserslautern,Hamburger SV,1,0,7
09/10/1974,Kickers Offenbach,Eintracht Braunschweig,2,1,8
09/10/1974,Hamburger SV,1. FC Köln,3,1,8
09/10/1974,MSV Duisburg,1. FC Kaiserslautern,3,2,8
09/10/1974,VfB Stuttgart,Wuppertaler SV,5,1,8
09/10/1974,Rot-Weiss Essen,TeBe Berlin,3,2,8
09/10/1974,Hertha BSC,FC Schalke 04,1,0,8
09/10/1974,VfL Bochum,Eintracht Frankfurt,3,1,8
09/10/1974,Bayern München,Werder Bremen,2,0,8
09/10/1974,Fortuna Düsseldorf,Bor. Mönchengladbach,3,2,8
12/10/1974,TeBe Berlin,VfL Bochum,2,0,9
12/10/1974,Wuppertaler SV,1. FC Köln,1,4,9
12/10/1974,MSV Duisburg,Hamburger SV,2,0,9
12/10/1974,Eintracht Frankfurt,Fortuna Düsseldorf,4,0,9
12/10/1974,Bor. Mönchengladbach,Bayern München,1,2,9
12/10/1974,Werder Bremen,Kickers Offenbach,3,6,9
12/10/1974,1. FC Kaiserslautern,Rot-Weiss Essen,2,0,9
12/10/1974,Eintracht Braunschweig,Hertha BSC,2,1,9
12/10/1974,FC Schalke 04,VfB Stuttgart,2,0,9
18/10/1974,Kickers Offenbach,Bor. Mönchengladbach,4,3,10
19/10/1974,Hamburger SV,Wuppertaler SV,4,1,10
19/10/1974,Rot-Weiss Essen,MSV Duisburg,3,0,10
19/10/1974,1. FC Köln,FC Schalke 04,4,2,10
19/10/1974,VfB Stuttgart,Eintracht Braunschweig,0,0,10
19/10/1974,Bayern München,Eintracht Frankfurt,2,1,10
19/10/1974,Hertha BSC,Werder Bremen,2,0,10
19/10/1974,Fortuna Düsseldorf,TeBe Berlin,3,2,10
19/10/1974,VfL Bochum,1. FC Kaiserslautern,4,0,10
31/10/1974,1. FC Kaiserslautern,Fortuna Düsseldorf,1,0,11
02/11/1974,Eintracht Frankfurt,Kickers Offenbach,0,0,11
02/11/1974,FC Schalke 04,Wuppertaler SV,1,0,11
02/11/1974,Eintracht Braunschweig,1. FC Köln,1,4,11
02/11/1974,TeBe Berlin,Bayern München,2,2,11
02/11/1974,MSV Duisburg,VfL Bochum,3,1,11
02/11/1974,Bor. Mönchengladbach,Hertha BSC,1,1,11
02/11/1974,Rot-Weiss Essen,Hamburger SV,0,0,11
26/11/1974,Werder Bremen,VfB Stuttgart,5,2,11
08/11/1974,Kickers Offenbach,TeBe Berlin,3,2,12
09/11/1974,VfL Bochum,Rot-Weiss Essen,2,2,12
09/11/1974,Hertha BSC,Eintracht Frankfurt,2,1,12
09/11/1974,Bayern München,1. FC Kaiserslautern,2,5,12
09/11/1974,VfB Stuttgart,Bor. Mönchengladbach,1,2,12
09/11/1974,Fortuna Düsseldorf,MSV Duisburg,1,1,12
09/11/1974,Wuppertaler SV,Eintracht Braunschweig,0,1,12
09/11/1974,1. FC Köln,Werder Bremen,3,1,12
09/11/1974,Hamburger SV,FC Schalke 04,1,1,12
16/11/1974,MSV Duisburg,Bayern München,2,1,13
16/11/1974,Werder Bremen,Wuppertaler SV,2,1,13
16/11/1974,TeBe Berlin,Hertha BSC,0,3,13
16/11/1974,Bor. Mönchengladbach,1. FC Köln,1,1,13
16/11/1974,Rot-Weiss Essen,Fortuna Düsseldorf,1,2,13
16/11/1974,Eintracht Braunschweig,FC Schalke 04,1,0,13
16/11/1974,VfL Bochum,Hamburger SV,4,2,13
16/11/1974,Eintracht Frankfurt,VfB Stuttgart,5,5,13
17/11/1974,1. FC Kaiserslautern,Kickers Offenbach,1,2,13
22/11/1974,Hamburger SV,Eintracht Braunschweig,0,0,14
23/11/1974,VfB Stuttgart,TeBe Berlin,2,1,14
23/11/1974,FC Schalke 04,Werder Bremen,2,0,14
23/11/1974,Kickers Offenbach,MSV Duisburg,3,3,14
23/11/1974,Bayern München,Rot-Weiss Essen,2,2,14
23/11/1974,Wuppertaler SV,Bor. Mönchengladbach,1,5,14
23/11/1974,Fortuna Düsseldorf,VfL Bochum,0,1,14
23/11/1974,1. FC Köln,Eintracht Frankfurt,0,0,14
23/11/1974,Hertha BSC,1. FC Kaiserslautern,2,1,14
29/11/1974,VfL Bochum,Bayern München,3,0,15
30/11/1974,TeBe Berlin,1. FC Köln,2,3,15
30/11/1974,MSV Duisburg,Hertha BSC,1,3,15
30/11/1974,Eintracht Frankfurt,Wuppertaler SV,5,0,15
30/11/1974,Rot-Weiss Essen,Kickers Offenbach,5,1,15
30/11/1974,Eintracht Braunschweig,Werder Bremen,0,0,15
30/11/1974,Hamburger SV,Fortuna Düsseldorf,2,1,15
30/11/1974,1. FC Kaiserslautern,VfB Stuttgart,6,0,15
22/01/1975,Bor. Mönchengladbach,FC Schalke 04,1,0,15
06/12/1974,Kickers Offenbach,VfL Bochum,2,0,16
07/12/1974,VfB Stuttgart,MSV Duisburg,2,1,16
07/12/1974,Bayern München,Fortuna Düsseldorf,4,0,16
10/12/1974,FC Schalke 04,Eintracht Frankfurt,1,1,16
21/12/1974,Hertha BSC,Rot-Weiss Essen,4,2,16
21/12/1974,Wuppertaler SV,TeBe Berlin,2,0,16
21/12/1974,Werder Bremen,Hamburger SV,1,0,16
18/01/1975,1. FC Köln,1. FC Kaiserslautern,2,0,16
18/01/1975,Eintracht Braunschweig,Bor. Mönchengladbach,1,3,16
14/12/1974,Hamburger SV,Bayern München,1,0,17
14/12/1974,Bor. Mönchengladbach,Werder Bremen,4,2,17
14/12/1974,Eintracht Frankfurt,Eintracht Braunschweig,2,0,17
14/12/1974,VfL Bochum,Hertha BSC,4,0,17
14/12/1974,TeBe Berlin,FC Schalke 04,0,2,17
14/12/1974,Rot-Weiss Essen,VfB Stuttgart,3,1,17
14/12/1974,1. FC Kaiserslautern,Wuppertaler SV,2,0,17
18/01/1975,Fortuna Düsseldorf,Kickers Offenbach,3,2,17
22/01/1975,MSV Duisburg,1. FC Köln,1,3,17
25/01/1975,1. FC Kaiserslautern,FC Schalke 04,1,1,18
25/01/1975,MSV Duisburg,Wuppertaler SV,2,2,18
25/01/1975,Rot-Weiss Essen,1. FC Köln,1,1,18
25/01/1975,Hamburger SV,Bor. Mönchengladbach,1,1,18
25/01/1975,Bayern München,Kickers Offenbach,2,3,18
25/01/1975,Eintracht Frankfurt,Werder Bremen,2,1,18
25/01/1975,Fortuna Düsseldorf,Hertha BSC,0,0,18
25/01/1975,TeBe Berlin,Eintracht Braunschweig,2,2,18
25/01/1975,VfL Bochum,VfB Stuttgart,1,0,18
01/02/1975,Kickers Offenbach,Hamburger SV,4,1,19
01/02/1975,Eintracht Braunschweig,1. FC Kaiserslautern,3,2,19
01/02/1975,VfB Stuttgart,Fortuna Düsseldorf,1,1,19
01/02/1975,Wuppertaler SV,Rot-Weiss Essen,0,2,19
01/02/1975,Werder Bremen,TeBe Berlin,1,1,19
01/02/1975,Bor. Mönchengladbach,Eintracht Frankfurt,3,0,19
01/02/1975,1. FC Köln,VfL Bochum,4,1,19
01/02/1975,FC Schalke 04,MSV Duisburg,5,0,19
01/02/1975,Hertha BSC,Bayern München,4,1,19
15/02/1975,TeBe Berlin,Bor. Mönchengladbach,1,4,20
15/02/1975,1. FC Kaiserslautern,Werder Bremen,4,1,20
15/02/1975,Kickers Offenbach,Hertha BSC,3,1,20
15/02/1975,Hamburger SV,Eintracht Frankfurt,3,1,20
15/02/1975,Bayern München,VfB Stuttgart,1,1,20
15/02/1975,VfL Bochum,Wuppertaler SV,4,2,20
15/02/1975,MSV Duisburg,Eintracht Braunschweig,3,2,20
15/02/1975,Fortuna Düsseldorf,1. FC Köln,3,0,20
15/02/1975,Rot-Weiss Essen,FC Schalke 04,4,4,20
22/02/1975,Wuppertaler SV,Fortuna Düsseldorf,2,3,21
22/02/1975,Eintracht Braunschweig,Rot-Weiss Essen,4,2,21
22/02/1975,1. FC Köln,Bayern München,1,0,21
22/02/1975,Eintracht Frankfurt,TeBe Berlin,7,1,21
22/02/1975,Hertha BSC,Hamburger SV,1,0,21
22/02/1975,Werder Bremen,MSV Duisburg,3,1,21
22/02/1975,Bor. Mönchengladbach,1. FC Kaiserslautern,3,0,21
22/02/1975,VfB Stuttgart,Kickers Offenbach,3,1,21
22/02/1975,FC Schalke 04,VfL Bochum,1,0,21
28/02/1975,Hamburger SV,TeBe Berlin,4,0,22
01/03/1975,Bayern München,Wuppertaler SV,3,1,22
01/03/1975,1. FC Kaiserslautern,Eintracht Frankfurt,2,2,22
01/03/1975,Hertha BSC,VfB Stuttgart,4,0,22
01/03/1975,Kickers Offenbach,1. FC Köln,1,4,22
01/03/1975,Rot-Weiss Essen,Werder Bremen,1,1,22
01/03/1975,VfL Bochum,Eintracht Braunschweig,1,0,22
01/03/1975,Fortuna Düsseldorf,FC Schalke 04,2,1,22
01/03/1975,MSV Duisburg,Bor. Mönchengladbach,1,1,22
07/03/1975,Wuppertaler SV,Kickers Offenbach,0,0,23
07/03/1975,Eintracht Frankfurt,MSV Duisburg,4,1,23
08/03/1975,TeBe Berlin,1. FC Kaiserslautern,3,2,23
08/03/1975,Bor. Mönchengladbach,Rot-Weiss Essen,1,1,23
08/03/1975,1. FC Köln,Hertha BSC,2,1,23
08/03/1975,Eintracht Braunschweig,Fortuna Düsseldorf,3,0,23
08/03/1975,Werder Bremen,VfL Bochum,3,0,23
08/03/1975,VfB Stuttgart,Hamburger SV,1,2,23
08/03/1975,FC Schalke 04,Bayern München,2,2,23
21/03/1975,MSV Duisburg,TeBe Berlin,2,3,24
22/03/1975,Fortuna Düsseldorf,Werder Bremen,4,1,24
22/03/1975,VfL Bochum,Bor. Mönchengladbach,0,0,24
22/03/1975,Bayern München,Eintracht Braunschweig,1,0,24
22/03/1975,Kickers Offenbach,FC Schalke 04,3,0,24
22/03/1975,Rot-Weiss Essen,Eintracht Frankfurt,0,5,24
22/03/1975,Hertha BSC,Wuppertaler SV,2,0,24
22/03/1975,VfB Stuttgart,1. FC Köln,2,0,24
22/03/1975,Hamburger SV,1. FC Kaiserslautern,2,0,24
26/03/1975,1. FC Köln,Hamburger SV,4,0,25
26/03/1975,Bor. Mönchengladbach,Fortuna Düsseldorf,3,1,25
27/03/1975,TeBe Berlin,Rot-Weiss Essen,1,0,25
27/03/1975,1. FC Kaiserslautern,MSV Duisburg,2,0,25
27/03/1975,FC Schalke 04,Hertha BSC,1,0,25
27/03/1975,Werder Bremen,Bayern München,0,2,25
12/04/1975,Eintracht Braunschweig,Kickers Offenbach,1,0,25
12/04/1975,Wuppertaler SV,VfB Stuttgart,2,2,25
22/04/1975,Eintracht Frankfurt,VfL Bochum,4,1,25
01/04/1975,VfL Bochum,TeBe Berlin,0,0,26
01/04/1975,1. FC Köln,Wuppertaler SV,4,0,26
01/04/1975,Hamburger SV,MSV Duisburg,2,3,26
01/04/1975,Fortuna Düsseldorf,Eintracht Frankfurt,2,2,26
01/04/1975,Kickers Offenbach,Werder Bremen,5,1,26
01/04/1975,Rot-Weiss Essen,1. FC Kaiserslautern,3,1,26
01/04/1975,Hertha BSC,Eintracht Braunschweig,3,1,26
01/04/1975,VfB Stuttgart,FC Schalke 04,3,1,26
13/04/1975,Bayern München,Bor. Mönchengladbach,1,1,26
05/04/1975,Bor. Mönchengladbach,Kickers Offenbach,5,2,27
05/04/1975,Wuppertaler SV,Hamburger SV,0,4,27
05/04/1975,MSV Duisburg,Rot-Weiss Essen,3,3,27
05/04/1975,Eintracht Braunschweig,VfB Stuttgart,6,0,27
05/04/1975,Eintracht Frankfurt,Bayern München,2,0,27
05/04/1975,Werder Bremen,Hertha BSC,4,0,27
05/04/1975,TeBe Berlin,Fortuna Düsseldorf,1,4,27
05/04/1975,1. FC Kaiserslautern,VfL Bochum,1,0,27
15/04/1975,FC Schalke 04,1. FC Köln,1,1,27
18/04/1975,Fortuna Düsseldorf,1. FC Kaiserslautern,2,0,28
19/04/1975,Kickers Offenbach,Eintracht Frankfurt,2,1,28
19/04/1975,Wuppertaler SV,FC Schalke 04,0,1,28
19/04/1975,1. FC Köln,Eintracht Braunschweig,3,0,28
19/04/1975,Bayern München,TeBe Berlin,3,1,28
19/04/1975,VfL Bochum,MSV Duisburg,1,2,28
19/04/1975,Hertha BSC,Bor. Mönchengladbach,2,1,28
19/04/1975,Hamburger SV,Rot-Weiss Essen,2,2,28
19/04/1975,VfB Stuttgart,Werder Bremen,2,2,28
03/05/1975,TeBe Berlin,Kickers Offenbach,0,2,29
03/05/1975,Rot-Weiss Essen,VfL Bochum,1,1,29
03/05/1975,Eintracht Frankfurt,Hertha BSC,1,2,29
03/05/1975,1. FC Kaiserslautern,Bayern München,0,1,29
03/05/1975,Bor. Mönchengladbach,VfB Stuttgart,5,1,29
03/05/1975,MSV Duisburg,Fortuna Düsseldorf,0,3,29
03/05/1975,Eintracht Braunschweig,Wuppertaler SV,1,1,29
03/05/1975,Werder Bremen,1. FC Köln,4,1,29
03/05/1975,FC Schalke 04,Hamburger SV,3,1,29
09/05/1975,Kickers Offenbach,1. FC Kaiserslautern,2,2,30
10/05/1975,Bayern München,MSV Duisburg,2,1,30
10/05/1975,Wuppertaler SV,Werder Bremen,2,4,30
10/05/1975,Hertha BSC,TeBe Berlin,2,1,30
10/05/1975,1. FC Köln,Bor. Mönchengladbach,1,2,30
10/05/1975,Fortuna Düsseldorf,Rot-Weiss Essen,4,0,30
10/05/1975,FC Schalke 04,Eintracht Braunschweig,1,1,30
10/05/1975,Hamburger SV,VfL Bochum,3,2,30
10/05/1975,VfB Stuttgart,Eintracht Frankfurt,3,4,30
23/05/1975,MSV Duisburg,Kickers Offenbach,2,1,31
23/05/1975,Eintracht Frankfurt,1. FC Köln,3,2,31
23/05/1975,1. FC Kaiserslautern,Hertha BSC,3,0,31
24/05/1975,Eintracht Braunschweig,Hamburger SV,1,2,31
24/05/1975,TeBe Berlin,VfB Stuttgart,1,1,31
24/05/1975,Werder Bremen,FC Schalke 04,0,1,31
24/05/1975,Rot-Weiss Essen,Bayern München,2,2,31
24/05/1975,Bor. Mönchengladbach,Wuppertaler SV,6,2,31
24/05/1975,VfL Bochum,Fortuna Düsseldorf,4,2,31
29/05/1975,Kickers Offenbach,Rot-Weiss Essen,1,3,32
30/05/1975,Hertha BSC,MSV Duisburg,3,0,32
31/05/1975,Bayern München,VfL Bochum,2,1,32
31/05/1975,1. FC Köln,TeBe Berlin,7,1,32
31/05/1975,Wuppertaler SV,Eintracht Frankfurt,2,3,32
31/05/1975,Werder Bremen,Eintracht Braunschweig,0,0,32
31/05/1975,Fortuna Düsseldorf,Hamburger SV,0,0,32
31/05/1975,VfB Stuttgart,1. FC Kaiserslautern,0,1,32
31/05/1975,FC Schalke 04,Bor. Mönchengladbach,1,3,32
07/06/1975,VfL Bochum,Kickers Offenbach,3,1,33
07/06/1975,Eintracht Frankfurt,FC Schalke 04,2,1,33
07/06/1975,MSV Duisburg,VfB Stuttgart,3,3,33
07/06/1975,Fortuna Düsseldorf,Bayern München,6,5,33
07/06/1975,Rot-Weiss Essen,Hertha BSC,2,1,33
07/06/1975,TeBe Berlin,Wuppertaler SV,0,0,33
07/06/1975,Hamburger SV,Werder Bremen,2,0,33
07/06/1975,1. FC Kaiserslautern,1. FC Köln,1,1,33
07/06/1975,Bor. Mönchengladbach,Eintracht Braunschweig,2,0,33
14/06/1975,Bayern München,Hamburger SV,0,1,34
14/06/1975,Werder Bremen,Bor. Mönchengladbach,1,4,34
14/06/1975,Eintracht Braunschweig,Eintracht Frankfurt,2,0,34
14/06/1975,Hertha BSC,VfL Bochum,4,2,34
14/06/1975,FC Schalke 04,TeBe Berlin,3,0,34
14/06/1975,VfB Stuttgart,Rot-Weiss Essen,3,2,34
14/06/1975,Wuppertaler SV,1. FC Kaiserslautern,3,3,34
14/06/1975,1. FC Köln,MSV Duisburg,4,2,34
14/06/1975,Kickers Offenbach,Fortuna Düsseldorf,2,3,34
