Date,HomeTeam,AwayTeam,FTHG,FTAG,round
02/03/1991,1. FC Köln,VfL Bochum,0,0,19
03/03/1991,Bor. Mönchengladbach,Werder Bremen,1,1,19
08/03/1991,FC St. Pauli,1. FC Nürnberg,0,0,20
08/03/1991,Werder Bremen,1. FC Köln,2,1,20
09/03/1991,VfB Stuttgart,Bayern München,0,3,20
09/03/1991,Karlsruher SC,Hertha BSC,3,0,20
09/03/1991,1. FC Kaiserslautern,Borussia Dortmund,2,2,20
09/03/1991,Fortuna Düsseldorf,Eintracht Frankfurt,1,0,20
09/03/1991,VfL Bochum,Hamburger SV,0,1,20
09/03/1991,Bayer Leverkusen,Bayer 05 Uerdingen,1,0,20
09/03/1991,Bor. Mönchengladbach,SG Wattenscheid 09,1,1,20
15/03/1991,Hamburger SV,Werder Bremen,3,2,21
15/03/1991,Bayern München,Karlsruher SC,3,0,21
15/03/1991,SG Wattenscheid 09,Bayer Leverkusen,1,2,21
16/03/1991,Borussia Dortmund,Fortuna Düsseldorf,1,1,21
16/03/1991,Hertha BSC,1. FC Kaiserslautern,0,2,21
16/03/1991,1. FC Nürnberg,VfB Stuttgart,0,1,21
16/03/1991,Bayer 05 Uerdingen,FC St. Pauli,2,0,21
16/03/1991,1. FC Köln,Bor. Mönchengladbach,1,3,21
16/03/1991,Eintracht Frankfurt,VfL Bochum,1,1,21
22/03/1991,Werder Bremen,Eintracht Frankfurt,1,1,22
22/03/1991,Bor. Mönchengladbach,Hamburger SV,1,1,22
22/03/1991,VfB Stuttgart,Bayer 05 Uerdingen,3,1,22
23/03/1991,Karlsruher SC,1. FC Nürnberg,2,0,22
23/03/1991,1. FC Kaiserslautern,Bayern München,2,1,22
23/03/1991,Fortuna Düsseldorf,Hertha BSC,4,2,22
23/03/1991,VfL Bochum,Borussia Dortmund,2,2,22
23/03/1991,FC St. Pauli,Bayer Leverkusen,1,0,22
23/03/1991,1. FC Köln,SG Wattenscheid 09,1,1,22
02/04/1991,Borussia Dortmund,Werder Bremen,1,1,23
02/04/1991,Bayern München,Fortuna Düsseldorf,0,1,23
02/04/1991,1. FC Nürnberg,1. FC Kaiserslautern,1,4,23
02/04/1991,Bayer 05 Uerdingen,Karlsruher SC,1,1,23
02/04/1991,Bayer Leverkusen,VfB Stuttgart,0,0,23
02/04/1991,Hertha BSC,VfL Bochum,2,4,23
03/04/1991,SG Wattenscheid 09,FC St. Pauli,2,2,23
03/04/1991,Hamburger SV,1. FC Köln,1,1,23
03/04/1991,Eintracht Frankfurt,Bor. Mönchengladbach,5,1,23
05/04/1991,Fortuna Düsseldorf,1. FC Nürnberg,3,0,24
05/04/1991,Werder Bremen,Hertha BSC,6,0,24
05/04/1991,Karlsruher SC,Bayer Leverkusen,2,0,24
06/04/1991,VfL Bochum,Bayern München,1,2,24
06/04/1991,Bor. Mönchengladbach,Borussia Dortmund,2,1,24
06/04/1991,1. FC Köln,Eintracht Frankfurt,2,1,24
06/04/1991,VfB Stuttgart,FC St. Pauli,2,1,24
06/04/1991,1. FC Kaiserslautern,Bayer 05 Uerdingen,2,0,24
06/04/1991,Hamburger SV,SG Wattenscheid 09,0,0,24
12/04/1991,FC St. Pauli,Karlsruher SC,2,0,25
12/04/1991,SG Wattenscheid 09,VfB Stuttgart,2,2,25
12/04/1991,Hertha BSC,Bor. Mönchengladbach,1,1,25
13/04/1991,Bayern München,Werder Bremen,1,1,25
13/04/1991,Bayer 05 Uerdingen,Fortuna Düsseldorf,1,2,25
13/04/1991,Bayer Leverkusen,1. FC Kaiserslautern,2,2,25
13/04/1991,Eintracht Frankfurt,Hamburger SV,0,6,25
13/04/1991,Borussia Dortmund,1. FC Köln,1,2,25
13/04/1991,1. FC Nürnberg,VfL Bochum,3,2,25
16/04/1991,Bor. Mönchengladbach,Bayern München,1,1,26
16/04/1991,Karlsruher SC,VfB Stuttgart,0,0,26
16/04/1991,VfL Bochum,Bayer 05 Uerdingen,0,2,26
16/04/1991,Eintracht Frankfurt,SG Wattenscheid 09,4,0,26
17/04/1991,Werder Bremen,1. FC Nürnberg,0,0,26
17/04/1991,1. FC Köln,Hertha BSC,2,1,26
17/04/1991,Hamburger SV,Borussia Dortmund,4,0,26
17/04/1991,1. FC Kaiserslautern,FC St. Pauli,1,0,26
17/04/1991,Fortuna Düsseldorf,Bayer Leverkusen,0,2,26
19/04/1991,SG Wattenscheid 09,Karlsruher SC,1,1,27
20/04/1991,Bayer 05 Uerdingen,Werder Bremen,0,0,27
20/04/1991,FC St. Pauli,Fortuna Düsseldorf,2,3,27
20/04/1991,VfB Stuttgart,1. FC Kaiserslautern,2,2,27
20/04/1991,Borussia Dortmund,Eintracht Frankfurt,0,3,27
20/04/1991,Bayern München,1. FC Köln,2,2,27
20/04/1991,1. FC Nürnberg,Bor. Mönchengladbach,2,2,27
26/04/1991,Bayer Leverkusen,VfL Bochum,4,2,27
26/04/1991,Hertha BSC,Hamburger SV,1,4,27
03/05/1991,1. FC Kaiserslautern,Karlsruher SC,3,2,28
03/05/1991,VfL Bochum,FC St. Pauli,3,0,28
04/05/1991,1. FC Köln,1. FC Nürnberg,3,1,28
04/05/1991,Eintracht Frankfurt,Hertha BSC,5,1,28
04/05/1991,Fortuna Düsseldorf,VfB Stuttgart,0,4,28
04/05/1991,Werder Bremen,Bayer Leverkusen,1,1,28
04/05/1991,Bor. Mönchengladbach,Bayer 05 Uerdingen,1,1,28
04/05/1991,Borussia Dortmund,SG Wattenscheid 09,2,2,28
05/05/1991,Hamburger SV,Bayern München,2,3,28
10/05/1991,Karlsruher SC,Fortuna Düsseldorf,1,1,29
10/05/1991,Bayer Leverkusen,Bor. Mönchengladbach,2,5,29
10/05/1991,VfB Stuttgart,VfL Bochum,2,2,29
11/05/1991,FC St. Pauli,Werder Bremen,0,0,29
11/05/1991,SG Wattenscheid 09,1. FC Kaiserslautern,0,0,29
11/05/1991,Hertha BSC,Borussia Dortmund,2,2,29
11/05/1991,Bayern München,Eintracht Frankfurt,2,0,29
11/05/1991,1. FC Nürnberg,Hamburger SV,3,1,29
11/05/1991,Bayer 05 Uerdingen,1. FC Köln,0,3,29
17/05/1991,Eintracht Frankfurt,1. FC Nürnberg,0,1,30
17/05/1991,Borussia Dortmund,Bayern München,2,3,30
17/05/1991,Werder Bremen,VfB Stuttgart,0,1,30
18/05/1991,Fortuna Düsseldorf,1. FC Kaiserslautern,0,0,30
18/05/1991,VfL Bochum,Karlsruher SC,0,1,30
18/05/1991,Bor. Mönchengladbach,FC St. Pauli,1,1,30
18/05/1991,1. FC Köln,Bayer Leverkusen,1,1,30
18/05/1991,Hamburger SV,Bayer 05 Uerdingen,2,0,30
18/05/1991,Hertha BSC,SG Wattenscheid 09,2,3,30
24/05/1991,1. FC Nürnberg,Borussia Dortmund,1,1,31
24/05/1991,Bayer 05 Uerdingen,Eintracht Frankfurt,2,3,31
24/05/1991,1. FC Kaiserslautern,VfL Bochum,4,1,31
25/05/1991,Karlsruher SC,Werder Bremen,1,1,31
25/05/1991,SG Wattenscheid 09,Fortuna Düsseldorf,2,0,31
25/05/1991,Bayern München,Hertha BSC,7,3,31
25/05/1991,Bayer Leverkusen,Hamburger SV,2,2,31
25/05/1991,FC St. Pauli,1. FC Köln,2,0,31
25/05/1991,VfB Stuttgart,Bor. Mönchengladbach,1,1,31
30/05/1991,Eintracht Frankfurt,Bayer Leverkusen,3,1,32
31/05/1991,Borussia Dortmund,Bayer 05 Uerdingen,1,0,32
31/05/1991,Fortuna Düsseldorf,VfL Bochum,3,4,32
01/06/1991,Hertha BSC,1. FC Nürnberg,2,4,32
01/06/1991,SG Wattenscheid 09,Bayern München,3,2,32
01/06/1991,Werder Bremen,1. FC Kaiserslautern,1,2,32
01/06/1991,Bor. Mönchengladbach,Karlsruher SC,2,1,32
01/06/1991,1. FC Köln,VfB Stuttgart,1,6,32
01/06/1991,Hamburger SV,FC St. Pauli,5,0,32
08/06/1991,Fortuna Düsseldorf,Werder Bremen,1,2,33
08/06/1991,1. FC Nürnberg,Bayern München,0,1,33
08/06/1991,Bayer 05 Uerdingen,Hertha BSC,1,2,33
08/06/1991,Bayer Leverkusen,Borussia Dortmund,1,2,33
08/06/1991,FC St. Pauli,Eintracht Frankfurt,1,1,33
08/06/1991,VfB Stuttgart,Hamburger SV,2,0,33
08/06/1991,Karlsruher SC,1. FC Köln,1,1,33
08/06/1991,1. FC Kaiserslautern,Bor. Mönchengladbach,2,3,33
08/06/1991,VfL Bochum,SG Wattenscheid 09,0,0,33
15/06/1991,SG Wattenscheid 09,1. FC Nürnberg,0,1,34
15/06/1991,Bor. Mönchengladbach,Fortuna Düsseldorf,2,0,34
15/06/1991,1. FC Köln,1. FC Kaiserslautern,2,6,34
15/06/1991,Hamburger SV,Karlsruher SC,2,2,34
15/06/1991,Eintracht Frankfurt,VfB Stuttgart,4,0,34
15/06/1991,Borussia Dortmund,FC St. Pauli,5,2,34
15/06/1991,Hertha BSC,Bayer Leverkusen,1,2,34
15/06/1991,Bayern München,Bayer 05 Uerdingen,2,2,34
15/06/1991,Werder Bremen,VfL Bochum,2,1,34
